lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.257981,0.716981,3,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4673913043478261; 'recall': 0.6466165413533834; 'f1-score': 0.5425867507886436; 'support': 133}; '1.0': {'precision': 0.8345070422535211; 'recall': 0.7074626865671642; 'f1-score': 0.765751211631664; 'support': 335}; 'accuracy': 0.6901709401709402; 'macro avg': {'precision': 0.6509491733006736; 'recall': 0.6770396139602738; 'f1-score': 0.6541689812101539; 'support': 468}; 'weighted avg': {'precision': 0.7301771423786121; 'recall': 0.6901709401709402; 'f1-score': 0.7023305422040536; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6642857142857144; 'recall': 0.6815789473684211; 'f1-score': 0.6699875466998755; 'support': 53}; 'weighted avg': {'precision': 0.7355795148247979; 'recall': 0.7169811320754716; 'f1-score': 0.7240301698818111; 'support': 53}}
10,3,DNF,2,469,52,29,[16; 17],14,0.853070,0.673077,6,[X2 >= 1.650000] OR [X4 >= 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X5 >= 61.500000],{'0.0': {'precision': 0.463302752293578; 'recall': 0.753731343283582; 'f1-score': 0.5738636363636364; 'support': 134}; '1.0': {'precision': 0.8685258964143426; 'recall': 0.6507462686567164; 'f1-score': 0.7440273037542662; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6659143243539603; 'recall': 0.7022388059701492; 'f1-score': 0.6589454700589512; 'support': 469}; 'weighted avg': {'precision': 0.7527478552369813; 'recall': 0.6801705756929638; 'f1-score': 0.6954091130712291; 'support': 469}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5714285714285714; 'f1-score': 0.48484848484848486; 'support': 14}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7105263157894737; 'f1-score': 0.7605633802816901; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6196172248803828; 'recall': 0.6409774436090225; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.7112624217887376; 'recall': 0.6730769230769231; 'f1-score': 0.6863324468958272; 'support': 52}}
10,3,DNF,3,469,52,29,[16; 17],14,0.856989,0.711538,6,[X4 >= 211.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X9 < 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4863013698630137; 'recall': 0.5338345864661654; 'f1-score': 0.5089605734767025; 'support': 133}; '1.0': {'precision': 0.8080495356037152; 'recall': 0.7767857142857143; 'f1-score': 0.7921092564491654; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6471754527333644; 'recall': 0.6553101503759399; 'f1-score': 0.650534914962934; 'support': 469}; 'weighted avg': {'precision': 0.716807518453367; 'recall': 0.7078891257995735; 'f1-score': 0.71181336127787; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
10,3,DNF,4,469,52,29,[16; 17],14,0.819055,0.557692,6,[(NOT X1)] OR [X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X3 >= 1.250000 AND X4 >= 211.500000],{'0.0': {'precision': 0.2733812949640288; 'recall': 0.2857142857142857; 'f1-score': 0.2794117647058824; 'support': 133}; '1.0': {'precision': 0.7121212121212122; 'recall': 0.6994047619047619; 'f1-score': 0.7057057057057057; 'support': 336}; 'accuracy': 0.582089552238806; 'macro avg': {'precision': 0.4927512535426205; 'recall': 0.4925595238095238; 'f1-score': 0.4925587352057941; 'support': 469}; 'weighted avg': {'precision': 0.5877024296438019; 'recall': 0.582089552238806; 'f1-score': 0.584816379153517; 'support': 469}},{'0.0': {'precision': 0.21428571428571427; 'recall': 0.2; 'f1-score': 0.20689655172413796; 'support': 15}; '1.0': {'precision': 0.6842105263157895; 'recall': 0.7027027027027027; 'f1-score': 0.6933333333333334; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4492481203007519; 'recall': 0.4513513513513514; 'f1-score': 0.45011494252873563; 'support': 52}; 'weighted avg': {'precision': 0.5486552920763448; 'recall': 0.5576923076923077; 'f1-score': 0.5530150309460655; 'support': 52}}
10,3,DNF,5,469,52,29,[16; 17],14,0.902812,0.615385,6,[(NOT X1) AND X6 < 59.500000] OR [X1 AND X2 >= 1.650000 AND X5 < 61.500000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.4125; 'recall': 0.49624060150375937; 'f1-score': 0.45051194539249145; 'support': 133}; '1.0': {'precision': 0.7831715210355987; 'recall': 0.7202380952380952; 'f1-score': 0.7503875968992249; 'support': 336}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.5978357605177993; 'recall': 0.6082393483709273; 'f1-score': 0.6004497711458582; 'support': 469}; 'weighted avg': {'precision': 0.678055716562817; 'recall': 0.6567164179104478; 'f1-score': 0.6653482330391064; 'support': 469}},{'0.0': {'precision': 0.391304347826087; 'recall': 0.6; 'f1-score': 0.47368421052631576; 'support': 15}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.6216216216216216; 'f1-score': 0.696969696969697; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5922038980509745; 'recall': 0.6108108108108108; 'f1-score': 0.5853269537480064; 'support': 52}; 'weighted avg': {'precision': 0.6771998616076578; 'recall': 0.6153846153846154; 'f1-score': 0.6325604220341062; 'support': 52}}
10,3,DNF,6,469,52,29,[16; 17],14,0.869250,0.653846,5,[X1 AND X5 >= 61.500000 AND X9 < 0.895000] OR [X2 >= 1.650000] OR [X6 < 59.500000],{'0.0': {'precision': 0.25925925925925924; 'recall': 0.10526315789473684; 'f1-score': 0.1497326203208556; 'support': 133}; '1.0': {'precision': 0.7132530120481928; 'recall': 0.8809523809523809; 'f1-score': 0.7882822902796272; 'support': 336}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.48625613565372605; 'recall': 0.4931077694235589; 'f1-score': 0.46900745530024135; 'support': 469}; 'weighted avg': {'precision': 0.5845085149886445; 'recall': 0.6609808102345416; 'f1-score': 0.6072010405898263; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6938775510204082; 'recall': 0.918918918918919; 'f1-score': 0.7906976744186046; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.3469387755102041; 'recall': 0.4594594594594595; 'f1-score': 0.3953488372093023; 'support': 52}; 'weighted avg': {'precision': 0.4937205651491366; 'recall': 0.6538461538461539; 'f1-score': 0.5626118067978533; 'support': 52}}
10,3,DNF,7,469,52,29,[16; 17],14,0.718545,0.557692,6,[X1 AND X4 >= 211.500000 AND X9 < 0.895000] OR [X4 < 211.500000 AND X5 >= 61.500000] OR [(NOT X1)],{'0.0': {'precision': 0.33476394849785407; 'recall': 0.5864661654135338; 'f1-score': 0.4262295081967213; 'support': 133}; '1.0': {'precision': 0.7669491525423728; 'recall': 0.5386904761904762; 'f1-score': 0.6328671328671328; 'support': 336}; 'accuracy': 0.5522388059701493; 'macro avg': {'precision': 0.5508565505201135; 'recall': 0.562578320802005; 'f1-score': 0.529548320531927; 'support': 469}; 'weighted avg': {'precision': 0.6443891693058675; 'recall': 0.5522388059701493; 'f1-score': 0.5742684034829862; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.6666666666666666; 'f1-score': 0.46511627906976744; 'support': 15}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.5135135135135135; 'f1-score': 0.6229508196721311; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5744047619047619; 'recall': 0.5900900900900901; 'f1-score': 0.5440335493709493; 'support': 52}; 'weighted avg': {'precision': 0.6663232600732599; 'recall': 0.5576923076923077; 'f1-score': 0.5774216252676031; 'support': 52}}
10,3,DNF,8,469,52,29,[16; 17],14,0.905742,0.711538,7,[X2 >= 1.650000] OR [X2 < 1.650000 AND X4 >= 211.500000] OR [X1 AND X2 < 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.46551724137931033; 'recall': 0.40601503759398494; 'f1-score': 0.4337349397590361; 'support': 133}; '1.0': {'precision': 0.7762039660056658; 'recall': 0.8154761904761905; 'f1-score': 0.7953555878084181; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6208606036924881; 'recall': 0.6107456140350878; 'f1-score': 0.6145452637837271; 'support': 469}; 'weighted avg': {'precision': 0.6880987754399828; 'recall': 0.6993603411513859; 'f1-score': 0.6928064488093395; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
10,3,DNF,9,469,52,29,[16; 17],14,0.774343,0.692308,6,[X1 AND X2 < 1.650000] OR [X3 >= 1.250000] OR [X1 AND X2 >= 1.650000 AND X6 >= 59.500000],{'0.0': {'precision': 0.35251798561151076; 'recall': 0.3684210526315789; 'f1-score': 0.3602941176470588; 'support': 133}; '1.0': {'precision': 0.7454545454545455; 'recall': 0.7321428571428571; 'f1-score': 0.7387387387387387; 'support': 336}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.5489862655330281; 'recall': 0.550281954887218; 'f1-score': 0.5495164281928988; 'support': 469}; 'weighted avg': {'precision': 0.6340247747527894; 'recall': 0.6289978678038379; 'f1-score': 0.6314186223097549; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
10,3,DNF,0,468,53,14,[33; 34],14,0.664727,0.641509,5,[X2 >= 1.650000 AND X3 < 1.250000] OR [X1 AND X4 >= 211.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.46551724137931033; 'recall': 0.6090225563909775; 'f1-score': 0.5276872964169381; 'support': 133}; '1.0': {'precision': 0.8231292517006803; 'recall': 0.7223880597014926; 'f1-score': 0.7694753577106519; 'support': 335}; 'accuracy': 0.6901709401709402; 'macro avg': {'precision': 0.6443232465399953; 'recall': 0.665705308046235; 'f1-score': 0.648581327063795; 'support': 468}; 'weighted avg': {'precision': 0.7215001974854192; 'recall': 0.6901709401709402; 'f1-score': 0.7007620838814554; 'support': 468}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7368421052631579; 'f1-score': 0.7466666666666667; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5658783783783784; 'recall': 0.5684210526315789; 'f1-score': 0.5668817204301075; 'support': 53}; 'weighted avg': {'precision': 0.64871239163692; 'recall': 0.6415094339622641; 'f1-score': 0.6449016027591804; 'support': 53}}
10,3,DNF,1,469,52,14,[33; 34],14,0.425717,0.653846,6,[X2 < 1.650000 AND X4 >= 211.500000] OR [X1 AND X5 < 61.500000 AND X6 >= 59.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4860335195530726; 'recall': 0.6492537313432836; 'f1-score': 0.5559105431309904; 'support': 134}; '1.0': {'precision': 0.8379310344827586; 'recall': 0.7253731343283583; 'f1-score': 0.7776000000000001; 'support': 335}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6619822770179156; 'recall': 0.6873134328358209; 'f1-score': 0.6667552715654952; 'support': 469}; 'weighted avg': {'precision': 0.7373888873599912; 'recall': 0.7036247334754797; 'f1-score': 0.714260155180283; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.42857142857142855; 'f1-score': 0.39999999999999997; 'support': 14}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7368421052631579; 'f1-score': 0.7567567567567567; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5763888888888888; 'recall': 0.5827067669172932; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6693376068376069; 'recall': 0.6538461538461539; 'f1-score': 0.6607068607068606; 'support': 52}}
10,3,DNF,2,469,52,14,[33; 34],14,0.537755,0.711538,3,[X4 >= 211.500000] OR [X3 < 1.250000] OR [X9 < 0.895000],{'0.0': {'precision': 0.25; 'recall': 0.022388059701492536; 'f1-score': 0.0410958904109589; 'support': 134}; '1.0': {'precision': 0.7133479212253829; 'recall': 0.9731343283582089; 'f1-score': 0.8232323232323232; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.48167396061269147; 'recall': 0.4977611940298507; 'f1-score': 0.4321641068216411; 'support': 469}; 'weighted avg': {'precision': 0.5809628008752735; 'recall': 0.7014925373134329; 'f1-score': 0.5997647709976478; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.07142857142857142; 'f1-score': 0.11764705882352941; 'support': 14}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.9473684210526315; 'f1-score': 0.8275862068965517; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5340136054421769; 'recall': 0.5093984962406015; 'f1-score': 0.4726166328600406; 'support': 52}; 'weighted avg': {'precision': 0.6266352694924124; 'recall': 0.7115384615384616; 'f1-score': 0.6364487439538149; 'support': 52}}
10,3,DNF,3,469,52,14,[33; 34],14,0.613708,0.653846,6,[X2 >= 1.650000 AND X5 < 61.500000] OR [X4 >= 211.500000 AND X9 >= 0.895000] OR [X1 AND X9 < 0.895000],{'0.0': {'precision': 0.42702702702702705; 'recall': 0.5939849624060151; 'f1-score': 0.4968553459119498; 'support': 133}; '1.0': {'precision': 0.8098591549295775; 'recall': 0.6845238095238095; 'f1-score': 0.7419354838709677; 'support': 336}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.6184430909783023; 'recall': 0.6392543859649122; 'f1-score': 0.6193954148914588; 'support': 469}; 'weighted avg': {'precision': 0.7012948201512423; 'recall': 0.6588486140724946; 'f1-score': 0.6724351462407985; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
10,3,DNF,4,469,52,14,[33; 34],14,0.752749,0.615385,8,[X5 >= 61.500000 AND X6 >= 59.500000] OR [X4 >= 211.500000 AND X6 < 59.500000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.37727272727272726; 'recall': 0.6240601503759399; 'f1-score': 0.4702549575070821; 'support': 133}; '1.0': {'precision': 0.7991967871485943; 'recall': 0.5922619047619048; 'f1-score': 0.6803418803418803; 'support': 336}; 'accuracy': 0.6012793176972282; 'macro avg': {'precision': 0.5882347572106608; 'recall': 0.6081610275689223; 'f1-score': 0.5752984189244812; 'support': 469}; 'weighted avg': {'precision': 0.679546680616632; 'recall': 0.6012793176972282; 'f1-score': 0.6207649917767882; 'support': 469}},{'0.0': {'precision': 0.41379310344827586; 'recall': 0.8; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.5405405405405406; 'f1-score': 0.6666666666666666; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6416791604197901; 'recall': 0.6702702702702703; 'f1-score': 0.606060606060606; 'support': 52}; 'weighted avg': {'precision': 0.7380924922154306; 'recall': 0.6153846153846154; 'f1-score': 0.6317016317016316; 'support': 52}}
10,3,DNF,5,469,52,14,[33; 34],14,0.454595,0.711538,7,[X1 AND X9 >= 0.895000] OR [X6 >= 59.500000 AND X9 < 0.895000] OR [(NOT X1) AND X4 < 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.3575757575757576; 'recall': 0.44360902255639095; 'f1-score': 0.3959731543624161; 'support': 133}; '1.0': {'precision': 0.756578947368421; 'recall': 0.6845238095238095; 'f1-score': 0.7187500000000001; 'support': 336}; 'accuracy': 0.6162046908315565; 'macro avg': {'precision': 0.5570773524720893; 'recall': 0.5640664160401002; 'f1-score': 0.5573615771812082; 'support': 469}; 'weighted avg': {'precision': 0.6434287890690089; 'recall': 0.6162046908315565; 'f1-score': 0.6272162676550135; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
10,3,DNF,6,469,52,14,[33; 34],14,0.418324,0.788462,5,[X6 >= 59.500000] OR [X2 >= 1.650000 AND X4 < 211.500000] OR [X1 AND X4 >= 211.500000],{'0.0': {'precision': 0.45789473684210524; 'recall': 0.6541353383458647; 'f1-score': 0.5386996904024768; 'support': 133}; '1.0': {'precision': 0.8351254480286738; 'recall': 0.6934523809523809; 'f1-score': 0.7577235772357724; 'support': 336}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.6465100924353895; 'recall': 0.6737938596491229; 'f1-score': 0.6482116338191246; 'support': 469}; 'weighted avg': {'precision': 0.7281495747071096; 'recall': 0.6823027718550106; 'f1-score': 0.6956123257457333; 'support': 469}},{'0.0': {'precision': 0.5909090909090909; 'recall': 0.8666666666666667; 'f1-score': 0.7027027027027029; 'support': 15}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7567567567567568; 'f1-score': 0.835820895522388; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7621212121212122; 'recall': 0.8117117117117117; 'f1-score': 0.7692617991125454; 'support': 52}; 'weighted avg': {'precision': 0.8345571095571095; 'recall': 0.7884615384615384; 'f1-score': 0.7974214168244019; 'support': 52}}
10,3,DNF,7,469,52,14,[33; 34],14,0.559836,0.653846,5,[X2 >= 1.650000] OR [X5 >= 61.500000] OR [X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.30952380952380953; 'recall': 0.19548872180451127; 'f1-score': 0.23963133640552994; 'support': 133}; '1.0': {'precision': 0.7220779220779221; 'recall': 0.8273809523809523; 'f1-score': 0.7711511789181692; 'support': 336}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5158008658008658; 'recall': 0.5114348370927317; 'f1-score': 0.5053912576618496; 'support': 469}; 'weighted avg': {'precision': 0.6050849647864573; 'recall': 0.6481876332622601; 'f1-score': 0.6204216713399581; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
10,3,DNF,8,469,52,14,[33; 34],14,0.474650,0.673077,5,[X5 < 61.500000 AND X9 < 0.895000] OR [X2 < 1.650000] OR [X2 >= 1.650000 AND X5 >= 61.500000],{'0.0': {'precision': 0.24324324324324326; 'recall': 0.06766917293233082; 'f1-score': 0.10588235294117648; 'support': 133}; '1.0': {'precision': 0.7129629629629629; 'recall': 0.9166666666666666; 'f1-score': 0.8020833333333334; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.4781031031031031; 'recall': 0.4921679197994987; 'f1-score': 0.4539828431372549; 'support': 469}; 'weighted avg': {'precision': 0.5797588633409528; 'recall': 0.67590618336887; 'f1-score': 0.6046532045654082; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
