lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.227558,0.603774,3,[X2 >= 1.650000 OR X3 >= 1.250000 OR X9 < 0.895000],{'0.0': {'precision': 0.45145631067961167; 'recall': 0.6940298507462687; 'f1-score': 0.5470588235294118; 'support': 134}; '1.0': {'precision': 0.8435114503816794; 'recall': 0.6616766467065869; 'f1-score': 0.7416107382550337; 'support': 334}; 'accuracy': 0.6709401709401709; 'macro avg': {'precision': 0.6474838805306455; 'recall': 0.6778532487264277; 'f1-score': 0.6443347808922227; 'support': 468}; 'weighted avg': {'precision': 0.7312563462789505; 'recall': 0.6709401709401709; 'f1-score': 0.6859057028421419; 'support': 468}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.6666666666666666; 'f1-score': 0.4878048780487804; 'support': 15}; '1.0': {'precision': 0.8148148148148148; 'recall': 0.5789473684210527; 'f1-score': 0.6769230769230768; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5997150997150997; 'recall': 0.6228070175438596; 'f1-score': 0.5823639774859286; 'support': 53}; 'weighted avg': {'precision': 0.6930602590979948; 'recall': 0.6037735849056604; 'f1-score': 0.6233990583737476; 'support': 53}}
10,2,DNF,5,469,52,29,[16; 17],14,0.829517,0.500000,3,[(NOT X1)] OR [X4 >= 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.33079847908745247; 'recall': 0.6492537313432836; 'f1-score': 0.4382871536523929; 'support': 134}; '1.0': {'precision': 0.7718446601941747; 'recall': 0.4746268656716418; 'f1-score': 0.5878003696857671; 'support': 335}; 'accuracy': 0.5245202558635395; 'macro avg': {'precision': 0.5513215696408136; 'recall': 0.5619402985074626; 'f1-score': 0.51304376166908; 'support': 469}; 'weighted avg': {'precision': 0.6458314655922541; 'recall': 0.5245202558635395; 'f1-score': 0.5450823079619459; 'support': 469}},{'0.0': {'precision': 0.3225806451612903; 'recall': 0.6666666666666666; 'f1-score': 0.4347826086956521; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.43243243243243246; 'f1-score': 0.5517241379310345; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.5422427035330261; 'recall': 0.5495495495495495; 'f1-score': 0.4932533733133433; 'support': 52}; 'weighted avg': {'precision': 0.6351766513056835; 'recall': 0.5; 'f1-score': 0.517991004497751; 'support': 52}}
10,2,DNF,6,469,52,29,[16; 17],14,0.806748,0.519231,4,[X2 >= 1.650000 AND X6 >= 59.500000] OR [X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.25; 'recall': 0.29850746268656714; 'f1-score': 0.27210884353741494; 'support': 134}; '1.0': {'precision': 0.6957928802588996; 'recall': 0.6417910447761194; 'f1-score': 0.6677018633540373; 'support': 335}; 'accuracy': 0.5437100213219617; 'macro avg': {'precision': 0.4728964401294498; 'recall': 0.47014925373134325; 'f1-score': 0.4699053534457261; 'support': 469}; 'weighted avg': {'precision': 0.568423485899214; 'recall': 0.5437100213219617; 'f1-score': 0.5546752862635738; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.13333333333333333; 'f1-score': 0.1379310344827586; 'support': 15}; '1.0': {'precision': 0.6578947368421053; 'recall': 0.6756756756756757; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.40037593984962405; 'recall': 0.4045045045045045; 'f1-score': 0.40229885057471265; 'support': 52}; 'weighted avg': {'precision': 0.5093262001156739; 'recall': 0.5192307692307693; 'f1-score': 0.5141467727674625; 'support': 52}}
10,2,DNF,7,469,52,29,[16; 17],14,0.799639,0.480769,3,[X4 < 211.500000] OR [X4 >= 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.2079207920792079; 'recall': 0.15671641791044777; 'f1-score': 0.17872340425531916; 'support': 134}; '1.0': {'precision': 0.6929347826086957; 'recall': 0.7611940298507462; 'f1-score': 0.7254623044096729; 'support': 335}; 'accuracy': 0.5884861407249466; 'macro avg': {'precision': 0.4504277873439518; 'recall': 0.458955223880597; 'f1-score': 0.452092854332496; 'support': 469}; 'weighted avg': {'precision': 0.5543593567431278; 'recall': 0.5884861407249466; 'f1-score': 0.5692511900798576; 'support': 469}},{'0.0': {'precision': 0.07142857142857142; 'recall': 0.06666666666666667; 'f1-score': 0.0689655172413793; 'support': 15}; '1.0': {'precision': 0.631578947368421; 'recall': 0.6486486486486487; 'f1-score': 0.64; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.3515037593984962; 'recall': 0.35765765765765767; 'f1-score': 0.3544827586206897; 'support': 52}; 'weighted avg': {'precision': 0.4699971081550029; 'recall': 0.4807692307692308; 'f1-score': 0.47527851458885945; 'support': 52}}
10,2,DNF,8,469,52,29,[16; 17],14,0.653245,0.596154,3,[X5 < 61.500000] OR [X2 >= 1.650000 AND X5 >= 61.500000],{'0.0': {'precision': 0.15789473684210525; 'recall': 0.04477611940298507; 'f1-score': 0.06976744186046512; 'support': 134}; '1.0': {'precision': 0.703016241299304; 'recall': 0.9044776119402985; 'f1-score': 0.7911227154046998; 'support': 335}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.43045548907070463; 'recall': 0.4746268656716418; 'f1-score': 0.43044507863258247; 'support': 469}; 'weighted avg': {'precision': 0.5472672400258185; 'recall': 0.6588486140724946; 'f1-score': 0.5850212086777755; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6739130434782609; 'recall': 0.8378378378378378; 'f1-score': 0.746987951807229; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.33695652173913043; 'recall': 0.4189189189189189; 'f1-score': 0.3734939759036145; 'support': 52}; 'weighted avg': {'precision': 0.47951505016722407; 'recall': 0.5961538461538461; 'f1-score': 0.5315106580166822; 'support': 52}}
10,2,DNF,9,469,52,29,[16; 17],14,0.794456,0.538462,4,[X1 AND X6 >= 59.500000] OR [X2 >= 1.650000 AND X4 < 211.500000],{'0.0': {'precision': 0.38562091503267976; 'recall': 0.8805970149253731; 'f1-score': 0.5363636363636364; 'support': 134}; '1.0': {'precision': 0.901840490797546; 'recall': 0.4388059701492537; 'f1-score': 0.5903614457831324; 'support': 335}; 'accuracy': 0.5650319829424307; 'macro avg': {'precision': 0.6437307029151129; 'recall': 0.6597014925373135; 'f1-score': 0.5633625410733845; 'support': 469}; 'weighted avg': {'precision': 0.7543491834361556; 'recall': 0.5650319829424307; 'f1-score': 0.5749335002347051; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.8; 'f1-score': 0.5000000000000001; 'support': 15}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.43243243243243246; 'f1-score': 0.5714285714285715; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.6028708133971292; 'recall': 0.6162162162162163; 'f1-score': 0.5357142857142858; 'support': 52}; 'weighted avg': {'precision': 0.7040853882959145; 'recall': 0.5384615384615384; 'f1-score': 0.5508241758241759; 'support': 52}}
10,2,DNF,0,468,53,14,[33; 34],14,0.476931,0.584906,2,[X9 < 0.895000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.43564356435643564; 'recall': 0.6567164179104478; 'f1-score': 0.5238095238095238; 'support': 134}; '1.0': {'precision': 0.8270676691729323; 'recall': 0.6586826347305389; 'f1-score': 0.7333333333333334; 'support': 334}; 'accuracy': 0.6581196581196581; 'macro avg': {'precision': 0.631355616764684; 'recall': 0.6576995263204933; 'f1-score': 0.6285714285714286; 'support': 468}; 'weighted avg': {'precision': 0.7149932459989781; 'recall': 0.6581196581196581; 'f1-score': 0.6733414733414734; 'support': 468}},{'0.0': {'precision': 0.3793103448275862; 'recall': 0.7333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.5263157894736842; 'f1-score': 0.6451612903225806; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.6063218390804598; 'recall': 0.6298245614035087; 'f1-score': 0.5725806451612903; 'support': 53}; 'weighted avg': {'precision': 0.7048362611147256; 'recall': 0.5849056603773585; 'f1-score': 0.60407790626902; 'support': 53}}
10,2,DNF,1,469,52,14,[33; 34],14,0.448246,0.653846,4,[X3 < 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.3048780487804878; 'recall': 0.18518518518518517; 'f1-score': 0.2304147465437788; 'support': 135}; '1.0': {'precision': 0.7157622739018088; 'recall': 0.8293413173652695; 'f1-score': 0.7683772538141471; 'support': 334}; 'accuracy': 0.6439232409381663; 'macro avg': {'precision': 0.5103201613411483; 'recall': 0.5072632512752273; 'f1-score': 0.49939600017896296; 'support': 469}; 'weighted avg': {'precision': 0.5974906952421535; 'recall': 0.6439232409381663; 'f1-score': 0.6135266387150007; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.07142857142857142; 'f1-score': 0.1; 'support': 14}; '1.0': {'precision': 0.717391304347826; 'recall': 0.868421052631579; 'f1-score': 0.7857142857142858; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.44202898550724634; 'recall': 0.4699248120300752; 'f1-score': 0.4428571428571429; 'support': 52}; 'weighted avg': {'precision': 0.5691192865105908; 'recall': 0.6538461538461539; 'f1-score': 0.6010989010989012; 'support': 52}}
10,2,DNF,2,469,52,14,[33; 34],14,0.352830,0.653846,3,[X6 >= 59.500000] OR [X1 AND X4 >= 211.500000],{'0.0': {'precision': 0.4439461883408072; 'recall': 0.7388059701492538; 'f1-score': 0.5546218487394958; 'support': 134}; '1.0': {'precision': 0.8577235772357723; 'recall': 0.6298507462686567; 'f1-score': 0.7263339070567987; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.6508348827882897; 'recall': 0.6843283582089552; 'f1-score': 0.6404778778981473; 'support': 469}; 'weighted avg': {'precision': 0.7395014661229252; 'recall': 0.6609808102345416; 'f1-score': 0.6772733189661406; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.8; 'f1-score': 0.5714285714285714; 'support': 15}; '1.0': {'precision': 0.88; 'recall': 0.5945945945945946; 'f1-score': 0.7096774193548386; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6622222222222223; 'recall': 0.6972972972972973; 'f1-score': 0.6405529953917051; 'support': 52}; 'weighted avg': {'precision': 0.7543589743589744; 'recall': 0.6538461538461539; 'f1-score': 0.6697979439914923; 'support': 52}}
10,2,DNF,3,469,52,14,[33; 34],14,0.490001,0.500000,3,[X4 < 211.500000 AND X9 < 0.895000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.40625; 'recall': 0.7761194029850746; 'f1-score': 0.5333333333333333; 'support': 134}; '1.0': {'precision': 0.8591549295774648; 'recall': 0.5462686567164179; 'f1-score': 0.6678832116788321; 'support': 335}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.6327024647887324; 'recall': 0.6611940298507463; 'f1-score': 0.6006082725060827; 'support': 469}; 'weighted avg': {'precision': 0.7297535211267605; 'recall': 0.6119402985074627; 'f1-score': 0.6294403892944039; 'support': 469}},{'0.0': {'precision': 0.2962962962962963; 'recall': 0.5333333333333333; 'f1-score': 0.38095238095238093; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.4864864864864865; 'f1-score': 0.5806451612903226; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.5081481481481481; 'recall': 0.5099099099099099; 'f1-score': 0.4807987711213518; 'support': 52}; 'weighted avg': {'precision': 0.5977777777777777; 'recall': 0.5; 'f1-score': 0.5230414746543779; 'support': 52}}
10,2,DNF,4,469,52,14,[33; 34],14,0.360205,0.615385,3,[X1 AND X3 < 1.250000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.43023255813953487; 'recall': 0.27611940298507465; 'f1-score': 0.33636363636363636; 'support': 134}; '1.0': {'precision': 0.7467362924281984; 'recall': 0.8537313432835821; 'f1-score': 0.7966573816155988; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5884844252838666; 'recall': 0.5649253731343284; 'f1-score': 0.5665105089896176; 'support': 469}; 'weighted avg': {'precision': 0.6563066540600088; 'recall': 0.6886993603411514; 'f1-score': 0.6651448829721809; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
10,2,DNF,5,469,52,14,[33; 34],14,0.489858,0.673077,2,[X4 >= 211.500000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.45410628019323673; 'recall': 0.7014925373134329; 'f1-score': 0.5513196480938416; 'support': 134}; '1.0': {'precision': 0.8473282442748091; 'recall': 0.6626865671641791; 'f1-score': 0.7437185929648241; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6507172622340229; 'recall': 0.682089552238806; 'f1-score': 0.6475191205293329; 'support': 469}; 'weighted avg': {'precision': 0.7349791116800741; 'recall': 0.673773987206823; 'f1-score': 0.6887474658588292; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
10,2,DNF,6,469,52,14,[33; 34],14,0.362709,0.769231,2,[X6 >= 59.500000] OR [X1],{'0.0': {'precision': 0.4157303370786517; 'recall': 0.27611940298507465; 'f1-score': 0.33183856502242154; 'support': 134}; '1.0': {'precision': 0.7447368421052631; 'recall': 0.844776119402985; 'f1-score': 0.7916083916083917; 'support': 335}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5802335895919575; 'recall': 0.5604477611940298; 'f1-score': 0.5617234783154066; 'support': 469}; 'weighted avg': {'precision': 0.6507349835262313; 'recall': 0.6823027718550106; 'f1-score': 0.6602455840124002; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
10,2,DNF,7,469,52,14,[33; 34],14,0.418110,0.788462,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4744897959183674; 'recall': 0.6940298507462687; 'f1-score': 0.5636363636363637; 'support': 134}; '1.0': {'precision': 0.8498168498168498; 'recall': 0.6925373134328359; 'f1-score': 0.763157894736842; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6621533228676086; 'recall': 0.6932835820895522; 'f1-score': 0.6633971291866029; 'support': 469}; 'weighted avg': {'precision': 0.7425805487029976; 'recall': 0.6929637526652452; 'f1-score': 0.7061517429938482; 'support': 469}},{'0.0': {'precision': 0.6111111111111112; 'recall': 0.7333333333333333; 'f1-score': 0.6666666666666666; 'support': 15}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.8108108108108109; 'f1-score': 0.8450704225352113; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7467320261437909; 'recall': 0.7720720720720721; 'f1-score': 0.755868544600939; 'support': 52}; 'weighted avg': {'precision': 0.8041101055806938; 'recall': 0.7884615384615384; 'f1-score': 0.7936078006500542; 'support': 52}}
10,2,DNF,8,469,52,14,[33; 34],14,0.381840,0.673077,3,[X4 >= 211.500000] OR [X1 AND X4 < 211.500000],{'0.0': {'precision': 0.45454545454545453; 'recall': 0.22388059701492538; 'f1-score': 0.3; 'support': 134}; '1.0': {'precision': 0.7419354838709677; 'recall': 0.8925373134328358; 'f1-score': 0.8102981029810298; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5982404692082112; 'recall': 0.5582089552238806; 'f1-score': 0.5551490514905149; 'support': 469}; 'weighted avg': {'precision': 0.6598240469208212; 'recall': 0.7014925373134329; 'f1-score': 0.6644986449864497; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
10,2,DNF,9,469,52,14,[33; 34],14,0.452041,0.692308,2,[X5 >= 61.500000] OR [X1],{'0.0': {'precision': 0.40229885057471265; 'recall': 0.26119402985074625; 'f1-score': 0.31674208144796373; 'support': 134}; '1.0': {'precision': 0.7408376963350786; 'recall': 0.844776119402985; 'f1-score': 0.7894002789400278; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5715682734548956; 'recall': 0.5529850746268656; 'f1-score': 0.5530711801939958; 'support': 469}; 'weighted avg': {'precision': 0.6441123118321168; 'recall': 0.6780383795309168; 'f1-score': 0.654355079656581; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
10,2,DNF,0,468,53,7,[66; 67],14,0.361135,0.622642,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.49743589743589745; 'recall': 0.7238805970149254; 'f1-score': 0.5896656534954408; 'support': 134}; '1.0': {'precision': 0.8644688644688645; 'recall': 0.7065868263473054; 'f1-score': 0.7775947281713345; 'support': 334}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.680952380952381; 'recall': 0.7152337116811154; 'f1-score': 0.6836301908333876; 'support': 468}; 'weighted avg': {'precision': 0.7593782286089978; 'recall': 0.7115384615384616; 'f1-score': 0.7237859760205444; 'support': 468}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.6842105263157895; 'f1-score': 0.7222222222222222; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.56656346749226; 'recall': 0.5754385964912281; 'f1-score': 0.5669934640522876; 'support': 53}; 'weighted avg': {'precision': 0.6525497984695368; 'recall': 0.6226415094339622; 'f1-score': 0.6343568874090516; 'support': 53}}
10,2,DNF,1,469,52,7,[67; 67],14,0.502668,0.634615,3,[X2 >= 1.650000] OR [X1 AND X3 < 1.250000],{'0.0': {'precision': 0.4318181818181818; 'recall': 0.2814814814814815; 'f1-score': 0.3408071748878924; 'support': 135}; '1.0': {'precision': 0.7454068241469817; 'recall': 0.8502994011976048; 'f1-score': 0.7944055944055946; 'support': 334}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5886125029825817; 'recall': 0.5658904413395431; 'f1-score': 0.5676063846467435; 'support': 469}; 'weighted avg': {'precision': 0.655141436696261; 'recall': 0.6865671641791045; 'f1-score': 0.6638388851627592; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.21428571428571427; 'f1-score': 0.23999999999999996; 'support': 14}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.7894736842105263; 'f1-score': 0.7594936708860759; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5022172949002217; 'recall': 0.5018796992481203; 'f1-score': 0.49974683544303794; 'support': 52}; 'weighted avg': {'precision': 0.608135766672352; 'recall': 0.6346153846153846; 'f1-score': 0.6196299902629016; 'support': 52}}
10,2,DNF,2,469,52,7,[67; 67],14,0.442288,0.711538,1,[] OR [X4 >= 211.500000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,2,DNF,3,469,52,7,[67; 67],14,0.378765,0.596154,2,[X6 >= 59.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.4372093023255814; 'recall': 0.7014925373134329; 'f1-score': 0.5386819484240688; 'support': 134}; '1.0': {'precision': 0.84251968503937; 'recall': 0.6388059701492538; 'f1-score': 0.7266553480475382; 'support': 335}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.6398644936824758; 'recall': 0.6701492537313434; 'f1-score': 0.6326686482358035; 'support': 469}; 'weighted avg': {'precision': 0.7267167185497162; 'recall': 0.6567164179104478; 'f1-score': 0.6729486624408326; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
