lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.046943,0.773585,3,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4900662251655629; 'recall': 0.5522388059701493; 'f1-score': 0.519298245614035; 'support': 134}; '1.0': {'precision': 0.8107255520504731; 'recall': 0.7694610778443114; 'f1-score': 0.7895545314900153; 'support': 334}; 'accuracy': 0.7072649572649573; 'macro avg': {'precision': 0.650395888608018; 'recall': 0.6608499419072303; 'f1-score': 0.6544263885520252; 'support': 468}; 'weighted avg': {'precision': 0.7189128387971014; 'recall': 0.7072649572649573; 'f1-score': 0.7121734581836449; 'support': 468}},{'0.0': {'precision': 0.6153846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.825; 'recall': 0.868421052631579; 'f1-score': 0.8461538461538461; 'support': 38}; 'accuracy': 0.7735849056603774; 'macro avg': {'precision': 0.7201923076923077; 'recall': 0.7008771929824562; 'f1-score': 0.7087912087912088; 'support': 53}; 'weighted avg': {'precision': 0.7656748911465892; 'recall': 0.7735849056603774; 'f1-score': 0.7684014099108439; 'support': 53}}
10,2,DNF,5,469,52,14,[33; 34],14,0.484180,0.596154,3,[X4 >= 211.500000] OR [X3 < 1.250000 AND X5 < 61.500000],{'0.0': {'precision': 0.1951219512195122; 'recall': 0.05970149253731343; 'f1-score': 0.09142857142857141; 'support': 134}; '1.0': {'precision': 0.705607476635514; 'recall': 0.9014925373134328; 'f1-score': 0.7916120576671036; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.4503647139275131; 'recall': 0.4805970149253731; 'f1-score': 0.4415203145478375; 'support': 469}; 'weighted avg': {'precision': 0.5597544693737992; 'recall': 0.6609808102345416; 'f1-score': 0.591559633027523; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6739130434782609; 'recall': 0.8378378378378378; 'f1-score': 0.746987951807229; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.33695652173913043; 'recall': 0.4189189189189189; 'f1-score': 0.3734939759036145; 'support': 52}; 'weighted avg': {'precision': 0.47951505016722407; 'recall': 0.5961538461538461; 'f1-score': 0.5315106580166822; 'support': 52}}
10,2,DNF,6,469,52,14,[33; 34],14,0.393120,0.615385,3,[X2 < 1.650000] OR [X3 >= 1.250000 AND X6 >= 59.500000],{'0.0': {'precision': 0.14634146341463414; 'recall': 0.08955223880597014; 'f1-score': 0.1111111111111111; 'support': 134}; '1.0': {'precision': 0.6847545219638242; 'recall': 0.7910447761194029; 'f1-score': 0.7340720221606647; 'support': 335}; 'accuracy': 0.5906183368869936; 'macro avg': {'precision': 0.4155479926892292; 'recall': 0.44029850746268656; 'f1-score': 0.4225915666358879; 'support': 469}; 'weighted avg': {'precision': 0.5309222195211984; 'recall': 0.5906183368869936; 'f1-score': 0.5560831904322209; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
10,2,DNF,7,469,52,14,[33; 34],14,0.484169,0.711538,3,[X3 >= 1.250000 AND X4 >= 211.500000] OR [X3 < 1.250000],{'0.0': {'precision': 0.1111111111111111; 'recall': 0.022388059701492536; 'f1-score': 0.03726708074534161; 'support': 134}; '1.0': {'precision': 0.7036199095022625; 'recall': 0.9283582089552239; 'f1-score': 0.8005148005148005; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.4073655103066868; 'recall': 0.4753731343283582; 'f1-score': 0.41889094063007104; 'support': 469}; 'weighted avg': {'precision': 0.5343316813905049; 'recall': 0.6695095948827292; 'f1-score': 0.5824440234378122; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,2,DNF,8,469,52,14,[33; 34],14,0.464989,0.750000,2,[X4 >= 211.500000] OR [X1],{'0.0': {'precision': 0.44285714285714284; 'recall': 0.23134328358208955; 'f1-score': 0.30392156862745096; 'support': 134}; '1.0': {'precision': 0.7418546365914787; 'recall': 0.8835820895522388; 'f1-score': 0.8065395095367848; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.5923558897243107; 'recall': 0.5574626865671641; 'f1-score': 0.5552305390821178; 'support': 469}; 'weighted avg': {'precision': 0.6564267812388113; 'recall': 0.697228144989339; 'f1-score': 0.6629343835626893; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.8918918918918919; 'f1-score': 0.8354430379746834; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6928571428571428; 'recall': 0.645945945945946; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7321428571428571; 'recall': 0.75; 'f1-score': 0.7329113924050632; 'support': 52}}
10,2,DNF,9,469,52,14,[33; 34],14,0.430293,0.692308,2,[X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.4810810810810811; 'recall': 0.664179104477612; 'f1-score': 0.5579937304075235; 'support': 134}; '1.0': {'precision': 0.8415492957746479; 'recall': 0.7134328358208956; 'f1-score': 0.7722132471728594; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6613151884278645; 'recall': 0.6888059701492537; 'f1-score': 0.6651034887901914; 'support': 469}; 'weighted avg': {'precision': 0.7385583772907716; 'recall': 0.6993603411513859; 'f1-score': 0.711007670954192; 'support': 469}},{'0.0': {'precision': 0.4782608695652174; 'recall': 0.7333333333333333; 'f1-score': 0.5789473684210527; 'support': 15}; '1.0': {'precision': 0.8620689655172413; 'recall': 0.6756756756756757; 'f1-score': 0.7575757575757576; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6701649175412294; 'recall': 0.7045045045045044; 'f1-score': 0.6682615629984051; 'support': 52}; 'weighted avg': {'precision': 0.7513550916849266; 'recall': 0.6923076923076923; 'f1-score': 0.706048337627285; 'support': 52}}
10,2,DNF,0,468,53,7,[66; 67],14,0.407988,0.716981,2,[X1 AND X9 < 0.895000] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7136752136752137; 'recall': 1.0; 'f1-score': 0.8329177057356608; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.35683760683760685; 'recall': 0.5; 'f1-score': 0.4164588528678304; 'support': 468}; 'weighted avg': {'precision': 0.5093323106143619; 'recall': 0.7136752136752137; 'f1-score': 0.5944327216147666; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
10,2,DNF,1,469,52,7,[67; 67],14,0.455151,0.596154,2,[X4 >= 211.500000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.46938775510204084; 'recall': 0.6814814814814815; 'f1-score': 0.5558912386706949; 'support': 135}; '1.0': {'precision': 0.8424908424908425; 'recall': 0.688622754491018; 'f1-score': 0.7578253706754531; 'support': 334}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6559392987964416; 'recall': 0.6850521179862497; 'f1-score': 0.656858304673074; 'support': 469}; 'weighted avg': {'precision': 0.7350944314087781; 'recall': 0.6865671641791045; 'f1-score': 0.6996993412071325; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5; 'f1-score': 0.4; 'support': 14}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.631578947368421; 'f1-score': 0.6956521739130435; 'support': 38}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.553763440860215; 'recall': 0.5657894736842105; 'f1-score': 0.5478260869565217; 'support': 52}; 'weighted avg': {'precision': 0.6555004135649297; 'recall': 0.5961538461538461; 'f1-score': 0.6160535117056856; 'support': 52}}
10,2,DNF,2,469,52,7,[67; 67],14,0.386837,0.615385,2,[X1] OR [X4 >= 211.500000],{'0.0': {'precision': 0.4927536231884058; 'recall': 0.2537313432835821; 'f1-score': 0.3349753694581281; 'support': 134}; '1.0': {'precision': 0.75; 'recall': 0.8955223880597015; 'f1-score': 0.816326530612245; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6213768115942029; 'recall': 0.5746268656716418; 'f1-score': 0.5756509500351865; 'support': 469}; 'weighted avg': {'precision': 0.6765010351966874; 'recall': 0.7121535181236673; 'f1-score': 0.6787976274253545; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7073170731707317; 'recall': 0.7837837837837838; 'f1-score': 0.7435897435897435; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4900221729490022; 'recall': 0.49189189189189186; 'f1-score': 0.4871794871794871; 'support': 52}; 'weighted avg': {'precision': 0.5819546307351184; 'recall': 0.6153846153846154; 'f1-score': 0.5956607495069033; 'support': 52}}
10,2,DNF,3,469,52,7,[67; 67],14,0.543058,0.711538,3,[X4 >= 211.500000] OR [X1 AND X3 < 1.250000],{'0.0': {'precision': 0.3854166666666667; 'recall': 0.27611940298507465; 'f1-score': 0.32173913043478264; 'support': 134}; '1.0': {'precision': 0.739946380697051; 'recall': 0.8238805970149253; 'f1-score': 0.7796610169491525; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5626815236818589; 'recall': 0.55; 'f1-score': 0.5507000736919676; 'support': 469}; 'weighted avg': {'precision': 0.6386521766883698; 'recall': 0.6673773987206824; 'f1-score': 0.648826192230761; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
10,2,DNF,4,469,52,7,[67; 67],14,0.412292,0.711538,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.478494623655914; 'recall': 0.664179104477612; 'f1-score': 0.55625; 'support': 134}; '1.0': {'precision': 0.8409893992932862; 'recall': 0.7104477611940299; 'f1-score': 0.7702265372168284; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6597420114746001; 'recall': 0.6873134328358209; 'f1-score': 0.6632382686084142; 'support': 469}; 'weighted avg': {'precision': 0.7374194633968941; 'recall': 0.697228144989339; 'f1-score': 0.7090903837263061; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.7333333333333333; 'f1-score': 0.5945945945945945; 'support': 15}; '1.0': {'precision': 0.8666666666666667; 'recall': 0.7027027027027027; 'f1-score': 0.7761194029850748; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6833333333333333; 'recall': 0.718018018018018; 'f1-score': 0.6853569987898347; 'support': 52}; 'weighted avg': {'precision': 0.760897435897436; 'recall': 0.7115384615384616; 'f1-score': 0.7237564774878209; 'support': 52}}
10,2,DNF,5,469,52,7,[67; 67],14,0.471225,0.653846,3,[X2 < 1.650000 AND X4 >= 211.500000] OR [X1],{'0.0': {'precision': 0.39325842696629215; 'recall': 0.26119402985074625; 'f1-score': 0.3139013452914798; 'support': 134}; '1.0': {'precision': 0.7394736842105263; 'recall': 0.8388059701492537; 'f1-score': 0.786013986013986; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.5663660555884092; 'recall': 0.55; 'f1-score': 0.5499576656527329; 'support': 469}; 'weighted avg': {'precision': 0.6405550392836022; 'recall': 0.673773987206823; 'f1-score': 0.6511246600932699; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
10,2,DNF,6,469,52,7,[67; 67],14,0.380522,0.653846,2,[X6 < 59.500000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.22727272727272727; 'recall': 0.07462686567164178; 'f1-score': 0.11235955056179774; 'support': 134}; '1.0': {'precision': 0.7082352941176471; 'recall': 0.8985074626865671; 'f1-score': 0.7921052631578948; 'support': 335}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.4677540106951872; 'recall': 0.48656716417910445; 'f1-score': 0.4522324068598462; 'support': 469}; 'weighted avg': {'precision': 0.5708174178762414; 'recall': 0.6631130063965884; 'f1-score': 0.5978922024161527; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6938775510204082; 'recall': 0.918918918918919; 'f1-score': 0.7906976744186046; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.3469387755102041; 'recall': 0.4594594594594595; 'f1-score': 0.3953488372093023; 'support': 52}; 'weighted avg': {'precision': 0.4937205651491366; 'recall': 0.6538461538461539; 'f1-score': 0.5626118067978533; 'support': 52}}
10,2,DNF,7,469,52,7,[67; 67],14,0.363522,0.750000,2,[X4 >= 211.500000] OR [X1],{'0.0': {'precision': 0.4473684210526316; 'recall': 0.2537313432835821; 'f1-score': 0.3238095238095238; 'support': 134}; '1.0': {'precision': 0.7455470737913485; 'recall': 0.8746268656716418; 'f1-score': 0.8049450549450549; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.5964577474219901; 'recall': 0.564179104477612; 'f1-score': 0.5643772893772894; 'support': 469}; 'weighted avg': {'precision': 0.660353173008858; 'recall': 0.697228144989339; 'f1-score': 0.6674777603349031; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
10,2,DNF,8,469,52,7,[67; 67],14,0.384423,0.730769,2,[X1] OR [X9 < 0.895000],{'0.0': {'precision': 0.4189189189189189; 'recall': 0.23134328358208955; 'f1-score': 0.2980769230769231; 'support': 134}; '1.0': {'precision': 0.739240506329114; 'recall': 0.8716417910447761; 'f1-score': 0.8; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5790797126240165; 'recall': 0.5514925373134328; 'f1-score': 0.5490384615384616; 'support': 469}; 'weighted avg': {'precision': 0.647720052783344; 'recall': 0.6886993603411514; 'f1-score': 0.6565934065934066; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
10,2,DNF,9,469,52,7,[67; 67],14,0.501669,0.653846,2,[X1] OR [X6 >= 59.500000],{'0.0': {'precision': 0.4444444444444444; 'recall': 0.29850746268656714; 'f1-score': 0.3571428571428571; 'support': 134}; '1.0': {'precision': 0.7519788918205804; 'recall': 0.8507462686567164; 'f1-score': 0.7983193277310925; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5982116681325125; 'recall': 0.5746268656716418; 'f1-score': 0.5777310924369747; 'support': 469}; 'weighted avg': {'precision': 0.6641119068559701; 'recall': 0.6929637526652452; 'f1-score': 0.6722689075630253; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
10,2,DNF,0,468,53,3,[156; 156],14,1.996223,0.679245,2,[X1] OR [X9 < 0.895000],{'0.0': {'precision': 0.44155844155844154; 'recall': 0.2537313432835821; 'f1-score': 0.3222748815165877; 'support': 134}; '1.0': {'precision': 0.7442455242966752; 'recall': 0.8712574850299402; 'f1-score': 0.8027586206896552; 'support': 334}; 'accuracy': 0.6944444444444444; 'macro avg': {'precision': 0.5929019829275584; 'recall': 0.5624944141567612; 'f1-score': 0.5625167511031215; 'support': 468}; 'weighted avg': {'precision': 0.6575787100083775; 'recall': 0.6944444444444444; 'f1-score': 0.6651842167383922; 'support': 468}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9210526315789473; 'f1-score': 0.8045977011494253; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.48214285714285715; 'recall': 0.493859649122807; 'f1-score': 0.45493042952208107; 'support': 53}; 'weighted avg': {'precision': 0.5828840970350404; 'recall': 0.6792452830188679; 'f1-score': 0.6066728304169663; 'support': 53}}
10,2,DNF,1,469,52,3,[156; 157],14,1.457644,0.615385,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4946236559139785; 'recall': 0.6814814814814815; 'f1-score': 0.573208722741433; 'support': 135}; '1.0': {'precision': 0.8480565371024735; 'recall': 0.718562874251497; 'f1-score': 0.7779578606158833; 'support': 334}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.671340096508226; 'recall': 0.7000221778664892; 'f1-score': 0.6755832916786582; 'support': 469}; 'weighted avg': {'precision': 0.7463221256729494; 'recall': 0.7078891257995735; 'f1-score': 0.7190215416115106; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.5714285714285714; 'f1-score': 0.4444444444444444; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.631578947368421; 'f1-score': 0.7058823529411765; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5818181818181818; 'recall': 0.6015037593984962; 'f1-score': 0.5751633986928104; 'support': 52}; 'weighted avg': {'precision': 0.6825174825174826; 'recall': 0.6153846153846154; 'f1-score': 0.6354952237305178; 'support': 52}}
10,2,DNF,2,469,52,3,[156; 157],14,2.544200,0.634615,2,[X1] OR [X9 < 0.895000],{'0.0': {'precision': 0.4507042253521127; 'recall': 0.23880597014925373; 'f1-score': 0.31219512195121957; 'support': 134}; '1.0': {'precision': 0.7437185929648241; 'recall': 0.8835820895522388; 'f1-score': 0.8076398362892224; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.5972114091584684; 'recall': 0.5611940298507463; 'f1-score': 0.559917479120221; 'support': 469}; 'weighted avg': {'precision': 0.6600002022183352; 'recall': 0.6993603411513859; 'f1-score': 0.6660842036212216; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
10,2,DNF,3,469,52,3,[156; 157],14,2.630286,0.711538,2,[X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.478494623655914; 'recall': 0.664179104477612; 'f1-score': 0.55625; 'support': 134}; '1.0': {'precision': 0.8409893992932862; 'recall': 0.7104477611940299; 'f1-score': 0.7702265372168284; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6597420114746001; 'recall': 0.6873134328358209; 'f1-score': 0.6632382686084142; 'support': 469}; 'weighted avg': {'precision': 0.7374194633968941; 'recall': 0.697228144989339; 'f1-score': 0.7090903837263061; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.7333333333333333; 'f1-score': 0.5945945945945945; 'support': 15}; '1.0': {'precision': 0.8666666666666667; 'recall': 0.7027027027027027; 'f1-score': 0.7761194029850748; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6833333333333333; 'recall': 0.718018018018018; 'f1-score': 0.6853569987898347; 'support': 52}; 'weighted avg': {'precision': 0.760897435897436; 'recall': 0.7115384615384616; 'f1-score': 0.7237564774878209; 'support': 52}}
