lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,1.279611,0.718750,1,[X3 >= -0.609635],{'0.0': {'precision': 0.96; 'recall': 0.23529411764705882; 'f1-score': 0.37795275590551175; 'support': 102}; '1.0': {'precision': 0.6988416988416989; 'recall': 0.9945054945054945; 'f1-score': 0.8208616780045351; 'support': 182}; 'accuracy': 0.721830985915493; 'macro avg': {'precision': 0.8294208494208495; 'recall': 0.6148998060762767; 'f1-score': 0.5994072169550234; 'support': 284}; 'weighted avg': {'precision': 0.7926379901027788; 'recall': 0.721830985915493; 'f1-score': 0.6617887552788295; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
10,2,DNF,5,284,32,2,[142; 142],222,0.377565,0.906250,14,[X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.000375 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X32 >= -0.959515] OR [X7 < -0.000375 AND X7 >= -0.983575 AND X8 >= 0.011975 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X20 >= 0.072060 AND X23 >= -0.987455 AND X24 >= -0.000170],{'0.0': {'precision': 0.9693877551020408; 'recall': 0.9405940594059405; 'f1-score': 0.9547738693467337; 'support': 101}; '1.0': {'precision': 0.967741935483871; 'recall': 0.9836065573770492; 'f1-score': 0.975609756097561; 'support': 183}; 'accuracy': 0.9683098591549296; 'macro avg': {'precision': 0.9685648452929558; 'recall': 0.9621003083914949; 'f1-score': 0.9651918127221473; 'support': 284}; 'weighted avg': {'precision': 0.9683272445734313; 'recall': 0.9683098591549296; 'f1-score': 0.9681998104573019; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
10,2,DNF,6,285,31,2,[142; 143],222,0.355021,0.838710,12,[X7 >= -0.983575 AND X9 >= -0.572990 AND X14 >= 0.239955 AND X15 < 0.968410 AND X16 >= 0.292070 AND X20 >= 0.072060] OR [X2 >= 0.190280 AND X3 >= -0.609635 AND X4 < 0.995175 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X13 >= -0.554585],{'0.0': {'precision': 0.968421052631579; 'recall': 0.9019607843137255; 'f1-score': 0.934010152284264; 'support': 102}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9836065573770492; 'f1-score': 0.9651474530831098; 'support': 183}; 'accuracy': 0.9543859649122807; 'macro avg': {'precision': 0.9578947368421052; 'recall': 0.9427836708453874; 'f1-score': 0.9495788026836869; 'support': 285}; 'weighted avg': {'precision': 0.9549030470914128; 'recall': 0.9543859649122807; 'f1-score': 0.9540035770077334; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.8136363636363637; 'f1-score': 0.8199767711962833; 'support': 31}; 'weighted avg': {'precision': 0.8368663594470046; 'recall': 0.8387096774193549; 'f1-score': 0.8368363867970477; 'support': 31}}
10,2,DNF,7,285,31,2,[142; 143],222,0.242356,0.967742,13,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X23 >= -0.987455 AND X29 >= -0.914280] OR [X2 >= 0.739470 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X6 >= 0.029375 AND X21 < 0.000375],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9411764705882353; 'f1-score': 0.96; 'support': 102}; '1.0': {'precision': 0.9679144385026738; 'recall': 0.9890710382513661; 'f1-score': 0.9783783783783784; 'support': 183}; 'accuracy': 0.9719298245614035; 'macro avg': {'precision': 0.9737531376186839; 'recall': 0.9651237544198007; 'f1-score': 0.9691891891891892; 'support': 285}; 'weighted avg': {'precision': 0.9720937178699232; 'recall': 0.9719298245614035; 'f1-score': 0.9718008534850641; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
10,2,DNF,8,285,31,2,[142; 143],222,0.388913,0.967742,13,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X6 < 0.999995 AND X9 >= -0.572990 AND X10 < 0.999100 AND X31 < 0.870760] OR [X2 >= 0.739470 AND X5 >= -0.795310 AND X6 >= 0.029375 AND X7 >= -0.983575 AND X18 >= 0.121830 AND X19 >= -0.912755],{'0.0': {'precision': 0.9693877551020408; 'recall': 0.9313725490196079; 'f1-score': 0.95; 'support': 102}; '1.0': {'precision': 0.9625668449197861; 'recall': 0.9836065573770492; 'f1-score': 0.9729729729729729; 'support': 183}; 'accuracy': 0.9649122807017544; 'macro avg': {'precision': 0.9659773000109134; 'recall': 0.9574895531983285; 'f1-score': 0.9614864864864865; 'support': 285}; 'weighted avg': {'precision': 0.9650080127744878; 'recall': 0.9649122807017544; 'f1-score': 0.9647510668563299; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
10,2,DNF,9,285,31,2,[142; 143],222,0.525134,1.000000,14,[X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X9 >= -0.572990 AND X11 >= 0.001845 AND X13 >= -0.554585 AND X28 >= -0.911830] OR [X2 >= 0.190280 AND X5 >= -0.795310 AND X11 < 0.001845 AND X14 >= 0.239955 AND X15 < 0.968410 AND X15 >= -0.905170 AND X16 >= 0.292070],{'0.0': {'precision': 0.9603960396039604; 'recall': 0.9509803921568627; 'f1-score': 0.9556650246305418; 'support': 102}; '1.0': {'precision': 0.9728260869565217; 'recall': 0.9781420765027322; 'f1-score': 0.9754768392370572; 'support': 183}; 'accuracy': 0.968421052631579; 'macro avg': {'precision': 0.966611063280241; 'recall': 0.9645612343297975; 'f1-score': 0.9655709319337995; 'support': 285}; 'weighted avg': {'precision': 0.9683774384303417; 'recall': 0.968421052631579; 'f1-score': 0.9683862950620937; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
10,3,CNF,0,284,32,35,[8; 9],222,0.860017,0.781250,6,[X2 >= 0.739470 OR X5 < -0.000715] AND [X2 >= 0.998505 OR X6 < 0.999995] AND [X0 OR X3 >= -0.609635],{'0.0': {'precision': 0.6153846153846154; 'recall': 0.6274509803921569; 'f1-score': 0.6213592233009709; 'support': 102}; '1.0': {'precision': 0.7888888888888889; 'recall': 0.7802197802197802; 'f1-score': 0.7845303867403316; 'support': 182}; 'accuracy': 0.7253521126760564; 'macro avg': {'precision': 0.7021367521367521; 'recall': 0.7038353803059685; 'f1-score': 0.7029448050206513; 'support': 284}; 'weighted avg': {'precision': 0.7265739737570723; 'recall': 0.7253521126760564; 'f1-score': 0.725926659026195; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.9047619047619048; 'f1-score': 0.8444444444444444; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7708333333333333; 'recall': 0.725108225108225; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.77734375; 'recall': 0.78125; 'f1-score': 0.7712719298245614; 'support': 32}}
10,3,CNF,1,284,32,35,[8; 9],222,0.893806,0.843750,6,[X2 >= 0.739470 OR X3 >= -0.609635 OR X5 < -0.000715] AND [X0] AND [X2 >= 0.190280 OR X4 >= 0.418075],{'0.0': {'precision': 1.0; 'recall': 0.5980392156862745; 'f1-score': 0.7484662576687116; 'support': 102}; '1.0': {'precision': 0.8161434977578476; 'recall': 1.0; 'f1-score': 0.8987654320987654; 'support': 182}; 'accuracy': 0.8556338028169014; 'macro avg': {'precision': 0.9080717488789238; 'recall': 0.7990196078431373; 'f1-score': 0.8236158448837385; 'support': 284}; 'weighted avg': {'precision': 0.8821764668729868; 'recall': 0.8556338028169014; 'f1-score': 0.8447847426907883; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
10,3,CNF,2,284,32,35,[8; 9],222,0.889072,0.656250,4,[X2 >= 0.998505 OR X8 >= 0.011975] AND [X28 >= 0.067790] AND [X0],{'0.0': {'precision': 0.6166666666666667; 'recall': 0.7254901960784313; 'f1-score': 0.6666666666666666; 'support': 102}; '1.0': {'precision': 0.8292682926829268; 'recall': 0.7472527472527473; 'f1-score': 0.7861271676300579; 'support': 182}; 'accuracy': 0.7394366197183099; 'macro avg': {'precision': 0.7229674796747967; 'recall': 0.7363714716655894; 'f1-score': 0.7263969171483622; 'support': 284}; 'weighted avg': {'precision': 0.7529113706630024; 'recall': 0.7394366197183099; 'f1-score': 0.7432223398192624; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.36363636363636365; 'f1-score': 0.4210526315789474; 'support': 11}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8095238095238095; 'f1-score': 0.7555555555555556; 'support': 21}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6041666666666667; 'recall': 0.5865800865800865; 'f1-score': 0.5883040935672516; 'support': 32}; 'weighted avg': {'precision': 0.63671875; 'recall': 0.65625; 'f1-score': 0.6405701754385966; 'support': 32}}
10,3,CNF,3,284,32,35,[8; 9],222,0.869178,0.843750,5,[X2 >= 0.190280 OR X22 >= 0.186570] AND [X0 OR X32 >= 0.000200] AND [X0],{'0.0': {'precision': 1.0; 'recall': 0.5148514851485149; 'f1-score': 0.6797385620915033; 'support': 101}; '1.0': {'precision': 0.7887931034482759; 'recall': 1.0; 'f1-score': 0.8819277108433736; 'support': 183}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8943965517241379; 'recall': 0.7574257425742574; 'f1-score': 0.7808331364674385; 'support': 284}; 'weighted avg': {'precision': 0.8639054152501215; 'recall': 0.8274647887323944; 'f1-score': 0.8100224149844338; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
10,3,CNF,4,284,32,35,[8; 9],222,0.874047,0.625000,4,[X2 >= 0.739470] AND [X0 OR X18 < 0.998845] AND [X6 < 0.999995],{'0.0': {'precision': 0.5384615384615384; 'recall': 0.8316831683168316; 'f1-score': 0.6536964980544747; 'support': 101}; '1.0': {'precision': 0.8671875; 'recall': 0.6065573770491803; 'f1-score': 0.7138263665594856; 'support': 183}; 'accuracy': 0.6866197183098591; 'macro avg': {'precision': 0.7028245192307692; 'recall': 0.7191202726830059; 'f1-score': 0.6837614323069802; 'support': 284}; 'weighted avg': {'precision': 0.7502814362134345; 'recall': 0.6866197183098591; 'f1-score': 0.6924421527601684; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 12}; '1.0': {'precision': 0.75; 'recall': 0.6; 'f1-score': 0.6666666666666665; 'support': 20}; 'accuracy': 0.625; 'macro avg': {'precision': 0.625; 'recall': 0.6333333333333333; 'f1-score': 0.6190476190476191; 'support': 32}; 'weighted avg': {'precision': 0.65625; 'recall': 0.625; 'f1-score': 0.6309523809523809; 'support': 32}}
10,3,CNF,5,284,32,35,[8; 9],222,0.885718,0.843750,4,[X2 >= 0.739470 OR X3 >= -0.000170] AND [X0] AND [X2 >= 0.190280],{'0.0': {'precision': 0.7741935483870968; 'recall': 0.7128712871287128; 'f1-score': 0.7422680412371134; 'support': 101}; '1.0': {'precision': 0.8481675392670157; 'recall': 0.8852459016393442; 'f1-score': 0.8663101604278075; 'support': 183}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8111805438270563; 'recall': 0.7990585943840285; 'f1-score': 0.8042891008324604; 'support': 284}; 'weighted avg': {'precision': 0.8218598875808473; 'recall': 0.823943661971831; 'f1-score': 0.8221965898705537; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.6666666666666666; 'f1-score': 0.761904761904762; 'support': 12}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.857487922705314; 'recall': 0.8083333333333333; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8496376811594202; 'recall': 0.84375; 'f1-score': 0.8380398671096347; 'support': 32}}
10,3,CNF,6,285,31,35,[8; 9],222,0.954694,0.774194,7,[X2 >= 0.739470 OR X3 >= -0.000170] AND [X0 OR X2 >= 0.739470] AND [X0 OR X21 < -0.001400 OR X32 < -0.000040],{'0.0': {'precision': 0.6811594202898551; 'recall': 0.46078431372549017; 'f1-score': 0.5497076023391813; 'support': 102}; '1.0': {'precision': 0.7453703703703703; 'recall': 0.8797814207650273; 'f1-score': 0.8070175438596491; 'support': 183}; 'accuracy': 0.7298245614035088; 'macro avg': {'precision': 0.7132648953301127; 'recall': 0.6702828672452588; 'f1-score': 0.6783625730994152; 'support': 285}; 'weighted avg': {'precision': 0.7223896092889228; 'recall': 0.7298245614035088; 'f1-score': 0.7149276700523237; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
10,3,CNF,7,285,31,35,[8; 9],222,0.867509,0.903226,5,[X2 >= 0.998505 OR X4 >= 0.041440] AND [X23 >= -0.987455] AND [X0 OR X33 >= 0.005400],{'0.0': {'precision': 0.9701492537313433; 'recall': 0.6372549019607843; 'f1-score': 0.7692307692307693; 'support': 102}; '1.0': {'precision': 0.8302752293577982; 'recall': 0.9890710382513661; 'f1-score': 0.9027431421446384; 'support': 183}; 'accuracy': 0.8631578947368421; 'macro avg': {'precision': 0.9002122415445708; 'recall': 0.8131629701060752; 'f1-score': 0.8359869556877038; 'support': 285}; 'weighted avg': {'precision': 0.8803354065020145; 'recall': 0.8631578947368421; 'f1-score': 0.8549597665754642; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
10,3,CNF,8,285,31,35,[8; 9],222,0.881669,0.741935,6,[X2 >= 0.739470] AND [X2 >= 0.190280 OR X4 >= 0.418075] AND [X3 >= -0.609635 OR X5 < -0.000715 OR X11 >= 0.001845],{'0.0': {'precision': 0.6272727272727273; 'recall': 0.6764705882352942; 'f1-score': 0.6509433962264152; 'support': 102}; '1.0': {'precision': 0.8114285714285714; 'recall': 0.7759562841530054; 'f1-score': 0.7932960893854749; 'support': 183}; 'accuracy': 0.7403508771929824; 'macro avg': {'precision': 0.7193506493506494; 'recall': 0.7262134361941498; 'f1-score': 0.722119742805945; 'support': 285}; 'weighted avg': {'precision': 0.7455201640464799; 'recall': 0.7403508771929824; 'f1-score': 0.7423488097285483; 'support': 285}},{'0.0': {'precision': 0.6; 'recall': 0.8181818181818182; 'f1-score': 0.6923076923076923; 'support': 11}; '1.0': {'precision': 0.875; 'recall': 0.7; 'f1-score': 0.7777777777777777; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7375; 'recall': 0.759090909090909; 'f1-score': 0.735042735042735; 'support': 31}; 'weighted avg': {'precision': 0.7774193548387097; 'recall': 0.7419354838709677; 'f1-score': 0.7474496829335538; 'support': 31}}
10,3,CNF,9,285,31,35,[8; 9],222,0.857359,0.774194,4,[X2 >= 0.739470] AND [X2 >= 0.190280 OR X24 < -0.878390] AND [X0],{'0.0': {'precision': 0.6585365853658537; 'recall': 0.7941176470588235; 'f1-score': 0.72; 'support': 102}; '1.0': {'precision': 0.8703703703703703; 'recall': 0.7704918032786885; 'f1-score': 0.817391304347826; 'support': 183}; 'accuracy': 0.7789473684210526; 'macro avg': {'precision': 0.764453477868112; 'recall': 0.782304725168756; 'f1-score': 0.768695652173913; 'support': 285}; 'weighted avg': {'precision': 0.7945561736319118; 'recall': 0.7789473684210526; 'f1-score': 0.7825354691075515; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.7272727272727273; 'f1-score': 0.6956521739130435; 'support': 11}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7543859649122806; 'recall': 0.7636363636363637; 'f1-score': 0.758082497212932; 'support': 31}; 'weighted avg': {'precision': 0.7798528579513299; 'recall': 0.7741935483870968; 'f1-score': 0.7762074297838673; 'support': 31}}
10,3,CNF,0,284,32,17,[16; 17],222,0.530784,0.843750,8,[X5 >= 0.001010 OR X20 >= 0.072060] AND [X0 OR X3 < 0.746850] AND [X0 OR X15 >= 0.001430 OR X22 >= 0.186570 OR X32 < -0.000040],{'0.0': {'precision': 0.9787234042553191; 'recall': 0.45098039215686275; 'f1-score': 0.6174496644295302; 'support': 102}; '1.0': {'precision': 0.7637130801687764; 'recall': 0.9945054945054945; 'f1-score': 0.863961813842482; 'support': 182}; 'accuracy': 0.7992957746478874; 'macro avg': {'precision': 0.8712182422120478; 'recall': 0.7227429433311786; 'f1-score': 0.7407057391360061; 'support': 284}; 'weighted avg': {'precision': 0.8409350979745065; 'recall': 0.7992957746478874; 'f1-score': 0.7754257601800839; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
10,3,CNF,1,284,32,17,[16; 17],222,0.496369,0.750000,5,[X7 >= -0.983575 OR X11 < 0.001845] AND [X3 >= -0.000170 OR X26 >= 0.528120] AND [X2 >= 0.190280],{'0.0': {'precision': 0.8024691358024691; 'recall': 0.6372549019607843; 'f1-score': 0.7103825136612022; 'support': 102}; '1.0': {'precision': 0.8177339901477833; 'recall': 0.9120879120879121; 'f1-score': 0.8623376623376624; 'support': 182}; 'accuracy': 0.8133802816901409; 'macro avg': {'precision': 0.8101015629751263; 'recall': 0.7746714070243481; 'f1-score': 0.7863600879994324; 'support': 284}; 'weighted avg': {'precision': 0.8122515424603817; 'recall': 0.8133802816901409; 'f1-score': 0.8077622216158352; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5454545454545454; 'f1-score': 0.6; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.8571428571428571; 'f1-score': 0.8181818181818182; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7246376811594203; 'recall': 0.7012987012987013; 'f1-score': 0.7090909090909091; 'support': 32}; 'weighted avg': {'precision': 0.7427536231884058; 'recall': 0.75; 'f1-score': 0.7431818181818182; 'support': 32}}
10,3,CNF,2,284,32,17,[16; 17],222,0.507037,0.718750,5,[X5 >= -0.000715 OR X14 >= -0.028300] AND [X5 >= 0.001010 OR X11 >= 0.001845] AND [X25 < 0.802450],{'0.0': {'precision': 0.6144578313253012; 'recall': 0.5; 'f1-score': 0.5513513513513513; 'support': 102}; '1.0': {'precision': 0.746268656716418; 'recall': 0.8241758241758241; 'f1-score': 0.7832898172323759; 'support': 182}; 'accuracy': 0.7077464788732394; 'macro avg': {'precision': 0.6803632440208596; 'recall': 0.6620879120879121; 'f1-score': 0.6673205842918636; 'support': 284}; 'weighted avg': {'precision': 0.6989281490055239; 'recall': 0.7077464788732394; 'f1-score': 0.6999879738525713; 'support': 284}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.6363636363636364; 'f1-score': 0.6086956521739131; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.7619047619047619; 'f1-score': 0.7804878048780488; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.6916666666666667; 'recall': 0.699134199134199; 'f1-score': 0.694591728525981; 'support': 32}; 'weighted avg': {'precision': 0.7255208333333334; 'recall': 0.71875; 'f1-score': 0.7214342523860021; 'support': 32}}
