l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.172090,0.716981,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5; 'recall': 0.6343283582089553; 'f1-score': 0.5592105263157895; 'support': 134}; '1.0': {'precision': 0.8355704697986577; 'recall': 0.7455089820359282; 'f1-score': 0.7879746835443038; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.6677852348993288; 'recall': 0.6899186701224418; 'f1-score': 0.6735926049300467; 'support': 468}; 'weighted avg': {'precision': 0.7394883267366489; 'recall': 0.7136752136752138; 'f1-score': 0.7224738351070796; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7368421052631579; 'f1-score': 0.7887323943661972; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6742424242424243; 'recall': 0.7017543859649122; 'f1-score': 0.6800804828973843; 'support': 53}; 'weighted avg': {'precision': 0.7498570611778159; 'recall': 0.7169811320754716; 'f1-score': 0.7272313124027183; 'support': 53}}
l: 10,2,DNF,2,469,52,14,[33; 34],14,0.449290,0.634615,2,[X4 >= 211.500000] OR [X1],{'0.0': {'precision': 0.4722222222222222; 'recall': 0.2537313432835821; 'f1-score': 0.3300970873786408; 'support': 134}; '1.0': {'precision': 0.7481108312342569; 'recall': 0.8865671641791045; 'f1-score': 0.8114754098360656; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6101665267282396; 'recall': 0.5701492537313433; 'f1-score': 0.5707862486073532; 'support': 469}; 'weighted avg': {'precision': 0.6692855143736756; 'recall': 0.7057569296375267; 'f1-score': 0.6739387462768014; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 10,2,DNF,3,469,52,14,[33; 34],14,0.411269,0.653846,3,[X2 >= 1.650000] OR [X1 AND X9 >= 0.895000],{'0.0': {'precision': 0.3630573248407643; 'recall': 0.4253731343283582; 'f1-score': 0.3917525773195877; 'support': 134}; '1.0': {'precision': 0.7532051282051282; 'recall': 0.7014925373134329; 'f1-score': 0.7264296754250387; 'support': 335}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.5581312265229462; 'recall': 0.5634328358208955; 'f1-score': 0.5590911263723132; 'support': 469}; 'weighted avg': {'precision': 0.6417343272438815; 'recall': 0.6226012793176973; 'f1-score': 0.6308076473949099; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 10,2,DNF,4,469,52,14,[33; 34],14,0.400712,0.576923,4,[X4 >= 211.500000] OR [X1 AND X3 < 1.250000 AND X9 >= 0.895000],{'0.0': {'precision': 0.384; 'recall': 0.3582089552238806; 'f1-score': 0.37065637065637064; 'support': 134}; '1.0': {'precision': 0.75; 'recall': 0.7701492537313432; 'f1-score': 0.7599410898379969; 'support': 335}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.567; 'recall': 0.5641791044776119; 'f1-score': 0.5652987302471838; 'support': 469}; 'weighted avg': {'precision': 0.6454285714285715; 'recall': 0.652452025586354; 'f1-score': 0.6487168843575323; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
l: 10,2,DNF,5,469,52,14,[33; 34],14,0.379164,0.653846,3,[X1 AND X9 < 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4146341463414634; 'recall': 0.7611940298507462; 'f1-score': 0.5368421052631579; 'support': 134}; '1.0': {'precision': 0.8565022421524664; 'recall': 0.5701492537313433; 'f1-score': 0.6845878136200717; 'support': 335}; 'accuracy': 0.6247334754797441; 'macro avg': {'precision': 0.6355681942469649; 'recall': 0.6656716417910448; 'f1-score': 0.6107149594416148; 'support': 469}; 'weighted avg': {'precision': 0.7302542147778941; 'recall': 0.6247334754797441; 'f1-score': 0.6423747540895249; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
l: 10,2,DNF,6,469,52,14,[33; 34],14,0.385092,0.730769,3,[X1] OR [X4 >= 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.37777777777777777; 'recall': 0.2537313432835821; 'f1-score': 0.30357142857142855; 'support': 134}; '1.0': {'precision': 0.7361477572559367; 'recall': 0.8328358208955224; 'f1-score': 0.7815126050420169; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5569627675168572; 'recall': 0.5432835820895523; 'f1-score': 0.5425420168067228; 'support': 469}; 'weighted avg': {'precision': 0.6337563345478913; 'recall': 0.6673773987206824; 'f1-score': 0.6449579831932775; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
l: 10,2,DNF,7,469,52,14,[33; 34],14,0.412640,0.538462,3,[X2 >= 1.650000 AND X6 < 59.500000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.45188284518828453; 'recall': 0.8059701492537313; 'f1-score': 0.579088471849866; 'support': 134}; '1.0': {'precision': 0.8869565217391304; 'recall': 0.608955223880597; 'f1-score': 0.7221238938053097; 'support': 335}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.6694196834637075; 'recall': 0.7074626865671642; 'f1-score': 0.6506061828275879; 'support': 469}; 'weighted avg': {'precision': 0.7626497570103173; 'recall': 0.6652452025586354; 'f1-score': 0.6812566303894687; 'support': 469}},{'0.0': {'precision': 0.3548387096774194; 'recall': 0.7333333333333333; 'f1-score': 0.47826086956521735; 'support': 15}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.4594594594594595; 'f1-score': 0.5862068965517242; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.5821812596006144; 'recall': 0.5963963963963964; 'f1-score': 0.5322338830584707; 'support': 52}; 'weighted avg': {'precision': 0.6783646461065816; 'recall': 0.5384615384615384; 'f1-score': 0.5550686195363856; 'support': 52}}
l: 10,2,DNF,8,469,52,14,[33; 34],14,0.401879,0.711538,2,[X1 AND X9 >= 0.895000] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,9,469,52,14,[33; 34],14,0.383091,0.711538,2,[X5 < 61.500000 AND X6 < 59.500000] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.658345 (+- 0.059450), (mean training time) 0.399447 (+- 0.020217)
l: 10,2,DNF,0,468,53,7,[66; 67],14,0.410255,0.754717,2,[X1] OR [X9 < 0.895000],{'0.0': {'precision': 0.3698630136986301; 'recall': 0.20149253731343283; 'f1-score': 0.2608695652173913; 'support': 134}; '1.0': {'precision': 0.7291139240506329; 'recall': 0.8622754491017964; 'f1-score': 0.7901234567901234; 'support': 334}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5494884688746315; 'recall': 0.5318839932076146; 'f1-score': 0.5254965110037574; 'support': 468}; 'weighted avg': {'precision': 0.6262514839071107; 'recall': 0.6730769230769231; 'f1-score': 0.6385849493739992; 'support': 468}},{'0.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9210526315789473; 'f1-score': 0.8433734939759038; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.7013888888888888; 'recall': 0.6271929824561403; 'f1-score': 0.639078051335778; 'support': 53}; 'weighted avg': {'precision': 0.734538784067086; 'recall': 0.7547169811320755; 'f1-score': 0.7277345641796061; 'support': 53}}
l: 10,2,DNF,1,469,52,7,[67; 67],14,0.398718,0.730769,1,[] OR [X4 >= 211.500000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 135}; '1.0': {'precision': 0.7121535181236673; 'recall': 1.0; 'f1-score': 0.8318804483188045; 'support': 334}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.35607675906183367; 'recall': 0.5; 'f1-score': 0.41594022415940224; 'support': 469}; 'weighted avg': {'precision': 0.5071626333759166; 'recall': 0.7121535181236673; 'f1-score': 0.5924265879285303; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 10,2,DNF,2,469,52,7,[67; 67],14,0.523880,0.596154,3,[X2 >= 1.650000] OR [X4 >= 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.4298642533936652; 'recall': 0.7089552238805971; 'f1-score': 0.5352112676056339; 'support': 134}; '1.0': {'precision': 0.842741935483871; 'recall': 0.6238805970149254; 'f1-score': 0.7169811320754718; 'support': 335}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.6363030944387681; 'recall': 0.6664179104477612; 'f1-score': 0.6260961998405528; 'support': 469}; 'weighted avg': {'precision': 0.7247768834580978; 'recall': 0.6481876332622601; 'f1-score': 0.6650468850840895; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.6666666666666666; 'f1-score': 0.4878048780487804; 'support': 15}; '1.0': {'precision': 0.8076923076923077; 'recall': 0.5675675675675675; 'f1-score': 0.6666666666666666; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5961538461538461; 'recall': 0.617117117117117; 'f1-score': 0.5772357723577235; 'support': 52}; 'weighted avg': {'precision': 0.6856508875739645; 'recall': 0.5961538461538461; 'f1-score': 0.6150719199499687; 'support': 52}}
l: 10,2,DNF,3,469,52,7,[67; 67],14,0.474760,0.711538,3,[X4 >= 211.500000] OR [X2 < 1.650000 AND X9 < 0.895000],{'0.0': {'precision': 0.3951219512195122; 'recall': 0.6044776119402985; 'f1-score': 0.4778761061946903; 'support': 134}; '1.0': {'precision': 0.7992424242424242; 'recall': 0.6298507462686567; 'f1-score': 0.7045075125208682; 'support': 335}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.5971821877309682; 'recall': 0.6171641791044775; 'f1-score': 0.5911918093577793; 'support': 469}; 'weighted avg': {'precision': 0.6837794319501637; 'recall': 0.6226012793176973; 'f1-score': 0.6397556821419602; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
l: 10,2,DNF,4,469,52,7,[67; 67],14,0.387167,0.673077,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4816753926701571; 'recall': 0.6865671641791045; 'f1-score': 0.5661538461538461; 'support': 134}; '1.0': {'precision': 0.8489208633093526; 'recall': 0.7044776119402985; 'f1-score': 0.7699836867862969; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6652981279897549; 'recall': 0.6955223880597015; 'f1-score': 0.6680687664700715; 'support': 469}; 'weighted avg': {'precision': 0.7439935859838682; 'recall': 0.6993603411513859; 'f1-score': 0.7117465894627395; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.6666666666666666; 'f1-score': 0.5405405405405405; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.6756756756756757; 'f1-score': 0.746268656716418; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6439393939393939; 'recall': 0.6711711711711712; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7240675990675991; 'recall': 0.6730769230769231; 'f1-score': 0.6869240078195301; 'support': 52}}
l: 10,2,DNF,5,469,52,7,[67; 67],14,0.487466,0.711538,1,[] OR [X4 >= 211.500000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,6,469,52,7,[67; 67],14,0.394440,0.711538,2,[X1 AND X4 >= 211.500000] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,7,469,52,7,[67; 67],14,0.411823,0.711538,1,[X5 >= 61.500000] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,8,469,52,7,[67; 67],14,0.400750,0.692308,2,[X4 >= 211.500000] OR [X1],{'0.0': {'precision': 0.4461538461538462; 'recall': 0.21641791044776118; 'f1-score': 0.2914572864321608; 'support': 134}; '1.0': {'precision': 0.7400990099009901; 'recall': 0.8925373134328358; 'f1-score': 0.8092016238159675; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.5931264280274181; 'recall': 0.5544776119402985; 'f1-score': 0.5503294551240642; 'support': 469}; 'weighted avg': {'precision': 0.6561146774018061; 'recall': 0.6993603411513859; 'f1-score': 0.661274670277737; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
l: 10,2,DNF,9,469,52,7,[67; 67],14,0.455270,0.615385,2,[X2 < 1.650000] OR [X3 >= 1.250000],{'0.0': {'precision': 0.21153846153846154; 'recall': 0.08208955223880597; 'f1-score': 0.11827956989247312; 'support': 134}; '1.0': {'precision': 0.7050359712230215; 'recall': 0.8776119402985074; 'f1-score': 0.7819148936170212; 'support': 335}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.45828721638074155; 'recall': 0.4798507462686567; 'f1-score': 0.45009723175474714; 'support': 469}; 'weighted avg': {'precision': 0.5640366827417187; 'recall': 0.650319829424307; 'f1-score': 0.5923048011242933; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.06666666666666667; 'f1-score': 0.09090909090909091; 'support': 15}; '1.0': {'precision': 0.6888888888888889; 'recall': 0.8378378378378378; 'f1-score': 0.7560975609756098; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.41587301587301584; 'recall': 0.45225225225225224; 'f1-score': 0.42350332594235035; 'support': 52}; 'weighted avg': {'precision': 0.5313797313797314; 'recall': 0.6153846153846154; 'f1-score': 0.5642162715333447; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.690856 (+- 0.047292), (mean training time) 0.434453 (+- 0.044959)
l: 10,2,DNF,0,468,53,3,[156; 156],14,1.433893,0.716981,1,[] OR [X2 >= 1.650000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7136752136752137; 'recall': 1.0; 'f1-score': 0.8329177057356608; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.35683760683760685; 'recall': 0.5; 'f1-score': 0.4164588528678304; 'support': 468}; 'weighted avg': {'precision': 0.5093323106143619; 'recall': 0.7136752136752137; 'f1-score': 0.5944327216147666; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
