l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.100890,0.754717,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4624277456647399; 'recall': 0.6015037593984962; 'f1-score': 0.5228758169934641; 'support': 133}; '1.0': {'precision': 0.8203389830508474; 'recall': 0.7223880597014926; 'f1-score': 0.7682539682539682; 'support': 335}; 'accuracy': 0.688034188034188; 'macro avg': {'precision': 0.6413833643577936; 'recall': 0.6619459095499944; 'f1-score': 0.6455648926237161; 'support': 468}; 'weighted avg': {'precision': 0.7186248920842827; 'recall': 0.688034188034188; 'f1-score': 0.6985204338145513; 'support': 468}},{'0.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8157894736842105; 'f1-score': 0.8266666666666665; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.7001689189189189; 'recall': 0.7078947368421052; 'f1-score': 0.7036559139784946; 'support': 53}; 'weighted avg': {'precision': 0.7599120346761856; 'recall': 0.7547169811320755; 'f1-score': 0.7570379387299654; 'support': 53}}
l: 10,3,CNF,5,469,52,29,[16; 17],14,0.769400,0.673077,15,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 < 1.650000 OR X4 >= 211.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.5939849624060151; 'f1-score': 0.5429553264604811; 'support': 133}; '1.0': {'precision': 0.8263665594855305; 'recall': 0.7648809523809523; 'f1-score': 0.7944358578052549; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6631832797427653; 'recall': 0.6794329573934836; 'f1-score': 0.668695592132868; 'support': 469}; 'weighted avg': {'precision': 0.7338148485866487; 'recall': 0.7164179104477612; 'f1-score': 0.7231204832447966; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
l: 10,3,CNF,6,469,52,29,[16; 17],14,0.722405,0.730769,12,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 >= 0.895000] AND [X1 OR X4 < 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.47761194029850745; 'recall': 0.48120300751879697; 'f1-score': 0.47940074906367036; 'support': 133}; '1.0': {'precision': 0.7940298507462686; 'recall': 0.7916666666666666; 'f1-score': 0.7928464977645305; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6358208955223881; 'recall': 0.6364348370927317; 'f1-score': 0.6361236234141004; 'support': 469}; 'weighted avg': {'precision': 0.7042993985297393; 'recall': 0.7036247334754797; 'f1-score': 0.7039588973866747; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 10,3,CNF,7,469,52,29,[16; 17],14,0.740499,0.730769,17,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 < 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.41284403669724773; 'recall': 0.3383458646616541; 'f1-score': 0.37190082644628103; 'support': 133}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.8095238095238095; 'f1-score': 0.7816091954022989; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.5841997961264016; 'recall': 0.5739348370927319; 'f1-score': 0.5767550109242899; 'support': 469}; 'weighted avg': {'precision': 0.6583687069240952; 'recall': 0.67590618336887; 'f1-score': 0.6654232400267118; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 10,3,CNF,8,469,52,29,[16; 17],14,0.779028,0.653846,10,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 < 59.500000] AND [X1 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 < 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.3458646616541353; 'recall': 0.3458646616541353; 'f1-score': 0.3458646616541353; 'support': 133}; '1.0': {'precision': 0.7410714285714286; 'recall': 0.7410714285714286; 'f1-score': 0.7410714285714286; 'support': 336}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.543468045112782; 'recall': 0.543468045112782; 'f1-score': 0.543468045112782; 'support': 469}; 'weighted avg': {'precision': 0.6289978678038379; 'recall': 0.6289978678038379; 'f1-score': 0.6289978678038379; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
l: 10,3,CNF,9,469,52,29,[16; 17],14,0.778502,0.596154,12,[X5 < 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3505747126436782; 'recall': 0.45864661654135336; 'f1-score': 0.39739413680781754; 'support': 133}; '1.0': {'precision': 0.7559322033898305; 'recall': 0.6636904761904762; 'f1-score': 0.7068145800316956; 'support': 336}; 'accuracy': 0.605543710021322; 'macro avg': {'precision': 0.5532534580167543; 'recall': 0.5611685463659147; 'f1-score': 0.5521043584197566; 'support': 469}; 'weighted avg': {'precision': 0.6409800791483843; 'recall': 0.605543710021322; 'f1-score': 0.6190684841920884; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.26666666666666666; 'f1-score': 0.2758620689655172; 'support': 15}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.7297297297297297; 'f1-score': 0.7200000000000001; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4981203007518797; 'recall': 0.4981981981981982; 'f1-score': 0.49793103448275866; 'support': 52}; 'weighted avg': {'precision': 0.5879843840370156; 'recall': 0.5961538461538461; 'f1-score': 0.5918832891246685; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.664115 (+- 0.065006), (mean training time) 0.781430 (+- 0.050572)
l: 10,3,CNF,0,468,53,14,[33; 34],14,0.425447,0.660377,13,[(NOT X1) OR X3 >= 1.250000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.47752808988764045; 'recall': 0.6390977443609023; 'f1-score': 0.5466237942122186; 'support': 133}; '1.0': {'precision': 0.8344827586206897; 'recall': 0.7223880597014926; 'f1-score': 0.7744; 'support': 335}; 'accuracy': 0.6987179487179487; 'macro avg': {'precision': 0.6560054242541651; 'recall': 0.6807429020311975; 'f1-score': 0.6605118971061092; 'support': 468}; 'weighted avg': {'precision': 0.7330405130192035; 'recall': 0.6987179487179487; 'f1-score': 0.7096687278423612; 'support': 468}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7105263157894737; 'f1-score': 0.7499999999999999; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.6075851393188854; 'recall': 0.6219298245614036; 'f1-score': 0.6102941176470588; 'support': 53}; 'weighted avg': {'precision': 0.6885332087154623; 'recall': 0.660377358490566; 'f1-score': 0.6709211986681465; 'support': 53}}
l: 10,3,CNF,1,469,52,14,[33; 34],14,0.354624,0.634615,12,[X1 OR X2 >= 1.650000 OR X4 < 211.500000] AND [X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3561643835616438; 'recall': 0.19402985074626866; 'f1-score': 0.25120772946859904; 'support': 134}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8597014925373134; 'f1-score': 0.7879616963064295; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.5417185554171855; 'recall': 0.526865671641791; 'f1-score': 0.5195847128875143; 'support': 469}; 'weighted avg': {'precision': 0.6212417719267034; 'recall': 0.6695095948827292; 'f1-score': 0.6346034200670494; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.07142857142857142; 'f1-score': 0.09523809523809523; 'support': 14}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.426984126984127; 'recall': 0.45676691729323304; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5581196581196581; 'recall': 0.6346153846153846; 'f1-score': 0.5891257337040469; 'support': 52}}
l: 10,3,CNF,2,469,52,14,[33; 34],14,0.435584,0.634615,15,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.6343283582089553; 'f1-score': 0.5592105263157895; 'support': 134}; '1.0': {'precision': 0.8361204013377926; 'recall': 0.746268656716418; 'f1-score': 0.7886435331230284; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6680602006688963; 'recall': 0.6902985074626866; 'f1-score': 0.6739270297194089; 'support': 469}; 'weighted avg': {'precision': 0.7400860009555662; 'recall': 0.7142857142857144; 'f1-score': 0.7230912454638173; 'support': 469}},{'0.0': {'precision': 0.38095238095238093; 'recall': 0.5714285714285714; 'f1-score': 0.4571428571428571; 'support': 14}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6578947368421053; 'f1-score': 0.7246376811594202; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5937019969278033; 'recall': 0.6146616541353384; 'f1-score': 0.5908902691511386; 'support': 52}; 'weighted avg': {'precision': 0.6918941273779983; 'recall': 0.6346153846153846; 'f1-score': 0.6526198439241916; 'support': 52}}
l: 10,3,CNF,3,469,52,14,[33; 34],14,0.551525,0.653846,13,[X1 OR X2 >= 1.650000 OR X4 < 211.500000 OR X5 < 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4580152671755725; 'recall': 0.45112781954887216; 'f1-score': 0.45454545454545453; 'support': 133}; '1.0': {'precision': 0.7840236686390533; 'recall': 0.7886904761904762; 'f1-score': 0.7863501483679525; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6210194679073129; 'recall': 0.6199091478696741; 'f1-score': 0.6204478014567035; 'support': 469}; 'weighted avg': {'precision': 0.6915735249404542; 'recall': 0.6929637526652452; 'f1-score': 0.6922562799705277; 'support': 469}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
l: 10,3,CNF,4,469,52,14,[33; 34],14,0.383383,0.673077,16,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.47619047619047616; 'recall': 0.45112781954887216; 'f1-score': 0.4633204633204633; 'support': 133}; '1.0': {'precision': 0.7871720116618076; 'recall': 0.8035714285714286; 'f1-score': 0.7952871870397643; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6316812439261419; 'recall': 0.6273496240601504; 'f1-score': 0.6293038251801137; 'support': 469}; 'weighted avg': {'precision': 0.6989832180206837; 'recall': 0.7036247334754797; 'f1-score': 0.7011473698656341; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 10,3,CNF,5,469,52,14,[33; 34],14,0.339008,0.538462,13,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [X1 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000 OR X9 < 0.895000] AND [X3 >= 1.250000 OR X4 < 211.500000 OR X5 < 61.500000],{'0.0': {'precision': 0.330188679245283; 'recall': 0.2631578947368421; 'f1-score': 0.2928870292887029; 'support': 133}; '1.0': {'precision': 0.7300275482093664; 'recall': 0.7886904761904762; 'f1-score': 0.7582260371959944; 'support': 336}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.5301081137273247; 'recall': 0.5259241854636592; 'f1-score': 0.5255565332423486; 'support': 469}; 'weighted avg': {'precision': 0.6166404062643278; 'recall': 0.6396588486140725; 'f1-score': 0.6262642289834788; 'support': 469}},{'0.0': {'precision': 0.15384615384615385; 'recall': 0.13333333333333333; 'f1-score': 0.14285714285714288; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.7027027027027027; 'f1-score': 0.6842105263157895; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.41025641025641024; 'recall': 0.418018018018018; 'f1-score': 0.4135338345864662; 'support': 52}; 'weighted avg': {'precision': 0.5187376725838264; 'recall': 0.5384615384615384; 'f1-score': 0.5280508964719491; 'support': 52}}
l: 10,3,CNF,6,469,52,14,[33; 34],14,0.432332,0.730769,14,[X2 >= 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X6 < 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000 OR X9 < 0.895000],{'0.0': {'precision': 0.5185185185185185; 'recall': 0.42105263157894735; 'f1-score': 0.46473029045643155; 'support': 133}; '1.0': {'precision': 0.7867036011080333; 'recall': 0.8452380952380952; 'f1-score': 0.8149210903873744; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6526110598132759; 'recall': 0.6331453634085213; 'f1-score': 0.639825690421903; 'support': 469}; 'weighted avg': {'precision': 0.7106511150005589; 'recall': 0.7249466950959488; 'f1-score': 0.7156132516009875; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
l: 10,3,CNF,7,469,52,14,[33; 34],14,0.363960,0.750000,11,[X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X4 >= 211.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.32967032967032966; 'recall': 0.22556390977443608; 'f1-score': 0.2678571428571428; 'support': 133}; '1.0': {'precision': 0.7275132275132276; 'recall': 0.8184523809523809; 'f1-score': 0.7703081232492998; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.5285917785917786; 'recall': 0.5220081453634084; 'f1-score': 0.5190826330532212; 'support': 469}; 'weighted avg': {'precision': 0.6146921072294207; 'recall': 0.650319829424307; 'f1-score': 0.6278220243321209; 'support': 469}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.4666666666666667; 'f1-score': 0.5185185185185186; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.8648648648648649; 'f1-score': 0.8311688311688312; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6916666666666667; 'recall': 0.6657657657657658; 'f1-score': 0.6748436748436749; 'support': 52}; 'weighted avg': {'precision': 0.7375; 'recall': 0.75; 'f1-score': 0.7409812409812411; 'support': 52}}
l: 10,3,CNF,8,469,52,14,[33; 34],14,0.449474,0.673077,14,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 < 61.500000 OR X9 < 0.895000] AND [X1 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4583333333333333; 'recall': 0.24812030075187969; 'f1-score': 0.3219512195121951; 'support': 133}; '1.0': {'precision': 0.7481108312342569; 'recall': 0.8839285714285714; 'f1-score': 0.8103683492496591; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6032220822837951; 'recall': 0.5660244360902256; 'f1-score': 0.5661597843809271; 'support': 469}; 'weighted avg': {'precision': 0.6659351228742936; 'recall': 0.7036247334754797; 'f1-score': 0.6718619990256021; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 10,3,CNF,9,469,52,14,[33; 34],14,0.427093,0.653846,14,[X1 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3103448275862069; 'recall': 0.13533834586466165; 'f1-score': 0.18848167539267016; 'support': 133}; '1.0': {'precision': 0.7201946472019465; 'recall': 0.8809523809523809; 'f1-score': 0.7925033467202143; 'support': 336}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.5152697373940767; 'recall': 0.5081453634085213; 'f1-score': 0.4904925110564422; 'support': 469}; 'weighted avg': {'precision': 0.603968578952707; 'recall': 0.6695095948827292; 'f1-score': 0.6212136190303136; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.660269 (+- 0.054393), (mean training time) 0.416243 (+- 0.058152)
l: 10,3,CNF,0,468,53,7,[66; 67],14,0.185985,0.716981,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5060240963855421; 'recall': 0.631578947368421; 'f1-score': 0.5618729096989966; 'support': 133}; '1.0': {'precision': 0.8377483443708609; 'recall': 0.755223880597015; 'f1-score': 0.7943485086342228; 'support': 335}; 'accuracy': 0.7200854700854701; 'macro avg': {'precision': 0.6718862203782014; 'recall': 0.693401413982718; 'f1-score': 0.6781107091666096; 'support': 468}; 'weighted avg': {'precision': 0.7434762824434091; 'recall': 0.7200854700854701; 'f1-score': 0.728281725176135; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6642857142857144; 'recall': 0.6815789473684211; 'f1-score': 0.6699875466998755; 'support': 53}; 'weighted avg': {'precision': 0.7355795148247979; 'recall': 0.7169811320754716; 'f1-score': 0.7240301698818111; 'support': 53}}
