l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,0.936521,0.679245,1,[(NOT X1)],{'0.0': {'precision': 0.735632183908046; 'recall': 0.7664670658682635; 'f1-score': 0.750733137829912; 'support': 334}; '1.0': {'precision': 0.35; 'recall': 0.31343283582089554; 'f1-score': 0.3307086614173228; 'support': 134}; 'accuracy': 0.6367521367521367; 'macro avg': {'precision': 0.542816091954023; 'recall': 0.5399499508445795; 'f1-score': 0.5407208996236175; 'support': 468}; 'weighted avg': {'precision': 0.625216131250614; 'recall': 0.6367521367521367; 'f1-score': 0.6304697193698972; 'support': 468}},{'0.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5283687943262412; 'recall': 0.5140350877192983; 'f1-score': 0.49523809523809526; 'support': 53}; 'weighted avg': {'precision': 0.6130068245684465; 'recall': 0.6792452830188679; 'f1-score': 0.6274932614555256; 'support': 53}}
l: 10,2,DNF,4,469,52,58,[8; 9],14,1.007133,0.653846,6,[X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X6 < 59.500000],{'0.0': {'precision': 0.8184931506849316; 'recall': 0.7134328358208956; 'f1-score': 0.7623604465709729; 'support': 335}; '1.0': {'precision': 0.4576271186440678; 'recall': 0.6044776119402985; 'f1-score': 0.5209003215434084; 'support': 134}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.6380601346644996; 'recall': 0.658955223880597; 'f1-score': 0.6416303840571906; 'support': 469}; 'weighted avg': {'precision': 0.7153885701018277; 'recall': 0.6823027718550106; 'f1-score': 0.6933718394202402; 'support': 469}},{'0.0': {'precision': 0.88; 'recall': 0.5945945945945946; 'f1-score': 0.7096774193548386; 'support': 37}; '1.0': {'precision': 0.4444444444444444; 'recall': 0.8; 'f1-score': 0.5714285714285714; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6622222222222223; 'recall': 0.6972972972972973; 'f1-score': 0.6405529953917051; 'support': 52}; 'weighted avg': {'precision': 0.7543589743589744; 'recall': 0.6538461538461539; 'f1-score': 0.6697979439914923; 'support': 52}}
l: 10,2,DNF,5,469,52,58,[8; 9],14,0.986687,0.634615,5,[X2 < 1.650000 AND X4 < 211.500000] OR [X1 AND X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8729508196721312; 'recall': 0.6358208955223881; 'f1-score': 0.7357512953367875; 'support': 335}; '1.0': {'precision': 0.4577777777777778; 'recall': 0.7686567164179104; 'f1-score': 0.5738161559888579; 'support': 134}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6653642987249545; 'recall': 0.7022388059701492; 'f1-score': 0.6547837256628227; 'support': 469}; 'weighted avg': {'precision': 0.7543299505594587; 'recall': 0.673773987206823; 'f1-score': 0.6894841126659506; 'support': 469}},{'0.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; '1.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
l: 10,2,DNF,6,469,52,58,[8; 9],14,1.003472,0.711538,8,[X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.8566176470588235; 'recall': 0.6955223880597015; 'f1-score': 0.7677100494233936; 'support': 335}; '1.0': {'precision': 0.48223350253807107; 'recall': 0.7089552238805971; 'f1-score': 0.5740181268882175; 'support': 134}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6694255747984472; 'recall': 0.7022388059701492; 'f1-score': 0.6708640881558056; 'support': 469}; 'weighted avg': {'precision': 0.7496507486243228; 'recall': 0.6993603411513859; 'f1-score': 0.7123695001276291; 'support': 469}},{'0.0': {'precision': 0.8235294117647058; 'recall': 0.7567567567567568; 'f1-score': 0.7887323943661971; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6617647058823529; 'recall': 0.6783783783783783; 'f1-score': 0.6670934699103712; 'support': 52}; 'weighted avg': {'precision': 0.7302036199095022; 'recall': 0.7115384615384616; 'f1-score': 0.7185560917955284; 'support': 52}}
l: 10,2,DNF,7,469,52,58,[8; 9],14,1.033474,0.634615,10,[X1 AND X2 >= 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7094594594594594; 'recall': 0.9402985074626866; 'f1-score': 0.8087291399229781; 'support': 335}; '1.0': {'precision': 0.2; 'recall': 0.03731343283582089; 'f1-score': 0.06289308176100629; 'support': 134}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.4547297297297297; 'recall': 0.48880597014925375; 'f1-score': 0.4358111108419922; 'support': 469}; 'weighted avg': {'precision': 0.5638996138996138; 'recall': 0.6823027718550106; 'f1-score': 0.595633123305272; 'support': 469}},{'0.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; '1.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 10,2,DNF,8,469,52,58,[8; 9],14,1.000700,0.615385,6,[(NOT X1) AND X2 >= 1.650000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.717741935483871; 'recall': 0.7970149253731343; 'f1-score': 0.7553041018387552; 'support': 335}; '1.0': {'precision': 0.29896907216494845; 'recall': 0.21641791044776118; 'f1-score': 0.2510822510822511; 'support': 134}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.5083555038244097; 'recall': 0.5067164179104477; 'f1-score': 0.5031931764605031; 'support': 469}; 'weighted avg': {'precision': 0.5980925459641788; 'recall': 0.6311300639658849; 'f1-score': 0.6112407159083254; 'support': 469}},{'0.0': {'precision': 0.7297297297297297; 'recall': 0.7297297297297297; 'f1-score': 0.7297297297297297; 'support': 37}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.3333333333333333; 'f1-score': 0.3333333333333333; 'support': 15}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5315315315315315; 'recall': 0.5315315315315315; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
l: 10,2,DNF,9,469,52,58,[8; 9],14,1.108184,0.673077,7,[X1 AND X2 < 1.650000 AND X5 < 61.500000 AND X6 < 59.500000] OR [(NOT X1) AND X1 AND X5 < 61.500000],{'0.0': {'precision': 0.8039867109634552; 'recall': 0.7223880597014926; 'f1-score': 0.7610062893081762; 'support': 335}; '1.0': {'precision': 0.44642857142857145; 'recall': 0.5597014925373134; 'f1-score': 0.49668874172185434; 'support': 134}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6252076411960134; 'recall': 0.6410447761194029; 'f1-score': 0.6288475155150153; 'support': 469}; 'weighted avg': {'precision': 0.701827242524917; 'recall': 0.67590618336887; 'f1-score': 0.6854869899977984; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; '1.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.660160 (+- 0.032007), (mean training time) 1.008056 (+- 0.048107)
l: 10,2,DNF,0,468,53,29,[16; 17],14,0.507544,0.660377,8,[X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X1 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.7195121951219512; 'recall': 0.8832335329341318; 'f1-score': 0.793010752688172; 'support': 334}; '1.0': {'precision': 0.3275862068965517; 'recall': 0.1417910447761194; 'f1-score': 0.19791666666666669; 'support': 134}; 'accuracy': 0.6709401709401709; 'macro avg': {'precision': 0.5235492010092515; 'recall': 0.5125122888551256; 'f1-score': 0.4954637096774194; 'support': 468}; 'weighted avg': {'precision': 0.6072940702881829; 'recall': 0.6709401709401709; 'f1-score': 0.6226205656649205; 'support': 468}},{'0.0': {'precision': 0.717391304347826; 'recall': 0.868421052631579; 'f1-score': 0.7857142857142858; 'support': 38}; '1.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5015527950310559; 'recall': 0.5008771929824561; 'f1-score': 0.48376623376623384; 'support': 53}; 'weighted avg': {'precision': 0.5952185632251259; 'recall': 0.660377358490566; 'f1-score': 0.6148002940455771; 'support': 53}}
l: 10,2,DNF,1,469,52,29,[16; 17],14,0.495846,0.692308,10,[X1 AND X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.7417721518987341; 'recall': 0.8772455089820359; 'f1-score': 0.803840877914952; 'support': 334}; '1.0': {'precision': 0.44594594594594594; 'recall': 0.24444444444444444; 'f1-score': 0.3157894736842105; 'support': 135}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.5938590489223401; 'recall': 0.5608449767132402; 'f1-score': 0.5598151757995813; 'support': 469}; 'weighted avg': {'precision': 0.6566196192684006; 'recall': 0.6950959488272921; 'f1-score': 0.6633569982323292; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; '1.0': {'precision': 0.375; 'recall': 0.21428571428571427; 'f1-score': 0.2727272727272727; 'support': 14}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5625; 'recall': 0.5413533834586466; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6490384615384616; 'recall': 0.6923076923076923; 'f1-score': 0.66160668599693; 'support': 52}}
l: 10,2,DNF,2,469,52,29,[16; 17],14,0.492783,0.673077,9,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000],{'0.0': {'precision': 0.7896253602305475; 'recall': 0.817910447761194; 'f1-score': 0.8035190615835777; 'support': 335}; '1.0': {'precision': 0.5; 'recall': 0.4552238805970149; 'f1-score': 0.4765625; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6448126801152738; 'recall': 0.6365671641791044; 'f1-score': 0.6400407807917888; 'support': 469}; 'weighted avg': {'precision': 0.7068752573075339; 'recall': 0.7142857142857143; 'f1-score': 0.710102901131127; 'support': 469}},{'0.0': {'precision': 0.8125; 'recall': 0.7027027027027027; 'f1-score': 0.7536231884057971; 'support': 37}; '1.0': {'precision': 0.45; 'recall': 0.6; 'f1-score': 0.5142857142857143; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.63125; 'recall': 0.6513513513513514; 'f1-score': 0.6339544513457558; 'support': 52}; 'weighted avg': {'precision': 0.7079326923076923; 'recall': 0.6730769230769231; 'f1-score': 0.6845835324096193; 'support': 52}}
l: 10,2,DNF,3,469,52,29,[16; 17],14,0.483201,0.596154,7,[X2 < 1.650000 AND X4 >= 211.500000 AND X9 >= 0.895000] OR [X1 AND X2 >= 1.650000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7052631578947368; 'recall': 0.8; 'f1-score': 0.7496503496503497; 'support': 335}; '1.0': {'precision': 0.24719101123595505; 'recall': 0.16417910447761194; 'f1-score': 0.19730941704035876; 'support': 134}; 'accuracy': 0.6183368869936035; 'macro avg': {'precision': 0.4762270845653459; 'recall': 0.482089552238806; 'f1-score': 0.47347988334535424; 'support': 469}; 'weighted avg': {'precision': 0.5743854017065134; 'recall': 0.6183368869936035; 'f1-score': 0.5918386546189237; 'support': 469}},{'0.0': {'precision': 0.6739130434782609; 'recall': 0.8378378378378378; 'f1-score': 0.746987951807229; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.33695652173913043; 'recall': 0.4189189189189189; 'f1-score': 0.3734939759036145; 'support': 52}; 'weighted avg': {'precision': 0.47951505016722407; 'recall': 0.5961538461538461; 'f1-score': 0.5315106580166822; 'support': 52}}
l: 10,2,DNF,4,469,52,29,[16; 17],14,0.484349,0.711538,8,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 >= 61.500000] OR [X4 >= 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7114093959731543; 'recall': 0.9492537313432836; 'f1-score': 0.8132992327365729; 'support': 335}; '1.0': {'precision': 0.22727272727272727; 'recall': 0.03731343283582089; 'f1-score': 0.0641025641025641; 'support': 134}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.4693410616229408; 'recall': 0.49328358208955225; 'f1-score': 0.4387008984195685; 'support': 469}; 'weighted avg': {'precision': 0.5730846334873181; 'recall': 0.6886993603411514; 'f1-score': 0.5992430416982847; 'support': 469}},{'0.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
l: 10,2,DNF,5,469,52,29,[16; 17],14,0.483622,0.634615,7,[X3 < 1.250000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [X1 AND X2 >= 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8262411347517731; 'recall': 0.6955223880597015; 'f1-score': 0.7552674230145867; 'support': 335}; '1.0': {'precision': 0.45454545454545453; 'recall': 0.6343283582089553; 'f1-score': 0.529595015576324; 'support': 134}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6403932946486138; 'recall': 0.6649253731343283; 'f1-score': 0.6424312192954553; 'support': 469}; 'weighted avg': {'precision': 0.7200423689785392; 'recall': 0.6780383795309168; 'f1-score': 0.6907895923179402; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; '1.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
l: 10,2,DNF,6,469,52,29,[16; 17],14,0.502849,0.711538,9,[(NOT X1) AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.7965116279069767; 'recall': 0.817910447761194; 'f1-score': 0.8070692194403536; 'support': 335}; '1.0': {'precision': 0.512; 'recall': 0.47761194029850745; 'f1-score': 0.4942084942084942; 'support': 134}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6542558139534884; 'recall': 0.6477611940298508; 'f1-score': 0.6506388568244239; 'support': 469}; 'weighted avg': {'precision': 0.7152225913621262; 'recall': 0.720682302771855; 'f1-score': 0.7176804408026793; 'support': 469}},{'0.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
l: 10,2,DNF,7,469,52,29,[16; 17],14,0.537093,0.807692,10,[(NOT X1) AND X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7345971563981043; 'recall': 0.9253731343283582; 'f1-score': 0.8190224570673713; 'support': 335}; '1.0': {'precision': 0.46808510638297873; 'recall': 0.16417910447761194; 'f1-score': 0.2430939226519337; 'support': 134}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6013411313905415; 'recall': 0.5447761194029851; 'f1-score': 0.5310581898596525; 'support': 469}; 'weighted avg': {'precision': 0.6584508563937826; 'recall': 0.7078891257995735; 'f1-score': 0.6544714472343892; 'support': 469}},{'0.0': {'precision': 0.7872340425531915; 'recall': 1.0; 'f1-score': 0.880952380952381; 'support': 37}; '1.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 15}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.8936170212765957; 'recall': 0.6666666666666666; 'f1-score': 0.6904761904761905; 'support': 52}; 'weighted avg': {'precision': 0.8486088379705401; 'recall': 0.8076923076923077; 'f1-score': 0.7710622710622712; 'support': 52}}
l: 10,2,DNF,8,469,52,29,[16; 17],14,0.509462,0.730769,9,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X2 >= 1.650000 AND X5 < 61.500000],{'0.0': {'precision': 0.7684210526315789; 'recall': 0.8716417910447761; 'f1-score': 0.8167832167832167; 'support': 335}; '1.0': {'precision': 0.5168539325842697; 'recall': 0.34328358208955223; 'f1-score': 0.4125560538116592; 'support': 134}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6426374926079244; 'recall': 0.6074626865671642; 'f1-score': 0.614669635297438; 'support': 469}; 'weighted avg': {'precision': 0.6965447326180619; 'recall': 0.720682302771855; 'f1-score': 0.701289741648486; 'support': 469}},{'0.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; '1.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
l: 10,2,DNF,9,469,52,29,[16; 17],14,0.521133,0.711538,9,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X1 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7839506172839507; 'recall': 0.7582089552238805; 'f1-score': 0.7708649468892261; 'support': 335}; '1.0': {'precision': 0.4413793103448276; 'recall': 0.47761194029850745; 'f1-score': 0.4587813620071684; 'support': 134}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6126649638143891; 'recall': 0.617910447761194; 'f1-score': 0.6148231544481972; 'support': 469}; 'weighted avg': {'precision': 0.6860731010156298; 'recall': 0.6780383795309168; 'f1-score': 0.6816982083514953; 'support': 469}},{'0.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.692961 (+- 0.054646), (mean training time) 0.501788 (+- 0.016763)
l: 10,2,DNF,0,468,53,14,[33; 34],14,0.260396,0.547170,8,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000],{'0.0': {'precision': 0.7841726618705036; 'recall': 0.6526946107784432; 'f1-score': 0.7124183006535947; 'support': 334}; '1.0': {'precision': 0.3894736842105263; 'recall': 0.5522388059701493; 'f1-score': 0.45679012345679015; 'support': 134}; 'accuracy': 0.6239316239316239; 'macro avg': {'precision': 0.5868231730405149; 'recall': 0.6024667083742963; 'f1-score': 0.5846042120551924; 'support': 468}; 'weighted avg': {'precision': 0.671160561429399; 'recall': 0.6239316239316239; 'f1-score': 0.639225617439125; 'support': 468}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.5263157894736842; 'f1-score': 0.625; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.6; 'f1-score': 0.42857142857142855; 'support': 15}; 'accuracy': 0.5471698113207547; 'macro avg': {'precision': 0.5512820512820513; 'recall': 0.5631578947368421; 'f1-score': 0.5267857142857143; 'support': 53}; 'weighted avg': {'precision': 0.6458635703918724; 'recall': 0.5471698113207547; 'f1-score': 0.5694070080862533; 'support': 53}}
