l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.112307,0.698113,3,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3898305084745763; 'recall': 0.17164179104477612; 'f1-score': 0.23834196891191708; 'support': 134}; '1.0': {'precision': 0.7286063569682152; 'recall': 0.8922155688622755; 'f1-score': 0.8021534320323015; 'support': 334}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.5592184327213957; 'recall': 0.5319286799535258; 'f1-score': 0.5202477004721093; 'support': 468}; 'weighted avg': {'precision': 0.631606434536276; 'recall': 0.6858974358974359; 'f1-score': 0.6407202353268923; 'support': 468}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5972222222222222; 'recall': 0.5675438596491228; 'f1-score': 0.5691056910569106; 'support': 53}; 'weighted avg': {'precision': 0.6635220125786163; 'recall': 0.6981132075471698; 'f1-score': 0.6714219972388403; 'support': 53}}
l: 10,3,DNF,3,469,52,29,[16; 17],14,0.838179,0.769231,6,[X2 < 1.650000 AND X9 >= 0.895000] OR [X2 >= 1.650000] OR [X4 >= 211.500000 AND X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.2549019607843137; 'recall': 0.09701492537313433; 'f1-score': 0.14054054054054052; 'support': 134}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.8865671641791045; 'f1-score': 0.7888446215139442; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.4827141382868937; 'recall': 0.49179104477611946; 'f1-score': 0.46469258102724237; 'support': 469}; 'weighted avg': {'precision': 0.5803479286451423; 'recall': 0.6609808102345416; 'f1-score': 0.6036148840929717; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.3333333333333333; 'f1-score': 0.4545454545454545; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9459459459459459; 'f1-score': 0.8536585365853658; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.746031746031746; 'recall': 0.6396396396396397; 'f1-score': 0.6541019955654102; 'support': 52}; 'weighted avg': {'precision': 0.7594627594627595; 'recall': 0.7692307692307693; 'f1-score': 0.7385297629200068; 'support': 52}}
l: 10,3,DNF,4,469,52,29,[16; 17],14,0.822403,0.596154,7,[X3 >= 1.250000 AND X9 < 0.895000] OR [X4 >= 211.500000 AND X9 >= 0.895000] OR [X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.23529411764705882; 'recall': 0.14925373134328357; 'f1-score': 0.182648401826484; 'support': 134}; '1.0': {'precision': 0.703125; 'recall': 0.8059701492537313; 'f1-score': 0.7510431154381084; 'support': 335}; 'accuracy': 0.6183368869936035; 'macro avg': {'precision': 0.46920955882352944; 'recall': 0.47761194029850745; 'f1-score': 0.4668457586322962; 'support': 469}; 'weighted avg': {'precision': 0.5694590336134453; 'recall': 0.6183368869936035; 'f1-score': 0.5886446258347873; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; '1.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
l: 10,3,DNF,5,469,52,29,[16; 17],14,0.806628,0.538462,8,[X9 < 0.895000] OR [X1 AND X2 >= 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X5 >= 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.45226130653266333; 'recall': 0.6716417910447762; 'f1-score': 0.5405405405405406; 'support': 134}; '1.0': {'precision': 0.837037037037037; 'recall': 0.6746268656716418; 'f1-score': 0.7471074380165288; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6446491717848502; 'recall': 0.673134328358209; 'f1-score': 0.6438239892785347; 'support': 469}; 'weighted avg': {'precision': 0.7271011140357874; 'recall': 0.673773987206823; 'f1-score': 0.6880883244519608; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.6; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.76; 'recall': 0.5135135135135135; 'f1-score': 0.6129032258064517; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.5466666666666666; 'recall': 0.5567567567567567; 'f1-score': 0.5207373271889402; 'support': 52}; 'weighted avg': {'precision': 0.636923076923077; 'recall': 0.5384615384615384; 'f1-score': 0.5597305919886566; 'support': 52}}
l: 10,3,DNF,6,469,52,29,[16; 17],14,0.735015,0.634615,5,[X3 >= 1.250000] OR [X5 >= 61.500000] OR [X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.3883495145631068; 'recall': 0.29850746268656714; 'f1-score': 0.33755274261603374; 'support': 134}; '1.0': {'precision': 0.7431693989071039; 'recall': 0.8119402985074626; 'f1-score': 0.7760342368045651; 'support': 335}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.5657594567351053; 'recall': 0.5552238805970149; 'f1-score': 0.5567934897102994; 'support': 469}; 'weighted avg': {'precision': 0.6417922890945333; 'recall': 0.6652452025586354; 'f1-score': 0.650753809893556; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
l: 10,3,DNF,7,469,52,29,[16; 17],14,0.985035,0.576923,7,[X2 < 1.650000 AND X9 < 0.895000] OR [X1 AND X3 < 1.250000 AND X9 >= 0.895000] OR [X1 AND X4 >= 211.500000],{'0.0': {'precision': 0.2982456140350877; 'recall': 0.2537313432835821; 'f1-score': 0.27419354838709675; 'support': 134}; '1.0': {'precision': 0.7183098591549296; 'recall': 0.7611940298507462; 'f1-score': 0.7391304347826085; 'support': 335}; 'accuracy': 0.6162046908315565; 'macro avg': {'precision': 0.5082777365950086; 'recall': 0.5074626865671642; 'f1-score': 0.5066619915848527; 'support': 469}; 'weighted avg': {'precision': 0.5982915034064034; 'recall': 0.6162046908315565; 'f1-score': 0.6062913243838908; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
l: 10,3,DNF,8,469,52,29,[16; 17],14,0.774557,0.615385,7,[X3 >= 1.250000 AND X9 < 0.895000] OR [X5 >= 61.500000] OR [X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.33116883116883117; 'recall': 0.3805970149253731; 'f1-score': 0.3541666666666667; 'support': 134}; '1.0': {'precision': 0.7365079365079366; 'recall': 0.6925373134328359; 'f1-score': 0.7138461538461539; 'support': 335}; 'accuracy': 0.603411513859275; 'macro avg': {'precision': 0.5338383838383839; 'recall': 0.5365671641791045; 'f1-score': 0.5340064102564103; 'support': 469}; 'weighted avg': {'precision': 0.6206967635539065; 'recall': 0.603411513859275; 'f1-score': 0.6110805860805861; 'support': 469}},{'0.0': {'precision': 0.38095238095238093; 'recall': 0.5333333333333333; 'f1-score': 0.4444444444444444; 'support': 15}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.6486486486486487; 'f1-score': 0.7058823529411764; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5775729646697388; 'recall': 0.590990990990991; 'f1-score': 0.5751633986928104; 'support': 52}; 'weighted avg': {'precision': 0.6607585962424671; 'recall': 0.6153846153846154; 'f1-score': 0.6304675716440422; 'support': 52}}
l: 10,3,DNF,9,469,52,29,[16; 17],14,0.873681,0.730769,8,[X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X9 < 0.895000],{'0.0': {'precision': 0.44970414201183434; 'recall': 0.5671641791044776; 'f1-score': 0.5016501650165017; 'support': 134}; '1.0': {'precision': 0.8066666666666666; 'recall': 0.7223880597014926; 'f1-score': 0.7622047244094488; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6281854043392505; 'recall': 0.6447761194029851; 'f1-score': 0.6319274447129752; 'support': 469}; 'weighted avg': {'precision': 0.7046773739081432; 'recall': 0.6780383795309168; 'f1-score': 0.6877605645828925; 'support': 469}},{'0.0': {'precision': 0.52; 'recall': 0.8666666666666667; 'f1-score': 0.65; 'support': 15}; '1.0': {'precision': 0.9259259259259259; 'recall': 0.6756756756756757; 'f1-score': 0.7812500000000001; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.722962962962963; 'recall': 0.7711711711711712; 'f1-score': 0.7156250000000001; 'support': 52}; 'weighted avg': {'precision': 0.8088319088319089; 'recall': 0.7307692307692307; 'f1-score': 0.7433894230769231; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.629644 (+- 0.069872), (mean training time) 0.860552 (+- 0.080186)
l: 10,3,DNF,0,468,53,14,[33; 34],14,0.413071,0.584906,7,[X6 >= 59.500000] OR [X1 AND X2 >= 1.650000 AND X3 < 1.250000 AND X4 < 211.500000] OR [X4 >= 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.46842105263157896; 'recall': 0.664179104477612; 'f1-score': 0.5493827160493827; 'support': 134}; '1.0': {'precision': 0.8381294964028777; 'recall': 0.6976047904191617; 'f1-score': 0.7614379084967321; 'support': 334}; 'accuracy': 0.688034188034188; 'macro avg': {'precision': 0.6532752745172283; 'recall': 0.6808919474483868; 'f1-score': 0.6554103122730575; 'support': 468}; 'weighted avg': {'precision': 0.7322728052375913; 'recall': 0.688034188034188; 'f1-score': 0.7007212508301833; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4666666666666667; 'f1-score': 0.3888888888888889; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.631578947368421; 'f1-score': 0.6857142857142857; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.5416666666666666; 'recall': 0.5491228070175438; 'f1-score': 0.5373015873015873; 'support': 53}; 'weighted avg': {'precision': 0.6320754716981132; 'recall': 0.5849056603773585; 'f1-score': 0.601707097933513; 'support': 53}}
l: 10,3,DNF,1,469,52,14,[33; 34],14,0.527389,0.557692,7,[X4 >= 211.500000 AND X9 >= 0.895000] OR [X3 < 1.250000 AND X5 < 61.500000] OR [X1 AND X3 >= 1.250000 AND X6 >= 59.500000],{'0.0': {'precision': 0.11267605633802817; 'recall': 0.05925925925925926; 'f1-score': 0.07766990291262137; 'support': 135}; '1.0': {'precision': 0.6809045226130653; 'recall': 0.811377245508982; 'f1-score': 0.7404371584699453; 'support': 334}; 'accuracy': 0.5948827292110874; 'macro avg': {'precision': 0.39679028947554673; 'recall': 0.43531825238412064; 'f1-score': 0.4090535306912833; 'support': 469}; 'weighted avg': {'precision': 0.5173419576938115; 'recall': 0.5948827292110874; 'f1-score': 0.5496619356549374; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.6744186046511628; 'recall': 0.7631578947368421; 'f1-score': 0.7160493827160495; 'support': 38}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.3372093023255814; 'recall': 0.3815789473684211; 'f1-score': 0.3580246913580247; 'support': 52}; 'weighted avg': {'precision': 0.4928443649373882; 'recall': 0.5576923076923077; 'f1-score': 0.52326685660019; 'support': 52}}
l: 10,3,DNF,2,469,52,14,[33; 34],14,0.538852,0.730769,8,[X9 < 0.895000] OR [X1 AND X2 < 1.650000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X2 >= 1.650000],{'0.0': {'precision': 0.425531914893617; 'recall': 0.5970149253731343; 'f1-score': 0.49689440993788825; 'support': 134}; '1.0': {'precision': 0.8078291814946619; 'recall': 0.6776119402985075; 'f1-score': 0.737012987012987; 'support': 335}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.6166805481941394; 'recall': 0.6373134328358209; 'f1-score': 0.6169536984754376; 'support': 469}; 'weighted avg': {'precision': 0.6986013910372205; 'recall': 0.6545842217484008; 'f1-score': 0.6684076792772445; 'support': 469}},{'0.0': {'precision': 0.5263157894736842; 'recall': 0.6666666666666666; 'f1-score': 0.5882352941176471; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7567567567567568; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6874003189792663; 'recall': 0.7117117117117118; 'f1-score': 0.6941176470588236; 'support': 52}; 'weighted avg': {'precision': 0.7555514660777819; 'recall': 0.7307692307692307; 'f1-score': 0.7389140271493214; 'support': 52}}
l: 10,3,DNF,3,469,52,14,[33; 34],14,0.487213,0.653846,7,[X1 AND X9 < 0.895000] OR [X2 >= 1.650000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X4 >= 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.4387755102040816; 'recall': 0.6417910447761194; 'f1-score': 0.5212121212121212; 'support': 134}; '1.0': {'precision': 0.8241758241758241; 'recall': 0.6716417910447762; 'f1-score': 0.7401315789473684; 'support': 335}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.6314756671899528; 'recall': 0.6567164179104478; 'f1-score': 0.6306718500797448; 'support': 469}; 'weighted avg': {'precision': 0.7140614487553263; 'recall': 0.6631130063965884; 'f1-score': 0.6775831624515835; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7297297297297297; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5915966386554622; 'recall': 0.5981981981981982; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6676793794440853; 'recall': 0.6538461538461539; 'f1-score': 0.6598557692307693; 'support': 52}}
l: 10,3,DNF,4,469,52,14,[33; 34],14,0.482097,0.576923,6,[X1 AND X5 >= 61.500000] OR [X3 < 1.250000 AND X4 < 211.500000] OR [X4 >= 211.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.24347826086956523; 'recall': 0.208955223880597; 'f1-score': 0.2248995983935743; 'support': 134}; '1.0': {'precision': 0.7005649717514124; 'recall': 0.7402985074626866; 'f1-score': 0.7198838896952104; 'support': 335}; 'accuracy': 0.5884861407249466; 'macro avg': {'precision': 0.47202161631048883; 'recall': 0.4746268656716418; 'f1-score': 0.4723917440443924; 'support': 469}; 'weighted avg': {'precision': 0.5699687686423133; 'recall': 0.5884861407249466; 'f1-score': 0.5784598064661716; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.2; 'f1-score': 0.21428571428571427; 'support': 15}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.7297297297297297; 'f1-score': 0.7105263157894737; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.46153846153846156; 'recall': 0.4648648648648649; 'f1-score': 0.462406015037594; 'support': 52}; 'weighted avg': {'precision': 0.5591715976331361; 'recall': 0.5769230769230769; 'f1-score': 0.56737998843262; 'support': 52}}
l: 10,3,DNF,5,469,52,14,[33; 34],14,0.386254,0.576923,6,[(NOT X1) AND X2 < 1.650000 AND X5 < 61.500000] OR [X2 >= 1.650000] OR [X5 >= 61.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.45108695652173914; 'recall': 0.6194029850746269; 'f1-score': 0.5220125786163522; 'support': 134}; '1.0': {'precision': 0.8210526315789474; 'recall': 0.6985074626865672; 'f1-score': 0.7548387096774194; 'support': 335}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6360697940503433; 'recall': 0.658955223880597; 'f1-score': 0.6384256441468859; 'support': 469}; 'weighted avg': {'precision': 0.7153481529911736; 'recall': 0.67590618336887; 'f1-score': 0.6883169579456859; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4666666666666667; 'f1-score': 0.3888888888888889; 'support': 15}; '1.0': {'precision': 0.7419354838709677; 'recall': 0.6216216216216216; 'f1-score': 0.676470588235294; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5376344086021505; 'recall': 0.5441441441441441; 'f1-score': 0.5326797385620915; 'support': 52}; 'weighted avg': {'precision': 0.6240694789081886; 'recall': 0.5769230769230769; 'f1-score': 0.5935143288084463; 'support': 52}}
l: 10,3,DNF,6,469,52,14,[33; 34],14,0.439715,0.711538,6,[X2 >= 1.650000] OR [X1 AND X9 < 0.895000] OR [(NOT X1) AND X3 < 1.250000 AND X9 >= 0.895000],{'0.0': {'precision': 0.39664804469273746; 'recall': 0.5298507462686567; 'f1-score': 0.45367412140575075; 'support': 134}; '1.0': {'precision': 0.7827586206896552; 'recall': 0.6776119402985075; 'f1-score': 0.7263999999999999; 'support': 335}; 'accuracy': 0.6353944562899787; 'macro avg': {'precision': 0.5897033326911963; 'recall': 0.603731343283582; 'f1-score': 0.5900370607028753; 'support': 469}; 'weighted avg': {'precision': 0.6724413132619644; 'recall': 0.6353944562899787; 'f1-score': 0.648478320401643; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
l: 10,3,DNF,7,469,52,14,[33; 34],14,0.526211,0.653846,6,[(NOT X1) AND X2 < 1.650000] OR [X6 >= 59.500000 AND X9 < 0.895000] OR [X1 AND X2 >= 1.650000],{'0.0': {'precision': 0.39906103286384975; 'recall': 0.6343283582089553; 'f1-score': 0.48991354466858794; 'support': 134}; '1.0': {'precision': 0.80859375; 'recall': 0.6179104477611941; 'f1-score': 0.700507614213198; 'support': 335}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.6038273914319249; 'recall': 0.6261194029850747; 'f1-score': 0.595210579440893; 'support': 469}; 'weighted avg': {'precision': 0.6915844022468142; 'recall': 0.6226012793176974; 'f1-score': 0.6403378800575952; 'support': 469}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; '1.0': {'precision': 0.7878787878787878; 'recall': 0.7027027027027027; 'f1-score': 0.7428571428571429; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6044657097288676; 'recall': 0.618018018018018; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.6820635504846031; 'recall': 0.6538461538461539; 'f1-score': 0.6643180349062702; 'support': 52}}
l: 10,3,DNF,8,469,52,14,[33; 34],14,0.432151,0.557692,8,[X4 >= 211.500000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X6 >= 59.500000] OR [X1 AND X2 < 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.3722627737226277; 'recall': 0.3805970149253731; 'f1-score': 0.37638376383763833; 'support': 134}; '1.0': {'precision': 0.75; 'recall': 0.7432835820895523; 'f1-score': 0.7466266866566716; 'support': 335}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.5611313868613139; 'recall': 0.5619402985074626; 'f1-score': 0.561505225247155; 'support': 469}; 'weighted avg': {'precision': 0.6420750782064651; 'recall': 0.6396588486140725; 'f1-score': 0.6408429944226621; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.26666666666666666; 'f1-score': 0.2580645161290323; 'support': 15}; '1.0': {'precision': 0.6944444444444444; 'recall': 0.6756756756756757; 'f1-score': 0.684931506849315; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4722222222222222; 'recall': 0.47117117117117113; 'f1-score': 0.4714980114891737; 'support': 52}; 'weighted avg': {'precision': 0.5662393162393162; 'recall': 0.5576923076923077; 'f1-score': 0.561796797987695; 'support': 52}}
l: 10,3,DNF,9,469,52,14,[33; 34],14,0.615941,0.634615,7,[X1 AND X3 < 1.250000 AND X9 < 0.895000] OR [X1 AND X4 >= 211.500000] OR [(NOT X1) AND X2 < 1.650000],{'0.0': {'precision': 0.34782608695652173; 'recall': 0.417910447761194; 'f1-score': 0.3796610169491525; 'support': 134}; '1.0': {'precision': 0.7467532467532467; 'recall': 0.6865671641791045; 'f1-score': 0.7153965785381027; 'support': 335}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.5472896668548842; 'recall': 0.5522388059701493; 'f1-score': 0.5475287977436276; 'support': 469}; 'weighted avg': {'precision': 0.6327740582398967; 'recall': 0.6098081023454158; 'f1-score': 0.6194721323698311; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.623875 (+- 0.059759), (mean training time) 0.484889 (+- 0.065819)
l: 10,3,DNF,0,468,53,7,[66; 67],14,0.594090,0.566038,5,[X9 < 0.895000] OR [X5 >= 61.500000 AND X6 >= 59.500000] OR [X2 >= 1.650000 AND X5 < 61.500000],{'0.0': {'precision': 0.4744897959183674; 'recall': 0.6940298507462687; 'f1-score': 0.5636363636363637; 'support': 134}; '1.0': {'precision': 0.8492647058823529; 'recall': 0.6916167664670658; 'f1-score': 0.7623762376237624; 'support': 334}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6618772509003601; 'recall': 0.6928233086066673; 'f1-score': 0.663006300630063; 'support': 468}; 'weighted avg': {'precision': 0.7419573598670236; 'recall': 0.6923076923076923; 'f1-score': 0.7054720856701056; 'support': 468}},{'0.0': {'precision': 0.3181818181818182; 'recall': 0.4666666666666667; 'f1-score': 0.3783783783783784; 'support': 15}; '1.0': {'precision': 0.7419354838709677; 'recall': 0.6052631578947368; 'f1-score': 0.6666666666666666; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5300586510263929; 'recall': 0.5359649122807018; 'f1-score': 0.5225225225225225; 'support': 53}; 'weighted avg': {'precision': 0.6220052011287557; 'recall': 0.5660377358490566; 'f1-score': 0.5850756416794153; 'support': 53}}
