l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.187240,0.622642,3,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000],{'0.0': {'precision': 0.21153846153846154; 'recall': 0.16541353383458646; 'f1-score': 0.18565400843881855; 'support': 133}; '1.0': {'precision': 0.695054945054945; 'recall': 0.755223880597015; 'f1-score': 0.7238912732474962; 'support': 335}; 'accuracy': 0.5876068376068376; 'macro avg': {'precision': 0.4532967032967033; 'recall': 0.4603187072158007; 'f1-score': 0.4547726408431574; 'support': 468}; 'weighted avg': {'precision': 0.5576453461068845; 'recall': 0.5876068376068376; 'f1-score': 0.5709306830347738; 'support': 468}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4935064935064935; 'recall': 0.49473684210526314; 'f1-score': 0.4903846153846154; 'support': 53}; 'weighted avg': {'precision': 0.5893163440333251; 'recall': 0.6226415094339622; 'f1-score': 0.6030478955007257; 'support': 53}}
l: 10,3,DNF,3,469,52,29,[16; 17],14,0.776533,0.653846,6,[X1 AND X6 >= 59.500000] OR [(NOT X1)] OR [X2 < 1.650000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.3465909090909091; 'recall': 0.45864661654135336; 'f1-score': 0.3948220064724919; 'support': 133}; '1.0': {'precision': 0.7542662116040956; 'recall': 0.6577380952380952; 'f1-score': 0.7027027027027027; 'support': 336}; 'accuracy': 0.6012793176972282; 'macro avg': {'precision': 0.5504285603475023; 'recall': 0.5581923558897243; 'f1-score': 0.5487623545875973; 'support': 469}; 'weighted avg': {'precision': 0.6386567974585651; 'recall': 0.6012793176972282; 'f1-score': 0.6153932515329416; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7297297297297297; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5915966386554622; 'recall': 0.5981981981981982; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6676793794440853; 'recall': 0.6538461538461539; 'f1-score': 0.6598557692307693; 'support': 52}}
l: 10,3,DNF,4,469,52,29,[16; 17],14,0.660104,0.615385,6,[X1 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X4 >= 211.500000] OR [X2 < 1.650000],{'0.0': {'precision': 0.18421052631578946; 'recall': 0.05263157894736842; 'f1-score': 0.08187134502923976; 'support': 133}; '1.0': {'precision': 0.7076566125290024; 'recall': 0.9077380952380952; 'f1-score': 0.7953063885267276; 'support': 336}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.4459335694223959; 'recall': 0.48018483709273185; 'f1-score': 0.4385888667779837; 'support': 469}; 'weighted avg': {'precision': 0.5592166776327181; 'recall': 0.6652452025586354; 'f1-score': 0.5929889881319177; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.06666666666666667; 'f1-score': 0.09090909090909091; 'support': 15}; '1.0': {'precision': 0.6888888888888889; 'recall': 0.8378378378378378; 'f1-score': 0.7560975609756098; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.41587301587301584; 'recall': 0.45225225225225224; 'f1-score': 0.42350332594235035; 'support': 52}; 'weighted avg': {'precision': 0.5313797313797314; 'recall': 0.6153846153846154; 'f1-score': 0.5642162715333447; 'support': 52}}
l: 10,3,DNF,5,469,52,29,[16; 17],14,0.779295,0.653846,5,[X4 < 211.500000 AND X9 < 0.895000] OR [X1 AND X4 >= 211.500000] OR [(NOT X1)],{'0.0': {'precision': 0.4453125; 'recall': 0.42857142857142855; 'f1-score': 0.43678160919540227; 'support': 133}; '1.0': {'precision': 0.7771260997067448; 'recall': 0.7886904761904762; 'f1-score': 0.7828655834564254; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6112192998533724; 'recall': 0.6086309523809523; 'f1-score': 0.6098235963259139; 'support': 469}; 'weighted avg': {'precision': 0.6830297057600561; 'recall': 0.6865671641791045; 'f1-score': 0.6847223668749413; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 10,3,DNF,6,469,52,29,[16; 17],14,0.793663,0.692308,6,[X6 >= 59.500000 AND X9 < 0.895000] OR [X2 >= 1.650000 AND X4 >= 211.500000] OR [X1 AND X6 < 59.500000],{'0.0': {'precision': 0.3828125; 'recall': 0.3684210526315789; 'f1-score': 0.3754789272030651; 'support': 133}; '1.0': {'precision': 0.7536656891495601; 'recall': 0.7648809523809523; 'f1-score': 0.7592319054652881; 'support': 336}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.5682390945747801; 'recall': 0.5666510025062657; 'f1-score': 0.5673554163341765; 'support': 469}; 'weighted avg': {'precision': 0.6484983668534162; 'recall': 0.652452025586354; 'f1-score': 0.650406434017792; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 10,3,DNF,7,469,52,29,[16; 17],14,0.795319,0.653846,5,[X1 AND X6 >= 59.500000] OR [(NOT X1)] OR [X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.3900709219858156; 'recall': 0.41353383458646614; 'f1-score': 0.40145985401459855; 'support': 133}; '1.0': {'precision': 0.7621951219512195; 'recall': 0.7440476190476191; 'f1-score': 0.7530120481927711; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.5761330219685176; 'recall': 0.5787907268170426; 'f1-score': 0.5772359511036849; 'support': 469}; 'weighted avg': {'precision': 0.6566673637520751; 'recall': 0.650319829424307; 'f1-score': 0.6533181423810505; 'support': 469}},{'0.0': {'precision': 0.44; 'recall': 0.7333333333333333; 'f1-score': 0.5499999999999999; 'support': 15}; '1.0': {'precision': 0.8518518518518519; 'recall': 0.6216216216216216; 'f1-score': 0.7187499999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6459259259259259; 'recall': 0.6774774774774774; 'f1-score': 0.6343749999999999; 'support': 52}; 'weighted avg': {'precision': 0.733048433048433; 'recall': 0.6538461538461539; 'f1-score': 0.6700721153846152; 'support': 52}}
l: 10,3,DNF,8,469,52,29,[16; 17],14,0.747452,0.730769,6,[X4 >= 211.500000 AND X6 >= 59.500000] OR [X3 >= 1.250000 AND X4 < 211.500000] OR [X1 AND X6 < 59.500000],{'0.0': {'precision': 0.4074074074074074; 'recall': 0.3308270676691729; 'f1-score': 0.3651452282157676; 'support': 133}; '1.0': {'precision': 0.7534626038781164; 'recall': 0.8095238095238095; 'f1-score': 0.7804878048780487; 'support': 336}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.5804350056427618; 'recall': 0.5701754385964912; 'f1-score': 0.5728165165469081; 'support': 469}; 'weighted avg': {'precision': 0.6553275481625421; 'recall': 0.673773987206823; 'f1-score': 0.6627040891081479; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
l: 10,3,DNF,9,469,52,29,[16; 17],14,0.766618,0.807692,8,[X2 >= 1.650000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X6 < 59.500000] OR [X5 >= 61.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.4688995215311005; 'recall': 0.7368421052631579; 'f1-score': 0.5730994152046783; 'support': 133}; '1.0': {'precision': 0.8653846153846154; 'recall': 0.6696428571428571; 'f1-score': 0.7550335570469798; 'support': 336}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.667142068457858; 'recall': 0.7032424812030075; 'f1-score': 0.6640664861258291; 'support': 469}; 'weighted avg': {'precision': 0.7529485439933201; 'recall': 0.6886993603411514; 'f1-score': 0.7034402929424465; 'support': 469}},{'0.0': {'precision': 0.6190476190476191; 'recall': 0.8666666666666667; 'f1-score': 0.7222222222222222; 'support': 15}; '1.0': {'precision': 0.9354838709677419; 'recall': 0.7837837837837838; 'f1-score': 0.8529411764705881; 'support': 37}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.7772657450076805; 'recall': 0.8252252252252252; 'f1-score': 0.7875816993464051; 'support': 52}; 'weighted avg': {'precision': 0.8442041829138602; 'recall': 0.8076923076923077; 'f1-score': 0.8152337858220211; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.683200 (+- 0.072946), (mean training time) 0.770455 (+- 0.039956)
l: 10,3,DNF,0,468,53,14,[33; 34],14,0.396075,0.660377,4,[X2 >= 1.650000] OR [X5 >= 61.500000] OR [X4 >= 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.4752475247524752; 'recall': 0.7218045112781954; 'f1-score': 0.5731343283582089; 'support': 133}; '1.0': {'precision': 0.8609022556390977; 'recall': 0.6835820895522388; 'f1-score': 0.762063227953411; 'support': 335}; 'accuracy': 0.6944444444444444; 'macro avg': {'precision': 0.6680748901957865; 'recall': 0.7026933004152172; 'f1-score': 0.6675987781558099; 'support': 468}; 'weighted avg': {'precision': 0.7513037957931131; 'recall': 0.6944444444444444; 'f1-score': 0.708371895376142; 'support': 468}},{'0.0': {'precision': 0.44; 'recall': 0.7333333333333333; 'f1-score': 0.5499999999999999; 'support': 15}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.631578947368421; 'f1-score': 0.7272727272727273; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.6485714285714286; 'recall': 0.6824561403508771; 'f1-score': 0.6386363636363637; 'support': 53}; 'weighted avg': {'precision': 0.7390835579514825; 'recall': 0.660377358490566; 'f1-score': 0.6771012006861062; 'support': 53}}
l: 10,3,DNF,1,469,52,14,[33; 34],14,0.462333,0.557692,8,[X1 AND X6 >= 59.500000] OR [X1 AND X2 >= 1.650000 AND X6 < 59.500000] OR [X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.30344827586206896; 'recall': 0.3283582089552239; 'f1-score': 0.31541218637992835; 'support': 134}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.6985074626865672; 'f1-score': 0.7101669195751138; 'support': 335}; 'accuracy': 0.5927505330490405; 'macro avg': {'precision': 0.5128352490421456; 'recall': 0.5134328358208955; 'f1-score': 0.512789552977521; 'support': 469}; 'weighted avg': {'precision': 0.6025725232621785; 'recall': 0.5927505330490405; 'f1-score': 0.597379852947918; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.21428571428571427; 'f1-score': 0.20689655172413796; 'support': 14}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.6842105263157895; 'f1-score': 0.6933333333333334; 'support': 38}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4513513513513514; 'recall': 0.4492481203007519; 'f1-score': 0.45011494252873563; 'support': 52}; 'weighted avg': {'precision': 0.5673596673596675; 'recall': 0.5576923076923077; 'f1-score': 0.56236958443855; 'support': 52}}
l: 10,3,DNF,2,469,52,14,[33; 34],14,0.408415,0.615385,5,[X6 < 59.500000 AND X9 < 0.895000] OR [X3 >= 1.250000] OR [X1 AND X9 >= 0.895000],{'0.0': {'precision': 0.3673469387755102; 'recall': 0.26865671641791045; 'f1-score': 0.3103448275862069; 'support': 134}; '1.0': {'precision': 0.7358490566037735; 'recall': 0.8149253731343283; 'f1-score': 0.773371104815864; 'support': 335}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.5515979976896419; 'recall': 0.5417910447761194; 'f1-score': 0.5418579662010354; 'support': 469}; 'weighted avg': {'precision': 0.6305627372242698; 'recall': 0.6588486140724946; 'f1-score': 0.6410778827502478; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.07142857142857142; 'f1-score': 0.09090909090909091; 'support': 14}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8157894736842105; 'f1-score': 0.7560975609756098; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4147727272727273; 'recall': 0.44360902255639095; 'f1-score': 0.42350332594235035; 'support': 52}; 'weighted avg': {'precision': 0.548513986013986; 'recall': 0.6153846153846154; 'f1-score': 0.5770083574961624; 'support': 52}}
l: 10,3,DNF,3,469,52,14,[33; 34],14,0.491252,0.634615,5,[X9 < 0.895000] OR [X2 >= 1.650000] OR [X1 AND X2 < 1.650000 AND X4 >= 211.500000],{'0.0': {'precision': 0.5064102564102564; 'recall': 0.5939849624060151; 'f1-score': 0.546712802768166; 'support': 133}; '1.0': {'precision': 0.8274760383386581; 'recall': 0.7708333333333334; 'f1-score': 0.7981510015408321; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6669431473744573; 'recall': 0.6824091478696742; 'f1-score': 0.6724319021544991; 'support': 469}; 'weighted avg': {'precision': 0.7364275330156784; 'recall': 0.720682302771855; 'f1-score': 0.7268476317396282; 'support': 469}},{'0.0': {'precision': 0.4090909090909091; 'recall': 0.6; 'f1-score': 0.4864864864864865; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.6486486486486487; 'f1-score': 0.7164179104477612; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6045454545454546; 'recall': 0.6243243243243244; 'f1-score': 0.6014521984671238; 'support': 52}; 'weighted avg': {'precision': 0.6872377622377622; 'recall': 0.6346153846153846; 'f1-score': 0.6500915381512395; 'support': 52}}
l: 10,3,DNF,4,469,52,14,[33; 34],14,0.535179,0.711538,5,[X1 AND X5 >= 61.500000] OR [(NOT X1) AND X9 >= 0.895000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.40588235294117647; 'recall': 0.518796992481203; 'f1-score': 0.45544554455445546; 'support': 133}; '1.0': {'precision': 0.7859531772575251; 'recall': 0.6994047619047619; 'f1-score': 0.7401574803149606; 'support': 336}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5959177650993508; 'recall': 0.6091008771929824; 'f1-score': 0.597801512434708; 'support': 469}; 'weighted avg': {'precision': 0.6781718987200531; 'recall': 0.6481876332622601; 'f1-score': 0.6594182746515338; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
l: 10,3,DNF,5,469,52,14,[33; 34],14,0.454781,0.692308,6,[X1 AND X2 >= 1.650000 AND X9 >= 0.895000] OR [X6 >= 59.500000] OR [X4 >= 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.46808510638297873; 'recall': 0.6616541353383458; 'f1-score': 0.5482866043613707; 'support': 133}; '1.0': {'precision': 0.8398576512455516; 'recall': 0.7023809523809523; 'f1-score': 0.7649918962722853; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6539713788142651; 'recall': 0.6820175438596491; 'f1-score': 0.6566392503168279; 'support': 469}; 'weighted avg': {'precision': 0.7344296161352697; 'recall': 0.6908315565031983; 'f1-score': 0.7035381567751602; 'support': 469}},{'0.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7297297297297297; 'f1-score': 0.7714285714285715; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.645933014354067; 'recall': 0.6648648648648648; 'f1-score': 0.6504201680672269; 'support': 52}; 'weighted avg': {'precision': 0.7188075082811924; 'recall': 0.6923076923076923; 'f1-score': 0.7016160310277957; 'support': 52}}
l: 10,3,DNF,6,469,52,14,[33; 34],14,0.448394,0.711538,6,[X4 >= 211.500000] OR [X2 < 1.650000 AND X5 < 61.500000 AND X6 < 59.500000] OR [X2 >= 1.650000 AND X4 < 211.500000],{'0.0': {'precision': 0.42857142857142855; 'recall': 0.06766917293233082; 'f1-score': 0.11688311688311688; 'support': 133}; '1.0': {'precision': 0.7232142857142857; 'recall': 0.9642857142857143; 'f1-score': 0.8265306122448979; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.5758928571428571; 'recall': 0.5159774436090225; 'f1-score': 0.4717068645640074; 'support': 469}; 'weighted avg': {'precision': 0.6396588486140725; 'recall': 0.7100213219616205; 'f1-score': 0.6252872926646913; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
l: 10,3,DNF,7,469,52,14,[33; 34],14,0.389986,0.615385,6,[X2 >= 1.650000 AND X4 >= 211.500000 AND X5 < 61.500000] OR [X9 < 0.895000] OR [X1 AND X6 >= 59.500000],{'0.0': {'precision': 0.4362745098039216; 'recall': 0.6691729323308271; 'f1-score': 0.5281899109792285; 'support': 133}; '1.0': {'precision': 0.8339622641509434; 'recall': 0.6577380952380952; 'f1-score': 0.735440931780366; 'support': 336}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.6351183869774325; 'recall': 0.6634555137844611; 'f1-score': 0.6318154213797973; 'support': 469}; 'weighted avg': {'precision': 0.7211851397838775; 'recall': 0.6609808102345416; 'f1-score': 0.6766682542397449; 'support': 469}},{'0.0': {'precision': 0.41379310344827586; 'recall': 0.8; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.5405405405405406; 'f1-score': 0.6666666666666666; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6416791604197901; 'recall': 0.6702702702702703; 'f1-score': 0.606060606060606; 'support': 52}; 'weighted avg': {'precision': 0.7380924922154306; 'recall': 0.6153846153846154; 'f1-score': 0.6317016317016316; 'support': 52}}
l: 10,3,DNF,8,469,52,14,[33; 34],14,0.578078,0.634615,10,[X2 >= 1.650000 AND X9 < 0.895000] OR [X1 AND X5 >= 61.500000 AND X6 >= 59.500000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.41767068273092367; 'recall': 0.7819548872180451; 'f1-score': 0.5445026178010471; 'support': 133}; '1.0': {'precision': 0.8681818181818182; 'recall': 0.5684523809523809; 'f1-score': 0.6870503597122302; 'support': 336}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.6429262504563709; 'recall': 0.675203634085213; 'f1-score': 0.6157764887566386; 'support': 469}; 'weighted avg': {'precision': 0.7404249290241017; 'recall': 0.6289978678038379; 'f1-score': 0.6466263732001036; 'support': 469}},{'0.0': {'precision': 0.4230769230769231; 'recall': 0.7333333333333333; 'f1-score': 0.5365853658536585; 'support': 15}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.5945945945945946; 'f1-score': 0.6984126984126985; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6346153846153846; 'recall': 0.663963963963964; 'f1-score': 0.6174990321331785; 'support': 52}; 'weighted avg': {'precision': 0.724112426035503; 'recall': 0.6346153846153846; 'f1-score': 0.6517317370975909; 'support': 52}}
l: 10,3,DNF,9,469,52,14,[33; 34],14,0.494766,0.730769,4,[(NOT X1)] OR [X1 AND X9 < 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.40939597315436244; 'recall': 0.45864661654135336; 'f1-score': 0.4326241134751773; 'support': 133}; '1.0': {'precision': 0.775; 'recall': 0.7380952380952381; 'f1-score': 0.7560975609756099; 'support': 336}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.5921979865771813; 'recall': 0.5983709273182958; 'f1-score': 0.5943608372253936; 'support': 469}; 'weighted avg': {'precision': 0.6713212461184013; 'recall': 0.6588486140724946; 'f1-score': 0.6643662848187708; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.656422 (+- 0.051936), (mean training time) 0.465926 (+- 0.057659)
