l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],296,580.051583,0.675196,5,[X3 == 6 OR X3 == 8 OR X6 == 12 OR X7 == 5 OR X13 == 21],{'0': {'precision': 0.7736779133764058; 'recall': 0.8073715227488388; 'f1-score': 0.7901656972481549; 'support': 20023}; '1': {'precision': 0.29603942325241833; 'recall': 0.25539285151944574; 'f1-score': 0.274218089602705; 'support': 6351}; 'accuracy': 0.6744521119284144; 'macro avg': {'precision': 0.5348586683144121; 'recall': 0.5313821871341423; 'f1-score': 0.5321918934254299; 'support': 26374}; 'weighted avg': {'precision': 0.6586600150379875; 'recall': 0.6744521119284144; 'f1-score': 0.6659227588938571; 'support': 26374}},{'0': {'precision': 0.7766188613646241; 'recall': 0.8031460674157304; 'f1-score': 0.7896597437030491; 'support': 2225}; '1': {'precision': 0.3047619047619048; 'recall': 0.2719546742209632; 'f1-score': 0.28742514970059885; 'support': 706}; 'accuracy': 0.6751961787785739; 'macro avg': {'precision': 0.5406903830632644; 'recall': 0.5375503708183468; 'f1-score': 0.538542446701824; 'support': 2931}; 'weighted avg': {'precision': 0.662961061514225; 'recall': 0.6751961787785739; 'f1-score': 0.6686847783786787; 'support': 2931}}
l: 10,3,CNF,0,26374,2931,412,[64; 65],296,225.736868,0.750256,31,[X0 < 29.500000 OR X1 == 2 OR X3 == 14 OR X3 == 15 OR X5 != 2 OR X6 == 10 OR X6 == 12 OR X10 >= 4826.000000 OR X11 >= 2176.500000 OR X13 == 0] AND [X0 >= 27.500000 OR X3 == 14 OR X6 == 1 OR X6 == 11 OR X11 >= 1881.500000 OR X13 == 7 OR X13 == 22 OR X13 == 29 OR X13 == 31 OR X13 != 39] AND [X1 == 5 OR X3 == 14 OR X5 == 2 OR X5 == 3 OR X6 == 13 OR X10 >= 4668.500000 OR X11 >= 1820.500000 OR X13 == 9 OR X13 == 12 OR X13 == 14 OR X13 == 34],{'0': {'precision': 0.8648920406435224; 'recall': 0.8162113569395195; 'f1-score': 0.8398468614301499; 'support': 20023}; '1': {'precision': 0.507889810109655; 'recall': 0.5980160604629192; 'f1-score': 0.5492804975052425; 'support': 6351}; 'accuracy': 0.7636687646925002; 'macro avg': {'precision': 0.6863909253765887; 'recall': 0.7071137087012194; 'f1-score': 0.6945636794676961; 'support': 26374}; 'weighted avg': {'precision': 0.7789239976420592; 'recall': 0.7636687646925002; 'f1-score': 0.7698769297820461; 'support': 26374}},{'0': {'precision': 0.8615012106537531; 'recall': 0.7995505617977529; 'f1-score': 0.8293706293706293; 'support': 2225}; '1': {'precision': 0.48498845265588914; 'recall': 0.5949008498583569; 'f1-score': 0.5343511450381679; 'support': 706}; 'accuracy': 0.7502558853633572; 'macro avg': {'precision': 0.6732448316548211; 'recall': 0.6972257058280549; 'f1-score': 0.6818608872043986; 'support': 2931}; 'weighted avg': {'precision': 0.7708092941929916; 'recall': 0.7502558853633572; 'f1-score': 0.7583082766109167; 'support': 2931}}
l: 10,3,CNF,1,26374,2931,412,[64; 65],296,210.308370,0.759127,41,[X3 == 6 OR X3 == 9 OR X3 == 14 OR X6 == 4 OR X6 == 7 OR X6 == 10 OR X7 == 5 OR X8 != 4 OR X10 >= 7073.500000 OR X12 < 49.500000] AND [X0 >= 61.500000 OR X1 == 0 OR X1 == 1 OR X1 == 7 OR X3 == 14 OR X5 == 2 OR X8 == 1 OR X13 == 0 OR X13 == 7 OR X13 == 10 OR X13 == 20 OR X13 == 21 OR X13 == 34 OR X13 == 40] AND [X1 == 1 OR X1 == 2 OR X3 == 9 OR X3 == 10 OR X5 == 1 OR X6 == 5 OR X8 == 2 OR X10 >= 3120.000000 OR X12 >= 41.500000 OR X13 == 2 OR X13 == 5 OR X13 == 11 OR X13 == 21 OR X13 == 23 OR X13 == 27 OR X13 == 30 OR X13 == 41],{'0': {'precision': 0.8657039320677159; 'recall': 0.7993807121809918; 'f1-score': 0.8312214374740341; 'support': 20023}; '1': {'precision': 0.49055168040583386; 'recall': 0.6090379467800346; 'f1-score': 0.5434110705254285; 'support': 6351}; 'accuracy': 0.7535451581102601; 'macro avg': {'precision': 0.6781278062367748; 'recall': 0.7042093294805132; 'f1-score': 0.6873162539997313; 'support': 26374}; 'weighted avg': {'precision': 0.7753652670830866; 'recall': 0.7535451581102601; 'f1-score': 0.7619151646109646; 'support': 26374}},{'0': {'precision': 0.8721215090641842; 'recall': 0.8; 'f1-score': 0.8345053914674168; 'support': 2225}; '1': {'precision': 0.5; 'recall': 0.6303116147308782; 'f1-score': 0.5576441102756893; 'support': 706}; 'accuracy': 0.7591265779597407; 'macro avg': {'precision': 0.686060754532092; 'recall': 0.7151558073654392; 'f1-score': 0.696074750871553; 'support': 2931}; 'weighted avg': {'precision': 0.7824873277611087; 'recall': 0.7591265779597407; 'f1-score': 0.7678168672363149; 'support': 2931}}
l: 10,3,CNF,2,26374,2931,412,[64; 65],296,218.360117,0.729785,43,[X1 == 5 OR X3 == 6 OR X3 == 8 OR X4 >= 13.500000 OR X5 == 1 OR X6 == 1 OR X6 == 13 OR X8 == 1 OR X12 >= 49.500000 OR X13 == 3 OR X13 == 23] AND [X0 >= 61.500000 OR X0 < 35.500000 OR X3 == 7 OR X3 == 8 OR X3 == 14 OR X6 == 3 OR X6 == 4 OR X6 == 13 OR X10 >= 4973.500000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 8 OR X13 == 20 OR X13 == 24 OR X13 == 41] AND [X0 >= 35.500000 OR X3 == 1 OR X3 == 9 OR X3 == 14 OR X4 >= 13.500000 OR X5 == 0 OR X6 == 4 OR X6 == 7 OR X6 == 10 OR X6 == 11 OR X10 >= 6618.500000 OR X11 >= 1862.000000 OR X12 >= 65.500000 OR X13 == 11 OR X13 == 31],{'0': {'precision': 0.8230580457755297; 'recall': 0.8207561304499825; 'f1-score': 0.8219054763690923; 'support': 20023}; '1': {'precision': 0.4398314343686593; 'recall': 0.4437096520233034; 'f1-score': 0.44176203166640543; 'support': 6351}; 'accuracy': 0.7299613255478881; 'macro avg': {'precision': 0.6314447400720945; 'recall': 0.632232891236643; 'f1-score': 0.6318337540177489; 'support': 26374}; 'weighted avg': {'precision': 0.7307750318586026; 'recall': 0.7299613255478881; 'f1-score': 0.7303649054542988; 'support': 26374}},{'0': {'precision': 0.8223121907332434; 'recall': 0.8215730337078652; 'f1-score': 0.8219424460431656; 'support': 2225}; '1': {'precision': 0.4392655367231638; 'recall': 0.4405099150141643; 'f1-score': 0.43988684582743987; 'support': 706}; 'accuracy': 0.72978505629478; 'macro avg': {'precision': 0.6307888637282035; 'recall': 0.6310414743610148; 'f1-score': 0.6309146459353028; 'support': 2931}; 'weighted avg': {'precision': 0.7300464323807643; 'recall': 0.72978505629478; 'f1-score': 0.7299154062095584; 'support': 2931}}
l: 10,3,CNF,3,26374,2931,412,[64; 65],296,227.098613,0.809621,34,[X3 == 9 OR X3 == 11 OR X4 >= 14.500000 OR X6 == 3 OR X6 == 10 OR X6 == 12 OR X8 == 2 OR X10 >= 3048.000000] AND [X1 == 5 OR X3 == 0 OR X3 == 9 OR X3 == 15 OR X4 >= 10.500000 OR X6 == 4 OR X6 == 14 OR X10 >= 7073.500000 OR X13 == 9 OR X13 == 21 OR X13 == 32] AND [X1 == 0 OR X3 == 1 OR X5 == 1 OR X6 == 11 OR X7 == 0 OR X7 == 5 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 22 OR X13 == 25 OR X13 == 29 OR X13 == 36 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8789196844021849; 'recall': 0.8679019128002797; 'f1-score': 0.873376052267873; 'support': 20023}; '1': {'precision': 0.599363829142684; 'recall': 0.6230514879546528; 'f1-score': 0.6109781517795105; 'support': 6351}; 'accuracy': 0.8089406233411693; 'macro avg': {'precision': 0.7391417567724345; 'recall': 0.7454767003774663; 'f1-score': 0.7421771020236918; 'support': 26374}; 'weighted avg': {'precision': 0.8116011420213141; 'recall': 0.8089406233411693; 'f1-score': 0.8101892369951957; 'support': 26374}},{'0': {'precision': 0.8857010643220731; 'recall': 0.8602247191011236; 'f1-score': 0.8727770177838577; 'support': 2225}; '1': {'precision': 0.5961038961038961; 'recall': 0.6501416430594901; 'f1-score': 0.6219512195121951; 'support': 706}; 'accuracy': 0.8096212896622313; 'macro avg': {'precision': 0.7409024802129847; 'recall': 0.7551831810803069; 'f1-score': 0.7473641186480264; 'support': 2931}; 'weighted avg': {'precision': 0.815944803400192; 'recall': 0.8096212896622313; 'f1-score': 0.8123597494181826; 'support': 2931}}
l: 10,3,CNF,4,26374,2931,412,[64; 65],296,215.714741,0.778233,45,[X1 == 2 OR X1 == 6 OR X3 == 3 OR X3 == 7 OR X3 == 14 OR X6 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 7 OR X6 == 13 OR X7 == 5 OR X10 >= 4401.000000 OR X11 >= 1881.500000 OR X13 == 12 OR X13 == 17 OR X13 == 32 OR X13 == 36] AND [X1 == 7 OR X3 == 3 OR X4 >= 14.500000 OR X6 == 13 OR X7 == 0 OR X7 == 5 OR X13 == 1 OR X13 == 4 OR X13 == 21 OR X13 == 30 OR X13 != 39] AND [X0 >= 54.500000 OR X1 == 1 OR X3 == 7 OR X3 == 10 OR X4 >= 12.500000 OR X6 == 3 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 1862.000000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 8 OR X13 == 9 OR X13 == 11 OR X13 == 22 OR X13 == 24 OR X13 == 32],{'0': {'precision': 0.8561806856737733; 'recall': 0.8443789641911802; 'f1-score': 0.8502388735227558; 'support': 20023}; '1': {'precision': 0.5298023238267693; 'recall': 0.552826326562746; 'f1-score': 0.5410695022345507; 'support': 6351}; 'accuracy': 0.7741715325699553; 'macro avg': {'precision': 0.6929915047502713; 'recall': 0.6986026453769631; 'f1-score': 0.6956541878786533; 'support': 26374}; 'weighted avg': {'precision': 0.7775870337404177; 'recall': 0.7741715325699553; 'f1-score': 0.7757892383877217; 'support': 26374}},{'0': {'precision': 0.8536147283340817; 'recall': 0.8543820224719101; 'f1-score': 0.8539982030548069; 'support': 2225}; '1': {'precision': 0.5397727272727273; 'recall': 0.5382436260623229; 'f1-score': 0.5390070921985816; 'support': 706}; 'accuracy': 0.7782326850904129; 'macro avg': {'precision': 0.6966937278034044; 'recall': 0.6963128242671165; 'f1-score': 0.6965026476266942; 'support': 2931}; 'weighted avg': {'precision': 0.7780185315584706; 'recall': 0.7782326850904129; 'f1-score': 0.7781252162706052; 'support': 2931}}
l: 10,3,CNF,5,26375,2930,412,[64; 65],296,238.377359,0.736177,47,[X1 == 0 OR X1 == 1 OR X1 == 5 OR X3 == 0 OR X3 == 1 OR X3 == 3 OR X3 == 6 OR X3 == 12 OR X4 >= 12.500000 OR X5 == 6 OR X6 == 3 OR X6 == 10 OR X6 == 13 OR X6 == 14 OR X11 >= 1975.500000 OR X13 == 0 OR X13 == 1 OR X13 == 5 OR X13 == 19] AND [X3 == 1 OR X3 == 6 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 3 OR X6 == 4 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X13 == 1 OR X13 == 21 OR X13 == 38] AND [X0 >= 43.500000 OR X1 == 6 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 4 OR X6 == 6 OR X7 == 0 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 10 OR X13 == 19 OR X13 == 23 OR X13 == 31],{'0': {'precision': 0.8395231545162769; 'recall': 0.8230035459221895; 'f1-score': 0.8311812771108644; 'support': 20023}; '1': {'precision': 0.4746516454195079; 'recall': 0.5040931989924433; 'f1-score': 0.48892960757367543; 'support': 6352}; 'accuracy': 0.7461990521327014; 'macro avg': {'precision': 0.6570873999678923; 'recall': 0.6635483724573163; 'f1-score': 0.66005544234227; 'support': 26375}; 'weighted avg': {'precision': 0.7516496445339953; 'recall': 0.7461990521327014; 'f1-score': 0.7487553963563536; 'support': 26375}},{'0': {'precision': 0.8327222731439047; 'recall': 0.8166292134831461; 'f1-score': 0.8245972316768777; 'support': 2225}; '1': {'precision': 0.45454545454545453; 'recall': 0.48226950354609927; 'f1-score': 0.4679972470750172; 'support': 705}; 'accuracy': 0.7361774744027304; 'macro avg': {'precision': 0.6436338638446796; 'recall': 0.6494493585146227; 'f1-score': 0.6462972393759474; 'support': 2930}; 'weighted avg': {'precision': 0.7417275096244823; 'recall': 0.7361774744027304; 'f1-score': 0.7387941637095359; 'support': 2930}}
l: 10,3,CNF,6,26375,2930,412,[64; 65],296,222.456205,0.792833,35,[X1 == 1 OR X1 == 6 OR X3 == 10 OR X6 == 7 OR X7 == 0 OR X7 == 5 OR X8 == 0 OR X10 >= 7073.500000] AND [X1 == 0 OR X1 == 1 OR X1 == 2 OR X1 == 7 OR X4 >= 12.500000 OR X4 < 8.500000 OR X6 == 8 OR X6 == 12 OR X8 == 1 OR X8 != 4 OR X10 >= 6618.500000 OR X13 == 2 OR X13 == 25] AND [X1 == 7 OR X3 == 15 OR X6 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 10 OR X10 >= 4401.000000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 8 OR X13 == 11 OR X13 == 21 OR X13 == 32 OR X13 == 36],{'0': {'precision': 0.8638886136160936; 'recall': 0.8707486390650752; 'f1-score': 0.8673050615595076; 'support': 20023}; '1': {'precision': 0.5821088325528823; 'recall': 0.5675377833753149; 'f1-score': 0.574730968513352; 'support': 6352}; 'accuracy': 0.7977251184834123; 'macro avg': {'precision': 0.7229987230844879; 'recall': 0.719143211220195; 'f1-score': 0.7210180150364298; 'support': 26375}; 'weighted avg': {'precision': 0.7960264271018368; 'recall': 0.7977251184834123; 'f1-score': 0.7968432363830459; 'support': 26375}},{'0': {'precision': 0.8557607739665787; 'recall': 0.8746067415730338; 'f1-score': 0.8650811291398087; 'support': 2225}; '1': {'precision': 0.5746951219512195; 'recall': 0.5347517730496454; 'f1-score': 0.5540044085231448; 'support': 705}; 'accuracy': 0.7928327645051194; 'macro avg': {'precision': 0.7152279479588991; 'recall': 0.7046792573113396; 'f1-score': 0.7095427688314768; 'support': 2930}; 'weighted avg': {'precision': 0.7881323491642483; 'recall': 0.7928327645051194; 'f1-score': 0.790231611039212; 'support': 2930}}
l: 10,3,CNF,7,26375,2930,412,[64; 65],296,235.482314,0.777816,39,[X0 >= 43.500000 OR X1 == 5 OR X1 == 7 OR X3 == 0 OR X3 == 6 OR X3 == 8 OR X3 == 11 OR X3 == 14 OR X6 == 4 OR X6 == 5 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1862.000000 OR X13 == 36] AND [X1 == 2 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 11 OR X6 == 14 OR X7 == 0 OR X10 >= 4932.500000 OR X11 >= 1820.500000 OR X13 == 12 OR X13 == 19 OR X13 == 25 OR X13 == 29] AND [X1 == 5 OR X3 == 9 OR X3 == 12 OR X3 == 15 OR X6 == 7 OR X6 == 8 OR X6 == 11 OR X7 == 5 OR X10 >= 7073.500000 OR X13 == 18 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.8530080015805591; 'recall': 0.8625081156669829; 'f1-score': 0.857731753954655; 'support': 20023}; '1': {'precision': 0.550823951705009; 'recall': 0.5314861460957179; 'f1-score': 0.54098229308549; 'support': 6352}; 'accuracy': 0.7827867298578199; 'macro avg': {'precision': 0.701915976642784; 'recall': 0.6969971308813504; 'f1-score': 0.6993570235200725; 'support': 26375}; 'weighted avg': {'precision': 0.7802317708768816; 'recall': 0.7827867298578199; 'f1-score': 0.7814476752649513; 'support': 26375}},{'0': {'precision': 0.8554652213188798; 'recall': 0.8512359550561798; 'f1-score': 0.8533453480513629; 'support': 2225}; '1': {'precision': 0.5377094972067039; 'recall': 0.5460992907801419; 'f1-score': 0.5418719211822659; 'support': 705}; 'accuracy': 0.7778156996587031; 'macro avg': {'precision': 0.6965873592627918; 'recall': 0.6986676229181608; 'f1-score': 0.6976086346168144; 'support': 2930}; 'weighted avg': {'precision': 0.7790086392372813; 'recall': 0.7778156996587031; 'f1-score': 0.7784003767398565; 'support': 2930}}
l: 10,3,CNF,8,26375,2930,412,[64; 65],296,215.719773,0.766553,36,[X0 >= 43.500000 OR X3 == 7 OR X5 == 2 OR X10 >= 7073.500000 OR X13 == 17 OR X13 == 19 OR X13 == 34] AND [X0 < 43.500000 OR X3 == 2 OR X3 == 7 OR X3 == 9 OR X6 == 10 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X10 >= 57.000000 OR X11 >= 1862.000000 OR X13 == 9 OR X13 == 21 OR X13 == 37 OR X13 == 41] AND [X1 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 11 OR X6 == 13 OR X7 == 1 OR X10 >= 5316.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 5 OR X13 == 13 OR X13 == 22],{'0': {'precision': 0.8380309067936631; 'recall': 0.8612165401518178; 'f1-score': 0.8494655435692823; 'support': 20024}; '1': {'precision': 0.5206141107469381; 'recall': 0.4752007557864903; 'f1-score': 0.49687191307211065; 'support': 6351}; 'accuracy': 0.7682654028436019; 'macro avg': {'precision': 0.6793225087703005; 'recall': 0.668208647969154; 'f1-score': 0.6731687283206964; 'support': 26375}; 'weighted avg': {'precision': 0.7615981457816157; 'recall': 0.7682654028436019; 'f1-score': 0.7645623341934515; 'support': 26375}},{'0': {'precision': 0.8422222222222222; 'recall': 0.852068345323741; 'f1-score': 0.8471166741171212; 'support': 2224}; '1': {'precision': 0.5161764705882353; 'recall': 0.4971671388101983; 'f1-score': 0.5064935064935066; 'support': 706}; 'accuracy': 0.7665529010238907; 'macro avg': {'precision': 0.6791993464052288; 'recall': 0.6746177420669697; 'f1-score': 0.6768050903053139; 'support': 2930}; 'weighted avg': {'precision': 0.7636596622721898; 'recall': 0.7665529010238907; 'f1-score': 0.7650416036931377; 'support': 2930}}
l: 10,3,CNF,9,26375,2930,412,[64; 65],296,246.195190,0.731058,44,[X0 < 29.500000 OR X1 == 2 OR X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 11 OR X4 >= 10.500000 OR X5 == 1 OR X6 == 6 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X8 == 2 OR (NOT X9) OR X10 >= 4243.500000 OR X13 == 2 OR X13 == 11 OR X13 == 40] AND [X0 >= 61.500000 OR X1 == 2 OR X3 == 12 OR X3 == 15 OR X4 >= 14.500000 OR X6 == 3 OR X6 == 10 OR X8 == 2 OR X10 >= 57.000000 OR X11 >= 1568.500000 OR X13 == 2 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 41] AND [X1 == 1 OR X3 == 2 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X6 == 14 OR X7 == 0 OR X12 >= 65.500000 OR X13 == 19],{'0': {'precision': 0.8547963206307491; 'recall': 0.7796644027167399; 'f1-score': 0.8155035520267447; 'support': 20024}; '1': {'precision': 0.45604734311428924; 'recall': 0.5824279641001417; 'f1-score': 0.5115475038030701; 'support': 6351}; 'accuracy': 0.7321706161137441; 'macro avg': {'precision': 0.6554218318725191; 'recall': 0.6810461834084408; 'f1-score': 0.6635255279149075; 'support': 26375}; 'weighted avg': {'precision': 0.75877907868925; 'recall': 0.7321706161137441; 'f1-score': 0.7423120880544772; 'support': 26375}},{'0': {'precision': 0.8492217898832685; 'recall': 0.7850719424460432; 'f1-score': 0.8158878504672897; 'support': 2224}; '1': {'precision': 0.45308924485125857; 'recall': 0.5609065155807366; 'f1-score': 0.50126582278481; 'support': 706}; 'accuracy': 0.7310580204778157; 'macro avg': {'precision': 0.6511555173672635; 'recall': 0.6729892290133899; 'f1-score': 0.6585768366260498; 'support': 2930}; 'weighted avg': {'precision': 0.7537714223772619; 'recall': 0.7310580204778157; 'f1-score': 0.7400779011349244; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [64, 65], 'n_partitions': 412}, (mean val acc cv) 0.763146 (+- 0.025589), (mean training time) 225.544955 (+- 10.857199)
l: 10,3,CNF,0,26374,2931,206,[128; 129],296,1029.107501,0.773115,30,[X1 == 2 OR X1 == 5 OR X3 == 1 OR X3 == 9 OR X3 == 10 OR X4 >= 13.500000 OR X6 == 4 OR X7 == 1 OR X7 == 5 OR X10 >= 4243.500000] AND [X5 == 2 OR X6 == 1 OR X10 >= 4243.500000 OR X13 == 20 OR X13 == 24 OR X13 == 29 OR X13 == 41] AND [X0 < 29.500000 OR X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 15 OR X6 == 8 OR X6 == 12 OR X10 >= 57.000000 OR X13 == 20 OR X13 == 29 OR X13 == 41],{'0': {'precision': 0.8409591270221116; 'recall': 0.8775408280477451; 'f1-score': 0.8588606202800791; 'support': 20023}; '1': {'precision': 0.5525547445255474; 'recall': 0.47677531097464965; 'f1-score': 0.5118755811004987; 'support': 6351}; 'accuracy': 0.7810343520133465; 'macro avg': {'precision': 0.6967569357738295; 'recall': 0.6771580695111974; 'f1-score': 0.685368100690289; 'support': 26374}; 'weighted avg': {'precision': 0.7715098120438877; 'recall': 0.7810343520133465; 'f1-score': 0.775304770434416; 'support': 26374}},{'0': {'precision': 0.8344768439108061; 'recall': 0.8746067415730338; 'f1-score': 0.8540706605222734; 'support': 2225}; '1': {'precision': 0.5342237061769616; 'recall': 0.45325779036827196; 'f1-score': 0.4904214559386973; 'support': 706}; 'accuracy': 0.7731149778232685; 'macro avg': {'precision': 0.6843502750438839; 'recall': 0.6639322659706528; 'f1-score': 0.6722460582304853; 'support': 2931}; 'weighted avg': {'precision': 0.7621538431465297; 'recall': 0.7731149778232685; 'f1-score': 0.766477232192009; 'support': 2931}}
l: 10,3,CNF,1,26374,2931,206,[128; 129],296,1041.534254,0.780962,29,[X3 == 9 OR X3 == 12 OR X3 == 14 OR X4 < 9.500000 OR X10 >= 57.000000 OR X11 >= 1820.500000 OR X13 == 41] AND [X3 == 14 OR X6 == 7 OR X6 == 10 OR X7 == 0 OR X7 == 5 OR X8 == 3 OR X13 == 3 OR X13 == 41] AND [X3 == 8 OR X3 == 14 OR X4 >= 14.500000 OR X5 == 0 OR X6 == 1 OR X6 == 4 OR X6 == 6 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X8 == 3 OR X10 >= 6618.500000 OR X11 >= 2176.500000 OR X13 == 3],{'0': {'precision': 0.8413063257194847; 'recall': 0.877440942915647; 'f1-score': 0.8589937906419596; 'support': 20023}; '1': {'precision': 0.5530868694226917; 'recall': 0.4781924106439931; 'f1-score': 0.5129201148454653; 'support': 6351}; 'accuracy': 0.781299764919997; 'macro avg': {'precision': 0.6971965975710882; 'recall': 0.67781667677982; 'f1-score': 0.6859569527437124; 'support': 26374}; 'weighted avg': {'precision': 0.7719015419574109; 'recall': 0.781299764919997; 'f1-score': 0.7756574019643401; 'support': 26374}},{'0': {'precision': 0.8419006479481641; 'recall': 0.8759550561797753; 'f1-score': 0.858590308370044; 'support': 2225}; '1': {'precision': 0.551948051948052; 'recall': 0.48158640226628896; 'f1-score': 0.5143721633888049; 'support': 706}; 'accuracy': 0.7809621289662231; 'macro avg': {'precision': 0.696924349948108; 'recall': 0.6787707292230322; 'f1-score': 0.6864812358794244; 'support': 2931}; 'weighted avg': {'precision': 0.7720587739201603; 'recall': 0.7809621289662231; 'f1-score': 0.7756773058600629; 'support': 2931}}
l: 10,3,CNF,2,26374,2931,206,[128; 129],296,1056.423470,0.783692,36,[X1 == 5 OR X5 == 2 OR X10 >= 5119.000000 OR X13 == 11 OR X13 == 22 OR X13 == 36] AND [X1 == 1 OR X1 == 5 OR X3 == 11 OR X6 == 4 OR X6 == 10 OR X10 >= 5119.000000 OR X11 >= 1568.500000 OR X12 >= 41.500000 OR X13 == 11 OR X13 == 22 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X3 == 15 OR X6 == 3 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X10 >= 5119.000000 OR X13 == 1 OR X13 == 7 OR X13 == 11 OR X13 == 18 OR X13 == 22 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.862348588515534; 'recall': 0.8497727613244769; 'f1-score': 0.8560144891080143; 'support': 20023}; '1': {'precision': 0.5471925334939034; 'recall': 0.5723508108959219; 'f1-score': 0.5594889949207327; 'support': 6351}; 'accuracy': 0.7829680746189429; 'macro avg': {'precision': 0.7047705610047187; 'recall': 0.7110617861101993; 'f1-score': 0.7077517420143735; 'support': 26374}; 'weighted avg': {'precision': 0.7864573279770348; 'recall': 0.7829680746189429; 'f1-score': 0.7846095670793715; 'support': 26374}},{'0': {'precision': 0.8624145785876993; 'recall': 0.8507865168539326; 'f1-score': 0.8565610859728506; 'support': 2225}; '1': {'precision': 0.5489130434782609; 'recall': 0.5722379603399433; 'f1-score': 0.5603328710124826; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.70566381103298; 'recall': 0.7115122385969379; 'f1-score': 0.7084469784926666; 'support': 2931}; 'weighted avg': {'precision': 0.7869003910110144; 'recall': 0.7836915728420334; 'f1-score': 0.7852075821304693; 'support': 2931}}
l: 10,3,CNF,3,26374,2931,206,[128; 129],296,1042.808866,0.734220,45,[X0 < 29.500000 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X1 == 6 OR X3 == 2 OR X4 >= 13.500000 OR X5 == 1 OR X5 == 4 OR X7 == 1 OR X10 >= 5119.000000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 9 OR X13 == 33] AND [X0 >= 61.500000 OR X1 == 2 OR X3 == 2 OR X3 == 7 OR X3 == 9 OR X3 == 12 OR X6 == 3 OR X6 == 8 OR X6 == 12 OR X7 == 5 OR X10 >= 3120.000000 OR X13 == 1 OR X13 == 9 OR X13 == 21 OR X13 == 31 OR X13 == 33] AND [X0 >= 54.500000 OR X1 == 1 OR X3 == 2 OR X5 == 1 OR X7 == 0 OR X7 == 5 OR X8 == 1 OR X10 >= 5119.000000 OR X13 == 1 OR X13 == 9 OR X13 == 21 OR X13 == 22 OR X13 == 31 OR X13 == 33],{'0': {'precision': 0.8416079352649439; 'recall': 0.8051241072766319; 'f1-score': 0.8229618663535658; 'support': 20023}; '1': {'precision': 0.45948192270397564; 'recall': 0.5222799559124547; 'f1-score': 0.4888725128960943; 'support': 6351}; 'accuracy': 0.7370137256388868; 'macro avg': {'precision': 0.6505449289844598; 'recall': 0.6637020315945432; 'f1-score': 0.65591718962483; 'support': 26374}; 'weighted avg': {'precision': 0.7495899514257572; 'recall': 0.7370137256388868; 'f1-score': 0.7425113664745789; 'support': 26374}},{'0': {'precision': 0.8384831460674157; 'recall': 0.8049438202247191; 'f1-score': 0.8213712451272644; 'support': 2225}; '1': {'precision': 0.4540880503144654; 'recall': 0.5113314447592068; 'f1-score': 0.4810126582278481; 'support': 706}; 'accuracy': 0.7342204025929717; 'macro avg': {'precision': 0.6462855981909406; 'recall': 0.658137632491963; 'f1-score': 0.6511919516775563; 'support': 2931}; 'weighted avg': {'precision': 0.7458925839379095; 'recall': 0.7342204025929717; 'f1-score': 0.739387907580015; 'support': 2931}}
