lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],158,1.352684,0.698113,3,[(NOT X1) OR X5 >= 35.000000 OR X6 >= 71.600000],{'0.0': {'precision': 0.4206896551724138; 'recall': 0.45864661654135336; 'f1-score': 0.43884892086330934; 'support': 133}; '1.0': {'precision': 0.7770897832817337; 'recall': 0.7492537313432835; 'f1-score': 0.7629179331306991; 'support': 335}; 'accuracy': 0.6666666666666666; 'macro avg': {'precision': 0.5988897192270738; 'recall': 0.6039501739423184; 'f1-score': 0.6008834269970043; 'support': 468}; 'weighted avg': {'precision': 0.6758051314899826; 'recall': 0.6666666666666666; 'f1-score': 0.6708213975931716; 'support': 468}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6280701754385964; 'recall': 0.6280701754385964; 'f1-score': 0.6280701754385964; 'support': 53}; 'weighted avg': {'precision': 0.6981132075471698; 'recall': 0.6981132075471698; 'f1-score': 0.6981132075471698; 'support': 53}}
10,3,CNF,1,469,52,58,[8; 9],158,1.915645,0.788462,12,[X0 >= 23.000000 OR X0 < 40.000000 OR X1 OR X2 >= 3.300000] AND [X0 >= 66.000000 OR X4 >= 167.600000 OR X6 >= 105.000000] AND [X0 >= 31.000000 OR X4 >= 236.800000 OR X4 < 182.000000 OR X6 >= 54.000000 OR X9 >= 1.000000],{'0.0': {'precision': 0.5; 'recall': 0.29850746268656714; 'f1-score': 0.37383177570093457; 'support': 134}; '1.0': {'precision': 0.7583547557840618; 'recall': 0.8805970149253731; 'f1-score': 0.8149171270718232; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6291773778920309; 'recall': 0.5895522388059702; 'f1-score': 0.5943744513863789; 'support': 469}; 'weighted avg': {'precision': 0.6845391112743298; 'recall': 0.7142857142857143; 'f1-score': 0.688892740965855; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.42857142857142855; 'f1-score': 0.5217391304347826; 'support': 14}; '1.0': {'precision': 0.813953488372093; 'recall': 0.9210526315789473; 'f1-score': 0.8641975308641974; 'support': 38}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7403100775193798; 'recall': 0.674812030075188; 'f1-score': 0.69296833064949; 'support': 52}; 'weighted avg': {'precision': 0.7742993440667859; 'recall': 0.7884615384615384; 'f1-score': 0.7719971922870472; 'support': 52}}
10,3,CNF,2,469,52,58,[8; 9],158,1.813577,0.692308,11,[X0 >= 23.000000 OR X0 < 40.000000 OR X8 < 3.300000 OR X9 < 1.000000] AND [X0 >= 45.000000 OR X0 < 31.000000 OR X1 OR X3 < 0.200000 OR X8 < 3.000000] AND [X0 < 31.000000 OR X6 >= 34.000000],{'0.0': {'precision': 0.38125; 'recall': 0.4552238805970149; 'f1-score': 0.41496598639455784; 'support': 134}; '1.0': {'precision': 0.7637540453074434; 'recall': 0.7044776119402985; 'f1-score': 0.732919254658385; 'support': 335}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.5725020226537216; 'recall': 0.5798507462686566; 'f1-score': 0.5739426205264715; 'support': 469}; 'weighted avg': {'precision': 0.6544671752196024; 'recall': 0.6332622601279317; 'f1-score': 0.6420754637258631; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.42857142857142855; 'f1-score': 0.42857142857142855; 'support': 14}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6090225563909775; 'recall': 0.6090225563909775; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
10,3,CNF,3,469,52,58,[8; 9],158,1.725687,0.711538,8,[X0 >= 45.000000 OR X2 >= 0.700000] AND [X0 >= 45.000000 OR (NOT X1) OR X5 >= 18.000000] AND [X0 >= 31.000000 OR X0 < 31.000000 OR X2 >= 0.900000],{'0.0': {'precision': 0.5; 'recall': 0.10526315789473684; 'f1-score': 0.17391304347826086; 'support': 133}; '1.0': {'precision': 0.7301587301587301; 'recall': 0.9583333333333334; 'f1-score': 0.8288288288288289; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6150793650793651; 'recall': 0.5317982456140351; 'f1-score': 0.5013709361535449; 'support': 469}; 'weighted avg': {'precision': 0.6648898365316276; 'recall': 0.7164179104477612; 'f1-score': 0.6431064419383693; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
10,3,CNF,4,469,52,58,[8; 9],158,1.822743,0.692308,14,[X0 >= 31.000000 OR X4 >= 195.000000 OR X5 < 18.000000 OR X6 >= 23.000000 OR X9 >= 1.060000 OR X9 < 1.308000] AND [X0 >= 40.000000 OR X2 < 0.700000 OR X4 >= 195.000000 OR X5 < 21.000000] AND [X0 >= 31.000000 OR X0 < 31.000000 OR X2 >= 0.800000 OR X5 >= 53.600000],{'0.0': {'precision': 0.4583333333333333; 'recall': 0.16541353383458646; 'f1-score': 0.24309392265193366; 'support': 133}; '1.0': {'precision': 0.7363420427553444; 'recall': 0.9226190476190477; 'f1-score': 0.8190224570673713; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.5973376880443388; 'recall': 0.5440162907268171; 'f1-score': 0.5310581898596525; 'support': 469}; 'weighted avg': {'precision': 0.6575037520237292; 'recall': 0.7078891257995735; 'f1-score': 0.6556994398450829; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
10,3,CNF,5,469,52,58,[8; 9],158,1.779796,0.615385,9,[X0 >= 31.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.800000] AND [X0 >= 23.000000 OR X2 >= 1.400000 OR X7 >= 6.200000] AND [X0 < 23.000000 OR X5 >= 30.000000],{'0.0': {'precision': 0.4105263157894737; 'recall': 0.5864661654135338; 'f1-score': 0.4829721362229102; 'support': 133}; '1.0': {'precision': 0.8028673835125448; 'recall': 0.6666666666666666; 'f1-score': 0.7284552845528456; 'support': 336}; 'accuracy': 0.6439232409381663; 'macro avg': {'precision': 0.6066968496510092; 'recall': 0.6265664160401002; 'f1-score': 0.6057137103878779; 'support': 469}; 'weighted avg': {'precision': 0.6916064837104798; 'recall': 0.6439232409381663; 'f1-score': 0.6588406603995803; 'support': 469}},{'0.0': {'precision': 0.38095238095238093; 'recall': 0.5333333333333333; 'f1-score': 0.4444444444444444; 'support': 15}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.6486486486486487; 'f1-score': 0.7058823529411764; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5775729646697388; 'recall': 0.590990990990991; 'f1-score': 0.5751633986928104; 'support': 52}; 'weighted avg': {'precision': 0.6607585962424671; 'recall': 0.6153846153846154; 'f1-score': 0.6304675716440422; 'support': 52}}
10,3,CNF,6,469,52,58,[8; 9],158,1.708634,0.788462,11,[X1 OR X2 >= 1.400000 OR X3 < 0.200000 OR X9 >= 1.308000] AND [X0 >= 23.000000 OR X3 < 0.300000 OR X6 >= 192.000000] AND [X0 >= 45.000000 OR X0 < 23.000000 OR X3 >= 1.000000 OR X6 >= 71.600000],{'0.0': {'precision': 0.39622641509433965; 'recall': 0.47368421052631576; 'f1-score': 0.4315068493150685; 'support': 133}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.7142857142857143; 'f1-score': 0.7430340557275543; 'support': 336}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5852099817407181; 'recall': 0.5939849624060151; 'f1-score': 0.5872704525213114; 'support': 469}; 'weighted avg': {'precision': 0.6670088389458672; 'recall': 0.6460554371002132; 'f1-score': 0.65469051958073; 'support': 469}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.6; 'f1-score': 0.6206896551724138; 'support': 15}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8648648648648649; 'f1-score': 0.8533333333333334; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7424812030075187; 'recall': 0.7324324324324325; 'f1-score': 0.7370114942528736; 'support': 52}; 'weighted avg': {'precision': 0.7846298438403702; 'recall': 0.7884615384615384; 'f1-score': 0.7862245800176836; 'support': 52}}
10,3,CNF,7,469,52,58,[8; 9],158,1.682880,0.557692,13,[X2 >= 1.000000 OR X5 >= 30.000000 OR X7 < 5.100000] AND [X0 >= 23.000000 OR X2 >= 1.400000 OR X4 >= 167.600000 OR X6 >= 23.000000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR (NOT X1) OR X5 >= 74.000000 OR X7 < 7.900000 OR X8 < 2.500000],{'0.0': {'precision': 0.5185185185185185; 'recall': 0.42105263157894735; 'f1-score': 0.46473029045643155; 'support': 133}; '1.0': {'precision': 0.7867036011080333; 'recall': 0.8452380952380952; 'f1-score': 0.8149210903873744; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6526110598132759; 'recall': 0.6331453634085213; 'f1-score': 0.639825690421903; 'support': 469}; 'weighted avg': {'precision': 0.7106511150005589; 'recall': 0.7249466950959488; 'f1-score': 0.7156132516009875; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.26666666666666666; 'f1-score': 0.2580645161290323; 'support': 15}; '1.0': {'precision': 0.6944444444444444; 'recall': 0.6756756756756757; 'f1-score': 0.684931506849315; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4722222222222222; 'recall': 0.47117117117117113; 'f1-score': 0.4714980114891737; 'support': 52}; 'weighted avg': {'precision': 0.5662393162393162; 'recall': 0.5576923076923077; 'f1-score': 0.561796797987695; 'support': 52}}
10,3,CNF,8,469,52,58,[8; 9],158,1.925497,0.692308,12,[X0 >= 23.000000 OR X2 < 0.700000 OR X4 < 182.000000 OR X7 >= 6.000000] AND [X0 >= 45.000000 OR X0 < 23.000000 OR X3 >= 1.000000 OR X7 < 6.900000] AND [X0 < 31.000000 OR (NOT X1) OR X4 >= 182.000000 OR X6 >= 28.000000],{'0.0': {'precision': 0.4125; 'recall': 0.24812030075187969; 'f1-score': 0.3098591549295775; 'support': 133}; '1.0': {'precision': 0.7429305912596401; 'recall': 0.8601190476190477; 'f1-score': 0.7972413793103449; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.57771529562982; 'recall': 0.5541196741854637; 'f1-score': 0.5535502671199612; 'support': 469}; 'weighted avg': {'precision': 0.6492263937382496; 'recall': 0.6865671641791045; 'f1-score': 0.6590285097098286; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
10,3,CNF,9,469,52,58,[8; 9],158,2.012543,0.750000,9,[X0 >= 23.000000 OR X0 < 45.000000 OR X2 < 1.400000 OR X6 < 105.000000] AND [X0 >= 49.000000 OR X2 >= 0.900000 OR X6 >= 54.000000] AND [X0 >= 23.000000 OR X2 >= 1.400000],{'0.0': {'precision': 0.4732142857142857; 'recall': 0.39849624060150374; 'f1-score': 0.4326530612244898; 'support': 133}; '1.0': {'precision': 0.7759103641456583; 'recall': 0.8244047619047619; 'f1-score': 0.7994227994227995; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.624562324929972; 'recall': 0.6114505012531328; 'f1-score': 0.6160379303236446; 'support': 469}; 'weighted avg': {'precision': 0.6900711777248212; 'recall': 0.7036247334754797; 'f1-score': 0.6954134706799953; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
10,3,CNF,0,468,53,29,[16; 17],158,1.134321,0.622642,12,[X4 >= 182.000000 OR X5 >= 25.000000 OR X8 < 3.000000] AND [X0 >= 66.000000 OR X0 < 23.000000 OR X5 < 30.000000 OR X6 >= 54.000000 OR X7 < 5.600000] AND [X0 >= 45.000000 OR X4 < 282.000000 OR X7 >= 7.900000 OR X9 >= 1.060000],{'0.0': {'precision': 0.3958333333333333; 'recall': 0.42857142857142855; 'f1-score': 0.4115523465703971; 'support': 133}; '1.0': {'precision': 0.7654320987654321; 'recall': 0.7402985074626866; 'f1-score': 0.7526555386949924; 'support': 335}; 'accuracy': 0.6517094017094017; 'macro avg': {'precision': 0.5806327160493827; 'recall': 0.5844349680170575; 'f1-score': 0.5821039426326947; 'support': 468}; 'weighted avg': {'precision': 0.6603965521789595; 'recall': 0.6517094017094017; 'f1-score': 0.6557180930698403; 'support': 468}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.4; 'f1-score': 0.37500000000000006; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7105263157894737; 'f1-score': 0.7297297297297298; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.5514705882352942; 'recall': 0.5552631578947369; 'f1-score': 0.5523648648648649; 'support': 53}; 'weighted avg': {'precision': 0.6376248612652609; 'recall': 0.6226415094339622; 'f1-score': 0.6293345232024478; 'support': 53}}
10,3,CNF,1,469,52,29,[16; 17],158,1.026470,0.807692,11,[X0 >= 23.000000 OR X8 < 3.100000 OR X9 < 1.060000] AND [X0 < 55.000000 OR X8 >= 4.100000 OR X9 < 0.900000] AND [X0 >= 31.000000 OR X3 < 0.200000 OR X4 >= 182.000000 OR X4 < 150.000000 OR X6 >= 23.000000],{'0.0': {'precision': 0.4367816091954023; 'recall': 0.2835820895522388; 'f1-score': 0.34389140271493207; 'support': 134}; '1.0': {'precision': 0.7486910994764397; 'recall': 0.8537313432835821; 'f1-score': 0.7977684797768481; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.592736354335921; 'recall': 0.5686567164179105; 'f1-score': 0.57082994124589; 'support': 469}; 'weighted avg': {'precision': 0.6595741022532862; 'recall': 0.6908315565031983; 'f1-score': 0.668089314902015; 'support': 469}},{'0.0': {'precision': 0.7; 'recall': 0.5; 'f1-score': 0.5833333333333334; 'support': 14}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9210526315789473; 'f1-score': 0.875; 'support': 38}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.7666666666666666; 'recall': 0.7105263157894737; 'f1-score': 0.7291666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7974358974358975; 'recall': 0.8076923076923077; 'f1-score': 0.796474358974359; 'support': 52}}
10,3,CNF,2,469,52,29,[16; 17],158,1.139470,0.750000,16,[X0 >= 49.000000 OR X3 < 0.300000 OR X4 >= 182.000000 OR X9 >= 1.308000] AND [X0 >= 31.000000 OR X0 < 55.000000 OR X2 < 0.800000 OR X4 >= 328.000000 OR X5 >= 25.000000 OR X6 >= 34.000000] AND [X3 >= 1.000000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X6 >= 34.000000 OR X8 < 3.000000 OR X9 >= 1.200000],{'0.0': {'precision': 0.4842105263157895; 'recall': 0.34328358208955223; 'f1-score': 0.40174672489082963; 'support': 134}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.8537313432835821; 'f1-score': 0.8067700987306065; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6244582043343653; 'recall': 0.5985074626865672; 'f1-score': 0.604258411810718; 'support': 469}; 'weighted avg': {'precision': 0.6845643520566121; 'recall': 0.7078891257995735; 'f1-score': 0.6910491347763844; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.2857142857142857; 'f1-score': 0.38095238095238093; 'support': 14}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9210526315789473; 'f1-score': 0.8433734939759038; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6746031746031746; 'recall': 0.6033834586466165; 'f1-score': 0.6121629374641424; 'support': 52}; 'weighted avg': {'precision': 0.7222222222222222; 'recall': 0.75; 'f1-score': 0.7188755020080323; 'support': 52}}
10,3,CNF,3,469,52,29,[16; 17],158,0.955483,0.500000,10,[X1 OR X4 >= 208.000000 OR X5 >= 25.000000] AND [X0 < 60.000000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X2 < 0.800000 OR X5 >= 74.000000 OR X5 < 53.600000 OR X7 < 5.600000],{'0.0': {'precision': 0.3770491803278688; 'recall': 0.3458646616541353; 'f1-score': 0.3607843137254902; 'support': 133}; '1.0': {'precision': 0.7492795389048992; 'recall': 0.7738095238095238; 'f1-score': 0.7613469985358711; 'support': 336}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.563164359616384; 'recall': 0.5598370927318296; 'f1-score': 0.5610656561306806; 'support': 469}; 'weighted avg': {'precision': 0.6437216760248459; 'recall': 0.652452025586354; 'f1-score': 0.6477545953806885; 'support': 469}},{'0.0': {'precision': 0.13333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.13333333333333333; 'support': 15}; '1.0': {'precision': 0.6486486486486487; 'recall': 0.6486486486486487; 'f1-score': 0.6486486486486487; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.390990990990991; 'recall': 0.390990990990991; 'f1-score': 0.390990990990991; 'support': 52}; 'weighted avg': {'precision': 0.5; 'recall': 0.5; 'f1-score': 0.5; 'support': 52}}
10,3,CNF,4,469,52,29,[16; 17],158,1.227271,0.673077,11,[X2 >= 1.000000 OR X3 >= 0.200000 OR X9 < 0.900000] AND [X2 >= 7.920000 OR X2 < 2.000000 OR X4 < 282.000000 OR X7 < 5.100000] AND [X4 >= 328.000000 OR X5 >= 25.000000 OR X6 >= 28.000000 OR X9 < 0.546000],{'0.0': {'precision': 0.3860759493670886; 'recall': 0.45864661654135336; 'f1-score': 0.41924398625429554; 'support': 133}; '1.0': {'precision': 0.7684887459807074; 'recall': 0.7113095238095238; 'f1-score': 0.7387944358578052; 'support': 336}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.577282347673898; 'recall': 0.5849780701754386; 'f1-score': 0.5790192110560504; 'support': 469}; 'weighted avg': {'precision': 0.6600433260455021; 'recall': 0.6396588486140725; 'f1-score': 0.6481756516418846; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
10,3,CNF,5,469,52,29,[16; 17],158,1.054941,0.596154,11,[X0 >= 55.000000 OR X2 >= 1.000000 OR X5 < 21.000000] AND [X2 >= 3.300000 OR X4 >= 167.600000 OR X6 >= 34.000000 OR X6 < 19.000000] AND [X0 < 55.000000 OR X4 < 167.600000 OR X6 >= 71.600000 OR X9 < 1.060000],{'0.0': {'precision': 0.4508670520231214; 'recall': 0.5864661654135338; 'f1-score': 0.5098039215686275; 'support': 133}; '1.0': {'precision': 0.8141891891891891; 'recall': 0.7172619047619048; 'f1-score': 0.7626582278481012; 'support': 336}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6325281206061553; 'recall': 0.6518640350877193; 'f1-score': 0.6362310747083644; 'support': 469}; 'weighted avg': {'precision': 0.7111575383510506; 'recall': 0.6801705756929638; 'f1-score': 0.6909532753210863; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.26666666666666666; 'f1-score': 0.2758620689655172; 'support': 15}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.7297297297297297; 'f1-score': 0.7200000000000001; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4981203007518797; 'recall': 0.4981981981981982; 'f1-score': 0.49793103448275866; 'support': 52}; 'weighted avg': {'precision': 0.5879843840370156; 'recall': 0.5961538461538461; 'f1-score': 0.5918832891246685; 'support': 52}}
10,3,CNF,6,469,52,29,[16; 17],158,1.069633,0.653846,14,[X0 >= 45.000000 OR X2 >= 1.000000 OR X2 < 0.900000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X6 < 19.000000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X4 >= 195.000000 OR X9 >= 1.308000] AND [X0 >= 55.000000 OR X0 < 35.000000 OR X9 >= 1.060000 OR X9 < 0.900000],{'0.0': {'precision': 0.44166666666666665; 'recall': 0.39849624060150374; 'f1-score': 0.4189723320158102; 'support': 133}; '1.0': {'precision': 0.7707736389684814; 'recall': 0.8005952380952381; 'f1-score': 0.7854014598540147; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.606220152817574; 'recall': 0.599545739348371; 'f1-score': 0.6021868959349124; 'support': 469}; 'weighted avg': {'precision': 0.677444796076922; 'recall': 0.6865671641791045; 'f1-score': 0.6814887221088521; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
10,3,CNF,7,469,52,29,[16; 17],158,1.102443,0.711538,13,[X0 >= 23.000000 OR X2 >= 7.920000 OR X3 >= 1.000000 OR X5 >= 35.000000 OR X6 < 28.000000 OR X8 >= 2.500000] AND [X2 >= 0.700000 OR X8 >= 3.000000] AND [X0 < 35.000000 OR X6 >= 192.000000 OR X7 < 5.100000 OR X8 < 3.000000 OR X9 < 1.060000],{'0.0': {'precision': 0.43529411764705883; 'recall': 0.2781954887218045; 'f1-score': 0.33944954128440363; 'support': 133}; '1.0': {'precision': 0.75; 'recall': 0.8571428571428571; 'f1-score': 0.7999999999999999; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5926470588235294; 'recall': 0.5676691729323308; 'f1-score': 0.5697247706422017; 'support': 469}; 'weighted avg': {'precision': 0.6607550482879718; 'recall': 0.6929637526652452; 'f1-score': 0.669396138573189; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
