lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,95.889158,0.700785,6,[X3 == 2 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 12 OR X6 == 13],{'0': {'precision': 0.7893216503779308; 'recall': 0.8188083703740698; 'f1-score': 0.8037946756876012; 'support': 20023}; '1': {'precision': 0.3524897376405497; 'recall': 0.31097464966147065; 'f1-score': 0.33043332775639955; 'support': 6351}; 'accuracy': 0.6965192993099264; 'macro avg': {'precision': 0.5709056940092403; 'recall': 0.5648915100177703; 'f1-score': 0.5671140017220004; 'support': 26374}; 'weighted avg': {'precision': 0.6841301937238357; 'recall': 0.6965192993099264; 'f1-score': 0.6898067360231187; 'support': 26374}},{'0': {'precision': 0.7930434782608695; 'recall': 0.8197752808988764; 'f1-score': 0.8061878453038673; 'support': 2225}; '1': {'precision': 0.36450079239302696; 'recall': 0.32577903682719545; 'f1-score': 0.34405385190725507; 'support': 706}; 'accuracy': 0.7007847151142954; 'macro avg': {'precision': 0.5787721353269483; 'recall': 0.5727771588630359; 'f1-score': 0.5751208486055612; 'support': 2931}; 'weighted avg': {'precision': 0.6898189350255585; 'recall': 0.7007847151142954; 'f1-score': 0.6948720488732947; 'support': 2931}}
10,3,CNF,2,26374,2931,3296,[8; 9],262,116.035201,0.721938,19,[X0 >= 30.000000 OR X1 == 1 OR X1 == 2 OR X3 == 14 OR X6 == 10] AND [X1 == 5 OR X3 == 6 OR X3 == 7 OR X3 == 12 OR X5 == 2] AND [X0 >= 33.000000 OR X1 == 5 OR X1 == 6 OR X1 != 4 OR X3 == 8 OR X3 == 11 OR X6 == 4 OR X6 == 13 OR X13 == 24],{'0': {'precision': 0.9258912447327938; 'recall': 0.6913549418169106; 'f1-score': 0.7916166294961972; 'support': 20023}; '1': {'precision': 0.45898625579970237; 'recall': 0.8255392851519445; 'f1-score': 0.5899628671092607; 'support': 6351}; 'accuracy': 0.7236672480473193; 'macro avg': {'precision': 0.6924387502662481; 'recall': 0.7584471134844275; 'f1-score': 0.690789748302729; 'support': 26374}; 'weighted avg': {'precision': 0.8134580307829166; 'recall': 0.7236672480473193; 'f1-score': 0.7430573269664544; 'support': 26374}},{'0': {'precision': 0.9267554479418886; 'recall': 0.6880898876404494; 'f1-score': 0.7897859169460923; 'support': 2225}; '1': {'precision': 0.4573885848318999; 'recall': 0.8286118980169972; 'f1-score': 0.5894206549118388; 'support': 706}; 'accuracy': 0.7219379051518253; 'macro avg': {'precision': 0.6920720163868943; 'recall': 0.7583508928287233; 'f1-score': 0.6896032859289656; 'support': 2931}; 'weighted avg': {'precision': 0.8136974454322837; 'recall': 0.7219379051518253; 'f1-score': 0.7415232506219085; 'support': 2931}}
10,3,CNF,3,26374,2931,3296,[8; 9],262,106.080362,0.743432,21,[X1 == 1 OR X1 == 7 OR X3 == 2 OR X3 == 10 OR X3 == 12] AND [X0 >= 22.000000 OR X0 < 50.000000 OR X3 == 10 OR X6 == 3 OR X6 == 13 OR X13 == 2 OR X13 == 9 OR X13 == 22] AND [X0 >= 22.000000 OR X1 == 2 OR X1 == 7 OR X3 == 7 OR X3 == 14 OR X3 == 15 OR X6 == 1 OR X13 == 31],{'0': {'precision': 0.7863023296549309; 'recall': 0.8967687159766269; 'f1-score': 0.837910357217854; 'support': 20023}; '1': {'precision': 0.41577162238552856; 'recall': 0.23161706817823965; 'f1-score': 0.29750227525533424; 'support': 6351}; 'accuracy': 0.7365966482141503; 'macro avg': {'precision': 0.6010369760202297; 'recall': 0.5641928920774333; 'f1-score': 0.5677063162365941; 'support': 26374}; 'weighted avg': {'precision': 0.6970765572325461; 'recall': 0.7365966482141503; 'f1-score': 0.7077772060635369; 'support': 26374}},{'0': {'precision': 0.7878077373974208; 'recall': 0.9060674157303371; 'f1-score': 0.842809364548495; 'support': 2225}; '1': {'precision': 0.4381720430107527; 'recall': 0.23087818696883852; 'f1-score': 0.30241187384044527; 'support': 706}; 'accuracy': 0.7434322756738314; 'macro avg': {'precision': 0.6129898902040868; 'recall': 0.5684728013495878; 'f1-score': 0.5726106191944701; 'support': 2931}; 'weighted avg': {'precision': 0.7035897912230817; 'recall': 0.7434322756738314; 'f1-score': 0.7126419716996778; 'support': 2931}}
10,3,CNF,4,26374,2931,3296,[8; 9],262,106.918555,0.741385,15,[X0 >= 45.000000 OR X3 == 6] AND [X0 >= 22.000000 OR X1 == 1 OR X1 == 6 OR X3 == 9 OR X5 == 1 OR X7 == 5 OR X13 == 20] AND [X0 < 41.000000 OR X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 9 OR X5 == 1],{'0': {'precision': 0.7858149365899484; 'recall': 0.9190930430005494; 'f1-score': 0.8472446019980664; 'support': 20023}; '1': {'precision': 0.4517766497461929; 'recall': 0.21020311761927254; 'f1-score': 0.2869116698903933; 'support': 6351}; 'accuracy': 0.7483885644953363; 'macro avg': {'precision': 0.6187957931680707; 'recall': 0.564648080309911; 'f1-score': 0.5670781359442298; 'support': 26374}; 'weighted avg': {'precision': 0.705376733824168; 'recall': 0.7483885644953363; 'f1-score': 0.7123134405581698; 'support': 26374}},{'0': {'precision': 0.7798550171690195; 'recall': 0.9186516853932585; 'f1-score': 0.843582335947173; 'support': 2225}; '1': {'precision': 0.4161290322580645; 'recall': 0.18271954674220964; 'f1-score': 0.25393700787401574; 'support': 706}; 'accuracy': 0.7413851927669737; 'macro avg': {'precision': 0.597992024713542; 'recall': 0.550685616067734; 'f1-score': 0.5487596719105944; 'support': 2931}; 'weighted avg': {'precision': 0.692243094498554; 'recall': 0.7413851927669737; 'f1-score': 0.7015524479841402; 'support': 2931}}
10,3,CNF,5,26375,2930,3296,[8; 9],262,105.050825,0.625256,26,[X0 < 45.000000 OR X1 == 7 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X4 < 11.000000 OR X6 == 1 OR X12 >= 48.000000] AND [X1 == 2 OR X3 == 8 OR X3 == 10 OR X5 == 0 OR X13 == 24 OR X13 == 31 OR X13 == 34 OR X13 == 38] AND [X0 >= 26.000000 OR X1 == 1 OR X1 == 5 OR X1 != 4 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X6 == 13 OR X6 == 14],{'0': {'precision': 0.748208752904725; 'recall': 0.7718623582879688; 'f1-score': 0.7598515204405221; 'support': 20023}; '1': {'precision': 0.20125896135688057; 'recall': 0.18120277078085642; 'f1-score': 0.1907049954436252; 'support': 6352}; 'accuracy': 0.629611374407583; 'macro avg': {'precision': 0.4747338571308028; 'recall': 0.4765325645344126; 'f1-score': 0.4752782579420736; 'support': 26375}; 'weighted avg': {'precision': 0.6164845794104347; 'recall': 0.629611374407583; 'f1-score': 0.6227816161076202; 'support': 26375}},{'0': {'precision': 0.7442566103164283; 'recall': 0.771685393258427; 'f1-score': 0.7577228596646072; 'support': 2225}; '1': {'precision': 0.18459069020866772; 'recall': 0.16312056737588654; 'f1-score': 0.17319277108433737; 'support': 705}; 'accuracy': 0.6252559726962458; 'macro avg': {'precision': 0.464423650262548; 'recall': 0.46740298031715677; 'f1-score': 0.4654578153744723; 'support': 2930}; 'weighted avg': {'precision': 0.6095929674236054; 'recall': 0.6252559726962458; 'f1-score': 0.6170765414225968; 'support': 2930}}
10,3,CNF,6,26375,2930,3296,[8; 9],262,109.464662,0.635495,14,[X0 >= 58.000000 OR X1 == 5 OR X3 == 14 OR X3 == 15 OR X13 == 10] AND [X0 >= 22.000000 OR X1 == 5 OR X1 == 6 OR X12 >= 48.000000 OR X13 == 1] AND [X0 >= 26.000000 OR X1 == 7 OR X6 == 8 OR X7 == 1],{'0': {'precision': 0.7835271524591912; 'recall': 0.7335564101283524; 'f1-score': 0.757718795945214; 'support': 20023}; '1': {'precision': 0.3006947175252327; 'recall': 0.36114609571788414; 'f1-score': 0.328159645232816; 'support': 6352}; 'accuracy': 0.643867298578199; 'macro avg': {'precision': 0.542110934992212; 'recall': 0.5473512529231183; 'f1-score': 0.542939220589015; 'support': 26375}; 'weighted avg': {'precision': 0.6672446263283665; 'recall': 0.643867298578199; 'f1-score': 0.654266294511085; 'support': 26375}},{'0': {'precision': 0.7839960726558665; 'recall': 0.717752808988764; 'f1-score': 0.7494134209291413; 'support': 2225}; '1': {'precision': 0.2967525195968645; 'recall': 0.375886524822695; 'f1-score': 0.3316645807259074; 'support': 705}; 'accuracy': 0.6354948805460751; 'macro avg': {'precision': 0.5403742961263654; 'recall': 0.5468196669057295; 'f1-score': 0.5405390008275244; 'support': 2930}; 'weighted avg': {'precision': 0.6667582894112943; 'recall': 0.6354948805460751; 'f1-score': 0.6488970617676123; 'support': 2930}}
10,3,CNF,7,26375,2930,3296,[8; 9],262,105.062050,0.726962,17,[X0 >= 26.000000 OR X2 < 130856.000000 OR X3 == 10 OR X3 == 15] AND [X1 == 2 OR X1 == 5 OR X3 == 12 OR X6 == 6 OR X13 == 22 OR X13 == 31] AND [X0 >= 22.000000 OR X1 == 1 OR X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 11 OR X3 == 14],{'0': {'precision': 0.7873149531440988; 'recall': 0.8685511661589173; 'f1-score': 0.825940349544073; 'support': 20023}; '1': {'precision': 0.38590760615958936; 'recall': 0.2603904282115869; 'f1-score': 0.3109607068997932; 'support': 6352}; 'accuracy': 0.722085308056872; 'macro avg': {'precision': 0.5866112796518441; 'recall': 0.5644707971852521; 'f1-score': 0.5684505282219331; 'support': 26375}; 'weighted avg': {'precision': 0.6906423666779148; 'recall': 0.722085308056872; 'f1-score': 0.7019156788302733; 'support': 26375}},{'0': {'precision': 0.7916496111338518; 'recall': 0.8692134831460674; 'f1-score': 0.8286203941730934; 'support': 2225}; '1': {'precision': 0.4024640657084189; 'recall': 0.27801418439716313; 'f1-score': 0.3288590604026846; 'support': 705}; 'accuracy': 0.726962457337884; 'macro avg': {'precision': 0.5970568384211353; 'recall': 0.5736138337716152; 'f1-score': 0.578739727287889; 'support': 2930}; 'weighted avg': {'precision': 0.6980059901355821; 'recall': 0.726962457337884; 'f1-score': 0.7083706534535923; 'support': 2930}}
10,3,CNF,8,26375,2930,3296,[8; 9],262,105.589935,0.707850,16,[X1 == 1 OR X6 == 10 OR X12 >= 48.000000 OR X13 == 22] AND [X0 >= 22.000000 OR X2 < 130856.000000 OR X3 == 15 OR X5 == 1 OR X7 == 5] AND [X0 < 41.000000 OR X1 == 0 OR X1 == 1 OR X1 == 5 OR X3 == 10 OR X6 == 13 OR X13 == 3],{'0': {'precision': 0.7945686133141072; 'recall': 0.8255593288054335; 'f1-score': 0.8097675671703937; 'support': 20024}; '1': {'precision': 0.37289048473967684; 'recall': 0.32703511258069595; 'f1-score': 0.3484606996057377; 'support': 6351}; 'accuracy': 0.7055165876777251; 'macro avg': {'precision': 0.583729549026892; 'recall': 0.5762972206930648; 'f1-score': 0.5791141333880657; 'support': 26375}; 'weighted avg': {'precision': 0.6930301187330188; 'recall': 0.7055165876777251; 'f1-score': 0.698686622491602; 'support': 26375}},{'0': {'precision': 0.7955920484010371; 'recall': 0.8277877697841727; 'f1-score': 0.8113706478624946; 'support': 2224}; '1': {'precision': 0.3782467532467532; 'recall': 0.330028328611898; 'f1-score': 0.3524962178517398; 'support': 706}; 'accuracy': 0.7078498293515358; 'macro avg': {'precision': 0.5869194008238952; 'recall': 0.5789080491980354; 'f1-score': 0.5819334328571172; 'support': 2930}; 'weighted avg': {'precision': 0.6950303492956023; 'recall': 0.7078498293515358; 'f1-score': 0.7008022698462512; 'support': 2930}}
10,3,CNF,9,26375,2930,3296,[8; 9],262,100.022524,0.755631,16,[X0 >= 58.000000 OR X13 == 5] AND [X1 == 1 OR X1 == 7 OR X3 == 9 OR X6 == 10 OR X6 == 13 OR X13 == 10] AND [X0 >= 26.000000 OR X1 == 6 OR X3 == 6 OR X3 == 7 OR X3 == 12 OR X6 == 4 OR X6 == 5 OR X13 == 5],{'0': {'precision': 0.7653646544659929; 'recall': 0.9795245705153816; 'f1-score': 0.8593020963396201; 'support': 20024}; '1': {'precision': 0.45187165775401067; 'recall': 0.05321996535978586; 'f1-score': 0.09522467953232851; 'support': 6351}; 'accuracy': 0.756473933649289; 'macro avg': {'precision': 0.6086181561100018; 'recall': 0.5163722679375837; 'f1-score': 0.4772633879359743; 'support': 26375}; 'weighted avg': {'precision': 0.6898767294567872; 'recall': 0.756473933649289; 'f1-score': 0.6753151513484121; 'support': 26375}},{'0': {'precision': 0.7645614035087719; 'recall': 0.9797661870503597; 'f1-score': 0.8588884509262908; 'support': 2224}; '1': {'precision': 0.4375; 'recall': 0.049575070821529746; 'f1-score': 0.089058524173028; 'support': 706}; 'accuracy': 0.7556313993174062; 'macro avg': {'precision': 0.6010307017543859; 'recall': 0.5146706289359447; 'f1-score': 0.4739734875496594; 'support': 2930}; 'weighted avg': {'precision': 0.6857541165199689; 'recall': 0.7556313993174062; 'f1-score': 0.6733935948553681; 'support': 2930}}
10,3,CNF,0,26374,2931,1648,[16; 17],262,67.146423,0.630843,29,[X1 == 5 OR X6 == 0 OR X6 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X12 >= 48.000000] AND [X0 >= 26.000000 OR X1 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X6 == 13 OR X7 == 1 OR X13 == 1] AND [X1 == 0 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 12 OR X7 == 4 OR X8 == 2 OR X12 >= 48.000000 OR X13 == 10 OR X13 == 24 OR X13 == 27],{'0': {'precision': 0.8074568050924522; 'recall': 0.6651850372072117; 'f1-score': 0.7294484911550468; 'support': 20023}; '1': {'precision': 0.32138880453487195; 'recall': 0.499921272240592; 'f1-score': 0.3912507701786815; 'support': 6351}; 'accuracy': 0.6253886403275953; 'macro avg': {'precision': 0.5644228048136621; 'recall': 0.5825531547239018; 'f1-score': 0.5603496306668642; 'support': 26374}; 'weighted avg': {'precision': 0.6904090356399158; 'recall': 0.6253886403275953; 'f1-score': 0.6480086744446163; 'support': 26374}},{'0': {'precision': 0.8107667210440457; 'recall': 0.6701123595505618; 'f1-score': 0.7337598425196851; 'support': 2225}; '1': {'precision': 0.32783882783882784; 'recall': 0.5070821529745042; 'f1-score': 0.39822024471635153; 'support': 706}; 'accuracy': 0.6308427157966564; 'macro avg': {'precision': 0.5693027744414367; 'recall': 0.588597256262533; 'f1-score': 0.5659900436180183; 'support': 2931}; 'weighted avg': {'precision': 0.6944422268090119; 'recall': 0.6308427157966564; 'f1-score': 0.6529372713667838; 'support': 2931}}
10,3,CNF,1,26374,2931,1648,[16; 17],262,67.359745,0.727056,24,[X1 == 7 OR X3 == 9 OR X3 == 14 OR X5 == 6 OR X6 == 11 OR X7 == 5 OR X8 == 1] AND [X0 < 26.000000 OR X3 == 8 OR X3 == 9 OR X6 == 3 OR X6 == 7 OR X6 == 13 OR X13 == 14 OR X13 == 23] AND [X0 >= 26.000000 OR X1 == 5 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X6 == 4 OR X6 == 10 OR X12 >= 48.000000 OR X13 == 24],{'0': {'precision': 0.7947539461467038; 'recall': 0.8549667881935774; 'f1-score': 0.8237615186584221; 'support': 20023}; '1': {'precision': 0.39925527513446424; 'recall': 0.3038891513147536; 'f1-score': 0.3451050514081359; 'support': 6351}; 'accuracy': 0.7222643512550239; 'macro avg': {'precision': 0.597004610640584; 'recall': 0.5794279697541656; 'f1-score': 0.584433285033279; 'support': 26374}; 'weighted avg': {'precision': 0.6995157547612965; 'recall': 0.7222643512550239; 'f1-score': 0.7084984859934275; 'support': 26374}},{'0': {'precision': 0.7972465581977471; 'recall': 0.8588764044943821; 'f1-score': 0.8269147555170923; 'support': 2225}; '1': {'precision': 0.41198501872659177; 'recall': 0.311614730878187; 'f1-score': 0.3548387096774193; 'support': 706}; 'accuracy': 0.7270556124189697; 'macro avg': {'precision': 0.6046157884621695; 'recall': 0.5852455676862846; 'f1-score': 0.5908767325972558; 'support': 2931}; 'weighted avg': {'precision': 0.7044472928048315; 'recall': 0.7270556124189697; 'f1-score': 0.713204182892456; 'support': 2931}}
10,3,CNF,2,26374,2931,1648,[16; 17],262,66.284693,0.764927,20,[X3 == 8 OR X3 == 10 OR X3 == 12 OR X6 == 1 OR X6 == 13 OR X6 == 14] AND [X0 >= 26.000000 OR X0 < 50.000000 OR X1 == 5 OR X2 < 219632.000000 OR X3 == 0 OR X3 == 14 OR X6 == 3 OR X6 == 10 OR X13 == 32] AND [X5 == 1 OR X5 == 2 OR X7 == 5 OR X8 == 3 OR X13 == 40],{'0': {'precision': 0.8012457531143827; 'recall': 0.918693502472157; 'f1-score': 0.8559596100602591; 'support': 20023}; '1': {'precision': 0.5234192037470726; 'recall': 0.28153046764289086; 'f1-score': 0.3661308487764922; 'support': 6351}; 'accuracy': 0.7652612421324031; 'macro avg': {'precision': 0.6623324784307276; 'recall': 0.600111985057524; 'f1-score': 0.6110452294183757; 'support': 26374}; 'weighted avg': {'precision': 0.7343436368244083; 'recall': 0.7652612421324031; 'f1-score': 0.7380062293476937; 'support': 26374}},{'0': {'precision': 0.8033175355450237; 'recall': 0.9141573033707865; 'f1-score': 0.8551608156401092; 'support': 2225}; '1': {'precision': 0.5213032581453634; 'recall': 0.29461756373937675; 'f1-score': 0.3764705882352941; 'support': 706}; 'accuracy': 0.7649266461958376; 'macro avg': {'precision': 0.6623103968451935; 'recall': 0.6043874335550816; 'f1-score': 0.6158157019377016; 'support': 2931}; 'weighted avg': {'precision': 0.7353877914835566; 'recall': 0.7649266461958376; 'f1-score': 0.7398570624678814; 'support': 2931}}
10,3,CNF,3,26374,2931,1648,[16; 17],262,70.116573,0.783350,30,[X3 == 14 OR X4 >= 13.000000 OR X12 >= 55.000000 OR X13 == 11 OR X13 == 19 OR X13 == 36] AND [X1 == 2 OR X2 >= 329054.000000 OR X3 == 8 OR X5 == 1 OR X5 == 2 OR X6 == 1 OR X6 == 14 OR X13 == 22 OR X13 == 40] AND [X0 >= 26.000000 OR X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 1 OR X3 == 2 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X6 == 14 OR X12 >= 48.000000 OR X12 < 40.000000 OR X13 == 10],{'0': {'precision': 0.8462172647914646; 'recall': 0.8714478349897617; 'f1-score': 0.8586472455281352; 'support': 20023}; '1': {'precision': 0.5526590198123045; 'recall': 0.5007085498346717; 'f1-score': 0.5254027261462205; 'support': 6351}; 'accuracy': 0.7821718358989914; 'macro avg': {'precision': 0.6994381423018845; 'recall': 0.6860781924122168; 'f1-score': 0.6920249858371779; 'support': 26374}; 'weighted avg': {'precision': 0.7755268722130675; 'recall': 0.7821718358989914; 'f1-score': 0.7784001862047659; 'support': 26374}},{'0': {'precision': 0.845351867940921; 'recall': 0.8746067415730338; 'f1-score': 0.8597305058537663; 'support': 2225}; '1': {'precision': 0.5564387917329093; 'recall': 0.49575070821529743; 'f1-score': 0.5243445692883896; 'support': 706}; 'accuracy': 0.7833503923575571; 'macro avg': {'precision': 0.7008953298369152; 'recall': 0.6851787248941656; 'f1-score': 0.6920375375710779; 'support': 2931}; 'weighted avg': {'precision': 0.775760386602519; 'recall': 0.7833503923575571; 'f1-score': 0.7789449476090867; 'support': 2931}}
10,3,CNF,4,26374,2931,1648,[16; 17],262,66.476837,0.650631,26,[X0 >= 58.000000 OR X1 == 1 OR X3 == 2 OR X3 == 15 OR X7 == 5 OR X13 == 1 OR X13 == 12] AND [X1 == 5 OR X2 < 196338.000000 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 12 OR X7 == 1 OR X13 != 39] AND [X0 >= 26.000000 OR X1 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 5 OR X6 == 13 OR X6 == 14 OR X12 >= 55.000000 OR X13 == 21],{'0': {'precision': 0.7756966882067852; 'recall': 0.767367527343555; 'f1-score': 0.7715096281790566; 'support': 20023}; '1': {'precision': 0.29058787694182153; 'recall': 0.300425129900803; 'f1-score': 0.29542463420298837; 'support': 6351}; 'accuracy': 0.6549253052248426; 'macro avg': {'precision': 0.5331422825743033; 'recall': 0.533896328622179; 'f1-score': 0.5334671311910224; 'support': 26374}; 'weighted avg': {'precision': 0.6588798966566303; 'recall': 0.6549253052248426; 'f1-score': 0.6568658200065378; 'support': 26374}},{'0': {'precision': 0.7776236708275543; 'recall': 0.7559550561797753; 'f1-score': 0.7666362807657247; 'support': 2225}; '1': {'precision': 0.29296875; 'recall': 0.31869688385269124; 'f1-score': 0.30529172320217096; 'support': 706}; 'accuracy': 0.6506311838962812; 'macro avg': {'precision': 0.5352962104137772; 'recall': 0.5373259700162333; 'f1-score': 0.5359640019839478; 'support': 2931}; 'weighted avg': {'precision': 0.6608831815391704; 'recall': 0.6506311838962812; 'f1-score': 0.6555106384457421; 'support': 2931}}
10,3,CNF,5,26375,2930,1648,[16; 17],262,66.488697,0.693174,23,[X1 == 5 OR X3 == 7 OR X6 == 4 OR X6 == 10 OR X6 == 11 OR X7 == 3 OR X7 == 5 OR X8 == 1 OR X13 == 10 OR X13 == 36] AND [X0 >= 22.000000 OR X1 == 6 OR X3 == 2 OR X3 == 15 OR X6 == 0] AND [X1 == 5 OR X2 >= 259873.000000 OR X3 == 14 OR X5 == 0 OR X6 == 3 OR X6 == 10 OR X13 == 3 OR X13 == 17],{'0': {'precision': 0.8024810126582278; 'recall': 0.791539729311292; 'f1-score': 0.7969728207578005; 'support': 20023}; '1': {'precision': 0.3699622641509434; 'recall': 0.38586272040302266; 'f1-score': 0.37774524158125916; 'support': 6352}; 'accuracy': 0.6938388625592417; 'macro avg': {'precision': 0.5862216384045856; 'recall': 0.5887012248571574; 'f1-score': 0.5873590311695298; 'support': 26375}; 'weighted avg': {'precision': 0.6983157390840754; 'recall': 0.6938388625592417; 'f1-score': 0.6960085142960226; 'support': 26375}},{'0': {'precision': 0.8069444444444445; 'recall': 0.7833707865168539; 'f1-score': 0.7949828962371721; 'support': 2225}; '1': {'precision': 0.37402597402597404; 'recall': 0.4085106382978723; 'f1-score': 0.3905084745762712; 'support': 705}; 'accuracy': 0.6931740614334471; 'macro avg': {'precision': 0.5904852092352093; 'recall': 0.5959407124073631; 'f1-score': 0.5927456854067217; 'support': 2930}; 'weighted avg': {'precision': 0.7027780548045053; 'recall': 0.6931740614334471; 'f1-score': 0.697660552458696; 'support': 2930}}
10,3,CNF,6,26375,2930,1648,[16; 17],262,66.407830,0.667918,29,[X0 < 45.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X4 >= 13.000000 OR X5 == 2 OR X6 == 6 OR X6 == 7 OR X6 == 10 OR X13 == 10 OR X13 == 21 OR X13 == 29] AND [X0 >= 41.000000 OR X1 == 5 OR X1 == 7 OR X3 == 6 OR X3 == 7 OR X3 == 9 OR X3 == 14 OR X5 == 6] AND [X0 >= 58.000000 OR X0 < 41.000000 OR X2 < 106648.000000 OR X3 == 0 OR X3 == 10 OR X3 == 14 OR X6 == 13 OR X6 == 14 OR X13 == 5],{'0': {'precision': 0.8093720293015714; 'recall': 0.722868700993857; 'f1-score': 0.7636785733129321; 'support': 20023}; '1': {'precision': 0.34656146961846446; 'recall': 0.46331863979848864; 'f1-score': 0.39652384801940177; 'support': 6352}; 'accuracy': 0.6603601895734598; 'macro avg': {'precision': 0.5779667494600179; 'recall': 0.5930936703961729; 'f1-score': 0.5801012106661669; 'support': 26375}; 'weighted avg': {'precision': 0.6979114539420607; 'recall': 0.6603601895734598; 'f1-score': 0.6752551869597755; 'support': 26375}},{'0': {'precision': 0.8080708661417323; 'recall': 0.7379775280898876; 'f1-score': 0.77143528306319; 'support': 2225}; '1': {'precision': 0.3507795100222717; 'recall': 0.44680851063829785; 'f1-score': 0.3930131004366812; 'support': 705}; 'accuracy': 0.6679180887372014; 'macro avg': {'precision': 0.579425188082002; 'recall': 0.5923930193640927; 'f1-score': 0.5822241917499356; 'support': 2930}; 'weighted avg': {'precision': 0.6980400108297119; 'recall': 0.6679180887372014; 'f1-score': 0.6803814814414533; 'support': 2930}}
10,3,CNF,7,26375,2930,1648,[16; 17],262,63.720815,0.546758,26,[X2 >= 329054.000000 OR X2 < 219632.000000 OR X3 == 9 OR X5 == 1 OR X6 == 4 OR X6 == 7 OR X6 == 13 OR X13 == 1 OR X13 == 11] AND [X1 == 0 OR X3 == 7 OR X3 == 10 OR X3 == 15 OR X7 == 3 OR X13 == 30] AND [X0 >= 22.000000 OR X2 >= 259873.000000 OR X3 == 1 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X6 == 4 OR X6 == 5 OR X6 == 10 OR X6 == 11 OR X8 == 1],{'0': {'precision': 0.7328167679357823; 'recall': 0.6565449732807271; 'f1-score': 0.6925873241662714; 'support': 20023}; '1': {'precision': 0.18480322427690848; 'recall': 0.24543450881612092; 'f1-score': 0.21084663240465246; 'support': 6352}; 'accuracy': 0.5575355450236967; 'macro avg': {'precision': 0.45880999610634543; 'recall': 0.45098974104842404; 'f1-score': 0.451716978285462; 'support': 26375}; 'weighted avg': {'precision': 0.6008364066345059; 'recall': 0.5575355450236967; 'f1-score': 0.5765677270451415; 'support': 26375}},{'0': {'precision': 0.7245868803204807; 'recall': 0.6503370786516854; 'f1-score': 0.685457129322596; 'support': 2225}; '1': {'precision': 0.16613076098606644; 'recall': 0.2198581560283688; 'f1-score': 0.18925518925518925; 'support': 705}; 'accuracy': 0.5467576791808874; 'macro avg': {'precision': 0.4453588206532736; 'recall': 0.4350976173400271; 'f1-score': 0.4373561592888926; 'support': 2930}; 'weighted avg': {'precision': 0.5902143328355789; 'recall': 0.5467576791808874; 'f1-score': 0.5660638297500629; 'support': 2930}}
10,3,CNF,8,26375,2930,1648,[16; 17],262,65.316820,0.674744,23,[X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 3 OR X6 == 3] AND [X0 >= 26.000000 OR X1 == 4 OR X3 == 1 OR X3 == 8 OR X3 != 11 OR X5 == 0 OR X5 == 1 OR X6 == 7 OR X13 == 9] AND [X1 == 5 OR X3 != 15 OR X6 == 3 OR X6 == 13 OR X13 == 0 OR X13 == 20 OR X13 == 31],{'0': {'precision': 0.7915831663326653; 'recall': 0.7693268078306033; 'f1-score': 0.7802963150563506; 'support': 20024}; '1': {'precision': 0.33193520393404685; 'recall': 0.36136041568256966; 'f1-score': 0.34602336977007164; 'support': 6351}; 'accuracy': 0.671090047393365; 'macro avg': {'precision': 0.5617591851333561; 'recall': 0.5653436117565864; 'f1-score': 0.5631598424132112; 'support': 26375}; 'weighted avg': {'precision': 0.6809016797281676; 'recall': 0.671090047393365; 'f1-score': 0.6757250363639086; 'support': 26375}},{'0': {'precision': 0.7951695308871343; 'recall': 0.7697841726618705; 'f1-score': 0.7822709618460132; 'support': 2224}; '1': {'precision': 0.3410553410553411; 'recall': 0.37535410764872523; 'f1-score': 0.35738368172623064; 'support': 706}; 'accuracy': 0.6747440273037543; 'macro avg': {'precision': 0.5681124359712377; 'recall': 0.5725691401552979; 'f1-score': 0.5698273217861219; 'support': 2930}; 'weighted avg': {'precision': 0.6857481595488251; 'recall': 0.6747440273037543; 'f1-score': 0.6798919789912123; 'support': 2930}}
