lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,147.272694,0.711361,2,[X3 == 14 OR X6 == 12],{'0': {'precision': 0.7724980436483784; 'recall': 0.8874294561254558; 'f1-score': 0.8259848925043579; 'support': 20023}; '1': {'precision': 0.33155397390272834; 'recall': 0.17603527003621477; 'f1-score': 0.22997017381466625; 'support': 6351}; 'accuracy': 0.7161219382725411; 'macro avg': {'precision': 0.5520260087755533; 'recall': 0.5317323630808353; 'f1-score': 0.5279775331595121; 'support': 26374}; 'weighted avg': {'precision': 0.6663163576335673; 'recall': 0.7161219382725411; 'f1-score': 0.6824613663650453; 'support': 26374}},{'0': {'precision': 0.7726374060893634; 'recall': 0.8782022471910113; 'f1-score': 0.8220445940260833; 'support': 2225}; '1': {'precision': 0.32587064676616917; 'recall': 0.18555240793201133; 'f1-score': 0.2364620938628159; 'support': 706}; 'accuracy': 0.7113613101330604; 'macro avg': {'precision': 0.5492540264277663; 'recall': 0.5318773275615113; 'f1-score': 0.5292533439444496; 'support': 2931}; 'weighted avg': {'precision': 0.6650231679173486; 'recall': 0.7113613101330604; 'f1-score': 0.6809933333248664; 'support': 2931}}
10,2,DNF,0,26374,2931,824,[32; 33],262,46.649956,0.766291,39,[X0 < 58.000000 AND X1 != 0 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X3 != 7 AND X3 != 13 AND X4 >= 9.000000 AND X6 != 1 AND X6 != 11 AND X7 != 3 AND X7 != 5 AND X12 < 24.000000 AND X13 != 7 AND X13 != 9 AND X13 != 14 AND X13 != 41] OR [X0 >= 26.000000 AND X1 != 1 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 3 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 6 AND X6 != 6 AND X6 != 14 AND X7 != 1 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X13 != 6 AND X13 != 24 AND X13 != 33 AND X13 == 39],{'0': {'precision': 0.8300578587481471; 'recall': 0.8669530040453478; 'f1-score': 0.8481043580222786; 'support': 20023}; '1': {'precision': 0.5121772569126534; 'recall': 0.4404030861281688; 'f1-score': 0.47358618354216053; 'support': 6351}; 'accuracy': 0.7642375066353226; 'macro avg': {'precision': 0.6711175578304003; 'recall': 0.6536780450867583; 'f1-score': 0.6608452707822196; 'support': 26374}; 'weighted avg': {'precision': 0.7535105127916285; 'recall': 0.7642375066353226; 'f1-score': 0.7579183822080969; 'support': 26374}},{'0': {'precision': 0.8321829163071613; 'recall': 0.8669662921348315; 'f1-score': 0.8492185780321373; 'support': 2225}; '1': {'precision': 0.5171288743882545; 'recall': 0.4490084985835694; 'f1-score': 0.4806671721000758; 'support': 706}; 'accuracy': 0.7662913681337428; 'macro avg': {'precision': 0.674655895347708; 'recall': 0.6579873953592004; 'f1-score': 0.6649428750661066; 'support': 2931}; 'weighted avg': {'precision': 0.756294771102539; 'recall': 0.7662913681337428; 'f1-score': 0.760444339687533; 'support': 2931}}
10,2,DNF,1,26374,2931,824,[32; 33],262,47.288336,0.770727,26,[X1 != 5 AND X2 < 196338.000000 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X5 != 5 AND X5 == 2 AND X6 != 4 AND X6 != 6 AND X6 != 14 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 8] OR [X1 != 7 AND X4 >= 9.000000 AND X6 != 11 AND X6 != 13 AND X6 == 4 AND X12 >= 48.000000 AND X13 != 6 AND X13 != 9 AND X13 != 11 AND X13 != 31 AND X13 != 34],{'0': {'precision': 0.8156944444444445; 'recall': 0.8799380712180992; 'f1-score': 0.8465992359993274; 'support': 20023}; '1': {'precision': 0.4964390448261416; 'recall': 0.3731695795937648; 'f1-score': 0.42606741573033713; 'support': 6351}; 'accuracy': 0.7579055130052325; 'macro avg': {'precision': 0.656066744635293; 'recall': 0.626553825405932; 'f1-score': 0.6363333258648323; 'support': 26374}; 'weighted avg': {'precision': 0.7388160398423423; 'recall': 0.7579055130052325; 'f1-score': 0.7453329286311483; 'support': 26374}},{'0': {'precision': 0.8204704911267025; 'recall': 0.8934831460674157; 'f1-score': 0.855421686746988; 'support': 2225}; '1': {'precision': 0.5334645669291339; 'recall': 0.3838526912181303; 'f1-score': 0.44645799011532133; 'support': 706}; 'accuracy': 0.7707267144319345; 'macro avg': {'precision': 0.6769675290279182; 'recall': 0.6386679186427731; 'f1-score': 0.6509398384311547; 'support': 2931}; 'weighted avg': {'precision': 0.7513383920194069; 'recall': 0.7707267144319345; 'f1-score': 0.7569132016490839; 'support': 2931}}
10,2,DNF,2,26374,2931,824,[32; 33],262,46.632747,0.726714,33,[X3 != 1 AND X3 != 5 AND X3 != 8 AND X3 != 9 AND X3 != 15 AND X6 != 5 AND X6 != 8 AND X6 != 14 AND X6 == 10 AND X7 != 2 AND X7 != 4 AND X8 != 1 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 8 AND X13 != 19 AND X13 != 26 AND X13 != 31] OR [X2 >= 65716.000000 AND X3 != 3 AND X3 != 7 AND X3 != 9 AND X4 >= 10.000000 AND X5 != 5 AND X6 != 0 AND X6 != 5 AND X6 != 9 AND X7 != 3 AND X8 != 0 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 21],{'0': {'precision': 0.8051028650163918; 'recall': 0.8462767817010438; 'f1-score': 0.8251765278792307; 'support': 20023}; '1': {'precision': 0.4221888492584945; 'recall': 0.3541174618170367; 'f1-score': 0.38516869326939546; 'support': 6351}; 'accuracy': 0.7277621900356411; 'macro avg': {'precision': 0.6136458571374431; 'recall': 0.6001971217590403; 'f1-score': 0.605172610574313; 'support': 26374}; 'weighted avg': {'precision': 0.7128951258005578; 'recall': 0.7277621900356411; 'f1-score': 0.7192202922833005; 'support': 26374}},{'0': {'precision': 0.8019508057675997; 'recall': 0.8498876404494382; 'f1-score': 0.8252236526292821; 'support': 2225}; '1': {'precision': 0.41710296684118675; 'recall': 0.3385269121813031; 'f1-score': 0.37372947615324476; 'support': 706}; 'accuracy': 0.7267144319344934; 'macro avg': {'precision': 0.6095268863043932; 'recall': 0.5942072763153706; 'f1-score': 0.5994765643912634; 'support': 2931}; 'weighted avg': {'precision': 0.7092511898405961; 'recall': 0.7267144319344934; 'f1-score': 0.7164707053102501; 'support': 2931}}
10,2,DNF,3,26374,2931,824,[32; 33],262,47.510495,0.758103,31,[X0 >= 50.000000 AND X1 != 4 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 13 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X13 != 33 AND X13 != 34] OR [X0 >= 26.000000 AND X1 != 5 AND X3 != 0 AND X3 != 1 AND X4 >= 11.000000 AND X6 != 2 AND X6 != 8 AND X7 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 7 AND X13 != 11 AND X13 != 21],{'0': {'precision': 0.8426117856085282; 'recall': 0.8526694301553214; 'f1-score': 0.8476107732406604; 'support': 20023}; '1': {'precision': 0.5173429319371727; 'recall': 0.4978743504959849; 'f1-score': 0.5074219690283239; 'support': 6351}; 'accuracy': 0.7672328808675211; 'macro avg': {'precision': 0.6799773587728505; 'recall': 0.6752718903256532; 'f1-score': 0.6775163711344921; 'support': 26374}; 'weighted avg': {'precision': 0.7642853091670793; 'recall': 0.7672328808675211; 'f1-score': 0.7656914930574288; 'support': 26374}},{'0': {'precision': 0.8377896613190731; 'recall': 0.8449438202247191; 'f1-score': 0.8413515327813829; 'support': 2225}; '1': {'precision': 0.4978165938864629; 'recall': 0.48441926345609065; 'f1-score': 0.4910265613783201; 'support': 706}; 'accuracy': 0.7581030365063118; 'macro avg': {'precision': 0.6678031276027679; 'recall': 0.6646815418404048; 'f1-score': 0.6661890470798515; 'support': 2931}; 'weighted avg': {'precision': 0.7558991851650564; 'recall': 0.7581030365063118; 'f1-score': 0.7569675580933712; 'support': 2931}}
10,2,DNF,4,26374,2931,824,[32; 33],262,46.374302,0.758785,31,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 6 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 9 AND X6 != 13 AND X7 != 4 AND X8 != 0 AND X13 != 0 AND X13 != 4 AND X13 != 7 AND X13 != 28 AND X13 != 33] OR [X0 < 22.000000 AND X2 < 178356.000000 AND X3 != 6 AND X4 >= 11.000000 AND X5 != 3 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 10 AND X6 != 11 AND X7 != 4 AND X13 != 34 AND X13 != 36 AND X13 != 38],{'0': {'precision': 0.8427391261072957; 'recall': 0.8457274134745043; 'f1-score': 0.8442306254206445; 'support': 20023}; '1': {'precision': 0.5081210191082802; 'recall': 0.502440560541647; 'f1-score': 0.5052648246377959; 'support': 6351}; 'accuracy': 0.7630621066201562; 'macro avg': {'precision': 0.675430072607788; 'recall': 0.6740839870080757; 'f1-score': 0.6747477250292202; 'support': 26374}; 'weighted avg': {'precision': 0.7621612995527061; 'recall': 0.7630621066201562; 'f1-score': 0.7626058509923489; 'support': 26374}},{'0': {'precision': 0.8367346938775511; 'recall': 0.8476404494382023; 'f1-score': 0.8421522661308328; 'support': 2225}; '1': {'precision': 0.49926144756277696; 'recall': 0.47875354107648727; 'f1-score': 0.48879248011569054; 'support': 706}; 'accuracy': 0.7587853974752644; 'macro avg': {'precision': 0.667998070720164; 'recall': 0.6631969952573448; 'f1-score': 0.6654723731232617; 'support': 2931}; 'weighted avg': {'precision': 0.7554463581906761; 'recall': 0.7587853974752644; 'f1-score': 0.7570372852619518; 'support': 2931}}
10,2,DNF,5,26375,2930,824,[32; 33],262,47.526819,0.755290,35,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X2 >= 130856.000000 AND X3 != 3 AND X5 != 3 AND X6 != 7 AND X6 != 9 AND X7 == 0 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 13 AND X13 != 19 AND X13 != 31 AND X13 != 40] OR [X2 < 329054.000000 AND X3 != 2 AND X3 != 3 AND X3 != 9 AND X5 == 2 AND X6 != 5 AND X6 != 7 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X12 >= 40.000000 AND X13 != 1 AND X13 != 2 AND X13 != 5 AND X13 != 14 AND X13 != 23 AND X13 != 24 AND X13 != 40],{'0': {'precision': 0.8608167829189074; 'recall': 0.8074214653148879; 'f1-score': 0.8332646118956809; 'support': 20023}; '1': {'precision': 0.49223070845404265; 'recall': 0.5884760705289672; 'f1-score': 0.5360676896601175; 'support': 6352}; 'accuracy': 0.7546919431279621; 'macro avg': {'precision': 0.676523745686475; 'recall': 0.6979487679219276; 'f1-score': 0.6846661507778993; 'support': 26375}; 'weighted avg': {'precision': 0.7720486788430468; 'recall': 0.7546919431279621; 'f1-score': 0.7616894517045796; 'support': 26375}},{'0': {'precision': 0.8593898951382268; 'recall': 0.8103370786516854; 'f1-score': 0.834142956280361; 'support': 2225}; '1': {'precision': 0.49278846153846156; 'recall': 0.5815602836879432; 'f1-score': 0.5335068314899154; 'support': 705}; 'accuracy': 0.7552901023890785; 'macro avg': {'precision': 0.6760891783383443; 'recall': 0.6959486811698143; 'f1-score': 0.6838248938851381; 'support': 2930}; 'weighted avg': {'precision': 0.7711803351765085; 'recall': 0.7552901023890785; 'f1-score': 0.7618055951959705; 'support': 2930}}
10,2,DNF,6,26375,2930,824,[32; 33],262,48.376229,0.723549,31,[X0 >= 37.000000 AND X1 != 1 AND X2 >= 130856.000000 AND X3 != 3 AND X3 != 6 AND X3 == 11 AND X4 >= 9.000000 AND X5 != 3 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 6 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X12 >= 40.000000 AND X13 != 26 AND X13 != 29] OR [X0 >= 30.000000 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 0 AND X5 != 5 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X9 AND X13 == 39],{'0': {'precision': 0.8528689195829011; 'recall': 0.7802027668181591; 'f1-score': 0.8149191444966093; 'support': 20023}; '1': {'precision': 0.45383469843633656; 'recall': 0.5757241813602015; 'f1-score': 0.5075641915336573; 'support': 6352}; 'accuracy': 0.730957345971564; 'macro avg': {'precision': 0.6533518090096189; 'recall': 0.6779634740891803; 'f1-score': 0.6612416680151333; 'support': 26375}; 'weighted avg': {'precision': 0.7567678627971959; 'recall': 0.730957345971564; 'f1-score': 0.7408975838816075; 'support': 26375}},{'0': {'precision': 0.8446176327325865; 'recall': 0.7793258426966292; 'f1-score': 0.8106591865357644; 'support': 2225}; '1': {'precision': 0.44013683010262256; 'recall': 0.5475177304964539; 'f1-score': 0.48798988621997463; 'support': 705}; 'accuracy': 0.7235494880546075; 'macro avg': {'precision': 0.6423772314176045; 'recall': 0.6634217865965415; 'f1-score': 0.6493245363778695; 'support': 2930}; 'weighted avg': {'precision': 0.7472937536014859; 'recall': 0.7235494880546075; 'f1-score': 0.7330203275860607; 'support': 2930}}
10,2,DNF,7,26375,2930,824,[32; 33],262,47.508097,0.763481,36,[X0 >= 26.000000 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 13 AND X4 >= 11.000000 AND X5 != 0 AND X5 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 9 AND X6 != 12 AND X7 == 0 AND X13 != 11 AND X13 != 13 AND X13 != 18] OR [X0 >= 45.000000 AND X1 != 6 AND X1 != 7 AND X1 == 4 AND X2 >= 65716.000000 AND X3 != 2 AND X3 != 15 AND X5 != 1 AND X6 != 3 AND X6 != 9 AND X7 != 2 AND X8 != 3 AND X13 != 14 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 34 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8305687773450646; 'recall': 0.8627578284972282; 'f1-score': 0.8463573563274704; 'support': 20023}; '1': {'precision': 0.5071736011477762; 'recall': 0.4452141057934509; 'f1-score': 0.47417840375586856; 'support': 6352}; 'accuracy': 0.7621990521327014; 'macro avg': {'precision': 0.6688711892464204; 'recall': 0.6539859671453395; 'f1-score': 0.6602678800416695; 'support': 26375}; 'weighted avg': {'precision': 0.7526841836311242; 'recall': 0.7621990521327014; 'f1-score': 0.7567239646029276; 'support': 26375}},{'0': {'precision': 0.8374449339207048; 'recall': 0.8543820224719101; 'f1-score': 0.8458286985539488; 'support': 2225}; '1': {'precision': 0.509090909090909; 'recall': 0.4765957446808511; 'f1-score': 0.4923076923076923; 'support': 705}; 'accuracy': 0.763481228668942; 'macro avg': {'precision': 0.6732679215058069; 'recall': 0.6654888835763806; 'f1-score': 0.6690681954308205; 'support': 2930}; 'weighted avg': {'precision': 0.7584382487654127; 'recall': 0.763481228668942; 'f1-score': 0.7607664769144911; 'support': 2930}}
10,2,DNF,8,26375,2930,824,[32; 33],262,47.889570,0.724232,35,[X0 >= 33.000000 AND X1 != 6 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 5 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X6 != 0 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 == 3 AND X7 != 3 AND X9 AND X13 != 9 AND X13 == 39] OR [X1 != 2 AND X2 >= 106648.000000 AND X3 != 7 AND X5 == 2 AND X6 != 3 AND X6 != 5 AND X6 != 10 AND X6 != 12 AND X8 == 4 AND X13 != 2 AND X13 != 6 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 20 AND X13 != 33 AND X13 != 35],{'0': {'precision': 0.801539333270375; 'recall': 0.8477327207351179; 'f1-score': 0.8239891267414204; 'support': 20024}; '1': {'precision': 0.41331537425437753; 'recall': 0.3382144544166273; 'f1-score': 0.3720124696917215; 'support': 6351}; 'accuracy': 0.725042654028436; 'macro avg': {'precision': 0.6074273537623762; 'recall': 0.5929735875758726; 'f1-score': 0.5980007982165709; 'support': 26375}; 'weighted avg': {'precision': 0.708056475878504; 'recall': 0.725042654028436; 'f1-score': 0.7151548613794247; 'support': 26375}},{'0': {'precision': 0.8036020583190394; 'recall': 0.8426258992805755; 'f1-score': 0.8226514486391572; 'support': 2224}; '1': {'precision': 0.41471571906354515; 'recall': 0.35127478753541075; 'f1-score': 0.3803680981595092; 'support': 706}; 'accuracy': 0.7242320819112628; 'macro avg': {'precision': 0.6091588886912923; 'recall': 0.5969503434079931; 'f1-score': 0.6015097733993332; 'support': 2930}; 'weighted avg': {'precision': 0.7098977049011627; 'recall': 0.7242320819112628; 'f1-score': 0.7160807846669279; 'support': 2930}}
10,2,DNF,9,26375,2930,824,[32; 33],262,47.491887,0.694881,32,[X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 9 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 4 AND (NOT X9) AND X12 < 55.000000 AND X13 != 25 AND X13 != 28 AND X13 != 40] OR [X0 >= 33.000000 AND X3 != 4 AND X4 >= 10.000000 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 9 AND X6 != 13 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 8 AND X13 != 13 AND X13 != 28 AND X13 != 32 AND X13 != 40],{'0': {'precision': 0.8366993006993007; 'recall': 0.7469037155413504; 'f1-score': 0.7892556531834612; 'support': 20024}; '1': {'precision': 0.4037647058823529; 'recall': 0.5403873405762872; 'f1-score': 0.4621910982425426; 'support': 6351}; 'accuracy': 0.697175355450237; 'macro avg': {'precision': 0.6202320032908268; 'recall': 0.6436455280588188; 'f1-score': 0.625723375713002; 'support': 26375}; 'weighted avg': {'precision': 0.732450291725559; 'recall': 0.697175355450237; 'f1-score': 0.7104997484088726; 'support': 26375}},{'0': {'precision': 0.8382502543234995; 'recall': 0.7410071942446043; 'f1-score': 0.7866348448687351; 'support': 2224}; '1': {'precision': 0.4024896265560166; 'recall': 0.5495750708215298; 'f1-score': 0.4646706586826348; 'support': 706}; 'accuracy': 0.6948805460750853; 'macro avg': {'precision': 0.620369940439758; 'recall': 0.645291132533067; 'f1-score': 0.6256527517756849; 'support': 2930}; 'weighted avg': {'precision': 0.7332512771208228; 'recall': 0.6948805460750852; 'f1-score': 0.7090557610982959; 'support': 2930}}
10,2,DNF,0,26374,2931,412,[64; 65],262,69.944952,0.784374,56,[X0 >= 26.000000 AND X1 != 1 AND X2 >= 329054.000000 AND X3 != 0 AND X3 != 4 AND X3 != 5 AND X3 != 8 AND X3 != 11 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 11 AND X13 != 14 AND X13 != 17 AND X13 != 20 AND X13 != 31 AND X13 != 33 AND X13 != 40] OR [X0 >= 30.000000 AND X1 != 7 AND X2 < 259873.000000 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 3 AND X13 != 9 AND X13 != 12 AND X13 != 18 AND X13 != 26 AND X13 != 27],{'0': {'precision': 0.8364178826161951; 'recall': 0.8960695200519403; 'f1-score': 0.8652167623089164; 'support': 20023}; '1': {'precision': 0.5772902701604713; 'recall': 0.4474885844748858; 'f1-score': 0.5041688841582402; 'support': 6351}; 'accuracy': 0.7880488359748237; 'macro avg': {'precision': 0.7068540763883332; 'recall': 0.6717790522634131; 'f1-score': 0.6846928232335783; 'support': 26374}; 'weighted avg': {'precision': 0.7740185701605076; 'recall': 0.7880488359748237; 'f1-score': 0.7782745057632675; 'support': 26374}},{'0': {'precision': 0.8379295714891811; 'recall': 0.8876404494382022; 'f1-score': 0.8620689655172413; 'support': 2225}; '1': {'precision': 0.5644599303135889; 'recall': 0.45892351274787535; 'f1-score': 0.50625; 'support': 706}; 'accuracy': 0.784373933810986; 'macro avg': {'precision': 0.7011947509013849; 'recall': 0.6732819810930388; 'f1-score': 0.6841594827586206; 'support': 2931}; 'weighted avg': {'precision': 0.7720580031950944; 'recall': 0.784373933810986; 'f1-score': 0.7763616336662783; 'support': 2931}}
10,2,DNF,1,26374,2931,412,[64; 65],262,82.446186,0.741385,49,[X0 < 41.000000 AND X0 >= 30.000000 AND X1 != 2 AND X3 != 1 AND X3 != 4 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 4 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X7 != 1 AND X7 != 4 AND X8 != 0 AND X12 >= 35.000000 AND X13 != 1 AND X13 != 4 AND X13 != 14 AND X13 != 18 AND X13 != 21 AND X13 != 26 AND X13 != 40 AND X13 != 41 AND X13 == 39] OR [X0 >= 45.000000 AND X1 != 2 AND X3 != 3 AND X5 != 3 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 5 AND X8 == 4 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 4 AND X13 != 5 AND X13 != 8 AND X13 != 13 AND X13 != 19 AND X13 != 28 AND X13 != 40],{'0': {'precision': 0.8083588641455942; 'recall': 0.8828846826149928; 'f1-score': 0.8439797574715935; 'support': 20023}; '1': {'precision': 0.4794672586015538; 'recall': 0.3401039206424185; 'f1-score': 0.397936624907885; 'support': 6351}; 'accuracy': 0.7521801774474861; 'macro avg': {'precision': 0.643913061373574; 'recall': 0.6114943016287057; 'f1-score': 0.6209581911897393; 'support': 26374}; 'weighted avg': {'precision': 0.7291600097128119; 'recall': 0.7521801774474861; 'f1-score': 0.7365701899083831; 'support': 26374}},{'0': {'precision': 0.799265605875153; 'recall': 0.8804494382022472; 'f1-score': 0.8378956372968349; 'support': 2225}; '1': {'precision': 0.44583333333333336; 'recall': 0.3031161473087819; 'f1-score': 0.36087689713322085; 'support': 706}; 'accuracy': 0.7413851927669737; 'macro avg': {'precision': 0.6225494696042432; 'recall': 0.5917827927555146; 'f1-score': 0.5993862672150279; 'support': 2931}; 'weighted avg': {'precision': 0.7141331649285394; 'recall': 0.7413851927669737; 'f1-score': 0.7229945009762919; 'support': 2931}}
10,2,DNF,2,26374,2931,412,[64; 65],262,81.648280,0.763562,54,[X1 != 0 AND X1 != 6 AND X1 != 8 AND X2 >= 106648.000000 AND X3 != 8 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X7 != 3 AND X12 >= 40.000000 AND X13 != 18 AND X13 != 23 AND X13 != 34 AND X13 != 38] OR [X0 >= 37.000000 AND X1 != 1 AND X1 != 5 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X3 != 15 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 6 AND X13 != 13 AND X13 != 26 AND X13 != 27 AND X13 != 32 AND X13 != 35 AND X13 != 40 AND X13 == 39],{'0': {'precision': 0.8269541266976921; 'recall': 0.8696998451780452; 'f1-score': 0.8477885153720699; 'support': 20023}; '1': {'precision': 0.5092174567343868; 'recall': 0.4262320894347347; 'f1-score': 0.464043884460444; 'support': 6351}; 'accuracy': 0.7629104421020703; 'macro avg': {'precision': 0.6680857917160394; 'recall': 0.64796596730639; 'f1-score': 0.6559161999162569; 'support': 26374}; 'weighted avg': {'precision': 0.75044144030439; 'recall': 0.7629104421020703; 'f1-score': 0.7553807595929033; 'support': 26374}},{'0': {'precision': 0.8218487394957983; 'recall': 0.8791011235955056; 'f1-score': 0.8495114006514659; 'support': 2225}; '1': {'precision': 0.5117967332123412; 'recall': 0.39943342776203966; 'f1-score': 0.44868735083532213; 'support': 706}; 'accuracy': 0.7635619242579325; 'macro avg': {'precision': 0.6668227363540697; 'recall': 0.6392672756787726; 'f1-score': 0.649099375743394; 'support': 2931}; 'weighted avg': {'precision': 0.747165451731854; 'recall': 0.7635619242579325; 'f1-score': 0.7529635401362161; 'support': 2931}}
10,2,DNF,3,26374,2931,412,[64; 65],262,76.913239,0.762197,56,[X0 >= 30.000000 AND X1 != 1 AND X1 != 6 AND X1 != 8 AND X1 == 4 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X7 != 2 AND X7 != 3 AND X12 >= 40.000000 AND X13 != 22 AND X13 != 26 AND X13 != 31 AND X13 != 36] OR [X0 >= 33.000000 AND X1 != 5 AND X2 >= 106648.000000 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X8 == 4 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 9 AND X13 != 11 AND X13 != 21 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31],{'0': {'precision': 0.8319002579535684; 'recall': 0.8697497877440943; 'f1-score': 0.8504040823302489; 'support': 20023}; '1': {'precision': 0.5205882352941177; 'recall': 0.4459140292867265; 'f1-score': 0.4803663811381563; 'support': 6351}; 'accuracy': 0.767687874421779; 'macro avg': {'precision': 0.676244246623843; 'recall': 0.6578319085154104; 'f1-score': 0.6653852317342026; 'support': 26374}; 'weighted avg': {'precision': 0.7569346609295988; 'recall': 0.767687874421779; 'f1-score': 0.7612970284032382; 'support': 26374}},{'0': {'precision': 0.8267750213857998; 'recall': 0.8687640449438202; 'f1-score': 0.8472496164803857; 'support': 2225}; '1': {'precision': 0.5075885328836425; 'recall': 0.4263456090651558; 'f1-score': 0.46343341031562735; 'support': 706}; 'accuracy': 0.7621972023200273; 'macro avg': {'precision': 0.6671817771347212; 'recall': 0.647554827004488; 'f1-score': 0.6553415133980065; 'support': 2931}; 'weighted avg': {'precision': 0.7498914796312712; 'recall': 0.7621972023200273; 'f1-score': 0.7547984934669706; 'support': 2931}}
