lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26373,2931,3296,[8; 9],262,124.897881,0.758444,4,[X1 == 5 OR X3 == 7 OR X3 == 14 OR X13 == 7],{'0': {'precision': 0.7787380086007277; 'recall': 0.9405683464016381; 'f1-score': 0.8520370077137106; 'support': 20023}; '1': {'precision': 0.4563727729556875; 'recall': 0.1573228346456693; 'f1-score': 0.23398524417379085; 'support': 6350}; 'accuracy': 0.7519811928866644; 'macro avg': {'precision': 0.6175553907782076; 'recall': 0.5489455905236537; 'f1-score': 0.5430111259437507; 'support': 26373}; 'weighted avg': {'precision': 0.701120018749516; 'recall': 0.7519811928866644; 'f1-score': 0.7032246352692223; 'support': 26373}},{'0': {'precision': 0.7797860568056068; 'recall': 0.9501123595505618; 'f1-score': 0.8565640194489466; 'support': 2225}; '1': {'precision': 0.4954545454545455; 'recall': 0.15439093484419264; 'f1-score': 0.23542116630669546; 'support': 706}; 'accuracy': 0.7584442169907881; 'macro avg': {'precision': 0.6376203011300761; 'recall': 0.5522516471973773; 'f1-score': 0.545992592877821; 'support': 2931}; 'weighted avg': {'precision': 0.7112981526725979; 'recall': 0.7584442169907881; 'f1-score': 0.7069472148367224; 'support': 2931}}
10,2,DNF,0,26373,2931,3296,[8; 9],262,128.711154,0.741385,16,[X0 >= 37.000000 AND X1 != 6 AND X1 != 8 AND X2 < 178356.000000 AND X2 >= 158662.000000 AND X3 != 4 AND X5 != 4] OR [X0 < 22.000000 AND X0 >= 41.000000 AND X3 != 6 AND X6 != 6 AND X6 == 14 AND X13 != 2 AND X13 != 3 AND X13 != 26 AND X13 != 30],{'0': {'precision': 0.7655481516738061; 'recall': 0.9639414673125906; 'f1-score': 0.8533657566043992; 'support': 20023}; '1': {'precision': 0.3781223083548665; 'recall': 0.06913385826771654; 'f1-score': 0.1168952203434962; 'support': 6350}; 'accuracy': 0.7484927767034467; 'macro avg': {'precision': 0.5718352300143363; 'recall': 0.5165376627901536; 'f1-score': 0.4851304884739477; 'support': 26373}; 'weighted avg': {'precision': 0.6722650930503933; 'recall': 0.7484927767034467; 'f1-score': 0.6760409203985548; 'support': 26373}},{'0': {'precision': 0.7635644987423643; 'recall': 0.9550561797752809; 'f1-score': 0.8486421725239617; 'support': 2225}; '1': {'precision': 0.32432432432432434; 'recall': 0.0679886685552408; 'f1-score': 0.11241217798594849; 'support': 706}; 'accuracy': 0.7413851927669737; 'macro avg': {'precision': 0.5439444115333443; 'recall': 0.5115224241652608; 'f1-score': 0.4805271752549551; 'support': 2931}; 'weighted avg': {'precision': 0.6577632148327306; 'recall': 0.7413851927669737; 'f1-score': 0.6713039343309091; 'support': 2931}}
10,2,DNF,1,26373,2931,3296,[8; 9],262,127.896436,0.668373,11,[X0 < 45.000000 AND X2 >= 259873.000000] OR [X0 >= 33.000000 AND X3 != 2 AND X3 == 14 AND X13 != 16 AND X13 != 18 AND X13 != 27 AND X13 != 29 AND X13 != 30 AND X13 != 38],{'0': {'precision': 0.7570274782294816; 'recall': 0.8379363731708536; 'f1-score': 0.7954297634286257; 'support': 20023}; '1': {'precision': 0.22921615201900236; 'recall': 0.15196850393700786; 'f1-score': 0.1827651515151515; 'support': 6350}; 'accuracy': 0.6727713949872977; 'macro avg': {'precision': 0.49312181512424197; 'recall': 0.49495243855393073; 'f1-score': 0.4890974574718886; 'support': 26373}; 'weighted avg': {'precision': 0.6299428871159737; 'recall': 0.6727713949872977; 'f1-score': 0.6479144907766498; 'support': 26373}},{'0': {'precision': 0.7545713124746039; 'recall': 0.8346067415730337; 'f1-score': 0.7925736235595391; 'support': 2225}; '1': {'precision': 0.2170212765957447; 'recall': 0.14447592067988668; 'f1-score': 0.17346938775510204; 'support': 706}; 'accuracy': 0.6683725690890481; 'macro avg': {'precision': 0.48579629453517426; 'recall': 0.4895413311264602; 'f1-score': 0.48302150565732055; 'support': 2931}; 'weighted avg': {'precision': 0.6250897958145988; 'recall': 0.6683725690890481; 'f1-score': 0.6434478676817047; 'support': 2931}}
10,2,DNF,2,26373,2931,3296,[8; 9],262,126.906636,0.753327,14,[X0 < 41.000000 AND X1 != 5 AND X3 != 5 AND X3 != 13 AND X3 == 14] OR [X0 >= 58.000000 AND X1 != 1 AND X1 != 8 AND X2 < 106648.000000 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X3 != 13 AND X7 != 3],{'0': {'precision': 0.7627343232394092; 'recall': 0.9774259601458323; 'f1-score': 0.8568363907009324; 'support': 20023}; '1': {'precision': 0.36694677871148457; 'recall': 0.041259842519685036; 'f1-score': 0.07417893544733861; 'support': 6350}; 'accuracy': 0.7520191104538733; 'macro avg': {'precision': 0.5648405509754468; 'recall': 0.5093429013327586; 'f1-score': 0.4655076630741355; 'support': 26373}; 'weighted avg': {'precision': 0.667437963031912; 'recall': 0.7520191104538733; 'f1-score': 0.6683908274028503; 'support': 26373}},{'0': {'precision': 0.7633239831697055; 'recall': 0.9784269662921349; 'f1-score': 0.8575930667717157; 'support': 2225}; '1': {'precision': 0.3924050632911392; 'recall': 0.043909348441926344; 'f1-score': 0.07898089171974522; 'support': 706}; 'accuracy': 0.7533265097236438; 'macro avg': {'precision': 0.5778645232304224; 'recall': 0.5111681573670306; 'f1-score': 0.46828697924573043; 'support': 2931}; 'weighted avg': {'precision': 0.6739794736390785; 'recall': 0.7533265097236438; 'f1-score': 0.6700460877247381; 'support': 2931}}
10,2,DNF,3,26373,2931,3296,[8; 9],262,126.339496,0.771750,5,[X1 != 8 AND X3 == 12] OR [X1 == 5 AND X2 >= 219632.000000 AND X13 != 4],{'0': {'precision': 0.7798531547522995; 'recall': 0.9654397442940619; 'f1-score': 0.8627792283144764; 'support': 20023}; '1': {'precision': 0.5634069400630914; 'recall': 0.14062992125984253; 'f1-score': 0.22507876496534343; 'support': 6350}; 'accuracy': 0.7668448792325484; 'macro avg': {'precision': 0.6716300474076955; 'recall': 0.5530348327769522; 'f1-score': 0.5439289966399099; 'support': 26373}; 'weighted avg': {'precision': 0.7277379815343694; 'recall': 0.7668448792325484; 'f1-score': 0.7092359096830354; 'support': 26373}},{'0': {'precision': 0.782703488372093; 'recall': 0.9680898876404495; 'f1-score': 0.8655816757082581; 'support': 2225}; '1': {'precision': 0.6033519553072626; 'recall': 0.1529745042492918; 'f1-score': 0.24406779661016947; 'support': 706}; 'accuracy': 0.7717502558853634; 'macro avg': {'precision': 0.6930277218396779; 'recall': 0.5605321959448706; 'f1-score': 0.5548247361592138; 'support': 2931}; 'weighted avg': {'precision': 0.7395024708546006; 'recall': 0.7717502558853634; 'f1-score': 0.7158755008043856; 'support': 2931}}
10,2,DNF,4,26374,2930,3296,[8; 9],262,123.370280,0.555290,14,[X0 < 41.000000 AND X0 >= 26.000000 AND X1 != 8 AND X3 != 13 AND X5 != 3] OR [X0 < 22.000000 AND X0 >= 26.000000 AND X1 == 2 AND X3 != 1 AND X3 != 3 AND X3 == 15 AND X5 != 6 AND X13 != 14 AND X13 != 38],{'0': {'precision': 0.7560239107660073; 'recall': 0.6126954002896668; 'f1-score': 0.6768551724137931; 'support': 20023}; '1': {'precision': 0.23573469991130383; 'recall': 0.3766336010077153; 'f1-score': 0.28997454236877196; 'support': 6351}; 'accuracy': 0.5558504587851673; 'macro avg': {'precision': 0.49587930533865554; 'recall': 0.49466450064869105; 'f1-score': 0.48341485739128254; 'support': 26374}; 'weighted avg': {'precision': 0.6307354911808771; 'recall': 0.5558504587851673; 'f1-score': 0.5836922513014883; 'support': 26374}},{'0': {'precision': 0.7563959955506118; 'recall': 0.6112359550561798; 'f1-score': 0.6761123539647029; 'support': 2225}; '1': {'precision': 0.23586572438162545; 'recall': 0.37872340425531914; 'f1-score': 0.29069134458356016; 'support': 705}; 'accuracy': 0.5552901023890785; 'macro avg': {'precision': 0.4961308599661186; 'recall': 0.49497967965574946; 'f1-score': 0.48340184927413155; 'support': 2930}; 'weighted avg': {'precision': 0.6311489507812823; 'recall': 0.5552901023890785; 'f1-score': 0.5833745343013221; 'support': 2930}}
10,2,DNF,5,26374,2930,3296,[8; 9],262,129.671348,0.736519,9,[X0 >= 33.000000 AND X2 < 196338.000000 AND X2 >= 178356.000000] OR [X0 < 22.000000 AND X0 >= 50.000000 AND X1 != 0 AND X1 != 6 AND X6 != 9 AND X7 != 3],{'0': {'precision': 0.7664073894020418; 'recall': 0.9448134645158068; 'f1-score': 0.8463104211868387; 'support': 20023}; '1': {'precision': 0.34615384615384615; 'recall': 0.09211147850732168; 'f1-score': 0.14550429051113045; 'support': 6351}; 'accuracy': 0.7394782740577842; 'macro avg': {'precision': 0.556280617777944; 'recall': 0.5184624715115642; 'f1-score': 0.4959073558489846; 'support': 26374}; 'weighted avg': {'precision': 0.6652080926260773; 'recall': 0.7394782740577842; 'f1-score': 0.6775525636028006; 'support': 26374}},{'0': {'precision': 0.7654366094263793; 'recall': 0.9415730337078652; 'f1-score': 0.8444175735590488; 'support': 2225}; '1': {'precision': 0.32642487046632124; 'recall': 0.08936170212765958; 'f1-score': 0.1403118040089087; 'support': 705}; 'accuracy': 0.736518771331058; 'macro avg': {'precision': 0.5459307399463502; 'recall': 0.5154673679177624; 'f1-score': 0.49236468878397877; 'support': 2930}; 'weighted avg': {'precision': 0.659804092031553; 'recall': 0.736518771331058; 'f1-score': 0.6749996324215578; 'support': 2930}}
10,2,DNF,6,26374,2930,3296,[8; 9],262,121.482743,0.649829,12,[X2 >= 178356.000000 AND X5 != 4 AND X6 != 9] OR [X0 < 22.000000 AND X0 >= 26.000000 AND X1 != 2 AND X3 != 5 AND X5 == 0 AND X6 != 3 AND X13 != 8 AND X13 != 13 AND X13 != 40],{'0': {'precision': 0.8054072283738969; 'recall': 0.7156270289167458; 'f1-score': 0.7578674564975935; 'support': 20023}; '1': {'precision': 0.3365955959454736; 'recall': 0.45488899385923476; 'f1-score': 0.38690237042989156; 'support': 6351}; 'accuracy': 0.6528399181011603; 'macro avg': {'precision': 0.5710014121596853; 'recall': 0.5852580113879903; 'f1-score': 0.5723849134637425; 'support': 26374}; 'weighted avg': {'precision': 0.6925148844915537; 'recall': 0.6528399181011603; 'f1-score': 0.6685370833416074; 'support': 26374}},{'0': {'precision': 0.8014077425842132; 'recall': 0.7164044943820225; 'f1-score': 0.7565258661604177; 'support': 2225}; '1': {'precision': 0.3294367693942614; 'recall': 0.4397163120567376; 'f1-score': 0.37667071688942894; 'support': 705}; 'accuracy': 0.6498293515358362; 'macro avg': {'precision': 0.5654222559892373; 'recall': 0.57806040321938; 'f1-score': 0.5665982915249234; 'support': 2930}; 'weighted avg': {'precision': 0.6878447609804876; 'recall': 0.6498293515358362; 'f1-score': 0.6651272722232003; 'support': 2930}}
10,2,DNF,7,26374,2930,3296,[8; 9],262,123.869432,0.764846,8,[X3 != 4 AND X3 == 12 AND X13 != 4] OR [X0 < 22.000000 AND X0 >= 26.000000 AND X1 != 0 AND X6 == 3 AND X13 != 5],{'0': {'precision': 0.7771106040590849; 'recall': 0.9695350347100834; 'f1-score': 0.862723313483246; 'support': 20023}; '1': {'precision': 0.5620961952620244; 'recall': 0.1232876712328767; 'f1-score': 0.20222107438016532; 'support': 6351}; 'accuracy': 0.7657541518161826; 'macro avg': {'precision': 0.6696033996605546; 'recall': 0.54641135297148; 'f1-score': 0.5324721939317056; 'support': 26374}; 'weighted avg': {'precision': 0.7253339865467573; 'recall': 0.7657541518161826; 'f1-score': 0.7036708481558909; 'support': 26374}},{'0': {'precision': 0.7770562770562771; 'recall': 0.9680898876404495; 'f1-score': 0.8621172703622174; 'support': 2225}; '1': {'precision': 0.5506329113924051; 'recall': 0.12340425531914893; 'f1-score': 0.20162224797219006; 'support': 705}; 'accuracy': 0.7648464163822526; 'macro avg': {'precision': 0.6638445942243412; 'recall': 0.5457470714797992; 'f1-score': 0.5318697591672037; 'support': 2930}; 'weighted avg': {'precision': 0.722575569618383; 'recall': 0.7648464163822526; 'f1-score': 0.7031927001284395; 'support': 2930}}
10,2,DNF,8,26374,2930,3296,[8; 9],262,122.352513,0.726621,7,[X3 != 6 AND X3 == 9] OR [X1 != 8 AND X3 != 4 AND X7 != 1 AND X8 == 0 AND X13 != 8],{'0': {'precision': 0.7926896299010626; 'recall': 0.8642628845385537; 'f1-score': 0.8269304281345566; 'support': 20024}; '1': {'precision': 0.40158520475561427; 'recall': 0.287244094488189; 'f1-score': 0.33492471538744034; 'support': 6350}; 'accuracy': 0.7253355577462652; 'macro avg': {'precision': 0.5971374173283385; 'recall': 0.5757534895133714; 'f1-score': 0.5809275717609985; 'support': 26374}; 'weighted avg': {'precision': 0.6985244255455004; 'recall': 0.7253355577462652; 'f1-score': 0.7084714808400928; 'support': 26374}},{'0': {'precision': 0.7936442426743706; 'recall': 0.864658273381295; 'f1-score': 0.8276307295029051; 'support': 2224}; '1': {'precision': 0.40631163708086787; 'recall': 0.29178470254957506; 'f1-score': 0.3396537510305029; 'support': 706}; 'accuracy': 0.7266211604095563; 'macro avg': {'precision': 0.5999779398776193; 'recall': 0.578221487965435; 'f1-score': 0.583642240266704; 'support': 2930}; 'weighted avg': {'precision': 0.7003142701320454; 'recall': 0.7266211604095563; 'f1-score': 0.7100499285467562; 'support': 2930}}
10,2,DNF,9,26374,2930,3296,[8; 9],262,122.713126,0.734471,15,[X0 < 41.000000 AND X0 >= 37.000000 AND X1 != 6 AND X6 != 9] OR [X0 < 26.000000 AND X1 != 0 AND X1 != 4 AND X1 == 2 AND X3 != 4 AND X3 != 6 AND X5 != 4 AND X13 != 1 AND X13 != 12 AND X13 != 13 AND X13 != 20],{'0': {'precision': 0.7693561872909699; 'recall': 0.9190471434278865; 'f1-score': 0.8375659930821046; 'support': 20024}; '1': {'precision': 0.3394458027709861; 'recall': 0.13118110236220473; 'f1-score': 0.18923216719672878; 'support': 6350}; 'accuracy': 0.7293546674755441; 'macro avg': {'precision': 0.5544009950309781; 'recall': 0.5251141228950457; 'f1-score': 0.5133990801394167; 'support': 26374}; 'weighted avg': {'precision': 0.6658477721206545; 'recall': 0.7293546674755441; 'f1-score': 0.6814683289290699; 'support': 26374}},{'0': {'precision': 0.7718045112781955; 'recall': 0.9231115107913669; 'f1-score': 0.8407043407043409; 'support': 2224}; '1': {'precision': 0.36666666666666664; 'recall': 0.14022662889518414; 'f1-score': 0.2028688524590164; 'support': 706}; 'accuracy': 0.7344709897610922; 'macro avg': {'precision': 0.5692355889724311; 'recall': 0.5316690698432756; 'f1-score': 0.5217865965816786; 'support': 2930}; 'weighted avg': {'precision': 0.6741842661260661; 'recall': 0.7344709897610922; 'f1-score': 0.6870142879052968; 'support': 2930}}
10,2,DNF,0,26373,2931,1648,[16; 17],262,70.932353,0.772091,21,[X0 < 45.000000 AND X0 >= 41.000000 AND X1 != 0 AND X2 >= 106648.000000 AND X3 != 2 AND X5 != 5 AND X5 == 2 AND X7 != 2 AND X13 != 8 AND X13 == 39] OR [X0 >= 37.000000 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 == 2 AND X13 != 29 AND X13 != 40],{'0': {'precision': 0.8428744253568836; 'recall': 0.8698996154422414; 'f1-score': 0.8561738104600864; 'support': 20023}; '1': {'precision': 0.5436229852838121; 'recall': 0.48866141732283463; 'f1-score': 0.5146790512522806; 'support': 6350}; 'accuracy': 0.7781063966935882; 'macro avg': {'precision': 0.6932487053203479; 'recall': 0.679280516382538; 'f1-score': 0.6854264308561835; 'support': 26373}; 'weighted avg': {'precision': 0.770821695501956; 'recall': 0.7781063966935882; 'f1-score': 0.7739498798883059; 'support': 26373}},{'0': {'precision': 0.8389203308663474; 'recall': 0.8660674157303371; 'f1-score': 0.8522777532065459; 'support': 2225}; '1': {'precision': 0.5299684542586751; 'recall': 0.47592067988668557; 'f1-score': 0.5014925373134329; 'support': 706}; 'accuracy': 0.7720914363698397; 'macro avg': {'precision': 0.6844443925625112; 'recall': 0.6709940478085114; 'f1-score': 0.6768851452599893; 'support': 2931}; 'weighted avg': {'precision': 0.7645020351020976; 'recall': 0.7720914363698397; 'f1-score': 0.7677829178532406; 'support': 2931}}
10,2,DNF,1,26373,2931,1648,[16; 17],262,75.610587,0.719550,22,[X0 >= 45.000000 AND X2 < 219632.000000 AND X3 != 0 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 4 AND X13 != 20 AND X13 != 27] OR [X0 < 22.000000 AND X0 >= 37.000000 AND X1 != 7 AND X2 >= 196338.000000 AND X3 != 0 AND X3 != 13 AND X4 >= 9.000000 AND X6 != 3 AND X6 != 14 AND X7 != 3 AND X12 >= 35.000000 AND X13 != 8 AND X13 != 17],{'0': {'precision': 0.7969511906452682; 'recall': 0.8407331568695999; 'f1-score': 0.818256938706071; 'support': 20023}; '1': {'precision': 0.39257142857142857; 'recall': 0.32456692913385826; 'f1-score': 0.3553448275862069; 'support': 6350}; 'accuracy': 0.7164524324119365; 'macro avg': {'precision': 0.5947613096083484; 'recall': 0.5826500430017291; 'f1-score': 0.5868008831461389; 'support': 26373}; 'weighted avg': {'precision': 0.6995860259249527; 'recall': 0.7164524324119365; 'f1-score': 0.7067985568150787; 'support': 26373}},{'0': {'precision': 0.79314667781028; 'recall': 0.8530337078651685; 'f1-score': 0.8220008661758337; 'support': 2225}; '1': {'precision': 0.39219330855018586; 'recall': 0.2988668555240793; 'f1-score': 0.3392282958199357; 'support': 706}; 'accuracy': 0.7195496417604913; 'macro avg': {'precision': 0.592669993180233; 'recall': 0.5759502816946239; 'f1-score': 0.5806145809978847; 'support': 2931}; 'weighted avg': {'precision': 0.6965676676780295; 'recall': 0.7195496417604913; 'f1-score': 0.7057137850870366; 'support': 2931}}
10,2,DNF,2,26373,2931,1648,[16; 17],262,73.079120,0.736609,21,[X0 >= 30.000000 AND X3 != 2 AND X3 != 3 AND X4 >= 10.000000 AND X5 != 6 AND X6 != 3 AND X6 != 8 AND X6 != 10 AND X7 != 3 AND X13 != 0 AND X13 != 4] OR [X0 >= 41.000000 AND X1 == 5 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 12 AND X6 != 6 AND X6 != 7 AND X7 == 0 AND X13 != 12],{'0': {'precision': 0.825098231827112; 'recall': 0.8389851670578834; 'f1-score': 0.8319837555406977; 'support': 20023}; '1': {'precision': 0.4638283718609679; 'recall': 0.43921259842519683; 'f1-score': 0.45118498746258995; 'support': 6350}; 'accuracy': 0.7427293064876958; 'macro avg': {'precision': 0.64446330184404; 'recall': 0.6390988827415401; 'f1-score': 0.6415843715016438; 'support': 26373}; 'weighted avg': {'precision': 0.738112920683707; 'recall': 0.7427293064876958; 'f1-score': 0.7402963412421354; 'support': 26373}},{'0': {'precision': 0.8201851035698545; 'recall': 0.8364044943820225; 'f1-score': 0.8282153983088563; 'support': 2225}; '1': {'precision': 0.4501510574018127; 'recall': 0.42209631728045327; 'f1-score': 0.4356725146198831; 'support': 706}; 'accuracy': 0.7366086659843057; 'macro avg': {'precision': 0.6351680804858336; 'recall': 0.6292504058312378; 'f1-score': 0.6319439564643696; 'support': 2931}; 'weighted avg': {'precision': 0.7310537365979549; 'recall': 0.7366086659843057; 'f1-score': 0.7336622506171417; 'support': 2931}}
10,2,DNF,3,26373,2931,1648,[16; 17],262,74.232656,0.712385,20,[X0 >= 30.000000 AND X1 != 1 AND X1 != 7 AND X3 != 2 AND X3 != 4 AND X3 != 15 AND X6 != 14 AND X6 == 10 AND X7 != 4 AND X13 != 4 AND X13 != 7 AND X13 != 9] OR [X0 >= 26.000000 AND X1 != 6 AND X2 < 106648.000000 AND X6 != 5 AND X6 != 7 AND X13 != 23 AND X13 != 35 AND X13 != 38],{'0': {'precision': 0.794150783963947; 'recall': 0.8448783898516706; 'f1-score': 0.8187295825771325; 'support': 20023}; '1': {'precision': 0.38749753500295797; 'recall': 0.3094488188976378; 'f1-score': 0.3441029682164434; 'support': 6350}; 'accuracy': 0.715959504038221; 'macro avg': {'precision': 0.5908241594834525; 'recall': 0.5771636043746542; 'f1-score': 0.581416275396788; 'support': 26373}; 'weighted avg': {'precision': 0.6962382169104346; 'recall': 0.715959504038221; 'f1-score': 0.7044506229900405; 'support': 26373}},{'0': {'precision': 0.7918074324324325; 'recall': 0.8426966292134831; 'f1-score': 0.8164598301763553; 'support': 2225}; '1': {'precision': 0.3783303730017762; 'recall': 0.301699716713881; 'f1-score': 0.33569739952718675; 'support': 706}; 'accuracy': 0.7123848515864892; 'macro avg': {'precision': 0.5850689027171043; 'recall': 0.572198172963682; 'f1-score': 0.576078614851771; 'support': 2931}; 'weighted avg': {'precision': 0.6922117981922267; 'recall': 0.7123848515864892; 'f1-score': 0.7006569383174972; 'support': 2931}}
10,2,DNF,4,26374,2930,1648,[16; 17],262,69.880312,0.750171,21,[X0 < 45.000000 AND X0 >= 30.000000 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 5 AND X5 != 6 AND X6 != 7 AND X6 != 13 AND X7 == 0] OR [X0 < 41.000000 AND X1 != 0 AND X3 != 5 AND X3 != 11 AND X6 != 6 AND X7 == 0 AND X13 != 2 AND X13 != 26 AND X13 != 32 AND X13 != 41],{'0': {'precision': 0.8029734737222649; 'recall': 0.8874294561254558; 'f1-score': 0.8430916682482444; 'support': 20023}; '1': {'precision': 0.4690223792697291; 'recall': 0.31349393796252556; 'f1-score': 0.3758021895054737; 'support': 6351}; 'accuracy': 0.7492227193448093; 'macro avg': {'precision': 0.635997926495997; 'recall': 0.6004616970439907; 'f1-score': 0.6094469288768591; 'support': 26374}; 'weighted avg': {'precision': 0.7225562673497747; 'recall': 0.7492227193448093; 'f1-score': 0.7305658670995626; 'support': 26374}},{'0': {'precision': 0.8045695634434924; 'recall': 0.8862921348314606; 'f1-score': 0.8434559452523525; 'support': 2225}; '1': {'precision': 0.4718162839248434; 'recall': 0.32056737588652484; 'f1-score': 0.3817567567567568; 'support': 705}; 'accuracy': 0.7501706484641638; 'macro avg': {'precision': 0.6381929236841679; 'recall': 0.6034297553589927; 'f1-score': 0.6126063510045546; 'support': 2930}; 'weighted avg': {'precision': 0.7245043545490734; 'recall': 0.7501706484641638; 'f1-score': 0.7323645022866886; 'support': 2930}}
10,2,DNF,5,26374,2930,1648,[16; 17],262,70.691334,0.753584,26,[X0 < 50.000000 AND X1 != 0 AND X1 != 8 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X4 >= 13.000000 AND X5 != 5 AND X7 != 4 AND X13 != 4] OR [X0 < 26.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 8 AND X3 != 3 AND X3 != 10 AND X3 != 12 AND X4 >= 10.000000 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X7 != 3 AND X12 >= 48.000000 AND X13 != 3 AND X13 != 13 AND X13 != 35],{'0': {'precision': 0.8076393352309246; 'recall': 0.878589621934775; 'f1-score': 0.8416218155723; 'support': 20023}; '1': {'precision': 0.47060104529616725; 'recall': 0.3402613761612345; 'f1-score': 0.3949556794297725; 'support': 6351}; 'accuracy': 0.7489573064381588; 'macro avg': {'precision': 0.6391201902635459; 'recall': 0.6094254990480047; 'f1-score': 0.6182887475010362; 'support': 26374}; 'weighted avg': {'precision': 0.7264787157050414; 'recall': 0.7489573064381588; 'f1-score': 0.7340622254213486; 'support': 26374}},{'0': {'precision': 0.8096415327564895; 'recall': 0.8831460674157303; 'f1-score': 0.8447979363714532; 'support': 2225}; '1': {'precision': 0.4831013916500994; 'recall': 0.3446808510638298; 'f1-score': 0.402317880794702; 'support': 705}; 'accuracy': 0.7535836177474403; 'macro avg': {'precision': 0.6463714622032944; 'recall': 0.61391345923978; 'f1-score': 0.6235579085830776; 'support': 2930}; 'weighted avg': {'precision': 0.7310712940261124; 'recall': 0.7535836177474403; 'f1-score': 0.7383308922821666; 'support': 2930}}
