l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,109.907713,0.749232,5,[X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11],{'0': {'precision': 0.8425615356829558; 'recall': 0.8154622184487839; 'f1-score': 0.8287904167301151; 'support': 20023}; '1': {'precision': 0.47176554681915656; 'recall': 0.5196032120925839; 'f1-score': 0.4945301963135022; 'support': 6351}; 'accuracy': 0.7442177902479715; 'macro avg': {'precision': 0.6571635412510561; 'recall': 0.6675327152706838; 'f1-score': 0.6616603065218086; 'support': 26374}; 'weighted avg': {'precision': 0.7532718820364104; 'recall': 0.7442177902479715; 'f1-score': 0.7482987711751782; 'support': 26374}},{'0': {'precision': 0.8433179723502304; 'recall': 0.8224719101123595; 'f1-score': 0.832764505119454; 'support': 2225}; '1': {'precision': 0.480946123521682; 'recall': 0.5184135977337111; 'f1-score': 0.49897750511247446; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6621320479359563; 'recall': 0.6704427539230353; 'f1-score': 0.6658710051159642; 'support': 2931}; 'weighted avg': {'precision': 0.7560322250718424; 'recall': 0.7492323439099283; 'f1-score': 0.7523640881952207; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,824,[32; 33],262,45.299824,0.743091,31,[X0 >= 26.000000 AND X1 != 0 AND X2 < 259873.000000 AND X2 >= 130856.000000 AND X3 != 2 AND X3 != 8 AND X3 != 12 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 8 AND X7 != 3 AND X8 != 3 AND X13 != 13] OR [X0 < 22.000000 AND X1 != 6 AND X2 < 329054.000000 AND X4 >= 10.000000 AND X5 != 4 AND X5 != 6 AND X6 != 7 AND X6 != 13 AND X7 != 3 AND X7 != 4 AND X13 != 2 AND X13 != 9 AND X13 != 12 AND X13 != 26 AND X13 != 34],{'0': {'precision': 0.7926397735314933; 'recall': 0.8949707835988613; 'f1-score': 0.8407027749759565; 'support': 20023}; '1': {'precision': 0.44158258098778547; 'recall': 0.26184852779089907; 'f1-score': 0.3287535830779875; 'support': 6351}; 'accuracy': 0.742511564419504; 'macro avg': {'precision': 0.6171111772596394; 'recall': 0.5784096556948801; 'f1-score': 0.584728179026972; 'support': 26374}; 'weighted avg': {'precision': 0.708103327416187; 'recall': 0.742511564419504; 'f1-score': 0.7174226764795585; 'support': 26374}},{'0': {'precision': 0.7918318794607454; 'recall': 0.8975280898876404; 'f1-score': 0.8413734990520328; 'support': 2225}; '1': {'precision': 0.44254278728606355; 'recall': 0.2563739376770538; 'f1-score': 0.3246636771300448; 'support': 706}; 'accuracy': 0.7430910951893551; 'macro avg': {'precision': 0.6171873333734045; 'recall': 0.5769510137823471; 'f1-score': 0.5830185880910388; 'support': 2931}; 'weighted avg': {'precision': 0.7076974205472942; 'recall': 0.7430910951893551; 'f1-score': 0.7169118360438705; 'support': 2931}}
l: 10,2,DNF,3,26374,2931,824,[32; 33],262,46.903357,0.777892,27,[X0 < 45.000000 AND X2 < 178356.000000 AND X3 != 0 AND X3 != 3 AND X3 != 6 AND X6 != 0 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X12 >= 48.000000 AND X13 != 22 AND X13 != 31 AND X13 == 39] OR [X4 >= 11.000000 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 12 AND X7 != 3 AND X7 != 4 AND X12 >= 40.000000 AND X13 != 5 AND X13 != 13 AND X13 != 27],{'0': {'precision': 0.8301098488404844; 'recall': 0.883134395445238; 'f1-score': 0.8558015728977617; 'support': 20023}; '1': {'precision': 0.5386435331230284; 'recall': 0.43016847740513303; 'f1-score': 0.4783331874288715; 'support': 6351}; 'accuracy': 0.7740577841813908; 'macro avg': {'precision': 0.6843766909817564; 'recall': 0.6566514364251855; 'f1-score': 0.6670673801633166; 'support': 26374}; 'weighted avg': {'precision': 0.7599232039962606; 'recall': 0.7740577841813908; 'f1-score': 0.7649051705275136; 'support': 26374}},{'0': {'precision': 0.8262852404643449; 'recall': 0.8957303370786517; 'f1-score': 0.8596075048522751; 'support': 2225}; '1': {'precision': 0.5529865125240848; 'recall': 0.4065155807365439; 'f1-score': 0.4685714285714286; 'support': 706}; 'accuracy': 0.7778915046059366; 'macro avg': {'precision': 0.6896358764942149; 'recall': 0.6511229589075977; 'f1-score': 0.6640894667118519; 'support': 2931}; 'weighted avg': {'precision': 0.7604548406261247; 'recall': 0.7778915046059366; 'f1-score': 0.7654173070173117; 'support': 2931}}
l: 10,2,DNF,4,26374,2931,824,[32; 33],262,45.935381,0.746162,36,[X1 != 7 AND X1 == 4 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X5 != 4 AND X5 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 == 0 AND X8 == 4 AND X12 < 55.000000 AND X13 != 23 AND X13 != 28] OR [X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 15 AND X5 != 3 AND X5 != 6 AND X6 != 3 AND X6 != 9 AND X6 != 11 AND X7 != 3 AND X8 == 4 AND X9 AND X13 != 8 AND X13 != 22 AND X13 != 31],{'0': {'precision': 0.8511179125382581; 'recall': 0.8194076811666583; 'f1-score': 0.8349618320610688; 'support': 20023}; '1': {'precision': 0.4904889389883049; 'recall': 0.548102660998268; 'f1-score': 0.5176977989292089; 'support': 6351}; 'accuracy': 0.7540759839235611; 'macro avg': {'precision': 0.6708034257632816; 'recall': 0.6837551710824632; 'f1-score': 0.6763298154951388; 'support': 26374}; 'weighted avg': {'precision': 0.7642765304568236; 'recall': 0.7540759839235611; 'f1-score': 0.7585629591399934; 'support': 26374}},{'0': {'precision': 0.8507816200852677; 'recall': 0.807191011235955; 'f1-score': 0.8284132841328413; 'support': 2225}; '1': {'precision': 0.4768292682926829; 'recall': 0.5538243626062322; 'f1-score': 0.5124508519003932; 'support': 706}; 'accuracy': 0.7461617195496417; 'macro avg': {'precision': 0.6638054441889754; 'recall': 0.6805076869210936; 'f1-score': 0.6704320680166173; 'support': 2931}; 'weighted avg': {'precision': 0.7607064374289848; 'recall': 0.7461617195496417; 'f1-score': 0.7523063318448481; 'support': 2931}}
l: 10,2,DNF,5,26375,2930,824,[32; 33],262,46.335431,0.776109,34,[X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 3 AND X3 == 12 AND X6 != 3 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X7 != 3 AND X8 != 0 AND X13 != 6 AND X13 != 31 AND X13 != 33 AND X13 != 34] OR [X0 >= 41.000000 AND X1 != 2 AND X1 != 6 AND X3 != 5 AND X3 != 6 AND X3 != 12 AND X5 != 0 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 3 AND X9 AND X13 != 3 AND X13 != 6 AND X13 != 12 AND X13 != 13 AND X13 != 23],{'0': {'precision': 0.8177741906555466; 'recall': 0.9108525196024572; 'f1-score': 0.8618074424099231; 'support': 20023}; '1': {'precision': 0.5617480972256322; 'recall': 0.3602015113350126; 'f1-score': 0.43894484412470025; 'support': 6352}; 'accuracy': 0.7782369668246446; 'macro avg': {'precision': 0.6897611439405894; 'recall': 0.6355270154687349; 'f1-score': 0.6503761432673116; 'support': 26375}; 'weighted avg': {'precision': 0.7561143709222077; 'recall': 0.7782369668246446; 'f1-score': 0.7599676993082081; 'support': 26375}},{'0': {'precision': 0.8190321268808459; 'recall': 0.9051685393258427; 'f1-score': 0.8599487617421008; 'support': 2225}; '1': {'precision': 0.5520169851380042; 'recall': 0.36879432624113473; 'f1-score': 0.4421768707482993; 'support': 705}; 'accuracy': 0.7761092150170649; 'macro avg': {'precision': 0.6855245560094251; 'recall': 0.6369814327834887; 'f1-score': 0.6510628162452; 'support': 2930}; 'weighted avg': {'precision': 0.7547844562567151; 'recall': 0.7761092150170649; 'f1-score': 0.7594268562299403; 'support': 2930}}
l: 10,2,DNF,6,26375,2930,824,[32; 33],262,47.282340,0.723891,39,[X3 != 3 AND X3 != 4 AND X3 != 7 AND X3 != 9 AND X5 == 2 AND X6 != 6 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 33 AND X13 == 39] OR [X1 != 7 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X4 >= 13.000000 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 10 AND X6 != 14 AND X8 != 0 AND X12 >= 48.000000 AND X13 != 0 AND X13 != 6 AND X13 != 10 AND X13 != 27 AND X13 != 32 AND X13 != 34 AND X13 != 36],{'0': {'precision': 0.8437912290886063; 'recall': 0.7985316885581581; 'f1-score': 0.82053782202607; 'support': 20023}; '1': {'precision': 0.456773498518718; 'recall': 0.5340050377833753; 'f1-score': 0.49237915517491654; 'support': 6352}; 'accuracy': 0.734824644549763; 'macro avg': {'precision': 0.6502823638036621; 'recall': 0.6662683631707667; 'f1-score': 0.6564584886004933; 'support': 26375}; 'weighted avg': {'precision': 0.7505841532751492; 'recall': 0.734824644549763; 'f1-score': 0.7415060172170264; 'support': 26375}},{'0': {'precision': 0.8384321223709369; 'recall': 0.788314606741573; 'f1-score': 0.8126013435255965; 'support': 2225}; '1': {'precision': 0.4379474940334129; 'recall': 0.5205673758865248; 'f1-score': 0.47569669475048604; 'support': 705}; 'accuracy': 0.7238907849829351; 'macro avg': {'precision': 0.6381898082021749; 'recall': 0.654440991314049; 'f1-score': 0.6441490191380412; 'support': 2930}; 'weighted avg': {'precision': 0.7420697800576419; 'recall': 0.7238907849829351; 'f1-score': 0.7315372556803909; 'support': 2930}}
l: 10,2,DNF,7,26375,2930,824,[32; 33],262,47.797120,0.767577,32,[X2 < 130856.000000 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X5 == 2 AND X6 != 5 AND X6 != 6 AND X6 != 14 AND X7 != 3 AND X13 != 3] OR [X0 >= 41.000000 AND X1 != 2 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 3 AND X3 != 6 AND X3 != 11 AND X6 != 0 AND X6 != 7 AND X7 != 3 AND X7 != 5 AND X8 != 3 AND X9 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 24 AND X13 != 26 AND X13 != 41],{'0': {'precision': 0.8251536643026005; 'recall': 0.871597662687909; 'f1-score': 0.8477400238020062; 'support': 20023}; '1': {'precision': 0.5079425837320574; 'recall': 0.41782115869017633; 'f1-score': 0.45849529239008374; 'support': 6352}; 'accuracy': 0.7623127962085308; 'macro avg': {'precision': 0.666548124017329; 'recall': 0.6447094106890426; 'f1-score': 0.6531176580960449; 'support': 26375}; 'weighted avg': {'precision': 0.748758411836853; 'recall': 0.7623127962085308; 'f1-score': 0.7539966101933415; 'support': 26375}},{'0': {'precision': 0.829070758738278; 'recall': 0.8741573033707866; 'f1-score': 0.8510172828702692; 'support': 2225}; '1': {'precision': 0.5205479452054794; 'recall': 0.43120567375886526; 'f1-score': 0.4716834755624515; 'support': 705}; 'accuracy': 0.7675767918088737; 'macro avg': {'precision': 0.6748093519718787; 'recall': 0.6526814885648259; 'f1-score': 0.6613503792163604; 'support': 2930}; 'weighted avg': {'precision': 0.7548357472909664; 'recall': 0.7675767918088737; 'f1-score': 0.759744131282552; 'support': 2930}}
l: 10,2,DNF,8,26375,2930,824,[32; 33],262,48.289102,0.777133,34,[X3 != 0 AND X3 != 3 AND X3 != 4 AND X5 != 3 AND X5 != 5 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 12 AND X7 != 3 AND X8 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 19 AND X13 != 26 AND X13 != 27] OR [X3 != 2 AND X3 != 6 AND X3 != 13 AND X4 >= 10.000000 AND X5 != 6 AND X6 != 0 AND X6 != 6 AND X6 != 9 AND X8 != 0 AND X9 AND X12 >= 48.000000 AND X13 != 0 AND X13 != 3 AND X13 != 35 AND X13 != 37],{'0': {'precision': 0.872107969151671; 'recall': 0.8132241310427487; 'f1-score': 0.8416373785404176; 'support': 20024}; '1': {'precision': 0.5144748799169155; 'recall': 0.6239962210675484; 'f1-score': 0.5639675537213605; 'support': 6351}; 'accuracy': 0.7676587677725119; 'macro avg': {'precision': 0.6932914245342933; 'recall': 0.7186101760551485; 'f1-score': 0.7028024661308891; 'support': 26375}; 'weighted avg': {'precision': 0.7859912772187825; 'recall': 0.7676587677725119; 'f1-score': 0.7747755375005756; 'support': 26375}},{'0': {'precision': 0.8807561803199224; 'recall': 0.8169964028776978; 'f1-score': 0.8476790296244459; 'support': 2224}; '1': {'precision': 0.5305651672433679; 'recall': 0.6515580736543909; 'f1-score': 0.5848696757787666; 'support': 706}; 'accuracy': 0.7771331058020478; 'macro avg': {'precision': 0.7056606737816451; 'recall': 0.7342772382660443; 'f1-score': 0.7162743527016062; 'support': 2930}; 'weighted avg': {'precision': 0.7963756836536946; 'recall': 0.7771331058020478; 'f1-score': 0.7843536358309136; 'support': 2930}}
l: 10,2,DNF,9,26375,2930,824,[32; 33],262,49.101666,0.751536,34,[X1 != 6 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 4 AND X6 != 4 AND X6 != 5 AND X9 AND X13 != 13 AND X13 != 26 AND X13 != 31 AND X13 != 33] OR [X0 < 22.000000 AND X1 != 6 AND X1 != 8 AND X2 < 196338.000000 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 13 AND X5 != 5 AND X6 != 6 AND X6 != 8 AND X6 == 12 AND X7 != 2 AND X7 != 3 AND X13 != 11 AND X13 != 25 AND X13 != 26 AND X13 != 33],{'0': {'precision': 0.8244811818501583; 'recall': 0.819416699960048; 'f1-score': 0.8219411396368191; 'support': 20024}; '1': {'precision': 0.441458140253321; 'recall': 0.4500078727759408; 'f1-score': 0.445692007797271; 'support': 6351}; 'accuracy': 0.7304644549763033; 'macro avg': {'precision': 0.6329696610517397; 'recall': 0.6347122863679944; 'f1-score': 0.633816573717045; 'support': 26375}; 'weighted avg': {'precision': 0.7322506856537028; 'recall': 0.7304644549763033; 'f1-score': 0.7313417752268487; 'support': 26375}},{'0': {'precision': 0.8327402135231317; 'recall': 0.841726618705036; 'f1-score': 0.8372093023255814; 'support': 2224}; '1': {'precision': 0.4838709677419355; 'recall': 0.46742209631728043; 'f1-score': 0.4755043227665706; 'support': 706}; 'accuracy': 0.7515358361774744; 'macro avg': {'precision': 0.6583055906325336; 'recall': 0.6545743575111582; 'f1-score': 0.656356812546076; 'support': 2930}; 'weighted avg': {'precision': 0.7486782041301199; 'recall': 0.7515358361774744; 'f1-score': 0.7500544505956627; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [32, 33], 'n_partitions': 824}, (mean val acc cv) 0.747417 (+- 0.035168), (mean training time) 46.985062 (+- 1.136230)
l: 10,2,DNF,0,26374,2931,412,[64; 65],262,80.821353,0.728420,40,[X0 >= 30.000000 AND X2 < 329054.000000 AND X3 != 5 AND X3 != 6 AND X3 != 15 AND X4 >= 13.000000 AND X5 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X13 != 28 AND X13 != 37] OR [X1 != 0 AND X2 < 219632.000000 AND X3 != 4 AND X3 != 8 AND X3 != 9 AND X4 >= 7.000000 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 5 AND X8 != 3 AND X13 != 0 AND X13 != 4 AND X13 != 8 AND X13 != 16 AND X13 != 22 AND X13 != 27 AND X13 == 39],{'0': {'precision': 0.842125424099814; 'recall': 0.768566148928732; 'f1-score': 0.8036660835052354; 'support': 20023}; '1': {'precision': 0.42790123456790125; 'recall': 0.545740828216029; 'f1-score': 0.479689986852121; 'support': 6351}; 'accuracy': 0.7149086221278532; 'macro avg': {'precision': 0.6350133293338576; 'recall': 0.6571534885723804; 'f1-score': 0.6416780351786782; 'support': 26374}; 'weighted avg': {'precision': 0.7423780278869839; 'recall': 0.7149086221278532; 'f1-score': 0.7256509098552797; 'support': 26374}},{'0': {'precision': 0.8450024142926122; 'recall': 0.7865168539325843; 'f1-score': 0.8147113594040968; 'support': 2225}; '1': {'precision': 0.4476744186046512; 'recall': 0.5453257790368272; 'f1-score': 0.49169859514687103; 'support': 706}; 'accuracy': 0.7284203343568748; 'macro avg': {'precision': 0.6463384164486317; 'recall': 0.6659213164847058; 'f1-score': 0.6532049772754839; 'support': 2931}; 'weighted avg': {'precision': 0.7492966602988557; 'recall': 0.7284203343568748; 'f1-score': 0.7369061695147752; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,412,[64; 65],262,86.533102,0.781644,41,[X0 >= 33.000000 AND X1 != 6 AND X1 != 7 AND X1 != 8 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 9 AND X3 != 10 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X13 != 3 AND X13 != 14 AND X13 != 20 AND X13 != 26 AND X13 != 29 AND X13 != 32 AND X13 != 33] OR [X0 >= 45.000000 AND X2 >= 130856.000000 AND X3 != 2 AND X3 != 8 AND X3 != 12 AND X4 >= 10.000000 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 4 AND X8 != 3 AND X13 != 6 AND X13 != 12],{'0': {'precision': 0.8414009661835748; 'recall': 0.8698496728761924; 'f1-score': 0.8553888465977458; 'support': 20023}; '1': {'precision': 0.540712019739161; 'recall': 0.48307353172728706; 'f1-score': 0.5102702702702702; 'support': 6351}; 'accuracy': 0.7767119132478957; 'macro avg': {'precision': 0.691056492961368; 'recall': 0.6764616023017398; 'f1-score': 0.682829558434008; 'support': 26374}; 'weighted avg': {'precision': 0.7689934626244457; 'recall': 0.7767119132478957; 'f1-score': 0.7722824509711514; 'support': 26374}},{'0': {'precision': 0.8489652135623074; 'recall': 0.8665168539325843; 'f1-score': 0.8576512455516014; 'support': 2225}; '1': {'precision': 0.55; 'recall': 0.5141643059490085; 'f1-score': 0.5314787701317716; 'support': 706}; 'accuracy': 0.7816444899351757; 'macro avg': {'precision': 0.6994826067811537; 'recall': 0.6903405799407965; 'f1-score': 0.6945650078416865; 'support': 2931}; 'weighted avg': {'precision': 0.7769524395005574; 'recall': 0.7816444899351757; 'f1-score': 0.7790849652218846; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,412,[64; 65],262,70.197635,0.692938,45,[X0 < 58.000000 AND X1 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 8 AND X3 != 13 AND X4 >= 7.000000 AND X5 != 5 AND X5 != 6 AND X6 != 4 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 11 AND X7 != 1 AND X9 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 32 AND X13 != 40] OR [X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 5 AND X4 >= 10.000000 AND X5 != 3 AND X5 != 6 AND X6 != 2 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X8 == 4 AND X13 != 20 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.8316449589966233; 'recall': 0.7749088548169605; 'f1-score': 0.8022750775594623; 'support': 20023}; '1': {'precision': 0.4159647531424129; 'recall': 0.5054322153991497; 'f1-score': 0.4563548478817174; 'support': 6351}; 'accuracy': 0.7100174414195799; 'macro avg': {'precision': 0.6238048560695181; 'recall': 0.6401705351080551; 'f1-score': 0.6293149627205898; 'support': 26374}; 'weighted avg': {'precision': 0.7315469462803083; 'recall': 0.7100174414195799; 'f1-score': 0.7189756395264236; 'support': 26374}},{'0': {'precision': 0.8297660527625684; 'recall': 0.7492134831460674; 'f1-score': 0.7874350495984884; 'support': 2225}; '1': {'precision': 0.3947939262472885; 'recall': 0.5155807365439093; 'f1-score': 0.44717444717444715; 'support': 706}; 'accuracy': 0.6929375639713409; 'macro avg': {'precision': 0.6122799895049285; 'recall': 0.6323971098449883; 'f1-score': 0.6173047483864678; 'support': 2931}; 'weighted avg': {'precision': 0.7249928281567043; 'recall': 0.6929375639713409; 'f1-score': 0.7054753139071295; 'support': 2931}}
l: 10,2,DNF,3,26374,2931,412,[64; 65],262,76.865586,0.793586,56,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 7 AND X2 < 219632.000000 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X4 >= 9.000000 AND X5 != 4 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 4 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 26 AND X13 != 33 AND X13 != 38 AND X13 != 41] OR [X0 >= 22.000000 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X4 >= 10.000000 AND X5 != 1 AND X5 != 4 AND X5 != 6 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X8 != 0 AND X8 == 4 AND X9 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 13 AND X13 != 14 AND X13 != 21 AND X13 != 22 AND X13 != 25 AND X13 != 30 AND X13 != 31 AND X13 != 38],{'0': {'precision': 0.8757245052477678; 'recall': 0.8375867752085102; 'f1-score': 0.8562311737376832; 'support': 20023}; '1': {'precision': 0.5497715630624395; 'recall': 0.6252558652180759; 'f1-score': 0.5850891410048623; 'support': 6351}; 'accuracy': 0.7864563585349208; 'macro avg': {'precision': 0.7127480341551036; 'recall': 0.7314213202132931; 'f1-score': 0.7206601573712728; 'support': 26374}; 'weighted avg': {'precision': 0.7972332966400852; 'recall': 0.7864563585349208; 'f1-score': 0.7909387247391945; 'support': 26374}},{'0': {'precision': 0.8838862559241706; 'recall': 0.8382022471910112; 'f1-score': 0.8604382929642445; 'support': 2225}; '1': {'precision': 0.561510353227771; 'recall': 0.6529745042492918; 'f1-score': 0.6037982973149967; 'support': 706}; 'accuracy': 0.7935858068918458; 'macro avg': {'precision': 0.7226983045759707; 'recall': 0.7455883757201516; 'f1-score': 0.7321182951396206; 'support': 2931}; 'weighted avg': {'precision': 0.8062344690583712; 'recall': 0.7935858068918458; 'f1-score': 0.798620538979813; 'support': 2931}}
l: 10,2,DNF,4,26374,2931,412,[64; 65],262,79.307630,0.728762,45,[X0 >= 33.000000 AND X1 != 0 AND X1 != 5 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 2 AND X3 != 8 AND X4 >= 7.000000 AND X5 != 1 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 3 AND X7 != 5 AND X8 != 3 AND X13 != 22 AND X13 != 41] OR [X1 != 1 AND X1 != 6 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 12 AND X5 != 0 AND X5 != 4 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X13 != 0 AND X13 != 18 AND X13 != 21 AND X13 != 23 AND X13 != 40],{'0': {'precision': 0.8725368364992011; 'recall': 0.7364031363931479; 'f1-score': 0.7987107957315422; 'support': 20023}; '1': {'precision': 0.4429551451187335; 'recall': 0.6608408124704771; 'f1-score': 0.5303930241374952; 'support': 6351}; 'accuracy': 0.7182073253962236; 'macro avg': {'precision': 0.6577459908089673; 'recall': 0.6986219744318125; 'f1-score': 0.6645519099345187; 'support': 26374}; 'weighted avg': {'precision': 0.7690912718538173; 'recall': 0.7182073253962236; 'f1-score': 0.7340984438928454; 'support': 26374}},{'0': {'precision': 0.8747379454926625; 'recall': 0.7501123595505618; 'f1-score': 0.8076457778853132; 'support': 2225}; '1': {'precision': 0.45650048875855326; 'recall': 0.6614730878186968; 'f1-score': 0.5401966454598034; 'support': 706}; 'accuracy': 0.7287615148413511; 'macro avg': {'precision': 0.6656192171256079; 'recall': 0.7057927236846293; 'f1-score': 0.6739212116725584; 'support': 2931}; 'weighted avg': {'precision': 0.7739956580637027; 'recall': 0.7287615148413511; 'f1-score': 0.7432243901362823; 'support': 2931}}
l: 10,2,DNF,5,26375,2930,412,[64; 65],262,80.914075,0.778157,46,[X0 >= 33.000000 AND X1 != 0 AND X2 >= 158662.000000 AND X3 != 2 AND X4 >= 9.000000 AND X5 != 3 AND X5 != 4 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X12 >= 40.000000 AND X13 != 26 AND X13 != 27] OR [X0 >= 22.000000 AND X1 != 2 AND X1 != 5 AND X1 != 7 AND X1 != 8 AND X2 < 130856.000000 AND X3 != 3 AND X3 != 5 AND X3 != 8 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 4 AND X13 != 3 AND X13 != 6 AND X13 != 10 AND X13 != 21 AND X13 != 26 AND X13 != 33 AND X13 != 40],{'0': {'precision': 0.8330286703867615; 'recall': 0.864855416271288; 'f1-score': 0.8486437480091151; 'support': 20023}; '1': {'precision': 0.5156613567209594; 'recall': 0.4535579345088161; 'f1-score': 0.4826199849233604; 'support': 6352}; 'accuracy': 0.7658009478672986; 'macro avg': {'precision': 0.6743450135538605; 'recall': 0.6592066753900521; 'f1-score': 0.6656318664662377; 'support': 26375}; 'weighted avg': {'precision': 0.7565957916604991; 'recall': 0.7658009478672986; 'f1-score': 0.7604927359476662; 'support': 26375}},{'0': {'precision': 0.8437363596682671; 'recall': 0.8687640449438202; 'f1-score': 0.8560673162090345; 'support': 2225}; '1': {'precision': 0.543035993740219; 'recall': 0.4921985815602837; 'f1-score': 0.5163690476190476; 'support': 705}; 'accuracy': 0.7781569965870307; 'macro avg': {'precision': 0.6933861767042431; 'recall': 0.680481313252052; 'f1-score': 0.686218181914041; 'support': 2930}; 'weighted avg': {'precision': 0.7713835412453066; 'recall': 0.7781569965870307; 'f1-score': 0.7743310433913073; 'support': 2930}}
