l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,264.908865,0.601160,5,[X0 >= 45.000000 OR X1 == 2 OR X1 == 5 OR X3 == 12 OR X6 == 3],{'0': {'precision': 0.835547810934437; 'recall': 0.5747390500923938; 'f1-score': 0.6810273405136702; 'support': 20023}; '1': {'precision': 0.3242599793667169; 'recall': 0.6433632498819084; 'f1-score': 0.4311945968763191; 'support': 6351}; 'accuracy': 0.5912641237582468; 'macro avg': {'precision': 0.5799038951505769; 'recall': 0.6090511499871512; 'f1-score': 0.5561109686949947; 'support': 26374}; 'weighted avg': {'precision': 0.7124269715362952; 'recall': 0.5912641237582468; 'f1-score': 0.6208662820909502; 'support': 26374}},{'0': {'precision': 0.8346007604562737; 'recall': 0.5919101123595506; 'f1-score': 0.692611096502761; 'support': 2225}; '1': {'precision': 0.3288987435328899; 'recall': 0.6303116147308782; 'f1-score': 0.43224866440019427; 'support': 706}; 'accuracy': 0.6011600136472194; 'macro avg': {'precision': 0.5817497519945818; 'recall': 0.6111108635452144; 'f1-score': 0.5624298804514776; 'support': 2931}; 'weighted avg': {'precision': 0.712790585107277; 'recall': 0.6011600136472194; 'f1-score': 0.6298967065114911; 'support': 2931}}
l: 10,1,DNF,0,26374,2931,1648,[16; 17],262,58.043298,0.689867,8,[X0 >= 33.000000 AND X2 >= 130856.000000 AND X3 != 4 AND X3 != 5 AND X3 != 13 AND X6 != 7 AND X6 != 8 AND X6 != 9],{'0': {'precision': 0.8394656667447855; 'recall': 0.7155770863506967; 'f1-score': 0.7725863417001428; 'support': 20023}; '1': {'precision': 0.38802922845476034; 'recall': 0.5685718784443394; 'f1-score': 0.4612633326946413; 'support': 6351}; 'accuracy': 0.6801774474861606; 'macro avg': {'precision': 0.613747447599773; 'recall': 0.6420744823975181; 'f1-score': 0.6169248371973921; 'support': 26374}; 'weighted avg': {'precision': 0.7307573623700244; 'recall': 0.6801774474861606; 'f1-score': 0.6976180991053927; 'support': 26374}},{'0': {'precision': 0.8427083333333333; 'recall': 0.7271910112359551; 'f1-score': 0.7806996381182147; 'support': 2225}; '1': {'precision': 0.39960435212660733; 'recall': 0.5722379603399433; 'f1-score': 0.4705882352941176; 'support': 706}; 'accuracy': 0.6898669396110543; 'macro avg': {'precision': 0.6211563427299703; 'recall': 0.6497144857879492; 'f1-score': 0.6256439367061661; 'support': 2931}; 'weighted avg': {'precision': 0.7359763610604064; 'recall': 0.6898669396110543; 'f1-score': 0.7060020433062691; 'support': 2931}}
l: 10,1,DNF,1,26374,2931,1648,[16; 17],262,56.562714,0.743091,16,[X0 >= 30.000000 AND X1 != 8 AND X2 < 219632.000000 AND X3 != 0 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 4 AND X6 != 5 AND X6 != 9 AND X13 != 12 AND X13 != 23 AND X13 != 26],{'0': {'precision': 0.8424628673759612; 'recall': 0.7988313439544524; 'f1-score': 0.8200671639877977; 'support': 20023}; '1': {'precision': 0.4547915538711424; 'recall': 0.5290505432215399; 'f1-score': 0.4891185675813378; 'support': 6351}; 'accuracy': 0.7338666868886025; 'macro avg': {'precision': 0.6486272106235518; 'recall': 0.6639409435879962; 'f1-score': 0.6545928657845678; 'support': 26374}; 'weighted avg': {'precision': 0.7491095454654014; 'recall': 0.7338666868886025; 'f1-score': 0.7403729751739117; 'support': 26374}},{'0': {'precision': 0.8442469597754911; 'recall': 0.8112359550561797; 'f1-score': 0.8274123309649324; 'support': 2225}; '1': {'precision': 0.4703656998738966; 'recall': 0.5283286118980169; 'f1-score': 0.4976651100733822; 'support': 706}; 'accuracy': 0.7430910951893551; 'macro avg': {'precision': 0.6573063298246938; 'recall': 0.6697822834770983; 'f1-score': 0.6625387205191573; 'support': 2931}; 'weighted avg': {'precision': 0.7541889012662705; 'recall': 0.7430910951893551; 'f1-score': 0.7479849894605194; 'support': 2931}}
l: 10,1,DNF,2,26374,2931,1648,[16; 17],262,55.536334,0.809621,11,[X0 >= 30.000000 AND X1 != 0 AND X3 != 4 AND X3 != 13 AND X4 >= 11.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X6 != 3 AND X6 != 6 AND X13 != 11],{'0': {'precision': 0.8367791561068872; 'recall': 0.9399190930430006; 'f1-score': 0.8853554123347602; 'support': 20023}; '1': {'precision': 0.6901879989698687; 'recall': 0.42198079042670444; 'f1-score': 0.5237443814735198; 'support': 6351}; 'accuracy': 0.8151967847122166; 'macro avg': {'precision': 0.7634835775383779; 'recall': 0.6809499417348526; 'f1-score': 0.7045498969041399; 'support': 26374}; 'weighted avg': {'precision': 0.8014792228780556; 'recall': 0.8151967847122166; 'f1-score': 0.7982775456099654; 'support': 26374}},{'0': {'precision': 0.8343361411953469; 'recall': 0.9348314606741573; 'f1-score': 0.8817295464179736; 'support': 2225}; '1': {'precision': 0.6689497716894978; 'recall': 0.415014164305949; 'f1-score': 0.5122377622377623; 'support': 706}; 'accuracy': 0.8096212896622313; 'macro avg': {'precision': 0.7516429564424223; 'recall': 0.6749228124900531; 'f1-score': 0.696983654327868; 'support': 2931}; 'weighted avg': {'precision': 0.7944989604136583; 'recall': 0.8096212896622313; 'f1-score': 0.7927287959467252; 'support': 2931}}
l: 10,1,DNF,3,26374,2931,1648,[16; 17],262,54.763126,0.697032,17,[X0 >= 33.000000 AND X1 != 7 AND X1 != 8 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 4 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X7 != 2 AND X13 != 6 AND X13 != 9],{'0': {'precision': 0.8679245283018868; 'recall': 0.7213704240123857; 'f1-score': 0.787890358652666; 'support': 20023}; '1': {'precision': 0.4267365392519523; 'recall': 0.6539127696425759; 'f1-score': 0.5164459367033513; 'support': 6351}; 'accuracy': 0.7051262607113066; 'macro avg': {'precision': 0.6473305337769195; 'recall': 0.6876415968274808; 'f1-score': 0.6521681476780086; 'support': 26374}; 'weighted avg': {'precision': 0.7616841052164188; 'recall': 0.7051262607113066; 'f1-score': 0.722525092716513; 'support': 26374}},{'0': {'precision': 0.8643051771117166; 'recall': 0.712808988764045; 'f1-score': 0.78128078817734; 'support': 2225}; '1': {'precision': 0.416970802919708; 'recall': 0.6473087818696884; 'f1-score': 0.507214206437292; 'support': 706}; 'accuracy': 0.6970317297850563; 'macro avg': {'precision': 0.6406379900157123; 'recall': 0.6800588853168668; 'f1-score': 0.644247497307316; 'support': 2931}; 'weighted avg': {'precision': 0.7565542156038497; 'recall': 0.6970317297850563; 'f1-score': 0.7152654327667382; 'support': 2931}}
l: 10,1,DNF,4,26374,2931,1648,[16; 17],262,54.165451,0.690549,13,[X1 != 7 AND X1 != 8 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X3 != 14 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X9],{'0': {'precision': 0.8254171331094408; 'recall': 0.7733106927033911; 'f1-score': 0.7985147748955702; 'support': 20023}; '1': {'precision': 0.40393959290873277; 'recall': 0.4843331758778145; 'f1-score': 0.4404983531433481; 'support': 6351}; 'accuracy': 0.7037233639190111; 'macro avg': {'precision': 0.6146783630090867; 'recall': 0.6288219342906028; 'f1-score': 0.6195065640194591; 'support': 26374}; 'weighted avg': {'precision': 0.723923091332892; 'recall': 0.7037233639190111; 'f1-score': 0.712302509234375; 'support': 26374}},{'0': {'precision': 0.8138095238095238; 'recall': 0.7680898876404494; 'f1-score': 0.7902890173410404; 'support': 2225}; '1': {'precision': 0.37906137184115524; 'recall': 0.4461756373937677; 'f1-score': 0.4098893949251789; 'support': 706}; 'accuracy': 0.6905493005800069; 'macro avg': {'precision': 0.5964354478253395; 'recall': 0.6071327625171086; 'f1-score': 0.6000892061331097; 'support': 2931}; 'weighted avg': {'precision': 0.7090902487192241; 'recall': 0.6905493005800067; 'f1-score': 0.6986608585469093; 'support': 2931}}
l: 10,1,DNF,5,26375,2930,1648,[16; 17],262,56.315234,0.735154,14,[X0 < 50.000000 AND X1 != 8 AND X3 != 3 AND X3 != 10 AND X3 != 13 AND X5 != 5 AND X5 == 2 AND X6 != 7 AND X6 != 9 AND X8 != 0 AND X12 < 48.000000 AND X13 != 11 AND X13 != 28 AND X13 != 32],{'0': {'precision': 0.7997163120567375; 'recall': 0.8447285621535234; 'f1-score': 0.8216063925387996; 'support': 20023}; '1': {'precision': 0.40497607655502393; 'recall': 0.3331234256926952; 'f1-score': 0.36555238835622356; 'support': 6352}; 'accuracy': 0.7215165876777251; 'macro avg': {'precision': 0.6023461943058808; 'recall': 0.5889259939231093; 'f1-score': 0.5935793904475116; 'support': 26375}; 'weighted avg': {'precision': 0.704649393538941; 'recall': 0.7215165876777251; 'f1-score': 0.7117730262992651; 'support': 26375}},{'0': {'precision': 0.811345079501504; 'recall': 0.8485393258426966; 'f1-score': 0.8295254833040421; 'support': 2225}; '1': {'precision': 0.44112769485903813; 'recall': 0.3773049645390071; 'f1-score': 0.40672782874617736; 'support': 705}; 'accuracy': 0.7351535836177474; 'macro avg': {'precision': 0.6262363871802711; 'recall': 0.6129221451908519; 'f1-score': 0.6181266560251097; 'support': 2930}; 'weighted avg': {'precision': 0.7222654698861667; 'recall': 0.7351535836177474; 'f1-score': 0.7277943070367061; 'support': 2930}}
l: 10,1,DNF,6,26375,2930,1648,[16; 17],262,57.599540,0.765529,13,[X1 == 2 AND X3 != 1 AND X3 != 5 AND X3 != 7 AND X3 != 13 AND X5 != 4 AND X5 != 5 AND X5 == 2 AND X6 != 6 AND X6 != 9 AND X12 >= 40.000000 AND X13 != 6 AND X13 != 33],{'0': {'precision': 0.7664735839521051; 'recall': 0.9846676322229436; 'f1-score': 0.8619770034538539; 'support': 20023}; '1': {'precision': 0.5291411042944786; 'recall': 0.05431360201511335; 'f1-score': 0.09851513420902341; 'support': 6352}; 'accuracy': 0.76060663507109; 'macro avg': {'precision': 0.6478073441232919; 'recall': 0.5194906171190284; 'f1-score': 0.4802460688314386; 'support': 26375}; 'weighted avg': {'precision': 0.7093158243014798; 'recall': 0.76060663507109; 'f1-score': 0.6781093335602741; 'support': 26375}},{'0': {'precision': 0.7690692792162351; 'recall': 0.9878651685393258; 'f1-score': 0.8648435963013968; 'support': 2225}; '1': {'precision': 0.625; 'recall': 0.06382978723404255; 'f1-score': 0.11583011583011582; 'support': 705}; 'accuracy': 0.7655290102389078; 'macro avg': {'precision': 0.6970346396081175; 'recall': 0.5258474778866842; 'f1-score': 0.49033685606575633; 'support': 2930}; 'weighted avg': {'precision': 0.7344041454799055; 'recall': 0.7655290102389078; 'f1-score': 0.6846202161879998; 'support': 2930}}
l: 10,1,DNF,7,26375,2930,1648,[16; 17],262,57.919020,0.689078,15,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 7 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 2 AND X3 != 6 AND X6 != 6 AND X6 != 7 AND X7 != 4 AND X8 != 3 AND X13 != 5 AND X13 != 31],{'0': {'precision': 0.8626340522954573; 'recall': 0.7150776606902063; 'f1-score': 0.7819557084732803; 'support': 20023}; '1': {'precision': 0.41648767515597834; 'recall': 0.6410579345088161; 'f1-score': 0.5049290098580198; 'support': 6352}; 'accuracy': 0.6972511848341232; 'macro avg': {'precision': 0.6395608637257179; 'recall': 0.6780677975995112; 'f1-score': 0.6434423591656501; 'support': 26375}; 'weighted avg': {'precision': 0.7551867807280651; 'recall': 0.6972511848341232; 'f1-score': 0.7152382264029814; 'support': 26375}},{'0': {'precision': 0.8578431372549019; 'recall': 0.7078651685393258; 'f1-score': 0.7756710169908889; 'support': 2225}; '1': {'precision': 0.40585009140767825; 'recall': 0.6297872340425532; 'f1-score': 0.4936075597554196; 'support': 705}; 'accuracy': 0.6890784982935153; 'macro avg': {'precision': 0.6318466143312901; 'recall': 0.6688262012909395; 'f1-score': 0.6346392883731542; 'support': 2930}; 'weighted avg': {'precision': 0.7490871313428566; 'recall': 0.6890784982935153; 'f1-score': 0.7078025059495899; 'support': 2930}}
l: 10,1,DNF,8,26375,2930,1648,[16; 17],262,54.026312,0.763481,15,[X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 3 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X6 != 5 AND X8 == 4 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 27],{'0': {'precision': 0.8355751954547662; 'recall': 0.8593188174190971; 'f1-score': 0.8472806952753773; 'support': 20024}; '1': {'precision': 0.512798339674853; 'recall': 0.4668556132892458; 'f1-score': 0.48874969092557485; 'support': 6351}; 'accuracy': 0.7648151658767772; 'macro avg': {'precision': 0.6741867675648097; 'recall': 0.6630872153541715; 'f1-score': 0.6680151931004761; 'support': 26375}; 'weighted avg': {'precision': 0.7578517523814684; 'recall': 0.7648151658767772; 'f1-score': 0.760947788787203; 'support': 26375}},{'0': {'precision': 0.8341335661283282; 'recall': 0.8592625899280576; 'f1-score': 0.8465116279069766; 'support': 2224}; '1': {'precision': 0.5101721439749609; 'recall': 0.46175637393767704; 'f1-score': 0.48475836431226765; 'support': 706}; 'accuracy': 0.763481228668942; 'macro avg': {'precision': 0.6721528550516446; 'recall': 0.6605094819328673; 'f1-score': 0.6656349961096222; 'support': 2930}; 'weighted avg': {'precision': 0.7560732371043428; 'recall': 0.763481228668942; 'f1-score': 0.7593451418667497; 'support': 2930}}
l: 10,1,DNF,9,26375,2930,1648,[16; 17],262,53.468105,0.767918,15,[X1 != 1 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 13 AND X5 != 5 AND X5 == 2 AND X6 != 5 AND X6 != 6 AND X6 != 14 AND X12 >= 55.000000 AND X13 != 13],{'0': {'precision': 0.7774653465346535; 'recall': 0.9803735517379145; 'f1-score': 0.8672085523700138; 'support': 20024}; '1': {'precision': 0.6506666666666666; 'recall': 0.11525743977326405; 'f1-score': 0.19582664526484753; 'support': 6351}; 'accuracy': 0.7720568720379147; 'macro avg': {'precision': 0.7140660066006601; 'recall': 0.5478154957555893; 'f1-score': 0.5315175988174307; 'support': 26375}; 'weighted avg': {'precision': 0.7469327051757308; 'recall': 0.7720568720379147; 'f1-score': 0.7055423346629082; 'support': 26375}},{'0': {'precision': 0.7735648476257974; 'recall': 0.9815647482014388; 'f1-score': 0.8652397938961554; 'support': 2224}; '1': {'precision': 0.6203703703703703; 'recall': 0.09490084985835694; 'f1-score': 0.16461916461916462; 'support': 706}; 'accuracy': 0.7679180887372014; 'macro avg': {'precision': 0.6969676089980839; 'recall': 0.5382327990298978; 'f1-score': 0.51492947925766; 'support': 2930}; 'weighted avg': {'precision': 0.7366517756318275; 'recall': 0.7679180887372014; 'f1-score': 0.6964213077973309; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 1648}, (mean val acc cv) 0.735132 (+- 0.040030), (mean training time) 55.839913 (+- 1.612214)
l: 10,1,DNF,0,26374,2931,824,[32; 33],262,32.060776,0.717161,24,[X0 < 58.000000 AND X2 < 259873.000000 AND X3 != 3 AND X3 != 4 AND X3 != 7 AND X3 != 13 AND X4 >= 9.000000 AND X5 != 3 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 29 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8308770108977686; 'recall': 0.799630425011237; 'f1-score': 0.8149543175629247; 'support': 20023}; '1': {'precision': 0.43524774774774777; 'recall': 0.48685246417886946; 'f1-score': 0.4596060943887031; 'support': 6351}; 'accuracy': 0.7243118222491848; 'macro avg': {'precision': 0.6330623793227581; 'recall': 0.6432414445950533; 'f1-score': 0.6372802059758139; 'support': 26374}; 'weighted avg': {'precision': 0.7356073722284056; 'recall': 0.7243118222491848; 'f1-score': 0.729384568363733; 'support': 26374}},{'0': {'precision': 0.8249534450651769; 'recall': 0.7964044943820224; 'f1-score': 0.8104276240567116; 'support': 2225}; '1': {'precision': 0.421455938697318; 'recall': 0.46742209631728043; 'f1-score': 0.44325050369375424; 'support': 706}; 'accuracy': 0.7171613783691573; 'macro avg': {'precision': 0.6232046918812475; 'recall': 0.6319132953496515; 'f1-score': 0.6268390638752329; 'support': 2931}; 'weighted avg': {'precision': 0.7277616199216393; 'recall': 0.7171613783691573; 'f1-score': 0.7219844145799981; 'support': 2931}}
l: 10,1,DNF,1,26374,2931,824,[32; 33],262,28.684418,0.720573,19,[X0 >= 26.000000 AND X1 != 0 AND X1 != 8 AND X2 >= 158662.000000 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X3 != 14 AND X6 != 1 AND X6 != 3 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X7 != 3 AND X13 != 18 AND X13 != 28 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7987781412353281; 'recall': 0.8292963092443689; 'f1-score': 0.8137511945308863; 'support': 20023}; '1': {'precision': 0.38811313999283925; 'recall': 0.341363564792946; 'f1-score': 0.36324034514534637; 'support': 6351}; 'accuracy': 0.7117994995070903; 'macro avg': {'precision': 0.5934456406140837; 'recall': 0.5853299370186574; 'f1-score': 0.5884957698381164; 'support': 26374}; 'weighted avg': {'precision': 0.6998878165636421; 'recall': 0.7117994995070903; 'f1-score': 0.7052657769056658; 'support': 26374}},{'0': {'precision': 0.7996589940323956; 'recall': 0.8431460674157303; 'f1-score': 0.8208269525267995; 'support': 2225}; '1': {'precision': 0.40341880341880343; 'recall': 0.3342776203966006; 'f1-score': 0.3656080557707204; 'support': 706}; 'accuracy': 0.7205731832139202; 'macro avg': {'precision': 0.6015388987255995; 'recall': 0.5887118439061654; 'f1-score': 0.59321750414876; 'support': 2931}; 'weighted avg': {'precision': 0.704215263369415; 'recall': 0.7205731832139202; 'f1-score': 0.7111768190877713; 'support': 2931}}
l: 10,1,DNF,2,26374,2931,824,[32; 33],262,28.869543,0.737632,19,[X0 < 50.000000 AND X0 >= 33.000000 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X5 != 3 AND X5 != 4 AND X6 != 5 AND X6 != 7 AND X6 != 9 AND X7 != 2 AND X8 != 3 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 28],{'0': {'precision': 0.8199487501813083; 'recall': 0.8469759776257304; 'f1-score': 0.83324325652238; 'support': 20023}; '1': {'precision': 0.4616060446318749; 'recall': 0.41363564792945995; 'f1-score': 0.43630626141836903; 'support': 6351}; 'accuracy': 0.7426253128080685; 'macro avg': {'precision': 0.6407773974065916; 'recall': 0.6303058127775951; 'f1-score': 0.6347747589703745; 'support': 26374}; 'weighted avg': {'precision': 0.7336579136398488; 'recall': 0.7426253128080685; 'f1-score': 0.7376587090170499; 'support': 26374}},{'0': {'precision': 0.8192982456140351; 'recall': 0.8395505617977528; 'f1-score': 0.8293007769145393; 'support': 2225}; '1': {'precision': 0.45161290322580644; 'recall': 0.4164305949008499; 'f1-score': 0.43330876934414153; 'support': 706}; 'accuracy': 0.7376322074377346; 'macro avg': {'precision': 0.6354555744199207; 'recall': 0.6279905783493014; 'f1-score': 0.6313047731293404; 'support': 2931}; 'weighted avg': {'precision': 0.730732618958938; 'recall': 0.7376322074377346; 'f1-score': 0.7339168269504653; 'support': 2931}}
l: 10,1,DNF,3,26374,2931,824,[32; 33],262,29.484038,0.777550,20,[X0 >= 30.000000 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X4 >= 10.000000 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X8 != 2 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 12 AND X13 != 13 AND X13 != 29 AND X13 != 41],{'0': {'precision': 0.8333886334549936; 'recall': 0.8780901962742845; 'f1-score': 0.8551556420233463; 'support': 20023}; '1': {'precision': 0.5374265681258291; 'recall': 0.44654385136199026; 'f1-score': 0.48778809769521847; 'support': 6351}; 'accuracy': 0.7741715325699553; 'macro avg': {'precision': 0.6854076007904113; 'recall': 0.6623170238181374; 'f1-score': 0.6714718698592823; 'support': 26374}; 'weighted avg': {'precision': 0.7621193881033017; 'recall': 0.7741715325699553; 'f1-score': 0.7666915761240538; 'support': 26374}},{'0': {'precision': 0.8359675352413498; 'recall': 0.8795505617977528; 'f1-score': 0.8572054314498466; 'support': 2225}; '1': {'precision': 0.5457627118644067; 'recall': 0.45609065155807366; 'f1-score': 0.49691358024691357; 'support': 706}; 'accuracy': 0.7775503241214603; 'macro avg': {'precision': 0.6908651235528782; 'recall': 0.6678206066779132; 'f1-score': 0.6770595058483801; 'support': 2931}; 'weighted avg': {'precision': 0.7660649063419566; 'recall': 0.7775503241214603; 'f1-score': 0.7704207003173762; 'support': 2931}}
l: 10,1,DNF,4,26374,2931,824,[32; 33],262,29.651628,0.775162,18,[X0 >= 26.000000 AND X1 != 7 AND X2 < 196338.000000 AND X2 >= 65716.000000 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X4 >= 7.000000 AND X5 != 3 AND X5 == 2 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X7 != 2 AND X8 != 3 AND X12 >= 24.000000 AND X13 != 21 AND X13 != 29],{'0': {'precision': 0.8199899179689291; 'recall': 0.8936223343155372; 'f1-score': 0.8552241659497181; 'support': 20023}; '1': {'precision': 0.5321765868658027; 'recall': 0.3815147220910093; 'f1-score': 0.44442406456346295; 'support': 6351}; 'accuracy': 0.7703040873587624; 'macro avg': {'precision': 0.6760832524173659; 'recall': 0.6375685282032733; 'f1-score': 0.6498241152565905; 'support': 26374}; 'weighted avg': {'precision': 0.7506829313216267; 'recall': 0.7703040873587624; 'f1-score': 0.7563013084421688; 'support': 26374}},{'0': {'precision': 0.8235537190082645; 'recall': 0.8957303370786517; 'f1-score': 0.8581270182992466; 'support': 2225}; '1': {'precision': 0.5459882583170255; 'recall': 0.3951841359773371; 'f1-score': 0.4585045193097781; 'support': 706}; 'accuracy': 0.7751620607301263; 'macro avg': {'precision': 0.684770988662645; 'recall': 0.6454572365279944; 'f1-score': 0.6583157688045124; 'support': 2931}; 'weighted avg': {'precision': 0.7566955766513845; 'recall': 0.7751620607301263; 'f1-score': 0.7618685794433733; 'support': 2931}}
