lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.018992,0.812500,2,[X4 >= 0.067040 OR X7 < -0.018220],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.3333333333333333; 'f1-score': 0.49275362318840576; 'support': 102}; '1.0': {'precision': 0.7258064516129032; 'recall': 0.989010989010989; 'f1-score': 0.8372093023255814; 'support': 182}; 'accuracy': 0.7535211267605634; 'macro avg': {'precision': 0.8351254480286738; 'recall': 0.6611721611721612; 'f1-score': 0.6649814627569937; 'support': 284}; 'weighted avg': {'precision': 0.8043313645312737; 'recall': 0.7535211267605634; 'f1-score': 0.7134963471425113; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
10,2,DNF,2,284,32,4,[71; 71],564,1.479285,0.750000,10,[X2 >= 0.000000 AND X4 >= 0.067040 AND X11 >= -0.351510 AND X17 < 0.105910 AND X23 < 0.712840] OR [X0 AND X3 >= -0.105260 AND X12 >= -0.645740 AND X17 >= 0.000000 AND X23 >= -0.503330],{'0.0': {'precision': 0.8837209302325582; 'recall': 0.7450980392156863; 'f1-score': 0.8085106382978724; 'support': 102}; '1.0': {'precision': 0.8686868686868687; 'recall': 0.945054945054945; 'f1-score': 0.9052631578947369; 'support': 182}; 'accuracy': 0.8732394366197183; 'macro avg': {'precision': 0.8762038994597134; 'recall': 0.8450764921353157; 'f1-score': 0.8568868980963047; 'support': 284}; 'weighted avg': {'precision': 0.874086426002574; 'recall': 0.8732394366197183; 'f1-score': 0.8705140135324828; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.45454545454545453; 'f1-score': 0.5555555555555556; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.9047619047619048; 'f1-score': 0.8260869565217391; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7371428571428571; 'recall': 0.6796536796536796; 'f1-score': 0.6908212560386473; 'support': 32}; 'weighted avg': {'precision': 0.7442857142857143; 'recall': 0.75; 'f1-score': 0.7330917874396136; 'support': 32}}
10,2,DNF,3,284,32,4,[71; 71],564,1.062386,0.843750,11,[X6 >= 0.037590 AND X7 >= -0.672730 AND X16 < 1.000000 AND X17 >= -0.686270 AND X19 < 0.059520] OR [X2 >= 0.328340 AND X4 >= 0.540400 AND X5 >= -0.227030 AND X7 < 0.940780 AND X15 >= -0.418180 AND X21 < 0.821620],{'0.0': {'precision': 0.8627450980392157; 'recall': 0.8712871287128713; 'f1-score': 0.8669950738916257; 'support': 101}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.9234972677595629; 'f1-score': 0.9260273972602739; 'support': 183}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.8956582633053222; 'recall': 0.8973921982362171; 'f1-score': 0.8965112355759498; 'support': 284}; 'weighted avg': {'precision': 0.9051613603187754; 'recall': 0.9049295774647887; 'f1-score': 0.9050335076115645; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.8333333333333334; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8319838056680162; 'recall': 0.8416666666666667; 'f1-score': 0.8358974358974359; 'support': 32}; 'weighted avg': {'precision': 0.8476720647773279; 'recall': 0.84375; 'f1-score': 0.844871794871795; 'support': 32}}
10,2,DNF,4,284,32,4,[71; 71],564,1.673629,0.781250,11,[X2 >= 0.328340 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X13 >= -0.496390 AND X23 >= -0.913380 AND X29 < 0.694010] OR [X19 < 0.000000 AND X22 < 0.862570 AND X23 < 0.000000 AND X26 < 1.000000 AND X32 < 1.000000],{'0.0': {'precision': 0.8380952380952381; 'recall': 0.8712871287128713; 'f1-score': 0.854368932038835; 'support': 101}; '1.0': {'precision': 0.9273743016759777; 'recall': 0.907103825136612; 'f1-score': 0.9171270718232045; 'support': 183}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.8827347698856078; 'recall': 0.8891954769247417; 'f1-score': 0.8857480019310198; 'support': 284}; 'weighted avg': {'precision': 0.8956236487828272; 'recall': 0.8943661971830986; 'f1-score': 0.8948081559139746; 'support': 284}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.75; 'f1-score': 0.7199999999999999; 'support': 12}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7672064777327935; 'recall': 0.775; 'f1-score': 0.7702564102564102; 'support': 32}; 'weighted avg': {'precision': 0.7859311740890688; 'recall': 0.78125; 'f1-score': 0.7828205128205128; 'support': 32}}
10,2,DNF,5,284,32,4,[71; 71],564,1.547677,0.906250,10,[X2 >= 0.000000 AND X4 >= 0.067040 AND X21 < 0.425280 AND X24 >= 0.035130 AND X33 < 0.714440 AND X33 >= -0.598670] OR [X4 >= 0.067040 AND X5 >= -0.227030 AND X23 >= -0.913380 AND X26 < 1.000000],{'0.0': {'precision': 0.945054945054945; 'recall': 0.8514851485148515; 'f1-score': 0.8958333333333333; 'support': 101}; '1.0': {'precision': 0.9222797927461139; 'recall': 0.9726775956284153; 'f1-score': 0.9468085106382979; 'support': 183}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9336673689005295; 'recall': 0.9120813720716334; 'f1-score': 0.9213209219858156; 'support': 284}; 'weighted avg': {'precision': 0.9303794067714376; 'recall': 0.9295774647887324; 'f1-score': 0.9286800144840676; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
10,2,DNF,6,285,31,4,[71; 72],564,1.348022,0.806452,14,[X4 >= 0.067040 AND X6 >= 0.000000 AND X9 >= 0.018290 AND X13 >= -0.496390 AND X26 < 0.940430] OR [X3 < 0.496380 AND X4 >= 0.067040 AND X9 < 0.935960 AND X13 < 0.525170 AND X15 < 0.771280 AND X16 >= 0.372540 AND X18 >= 0.000000 AND X23 < 0.299610 AND X25 < 0.657080],{'0.0': {'precision': 0.9056603773584906; 'recall': 0.9411764705882353; 'f1-score': 0.923076923076923; 'support': 102}; '1.0': {'precision': 0.9664804469273743; 'recall': 0.9453551912568307; 'f1-score': 0.9558011049723757; 'support': 183}; 'accuracy': 0.9438596491228071; 'macro avg': {'precision': 0.9360704121429324; 'recall': 0.943265830922533; 'f1-score': 0.9394390140246494; 'support': 285}; 'weighted avg': {'precision': 0.9447132641343002; 'recall': 0.9438596491228071; 'f1-score': 0.9440892925045294; 'support': 285}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.7272727272727273; 'f1-score': 0.7272727272727273; 'support': 11}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.7886363636363636; 'recall': 0.7886363636363636; 'f1-score': 0.7886363636363636; 'support': 31}; 'weighted avg': {'precision': 0.8064516129032258; 'recall': 0.8064516129032258; 'f1-score': 0.8064516129032258; 'support': 31}}
10,2,DNF,7,285,31,4,[71; 72],564,1.703439,0.774194,12,[X2 >= 0.749160 AND X7 < 0.940780 AND X7 >= -0.672730 AND X9 >= -0.234040] OR [X2 < 0.979050 AND X2 >= 0.000000 AND X3 >= -0.500000 AND X10 < 1.000000 AND X23 < 0.299610 AND X26 < 0.940430 AND X28 < 1.000000 AND X33 < 0.714440],{'0.0': {'precision': 0.8282828282828283; 'recall': 0.803921568627451; 'f1-score': 0.8159203980099502; 'support': 102}; '1.0': {'precision': 0.8924731182795699; 'recall': 0.907103825136612; 'f1-score': 0.8997289972899729; 'support': 183}; 'accuracy': 0.8701754385964913; 'macro avg': {'precision': 0.8603779732811991; 'recall': 0.8555126968820315; 'f1-score': 0.8578246976499615; 'support': 285}; 'weighted avg': {'precision': 0.8694997513333677; 'recall': 0.8701754385964913; 'f1-score': 0.8697343407055438; 'support': 285}},{'0.0': {'precision': 0.7; 'recall': 0.6363636363636364; 'f1-score': 0.6666666666666666; 'support': 11}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7547619047619047; 'recall': 0.7431818181818182; 'f1-score': 0.7479674796747968; 'support': 31}; 'weighted avg': {'precision': 0.7706605222734254; 'recall': 0.7741935483870968; 'f1-score': 0.7715709415158668; 'support': 31}}
10,2,DNF,8,285,31,4,[71; 72],564,1.633116,0.709677,11,[X3 < 0.496380 AND X8 >= 0.684210 AND X22 >= -0.148150 AND X23 >= -0.913380] OR [X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.000000 AND X5 >= 0.000000 AND X13 >= 0.030270 AND X22 < 1.000000 AND X30 < 0.935700],{'0.0': {'precision': 0.8061224489795918; 'recall': 0.7745098039215687; 'f1-score': 0.79; 'support': 102}; '1.0': {'precision': 0.8770053475935828; 'recall': 0.8961748633879781; 'f1-score': 0.8864864864864864; 'support': 183}; 'accuracy': 0.8526315789473684; 'macro avg': {'precision': 0.8415638982865874; 'recall': 0.8353423336547734; 'f1-score': 0.8382432432432432; 'support': 285}; 'weighted avg': {'precision': 0.8516367312475229; 'recall': 0.8526315789473684; 'f1-score': 0.851954480796586; 'support': 285}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.7272727272727273; 'f1-score': 0.64; 'support': 11}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7; 'f1-score': 0.7567567567567567; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6974789915966386; 'recall': 0.7136363636363636; 'f1-score': 0.6983783783783784; 'support': 31}; 'weighted avg': {'precision': 0.7340742748712388; 'recall': 0.7096774193548387; 'f1-score': 0.7153269398430688; 'support': 31}}
10,2,DNF,9,285,31,4,[71; 72],564,0.631875,0.935484,11,[X2 >= 0.000000 AND X4 >= 0.067040 AND X5 < 0.761600 AND X6 >= 0.348160 AND X7 < 0.940780 AND X23 >= -0.913380] OR [X3 >= -0.105260 AND X6 < 1.000000 AND X12 < 0.800000 AND X21 < 0.000000 AND X23 < 0.000000],{'0.0': {'precision': 0.9361702127659575; 'recall': 0.8627450980392157; 'f1-score': 0.8979591836734694; 'support': 102}; '1.0': {'precision': 0.9267015706806283; 'recall': 0.9672131147540983; 'f1-score': 0.946524064171123; 'support': 183}; 'accuracy': 0.9298245614035088; 'macro avg': {'precision': 0.9314358917232929; 'recall': 0.914979106396657; 'f1-score': 0.9222416239222961; 'support': 285}; 'weighted avg': {'precision': 0.9300903478480093; 'recall': 0.9298245614035088; 'f1-score': 0.929142949045647; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
10,2,DNF,0,284,32,2,[142; 142],564,4.353718,0.906250,12,[X3 < 0.496380 AND X5 < 0.222800 AND X7 < 0.636360 AND X12 >= 0.000000 AND X13 < 0.833970 AND X16 >= 0.000000 AND X17 >= -0.686270 AND X22 >= 0.000000] OR [X5 >= 0.222800 AND X7 >= -0.672730 AND X9 >= -0.234040 AND X13 >= -0.496390],{'0.0': {'precision': 0.9381443298969072; 'recall': 0.8921568627450981; 'f1-score': 0.914572864321608; 'support': 102}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.967032967032967; 'f1-score': 0.953929539295393; 'support': 182}; 'accuracy': 0.9401408450704225; 'macro avg': {'precision': 0.9396604002425712; 'recall': 0.9295949148890326; 'f1-score': 0.9342512018085005; 'support': 284}; 'weighted avg': {'precision': 0.9400874623117723; 'recall': 0.9401408450704225; 'f1-score': 0.9397943954667801; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
10,2,DNF,1,284,32,2,[142; 142],564,2.817165,0.750000,11,[X3 < 0.496380 AND X4 >= 0.067040 AND X6 >= 0.037590 AND X13 < 0.525170 AND X16 >= 0.372540 AND X30 >= -0.528230 AND X31 < 0.777020] OR [X5 >= 0.022800 AND X7 >= -0.672730 AND X11 >= -0.020280 AND X13 >= 0.030270],{'0.0': {'precision': 0.9578947368421052; 'recall': 0.8921568627450981; 'f1-score': 0.9238578680203046; 'support': 102}; '1.0': {'precision': 0.9417989417989417; 'recall': 0.978021978021978; 'f1-score': 0.9595687331536388; 'support': 182}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9498468393205235; 'recall': 0.935089420383538; 'f1-score': 0.9417133005869717; 'support': 284}; 'weighted avg': {'precision': 0.9475798259341623; 'recall': 0.9471830985915493; 'f1-score': 0.9467429999015259; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.8181818181818182; 'f1-score': 0.6923076923076923; 'support': 11}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7142857142857143; 'f1-score': 0.7894736842105262; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7411764705882353; 'recall': 0.7662337662337663; 'f1-score': 0.7408906882591093; 'support': 32}; 'weighted avg': {'precision': 0.7852941176470587; 'recall': 0.75; 'f1-score': 0.7560728744939271; 'support': 32}}
10,2,DNF,2,284,32,2,[142; 142],564,32.063823,0.875000,13,[X2 >= 0.328340 AND X6 >= 0.348160 AND X17 < 0.367500 AND X23 < 0.712840 AND X26 >= -0.191490 AND X31 < 0.777020 AND X33 < 0.714440] OR [X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X23 >= -0.913380 AND X26 < 1.000000 AND X29 >= -0.836750],{'0.0': {'precision': 0.9292929292929293; 'recall': 0.9019607843137255; 'f1-score': 0.9154228855721392; 'support': 102}; '1.0': {'precision': 0.9459459459459459; 'recall': 0.9615384615384616; 'f1-score': 0.9536784741144414; 'support': 182}; 'accuracy': 0.9401408450704225; 'macro avg': {'precision': 0.9376194376194376; 'recall': 0.9317496229260935; 'f1-score': 0.9345506798432903; 'support': 284}; 'weighted avg': {'precision': 0.9399649329226794; 'recall': 0.9401408450704225; 'f1-score': 0.9399387909055865; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.9523809523809523; 'f1-score': 0.909090909090909; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8792270531400965; 'recall': 0.8398268398268398; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.876207729468599; 'recall': 0.875; 'f1-score': 0.8715909090909089; 'support': 32}}
10,2,DNF,3,284,32,2,[142; 142],564,10.177263,0.843750,14,[X7 < 0.940780 AND X11 < 0.627190 AND X13 < 0.525170 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X24 >= 0.035130] OR [X3 >= -0.105260 AND X4 >= 0.540400 AND X5 >= -0.227030 AND X9 >= -0.234040 AND X13 >= -0.496390 AND X15 >= -0.418180 AND X17 >= -0.686270 AND X22 < 1.000000],{'0.0': {'precision': 0.9056603773584906; 'recall': 0.9504950495049505; 'f1-score': 0.927536231884058; 'support': 101}; '1.0': {'precision': 0.9719101123595506; 'recall': 0.9453551912568307; 'f1-score': 0.9584487534626038; 'support': 183}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9387852448590206; 'recall': 0.9479251203808905; 'f1-score': 0.9429924926733309; 'support': 284}; 'weighted avg': {'precision': 0.9483494671655117; 'recall': 0.9471830985915493; 'f1-score': 0.947455215858966; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.8333333333333334; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8319838056680162; 'recall': 0.8416666666666667; 'f1-score': 0.8358974358974359; 'support': 32}; 'weighted avg': {'precision': 0.8476720647773279; 'recall': 0.84375; 'f1-score': 0.844871794871795; 'support': 32}}
10,2,DNF,4,284,32,2,[142; 142],564,4.686550,0.781250,16,[X5 >= -0.227030 AND X6 >= 0.037590 AND X7 < 0.940780 AND X9 < 0.935960 AND X9 >= -0.073980 AND X11 >= -0.111110 AND X13 >= -0.127380 AND X19 >= -0.420520 AND X29 >= -0.836750] OR [X2 >= 0.328340 AND X4 >= 0.067040 AND X19 < 0.331290 AND X21 < 0.425280 AND X23 < 0.299610 AND X25 < 0.233870 AND X26 < 1.000000],{'0.0': {'precision': 0.9074074074074074; 'recall': 0.9702970297029703; 'f1-score': 0.937799043062201; 'support': 101}; '1.0': {'precision': 0.9829545454545454; 'recall': 0.9453551912568307; 'f1-score': 0.9637883008356546; 'support': 183}; 'accuracy': 0.954225352112676; 'macro avg': {'precision': 0.9451809764309764; 'recall': 0.9578261104799004; 'f1-score': 0.9507936719489278; 'support': 284}; 'weighted avg': {'precision': 0.9560874294589083; 'recall': 0.954225352112676; 'f1-score': 0.9545456422612926; 'support': 284}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.75; 'f1-score': 0.7199999999999999; 'support': 12}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7672064777327935; 'recall': 0.775; 'f1-score': 0.7702564102564102; 'support': 32}; 'weighted avg': {'precision': 0.7859311740890688; 'recall': 0.78125; 'f1-score': 0.7828205128205128; 'support': 32}}
10,2,DNF,5,284,32,2,[142; 142],564,1.014852,0.812500,14,[X4 >= 0.067040 AND X19 < 0.059520 AND X22 < 0.862570 AND X23 < 0.000000 AND X26 >= -0.191490] OR [X3 < 0.496380 AND X5 < 0.761600 AND X6 >= 0.037590 AND X7 < 0.940780 AND X7 >= -0.672730 AND X8 >= 0.238100 AND X9 >= -0.234040 AND X15 >= -0.418180 AND X17 >= -0.686270],{'0.0': {'precision': 0.9215686274509803; 'recall': 0.9306930693069307; 'f1-score': 0.9261083743842364; 'support': 101}; '1.0': {'precision': 0.9615384615384616; 'recall': 0.9562841530054644; 'f1-score': 0.958904109589041; 'support': 183}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.941553544494721; 'recall': 0.9434886111561975; 'f1-score': 0.9425062419866388; 'support': 284}; 'weighted avg': {'precision': 0.94732383744397; 'recall': 0.9471830985915493; 'f1-score': 0.9472408375619803; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.8333333333333334; 'f1-score': 0.7692307692307692; 'support': 12}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8015873015873016; 'recall': 0.8166666666666667; 'f1-score': 0.8056680161943319; 'support': 32}; 'weighted avg': {'precision': 0.8234126984126984; 'recall': 0.8125; 'f1-score': 0.8147773279352227; 'support': 32}}
10,2,DNF,6,285,31,2,[142; 143],564,13.002943,0.838710,9,[X7 < 0.940780 AND X20 >= 0.162450 AND X24 >= -0.010970 AND X26 < 1.000000] OR [X2 >= 0.000000 AND X3 >= 0.000000 AND X4 >= 0.067040 AND X5 >= 0.090910 AND X12 < 0.904460],{'0.0': {'precision': 0.9038461538461539; 'recall': 0.9215686274509803; 'f1-score': 0.9126213592233009; 'support': 102}; '1.0': {'precision': 0.9558011049723757; 'recall': 0.9453551912568307; 'f1-score': 0.9505494505494505; 'support': 183}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9298236294092648; 'recall': 0.9334619093539055; 'f1-score': 0.9315854048863756; 'support': 285}; 'weighted avg': {'precision': 0.937206701411412; 'recall': 0.9368421052631579; 'f1-score': 0.9369751862853548; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.8136363636363637; 'f1-score': 0.8199767711962833; 'support': 31}; 'weighted avg': {'precision': 0.8368663594470046; 'recall': 0.8387096774193549; 'f1-score': 0.8368363867970477; 'support': 31}}
10,2,DNF,7,285,31,2,[142; 143],564,14.070279,0.935484,12,[X4 >= 0.000000 AND X15 < 0.771280 AND X18 >= -0.699770 AND X20 >= 0.162450 AND X23 < 0.299610 AND X23 >= -0.913380 AND X24 >= 0.035130] OR [X3 >= -0.105260 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X13 >= -0.127380 AND X15 >= -0.047620],{'0.0': {'precision': 0.9285714285714286; 'recall': 0.8921568627450981; 'f1-score': 0.9099999999999999; 'support': 102}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.9617486338797814; 'f1-score': 0.9513513513513513; 'support': 183}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9348739495798319; 'recall': 0.9269527483124398; 'f1-score': 0.9306756756756756; 'support': 285}; 'weighted avg': {'precision': 0.9366651923927465; 'recall': 0.9368421052631579; 'f1-score': 0.936551920341394; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
10,2,DNF,8,285,31,2,[142; 143],564,7.024953,0.774194,12,[X2 >= 0.000000 AND X3 >= -0.105260 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X17 >= -0.686270 AND X23 >= -0.913380 AND X26 < 0.708240] OR [X4 >= 0.067040 AND X21 < 0.425280 AND X24 >= 0.035130 AND X25 >= -0.857030 AND X31 < 0.777020],{'0.0': {'precision': 0.9247311827956989; 'recall': 0.8431372549019608; 'f1-score': 0.882051282051282; 'support': 102}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.9617486338797814; 'f1-score': 0.9386666666666665; 'support': 183}; 'accuracy': 0.9192982456140351; 'macro avg': {'precision': 0.9206989247311828; 'recall': 0.902442944390871; 'f1-score': 0.9103589743589743; 'support': 285}; 'weighted avg': {'precision': 0.9195529145444256; 'recall': 0.9192982456140351; 'f1-score': 0.9184043184885289; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.7272727272727273; 'f1-score': 0.6956521739130435; 'support': 11}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7543859649122806; 'recall': 0.7636363636363637; 'f1-score': 0.758082497212932; 'support': 31}; 'weighted avg': {'precision': 0.7798528579513299; 'recall': 0.7741935483870968; 'f1-score': 0.7762074297838673; 'support': 31}}
