lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,98.693101,0.726714,1,[X3 == 9],{'0': {'precision': 0.7940069812774831; 'recall': 0.8747440443489987; 'f1-score': 0.8324224133833944; 'support': 20023}; '1': {'precision': 0.41877172653534184; 'recall': 0.28452212250039366; 'f1-score': 0.3388336771048191; 'support': 6351}; 'accuracy': 0.7326154546143929; 'macro avg': {'precision': 0.6063893539064125; 'recall': 0.5796330834246961; 'f1-score': 0.5856280452441067; 'support': 26374}; 'weighted avg': {'precision': 0.703648328708008; 'recall': 0.7326154546143929; 'f1-score': 0.7135636106191102; 'support': 26374}},{'0': {'precision': 0.7937293729372937; 'recall': 0.8647191011235955; 'f1-score': 0.8277048827704884; 'support': 2225}; '1': {'precision': 0.40631163708086787; 'recall': 0.29178470254957506; 'f1-score': 0.3396537510305029; 'support': 706}; 'accuracy': 0.7267144319344934; 'macro avg': {'precision': 0.6000205050090808; 'recall': 0.5782519018365853; 'f1-score': 0.5836793169004957; 'support': 2931}; 'weighted avg': {'precision': 0.7004107371424672; 'recall': 0.7267144319344934; 'f1-score': 0.7101463365376567; 'support': 2931}}
10,3,DNF,5,26375,2930,3296,[8; 9],296,90.903544,0.727986,19,[X0 >= 43.500000 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 4] OR [X0 >= 43.500000 AND X1 != 4 AND X1 != 6 AND X3 != 3] OR [X0 < 21.500000 AND X0 >= 23.500000 AND X3 != 0 AND X3 != 1 AND X3 != 6 AND X6 == 0 AND X7 != 3 AND X13 != 31],{'0': {'precision': 0.813185736677116; 'recall': 0.8291464815462218; 'f1-score': 0.8210885531294048; 'support': 20023}; '1': {'precision': 0.4259103876489344; 'recall': 0.39955919395465994; 'f1-score': 0.41231419056128665; 'support': 6352}; 'accuracy': 0.7256872037914692; 'macro avg': {'precision': 0.6195480621630252; 'recall': 0.6143528377504409; 'f1-score': 0.6167013718453457; 'support': 26375}; 'weighted avg': {'precision': 0.7199166175481299; 'recall': 0.7256872037914692; 'f1-score': 0.7226417379243739; 'support': 26375}},{'0': {'precision': 0.8213321332133213; 'recall': 0.8202247191011236; 'f1-score': 0.8207780526197437; 'support': 2225}; '1': {'precision': 0.4350282485875706; 'recall': 0.4368794326241135; 'f1-score': 0.4359518754423213; 'support': 705}; 'accuracy': 0.7279863481228669; 'macro avg': {'precision': 0.628180190900446; 'recall': 0.6285520758626185; 'f1-score': 0.6283649640310325; 'support': 2930}; 'weighted avg': {'precision': 0.7283818811105383; 'recall': 0.7279863481228669; 'f1-score': 0.7281833581111831; 'support': 2930}}
10,3,DNF,6,26375,2930,3296,[8; 9],296,92.170817,0.744710,29,[X0 < 21.500000 AND X0 >= 21.500000 AND X1 != 5 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 != 5 AND X6 != 9 AND X6 == 3] OR [X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X7 != 3 AND X10 >= 7073.500000 AND X12 >= 34.500000] OR [X0 < 43.500000 AND X3 != 4 AND X3 != 9 AND X3 != 11 AND X5 != 3 AND X5 != 4 AND X7 != 1 AND X13 == 39],{'0': {'precision': 0.8055117044788237; 'recall': 0.8919242870698697; 'f1-score': 0.8465184623406171; 'support': 20023}; '1': {'precision': 0.48525214081826834; 'recall': 0.3211586901763224; 'f1-score': 0.3865100416824555; 'support': 6352}; 'accuracy': 0.7544644549763033; 'macro avg': {'precision': 0.645381922648546; 'recall': 0.6065414886230961; 'f1-score': 0.6165142520115363; 'support': 26375}; 'weighted avg': {'precision': 0.7283822732609339; 'recall': 0.7544644549763033; 'f1-score': 0.7357327376763274; 'support': 26375}},{'0': {'precision': 0.798625151637687; 'recall': 0.8876404494382022; 'f1-score': 0.8407833120476798; 'support': 2225}; '1': {'precision': 0.45295404814004375; 'recall': 0.2936170212765957; 'f1-score': 0.35628227194492257; 'support': 705}; 'accuracy': 0.7447098976109215; 'macro avg': {'precision': 0.6257895998888654; 'recall': 0.5906287353573989; 'f1-score': 0.5985327919963012; 'support': 2930}; 'weighted avg': {'precision': 0.7154517291237489; 'recall': 0.7447098976109213; 'f1-score': 0.7242054167328525; 'support': 2930}}
10,3,DNF,7,26375,2930,3296,[8; 9],296,96.934914,0.766553,24,[X0 < 21.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 == 4 AND X3 != 5 AND X3 != 13 AND X6 != 5] OR [X0 < 21.500000 AND X0 >= 27.500000 AND X3 != 4 AND X3 != 5 AND X3 == 11 AND X6 != 11 AND X6 == 3 AND X7 != 4 AND X9] OR [X3 != 5 AND X3 != 7 AND X3 != 11 AND X5 != 5 AND X7 == 5 AND X13 != 8 AND X13 != 22 AND X13 != 26],{'0': {'precision': 0.7681736550324042; 'recall': 0.9826699295809819; 'f1-score': 0.8622827968534303; 'support': 20023}; '1': {'precision': 0.5440210249671484; 'recall': 0.06517632241813602; 'f1-score': 0.11640657950231971; 'support': 6352}; 'accuracy': 0.7617061611374407; 'macro avg': {'precision': 0.6560973399997763; 'recall': 0.5239231259995589; 'f1-score': 0.489344688177875; 'support': 26375}; 'weighted avg': {'precision': 0.7141900529025652; 'recall': 0.7617061611374407; 'f1-score': 0.6826503520149751; 'support': 26375}},{'0': {'precision': 0.7717813051146385; 'recall': 0.983370786516854; 'f1-score': 0.8648221343873519; 'support': 2225}; '1': {'precision': 0.6105263157894737; 'recall': 0.08226950354609928; 'f1-score': 0.145; 'support': 705}; 'accuracy': 0.7665529010238907; 'macro avg': {'precision': 0.691153810452056; 'recall': 0.5328201450314766; 'f1-score': 0.504911067193676; 'support': 2930}; 'weighted avg': {'precision': 0.7329810431780375; 'recall': 0.7665529010238907; 'f1-score': 0.6916226105842518; 'support': 2930}}
10,3,DNF,8,26375,2930,3296,[8; 9],296,96.842862,0.716724,18,[X0 >= 43.500000 AND X3 != 11 AND X3 != 13] OR [X0 < 23.500000 AND X0 >= 54.500000 AND X1 != 0 AND X1 != 4 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 5 AND X13 != 3] OR [X0 < 23.500000 AND X0 >= 35.500000 AND X1 != 5 AND X6 == 14 AND X7 != 2 AND X13 != 0],{'0': {'precision': 0.8090716780636592; 'recall': 0.8213144226927687; 'f1-score': 0.8151470843349607; 'support': 20024}; '1': {'precision': 0.4083994708994709; 'recall': 0.3889151314753582; 'f1-score': 0.3984192273570449; 'support': 6351}; 'accuracy': 0.7171943127962085; 'macro avg': {'precision': 0.608735574481565; 'recall': 0.6051147770840635; 'f1-score': 0.6067831558460028; 'support': 26375}; 'weighted avg': {'precision': 0.7125913297148532; 'recall': 0.7171943127962085; 'f1-score': 0.7148005963855107; 'support': 26375}},{'0': {'precision': 0.8067781690140845; 'recall': 0.8241906474820144; 'f1-score': 0.8153914590747331; 'support': 2224}; '1': {'precision': 0.40577507598784196; 'recall': 0.3781869688385269; 'f1-score': 0.39149560117302057; 'support': 706}; 'accuracy': 0.7167235494880546; 'macro avg': {'precision': 0.6062766225009633; 'recall': 0.6011888081602706; 'f1-score': 0.6034435301238769; 'support': 2930}; 'weighted avg': {'precision': 0.7101542155408669; 'recall': 0.7167235494880546; 'f1-score': 0.7132513649864706; 'support': 2930}}
10,3,DNF,9,26375,2930,3296,[8; 9],296,92.962919,0.627986,22,[X0 < 43.500000 AND X0 >= 35.500000 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X6 != 3 AND X8 != 3 AND X13 != 12] OR [X1 != 4 AND X1 != 6 AND X5 != 6 AND X8 != 0 AND X13 != 2] OR [X1 != 2 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 == 9 AND X4 >= 8.500000 AND X6 != 8],{'0': {'precision': 0.83257108769139; 'recall': 0.6272972433080304; 'f1-score': 0.7155022642476717; 'support': 20024}; '1': {'precision': 0.338855421686747; 'recall': 0.6022673594709494; 'f1-score': 0.43369805544532003; 'support': 6351}; 'accuracy': 0.6212701421800948; 'macro avg': {'precision': 0.5857132546890684; 'recall': 0.61478230138949; 'f1-score': 0.5746001598464958; 'support': 26375}; 'weighted avg': {'precision': 0.7136862272252104; 'recall': 0.6212701421800948; 'f1-score': 0.647644879220042; 'support': 26375}},{'0': {'precision': 0.8292682926829268; 'recall': 0.6420863309352518; 'f1-score': 0.7237709072478459; 'support': 2224}; '1': {'precision': 0.34105960264900664; 'recall': 0.5835694050991501; 'f1-score': 0.4305120167189133; 'support': 706}; 'accuracy': 0.6279863481228669; 'macro avg': {'precision': 0.5851639476659667; 'recall': 0.612827868017201; 'f1-score': 0.5771414619833796; 'support': 2930}; 'weighted avg': {'precision': 0.7116316595211699; 'recall': 0.6279863481228669; 'f1-score': 0.6531085261169836; 'support': 2930}}
10,3,DNF,0,26374,2931,1648,[16; 17],296,58.655642,0.747185,29,[X0 >= 43.500000 AND X1 != 8 AND X3 != 11 AND X5 != 4 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X13 == 39] OR [X0 < 21.500000 AND X1 == 4 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X4 < 9.500000 AND X6 != 14 AND X7 == 0 AND X12 >= 41.500000 AND X13 != 23] OR [X3 != 0 AND X3 != 1 AND X3 != 6 AND X3 == 14 AND X5 != 3 AND X6 != 1 AND X7 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 21 AND X13 != 26],{'0': {'precision': 0.8131031922791389; 'recall': 0.87519352744344; 'f1-score': 0.8430066145520144; 'support': 20023}; '1': {'precision': 0.48175031107424304; 'recall': 0.36576917020941585; 'f1-score': 0.41582386109370806; 'support': 6351}; 'accuracy': 0.7525214226131797; 'macro avg': {'precision': 0.647426751676691; 'recall': 0.6204813488264279; 'f1-score': 0.6294152378228612; 'support': 26374}; 'weighted avg': {'precision': 0.7333116495274784; 'recall': 0.7525214226131797; 'f1-score': 0.7401387269652356; 'support': 26374}},{'0': {'precision': 0.8109807208717519; 'recall': 0.8696629213483146; 'f1-score': 0.8392973324658426; 'support': 2225}; '1': {'precision': 0.46788990825688076; 'recall': 0.3611898016997167; 'f1-score': 0.407673860911271; 'support': 706}; 'accuracy': 0.7471852610030706; 'macro avg': {'precision': 0.6394353145643163; 'recall': 0.6154263615240156; 'f1-score': 0.6234855966885569; 'support': 2931}; 'weighted avg': {'precision': 0.7283392627666345; 'recall': 0.7471852610030706; 'f1-score': 0.7353307098395965; 'support': 2931}}
10,3,DNF,1,26374,2931,1648,[16; 17],296,56.624185,0.734562,47,[X0 < 21.500000 AND X0 >= 43.500000 AND X1 != 5 AND X1 != 7 AND X1 != 8 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 3 AND X6 != 3 AND X6 == 4 AND X7 != 1 AND X11 < 1923.000000 AND X12 >= 34.500000 AND X13 != 21 AND X13 != 31] OR [X0 < 54.500000 AND X1 != 2 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X4 >= 8.500000 AND X5 != 3 AND X5 == 2 AND X6 != 0 AND X6 != 5 AND X6 != 14 AND X13 != 10] OR [X0 >= 29.500000 AND X3 != 2 AND X3 != 13 AND X3 == 9 AND X5 != 0 AND X6 != 1 AND X6 != 8 AND X6 != 13 AND X6 == 4 AND X8 != 2 AND X11 < 1551.500000 AND X13 != 27 AND X13 != 33],{'0': {'precision': 0.825471925843673; 'recall': 0.8539179943065475; 'f1-score': 0.8394540455616653; 'support': 20023}; '1': {'precision': 0.48330683624801274; 'recall': 0.4307982994803968; 'f1-score': 0.4555444555444555; 'support': 6351}; 'accuracy': 0.7520285129294002; 'macro avg': {'precision': 0.6543893810458429; 'recall': 0.6423581468934721; 'f1-score': 0.6474992505530603; 'support': 26374}; 'weighted avg': {'precision': 0.7430767455895576; 'recall': 0.7520285129294002; 'f1-score': 0.7470065667492249; 'support': 26374}},{'0': {'precision': 0.8188629352137505; 'recall': 0.8350561797752809; 'f1-score': 0.8268802848242102; 'support': 2225}; '1': {'precision': 0.44561933534743203; 'recall': 0.4178470254957507; 'f1-score': 0.4312865497076024; 'support': 706}; 'accuracy': 0.734561583077448; 'macro avg': {'precision': 0.6322411352805912; 'recall': 0.6264516026355158; 'f1-score': 0.6290834172659063; 'support': 2931}; 'weighted avg': {'precision': 0.7289584720593252; 'recall': 0.734561583077448; 'f1-score': 0.7315922681089849; 'support': 2931}}
10,3,DNF,2,26374,2931,1648,[16; 17],296,58.583781,0.767997,34,[X1 != 4 AND X1 != 5 AND X3 != 1 AND X3 != 5 AND X3 != 13 AND X3 != 15 AND X3 == 11 AND X5 == 2 AND X6 != 3 AND X12 < 41.500000] OR [X0 < 23.500000 AND X0 >= 54.500000 AND X1 == 0 AND X3 != 8 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X11 < 1568.500000 AND X13 != 8 AND X13 != 31 AND X13 == 39] OR [X0 < 61.500000 AND X1 != 0 AND X3 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 14 AND X10 >= 57.000000 AND X13 != 13 AND X13 != 37],{'0': {'precision': 0.78934504329094; 'recall': 0.9516056534984767; 'f1-score': 0.8629138173089987; 'support': 20023}; '1': {'precision': 0.5664429530201343; 'recall': 0.19933868682097308; 'f1-score': 0.2948986722571628; 'support': 6351}; 'accuracy': 0.7704557518768484; 'macro avg': {'precision': 0.6778939981555372; 'recall': 0.5754721701597248; 'f1-score': 0.5789062447830808; 'support': 26374}; 'weighted avg': {'precision': 0.7356690299706288; 'recall': 0.7704557518768484; 'f1-score': 0.7261327379799546; 'support': 26374}},{'0': {'precision': 0.7862171174509077; 'recall': 0.9537078651685393; 'f1-score': 0.8619008935824534; 'support': 2225}; '1': {'precision': 0.5560344827586207; 'recall': 0.18271954674220964; 'f1-score': 0.27505330490405117; 'support': 706}; 'accuracy': 0.7679972705561242; 'macro avg': {'precision': 0.6711258001047642; 'recall': 0.5682137059553745; 'f1-score': 0.5684770992432523; 'support': 2931}; 'weighted avg': {'precision': 0.7307722385383336; 'recall': 0.7679972705561242; 'f1-score': 0.7205449066814121; 'support': 2931}}
10,3,DNF,3,26374,2931,1648,[16; 17],296,58.533413,0.802115,40,[X0 < 54.500000 AND X0 >= 43.500000 AND X3 != 5 AND X3 != 6 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 7 AND X6 != 9 AND X6 != 12 AND X7 != 3 AND X8 != 1 AND X10 < 57.000000 AND X13 != 41 AND X13 == 39] OR [X0 < 21.500000 AND X0 >= 27.500000 AND X1 != 8 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 11 AND X5 != 0 AND X6 != 6 AND X6 != 13 AND X8 != 4 AND X12 >= 39.500000 AND X13 != 27 AND X13 != 32 AND X13 != 35] OR [X3 != 0 AND X3 != 3 AND X6 != 14 AND X8 == 4 AND X10 >= 5119.000000 AND X13 != 9 AND X13 != 11 AND X13 != 12],{'0': {'precision': 0.8142260484145926; 'recall': 0.954152724366978; 'f1-score': 0.8786533906684756; 'support': 20023}; '1': {'precision': 0.6845360824742268; 'recall': 0.3136513934813415; 'f1-score': 0.4301911240686751; 'support': 6351}; 'accuracy': 0.7999165845150527; 'macro avg': {'precision': 0.7493810654444097; 'recall': 0.6339020589241597; 'f1-score': 0.6544222573685754; 'support': 26374}; 'weighted avg': {'precision': 0.7829960122544628; 'recall': 0.7999165845150527; 'f1-score': 0.7706612827146069; 'support': 26374}},{'0': {'precision': 0.8169556840077071; 'recall': 0.952808988764045; 'f1-score': 0.8796680497925311; 'support': 2225}; '1': {'precision': 0.6875; 'recall': 0.3271954674220963; 'f1-score': 0.44337811900191937; 'support': 706}; 'accuracy': 0.802115319003753; 'macro avg': {'precision': 0.7522278420038535; 'recall': 0.6400022280930706; 'f1-score': 0.6615230843972253; 'support': 2931}; 'weighted avg': {'precision': 0.7857732503982081; 'recall': 0.802115319003753; 'f1-score': 0.7745774011612885; 'support': 2931}}
10,3,DNF,4,26374,2931,1648,[16; 17],296,55.779580,0.776868,32,[X1 != 7 AND X1 != 8 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X5 != 5 AND X5 == 2 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X13 != 6] OR [X0 < 21.500000 AND X3 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 8 AND X6 == 4 AND X7 != 5 AND X13 != 4 AND X13 != 25] OR [X0 < 21.500000 AND X0 >= 35.500000 AND X1 == 4 AND X3 != 5 AND X3 != 13 AND X5 != 4 AND X6 != 5 AND X6 != 7 AND X8 == 4 AND X12 >= 39.500000 AND X13 != 22],{'0': {'precision': 0.8826641937595462; 'recall': 0.8081206612395745; 'f1-score': 0.8437491852431235; 'support': 20023}; '1': {'precision': 0.5222581447401144; 'recall': 0.6613131790269249; 'f1-score': 0.5836170360591955; 'support': 6351}; 'accuracy': 0.7727686357776599; 'macro avg': {'precision': 0.7024611692498304; 'recall': 0.7347169201332497; 'f1-score': 0.7136831106511594; 'support': 26374}; 'weighted avg': {'precision': 0.7958764930951642; 'recall': 0.7727686357776599; 'f1-score': 0.7811079749804737; 'support': 26374}},{'0': {'precision': 0.8822384428223844; 'recall': 0.8148314606741573; 'f1-score': 0.847196261682243; 'support': 2225}; '1': {'precision': 0.5296803652968036; 'recall': 0.6572237960339944; 'f1-score': 0.5865992414664981; 'support': 706}; 'accuracy': 0.7768679631525077; 'macro avg': {'precision': 0.705959404059594; 'recall': 0.7360276283540759; 'f1-score': 0.7168977515743706; 'support': 2931}; 'weighted avg': {'precision': 0.7973165722208628; 'recall': 0.7768679631525077; 'f1-score': 0.7844253656493819; 'support': 2931}}
10,3,DNF,5,26375,2930,1648,[16; 17],296,58.808897,0.737884,45,[X1 != 0 AND X1 != 2 AND X1 != 5 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 == 9 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X6 != 6 AND X6 != 12 AND X7 != 3 AND X11 < 2168.500000 AND X13 != 6 AND X13 != 13 AND X13 != 24 AND X13 != 31] OR [X1 != 6 AND X1 != 7 AND X1 == 2 AND X3 != 3 AND X3 != 4 AND X3 != 8 AND X3 != 10 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X12 < 49.500000 AND X13 != 25] OR [X0 >= 23.500000 AND X1 != 2 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X5 != 3 AND X5 == 2 AND X6 != 13 AND X7 != 4 AND X12 >= 39.500000 AND X13 != 8 AND X13 != 11],{'0': {'precision': 0.896530847006115; 'recall': 0.7395495180542376; 'f1-score': 0.8105090311986864; 'support': 20023}; '1': {'precision': 0.4709880300263745; 'recall': 0.7309508816120907; 'f1-score': 0.5728562615669339; 'support': 6352}; 'accuracy': 0.737478672985782; 'macro avg': {'precision': 0.6837594385162448; 'recall': 0.7352501998331642; 'f1-score': 0.6916826463828102; 'support': 26375}; 'weighted avg': {'precision': 0.7940456157850605; 'recall': 0.737478672985782; 'f1-score': 0.7532741347929655; 'support': 26375}},{'0': {'precision': 0.8901981788966256; 'recall': 0.7469662921348315; 'f1-score': 0.812316715542522; 'support': 2225}; '1': {'precision': 0.4703668861712135; 'recall': 0.7092198581560284; 'f1-score': 0.5656108597285068; 'support': 705}; 'accuracy': 0.7378839590443687; 'macro avg': {'precision': 0.6802825325339196; 'recall': 0.72809307514543; 'f1-score': 0.6889637876355144; 'support': 2930}; 'weighted avg': {'precision': 0.7891807518074052; 'recall': 0.7378839590443687; 'f1-score': 0.7529557502357367; 'support': 2930}}
10,3,DNF,6,26375,2930,1648,[16; 17],296,56.063927,0.762457,42,[X0 < 54.500000 AND X0 >= 35.500000 AND X3 != 0 AND X3 != 1 AND X3 != 4 AND X5 != 5 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 == 3 AND X7 == 0 AND X8 == 4 AND X13 != 27 AND X13 != 33 AND X13 != 36] OR [X0 < 61.500000 AND X1 != 0 AND X1 != 7 AND X3 != 2 AND X3 != 6 AND X3 != 8 AND X5 != 4 AND X5 == 2 AND X6 != 3 AND X6 != 12 AND X13 != 0 AND X13 != 26 AND X13 != 35] OR [X0 >= 54.500000 AND X1 != 6 AND X3 != 15 AND X5 != 3 AND X6 != 1 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 == 12 AND X9 AND X13 != 9 AND X13 != 22 AND X13 != 36],{'0': {'precision': 0.8462977002779883; 'recall': 0.836238325925186; 'f1-score': 0.8412379421221865; 'support': 20023}; '1': {'precision': 0.5024279210925645; 'recall': 0.5212531486146096; 'f1-score': 0.511667439344769; 'support': 6352}; 'accuracy': 0.7603791469194313; 'macro avg': {'precision': 0.6743628106852764; 'recall': 0.6787457372698977; 'f1-score': 0.6764526907334778; 'support': 26375}; 'weighted avg': {'precision': 0.7634821235050665; 'recall': 0.7603791469194313; 'f1-score': 0.7618661190457067; 'support': 26375}},{'0': {'precision': 0.8505272810637322; 'recall': 0.8337078651685393; 'f1-score': 0.8420335905583295; 'support': 2225}; '1': {'precision': 0.5060080106809078; 'recall': 0.5375886524822695; 'f1-score': 0.5213204951856947; 'support': 705}; 'accuracy': 0.7624573378839591; 'macro avg': {'precision': 0.67826764587232; 'recall': 0.6856482588254045; 'f1-score': 0.681677042872012; 'support': 2930}; 'weighted avg': {'precision': 0.767631006108138; 'recall': 0.7624573378839591; 'f1-score': 0.7648654225591119; 'support': 2930}}
10,3,DNF,7,26375,2930,1648,[16; 17],296,55.924482,0.767235,43,[X1 != 0 AND X1 != 6 AND X1 != 7 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2] OR [X0 < 21.500000 AND X1 != 4 AND X1 != 5 AND X1 != 8 AND X4 >= 10.500000 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X13 != 31 AND X13 != 41] OR [X0 < 21.500000 AND X0 >= 29.500000 AND X1 != 2 AND X1 != 6 AND X1 != 8 AND X3 != 0 AND X3 != 8 AND X5 != 3 AND X6 != 6 AND X6 != 10 AND X8 != 0 AND X9 AND X12 >= 41.500000 AND X13 != 8 AND X13 != 23 AND X13 == 39],{'0': {'precision': 0.8557355064988653; 'recall': 0.8285971133196823; 'f1-score': 0.8419476795818427; 'support': 20023}; '1': {'precision': 0.5088020609703735; 'recall': 0.5596662468513854; 'f1-score': 0.5330234650273634; 'support': 6352}; 'accuracy': 0.7638293838862559; 'macro avg': {'precision': 0.6822687837346194; 'recall': 0.6941316800855339; 'f1-score': 0.687485572304603; 'support': 26375}; 'weighted avg': {'precision': 0.7721820943283637; 'recall': 0.7638293838862559; 'f1-score': 0.7675481872273383; 'support': 26375}},{'0': {'precision': 0.8537368179734067; 'recall': 0.8368539325842697; 'f1-score': 0.8452110758057196; 'support': 2225}; '1': {'precision': 0.5153538050734312; 'recall': 0.5475177304964539; 'f1-score': 0.530949105914718; 'support': 705}; 'accuracy': 0.7672354948805461; 'macro avg': {'precision': 0.684545311523419; 'recall': 0.6921858315403617; 'f1-score': 0.6880800908602188; 'support': 2930}; 'weighted avg': {'precision': 0.7723170145281908; 'recall': 0.7672354948805461; 'f1-score': 0.769595141070854; 'support': 2930}}
10,3,DNF,8,26375,2930,1648,[16; 17],296,57.034842,0.737543,41,[X0 < 54.500000 AND X0 >= 43.500000 AND X1 != 5 AND X3 != 4 AND X3 != 6 AND X3 != 14 AND X6 != 1 AND X6 != 6 AND X6 != 9 AND X6 != 12] OR [X0 >= 27.500000 AND X1 != 2 AND X3 != 0 AND X3 != 3 AND X3 != 7 AND X6 != 12 AND X7 != 4 AND X7 == 0 AND X11 >= 2218.500000 AND X13 != 0 AND X13 != 2 AND X13 != 14 AND X13 != 26] OR [X1 != 7 AND X1 == 4 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X3 != 14 AND X4 < 13.500000 AND X5 != 4 AND X5 == 2 AND X6 != 11 AND X6 == 10 AND X7 != 3 AND X11 < 1568.500000 AND X12 >= 39.500000 AND X13 != 20],{'0': {'precision': 0.7934549356223176; 'recall': 0.8863363963244107; 'f1-score': 0.8373277976976788; 'support': 20024}; '1': {'precision': 0.4319940104816571; 'recall': 0.2725555030703826; 'f1-score': 0.3342344081869087; 'support': 6351}; 'accuracy': 0.7385402843601896; 'macro avg': {'precision': 0.6127244730519874; 'recall': 0.5794459496973967; 'f1-score': 0.5857811029422938; 'support': 26375}; 'weighted avg': {'precision': 0.7064165153164093; 'recall': 0.7385402843601896; 'f1-score': 0.7161848169665734; 'support': 26375}},{'0': {'precision': 0.7920513849859494; 'recall': 0.8871402877697842; 'f1-score': 0.8369034994697773; 'support': 2224}; '1': {'precision': 0.428246013667426; 'recall': 0.26628895184135976; 'f1-score': 0.32838427947598253; 'support': 706}; 'accuracy': 0.7375426621160409; 'macro avg': {'precision': 0.6101486993266877; 'recall': 0.5767146198055719; 'f1-score': 0.5826438894728799; 'support': 2930}; 'weighted avg': {'precision': 0.7043904320334314; 'recall': 0.7375426621160409; 'f1-score': 0.714372929737484; 'support': 2930}}
