lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,605.178223,0.476629,3,[X0 < 29.500000 OR X3 == 1 OR X13 == 10],{'0': {'precision': 0.6724013541262002; 'recall': 0.6051041302502123; 'f1-score': 0.6369801798012723; 'support': 20023}; '1': {'precision': 0.05362058647516457; 'recall': 0.07054007242953865; 'f1-score': 0.060927512579899354; 'support': 6351}; 'accuracy': 0.47637825130810646; 'macro avg': {'precision': 0.36301097030068236; 'recall': 0.33782210133987545; 'f1-score': 0.34895384619058584; 'support': 26374}; 'weighted avg': {'precision': 0.5233956418583711; 'recall': 0.47637825130810646; 'f1-score': 0.4982636222247599; 'support': 26374}},{'0': {'precision': 0.6740554156171285; 'recall': 0.6013483146067415; 'f1-score': 0.6356294536817102; 'support': 2225}; '1': {'precision': 0.06236786469344609; 'recall': 0.08356940509915015; 'f1-score': 0.07142857142857142; 'support': 706}; 'accuracy': 0.47662913681337427; 'macro avg': {'precision': 0.3682116401552873; 'recall': 0.34245885985294583; 'f1-score': 0.3535290125551408; 'support': 2931}; 'weighted avg': {'precision': 0.5267161420067157; 'recall': 0.47662913681337427; 'f1-score': 0.4997284564552632; 'support': 2931}}
10,2,DNF,9,26375,2930,206,[128; 129],296,757.120868,0.706826,63,[X0 >= 27.500000 AND X1 != 1 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 12 AND X3 != 13 AND X3 != 15 AND X5 != 3 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X8 != 3 AND X11 < 1862.000000 AND X13 != 9 AND X13 != 10 AND X13 == 39] OR [X0 >= 21.500000 AND X1 != 6 AND X3 != 0 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 9 AND X3 != 15 AND X5 != 4 AND X6 != 6 AND X6 != 7 AND X6 != 12 AND X6 != 14 AND X8 != 2 AND X8 != 3 AND X11 < 1862.000000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 18 AND X13 != 25 AND X13 != 27 AND X13 != 28 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 37 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.829601795313397; 'recall': 0.7938473831402317; 'f1-score': 0.8113308664029603; 'support': 20024}; '1': {'precision': 0.4277793179927918; 'recall': 0.48590773106597385; 'f1-score': 0.45499447106524143; 'support': 6351}; 'accuracy': 0.719696682464455; 'macro avg': {'precision': 0.6286905566530944; 'recall': 0.6398775571031028; 'f1-score': 0.6331626687341009; 'support': 26375}; 'weighted avg': {'precision': 0.7328444662721396; 'recall': 0.719696682464455; 'f1-score': 0.7255264134441033; 'support': 26375}},{'0': {'precision': 0.8164116828929068; 'recall': 0.79181654676259; 'f1-score': 0.8039260442821272; 'support': 2224}; '1': {'precision': 0.40103492884864167; 'recall': 0.43909348441926344; 'f1-score': 0.41920216362407037; 'support': 706}; 'accuracy': 0.7068259385665528; 'macro avg': {'precision': 0.6087233058707742; 'recall': 0.6154550155909266; 'f1-score': 0.6115641039530988; 'support': 2930}; 'weighted avg': {'precision': 0.716324314853572; 'recall': 0.7068259385665528; 'f1-score': 0.7112246587037695; 'support': 2930}}
10,3,CNF,0,26374,2931,3296,[8; 9],296,160.466385,0.779939,23,[X0 >= 35.500000 OR X10 >= 3048.000000 OR X13 == 19] AND [X3 == 4 OR X3 == 7 OR X3 == 14 OR X4 >= 12.500000 OR X6 == 4 OR X6 == 12 OR X6 == 13 OR X10 >= 7073.500000 OR X11 >= 1881.500000] AND [X0 >= 23.500000 OR X1 == 0 OR X1 == 2 OR X1 == 5 OR X3 == 6 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X10 >= 7073.500000 OR X12 >= 41.500000],{'0': {'precision': 0.8736031652676042; 'recall': 0.8160115866753234; 'f1-score': 0.8438258534318029; 'support': 20023}; '1': {'precision': 0.5197497066875244; 'recall': 0.6277751535191308; 'f1-score': 0.5686777920410783; 'support': 6351}; 'accuracy': 0.7706832486539774; 'macro avg': {'precision': 0.6966764359775643; 'recall': 0.7218933700972271; 'f1-score': 0.7062518227364406; 'support': 26374}; 'weighted avg': {'precision': 0.7883933633626187; 'recall': 0.7706832486539774; 'f1-score': 0.7775687313459422; 'support': 26374}},{'0': {'precision': 0.8779904306220095; 'recall': 0.8247191011235955; 'f1-score': 0.8505214368482039; 'support': 2225}; '1': {'precision': 0.5362663495838288; 'recall': 0.6388101983002833; 'f1-score': 0.5830639948287007; 'support': 706}; 'accuracy': 0.7799385875127943; 'macro avg': {'precision': 0.7071283901029192; 'recall': 0.7317646497119394; 'f1-score': 0.7167927158384524; 'support': 2931}; 'weighted avg': {'precision': 0.7956781818287801; 'recall': 0.7799385875127943; 'f1-score': 0.7860980475388321; 'support': 2931}}
10,3,CNF,1,26374,2931,3296,[8; 9],296,155.145105,0.620266,17,[X1 == 4 OR X3 == 3 OR X3 == 14 OR X13 == 1] AND [X0 >= 54.500000 OR X1 == 2 OR X3 == 6 OR X3 == 7 OR X5 != 4 OR X6 == 1] AND [X0 < 43.500000 OR X3 == 9 OR X5 == 1 OR X6 == 12 OR X10 >= 7073.500000 OR X11 >= 1862.000000 OR X13 == 2],{'0': {'precision': 0.8007595852423438; 'recall': 0.6633871048294462; 'f1-score': 0.7256289093441861; 'support': 20023}; '1': {'precision': 0.3112609850807276; 'recall': 0.4796095103133365; 'f1-score': 0.3775175063518622; 'support': 6351}; 'accuracy': 0.6191324789565481; 'macro avg': {'precision': 0.5560102851615357; 'recall': 0.5714983075713913; 'f1-score': 0.5515732078480242; 'support': 26374}; 'weighted avg': {'precision': 0.6828857090905874; 'recall': 0.6191324789565482; 'f1-score': 0.6418018250792187; 'support': 26374}},{'0': {'precision': 0.8015184381778742; 'recall': 0.6642696629213484; 'f1-score': 0.7264684197591545; 'support': 2225}; '1': {'precision': 0.31278748850046; 'recall': 0.48158640226628896; 'f1-score': 0.3792526491912995; 'support': 706}; 'accuracy': 0.6202661207778914; 'macro avg': {'precision': 0.5571529633391671; 'recall': 0.5729280325938186; 'f1-score': 0.552860534475227; 'support': 2931}; 'weighted avg': {'precision': 0.6837961418720897; 'recall': 0.6202661207778916; 'f1-score': 0.6428333689161297; 'support': 2931}}
10,3,CNF,2,26374,2931,3296,[8; 9],296,151.653266,0.785397,17,[X0 >= 54.500000 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1] AND [X0 >= 21.500000 OR X0 < 43.500000 OR X1 == 0 OR X1 == 2 OR X3 == 2 OR X6 == 6 OR X10 >= 7073.500000 OR X12 >= 49.500000] AND [X5 == 2 OR X6 == 13 OR X8 == 3 OR X10 >= 4243.500000],{'0': {'precision': 0.843222955959903; 'recall': 0.8864306048044749; 'f1-score': 0.8642871055707051; 'support': 20023}; '1': {'precision': 0.5729577464788732; 'recall': 0.48039678790741613; 'f1-score': 0.5226104830421378; 'support': 6351}; 'accuracy': 0.7886554940471676; 'macro avg': {'precision': 0.7080903512193881; 'recall': 0.6834136963559455; 'f1-score': 0.6934487943064214; 'support': 26374}; 'weighted avg': {'precision': 0.7781416506814463; 'recall': 0.7886554940471676; 'f1-score': 0.7820095507940716; 'support': 26374}},{'0': {'precision': 0.8419023136246787; 'recall': 0.8831460674157303; 'f1-score': 0.8620311471813994; 'support': 2225}; '1': {'precision': 0.5644891122278057; 'recall': 0.4773371104815864; 'f1-score': 0.5172678434382195; 'support': 706}; 'accuracy': 0.7853974752644148; 'macro avg': {'precision': 0.7031957129262423; 'recall': 0.6802415889486584; 'f1-score': 0.6896494953098095; 'support': 2931}; 'weighted avg': {'precision': 0.7750808464850703; 'recall': 0.7853974752644148; 'f1-score': 0.7789868304148743; 'support': 2931}}
10,3,CNF,3,26374,2931,3296,[8; 9],296,152.907668,0.544183,27,[X1 == 2 OR X1 == 7 OR X3 == 7 OR X3 == 10 OR X5 == 1 OR X6 == 6 OR X6 == 14 OR X6 != 3 OR X10 >= 57.000000 OR X13 != 39] AND [X0 >= 43.500000 OR X1 == 1 OR X3 == 10 OR X3 == 11 OR X6 == 3 OR X10 >= 7073.500000 OR X13 == 10] AND [X0 >= 23.500000 OR X0 < 35.500000 OR X1 == 5 OR X3 == 2 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X13 == 9],{'0': {'precision': 0.816724401836784; 'recall': 0.506317734605204; 'f1-score': 0.625107904797139; 'support': 20023}; '1': {'precision': 0.2919561635985961; 'recall': 0.641788694693749; 'f1-score': 0.40133910988578186; 'support': 6351}; 'accuracy': 0.5389398650185789; 'macro avg': {'precision': 0.55434028271769; 'recall': 0.5740532146494766; 'f1-score': 0.5132235073414604; 'support': 26374}; 'weighted avg': {'precision': 0.6903574085460153; 'recall': 0.5389398650185789; 'f1-score': 0.5712231843724014; 'support': 26374}},{'0': {'precision': 0.8246895544192842; 'recall': 0.5074157303370787; 'f1-score': 0.6282693377851976; 'support': 2225}; '1': {'precision': 0.29833546734955185; 'recall': 0.660056657223796; 'f1-score': 0.4109347442680776; 'support': 706}; 'accuracy': 0.5441828727396792; 'macro avg': {'precision': 0.561512510884418; 'recall': 0.5837361937804373; 'f1-score': 0.5196020410266375; 'support': 2931}; 'weighted avg': {'precision': 0.6979048442619211; 'recall': 0.5441828727396792; 'f1-score': 0.5759192105170001; 'support': 2931}}
10,3,CNF,4,26374,2931,3296,[8; 9],296,153.674123,0.726373,21,[X1 == 7 OR X3 == 10 OR X3 == 12 OR X4 >= 9.500000 OR X5 == 1 OR X13 == 18] AND [X0 >= 21.500000 OR X0 < 35.500000 OR X1 == 4 OR X1 == 5 OR X3 == 15 OR X6 == 7 OR X10 >= 7073.500000] AND [X1 == 2 OR X3 == 8 OR X3 == 11 OR X5 == 1 OR X6 == 3 OR X6 == 14 OR X10 >= 6618.500000 OR X13 == 22],{'0': {'precision': 0.7955325674005584; 'recall': 0.8680017979323777; 'f1-score': 0.8301886792452831; 'support': 20023}; '1': {'precision': 0.4161696487740225; 'recall': 0.2966461974492206; 'f1-score': 0.34638720353006064; 'support': 6351}; 'accuracy': 0.7304163191021461; 'macro avg': {'precision': 0.6058511080872905; 'recall': 0.5823239976907992; 'f1-score': 0.5882879413876718; 'support': 26374}; 'weighted avg': {'precision': 0.7041799513318115; 'recall': 0.7304163191021461; 'f1-score': 0.7136867010748358; 'support': 26374}},{'0': {'precision': 0.7905267456104532; 'recall': 0.8701123595505618; 'f1-score': 0.8284124946512623; 'support': 2225}; '1': {'precision': 0.4004149377593361; 'recall': 0.273371104815864; 'f1-score': 0.32491582491582494; 'support': 706}; 'accuracy': 0.7263732514500171; 'macro avg': {'precision': 0.5954708416848946; 'recall': 0.5717417321832129; 'f1-score': 0.5766641597835436; 'support': 2931}; 'weighted avg': {'precision': 0.6965591794750425; 'recall': 0.7263732514500171; 'f1-score': 0.7071335288262132; 'support': 2931}}
10,3,CNF,5,26375,2930,3296,[8; 9],296,156.260764,0.738225,21,[X0 >= 29.500000 OR X1 == 0 OR X1 == 2 OR X6 == 3 OR X6 == 13] AND [X0 >= 21.500000 OR X1 == 5 OR X3 == 11 OR X6 == 1 OR X10 >= 5119.000000 OR X13 == 7 OR X13 == 31] AND [X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X7 == 5 OR X11 >= 1551.500000 OR X13 == 19 OR X13 == 26 OR X13 == 36],{'0': {'precision': 0.8334432550352595; 'recall': 0.8204564750536882; 'f1-score': 0.8268988775356119; 'support': 20023}; '1': {'precision': 0.4605342136854742; 'recall': 0.48315491183879095; 'f1-score': 0.4715734480639213; 'support': 6352}; 'accuracy': 0.7392227488151659; 'macro avg': {'precision': 0.6469887343603669; 'recall': 0.6518056934462396; 'f1-score': 0.6492361627997666; 'support': 26375}; 'weighted avg': {'precision': 0.7436340330199481; 'recall': 0.7392227488151659; 'f1-score': 0.7413243892700505; 'support': 26375}},{'0': {'precision': 0.8368761552680222; 'recall': 0.813932584269663; 'f1-score': 0.8252449305080884; 'support': 2225}; '1': {'precision': 0.4595300261096606; 'recall': 0.49929078014184397; 'f1-score': 0.4785859959211421; 'support': 705}; 'accuracy': 0.7382252559726963; 'macro avg': {'precision': 0.6482030906888414; 'recall': 0.6566116822057535; 'f1-score': 0.6519154632146152; 'support': 2930}; 'weighted avg': {'precision': 0.746081267535379; 'recall': 0.7382252559726963; 'f1-score': 0.7418338216740279; 'support': 2930}}
10,3,CNF,6,26375,2930,3296,[8; 9],296,154.422606,0.778157,25,[X3 == 14 OR X5 == 1 OR X7 == 5 OR X10 >= 57.000000 OR X12 >= 49.500000] AND [X0 >= 21.500000 OR X1 == 1 OR X1 == 2 OR X1 == 7 OR X3 == 9 OR X3 == 11 OR X5 == 1 OR X6 == 13 OR X6 == 14] AND [X1 == 1 OR X3 == 2 OR X3 == 4 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 5 OR X6 == 14 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X13 == 36],{'0': {'precision': 0.8113935844536138; 'recall': 0.9133496479049094; 'f1-score': 0.8593581128706357; 'support': 20023}; '1': {'precision': 0.5477059436913452; 'recall': 0.3307619647355164; 'f1-score': 0.41244601491951316; 'support': 6352}; 'accuracy': 0.773042654028436; 'macro avg': {'precision': 0.6795497640724795; 'recall': 0.6220558063202128; 'f1-score': 0.6359020638950744; 'support': 26375}; 'weighted avg': {'precision': 0.7478886026859577; 'recall': 0.773042654028436; 'f1-score': 0.7517264296029379; 'support': 26375}},{'0': {'precision': 0.8169014084507042; 'recall': 0.9123595505617977; 'f1-score': 0.861995753715499; 'support': 2225}; '1': {'precision': 0.5617977528089888; 'recall': 0.3546099290780142; 'f1-score': 0.4347826086956522; 'support': 705}; 'accuracy': 0.7781569965870307; 'macro avg': {'precision': 0.6893495806298465; 'recall': 0.6334847398199059; 'f1-score': 0.6483891812055755; 'support': 2930}; 'weighted avg': {'precision': 0.7555198121273563; 'recall': 0.7781569965870307; 'f1-score': 0.7592021471492902; 'support': 2930}}
10,3,CNF,7,26375,2930,3296,[8; 9],296,162.460907,0.708874,16,[X0 >= 35.500000 OR X1 == 5 OR X3 == 2 OR X3 == 10 OR X3 == 14 OR X7 == 0 OR X13 != 41] AND [X1 == 1 OR X1 == 2 OR X3 == 7 OR X6 == 14] AND [X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 != 11 OR X10 >= 7073.500000],{'0': {'precision': 0.7689832130120902; 'recall': 0.8830844528791889; 'f1-score': 0.8220935909059209; 'support': 20023}; '1': {'precision': 0.30760130139012126; 'recall': 0.163727959697733; 'f1-score': 0.21370594883386418; 'support': 6352}; 'accuracy': 0.7098388625592417; 'macro avg': {'precision': 0.5382922572011057; 'recall': 0.5234062062884609; 'f1-score': 0.5178997698698926; 'support': 26375}; 'weighted avg': {'precision': 0.6578667048557774; 'recall': 0.7098388625592417; 'f1-score': 0.6755730865479417; 'support': 26375}},{'0': {'precision': 0.76796875; 'recall': 0.8835955056179775; 'f1-score': 0.8217345872518286; 'support': 2225}; '1': {'precision': 0.3; 'recall': 0.1574468085106383; 'f1-score': 0.20651162790697675; 'support': 705}; 'accuracy': 0.7088737201365187; 'macro avg': {'precision': 0.533984375; 'recall': 0.5205211570643079; 'f1-score': 0.5141231075794026; 'support': 2930}; 'weighted avg': {'precision': 0.655368760665529; 'recall': 0.7088737201365187; 'f1-score': 0.6737031243377942; 'support': 2930}}
10,3,CNF,8,26375,2930,3296,[8; 9],296,157.069239,0.749829,29,[X1 == 2 OR X3 == 12 OR X6 == 10 OR X6 == 11 OR X13 == 22] AND [X0 >= 35.500000 OR X0 < 23.500000 OR X1 == 0 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X13 == 0 OR X13 == 5] AND [X0 >= 21.500000 OR X0 < 43.500000 OR X1 == 5 OR X3 == 5 OR X3 == 7 OR X3 == 8 OR X5 == 1 OR X6 == 3 OR X6 == 11 OR X6 == 13 OR X7 != 0 OR X8 == 2 OR X10 >= 7073.500000 OR X12 >= 39.500000 OR X13 == 34],{'0': {'precision': 0.804105650884916; 'recall': 0.8939772273272073; 'f1-score': 0.8466631982216336; 'support': 20024}; '1': {'precision': 0.4838317529783613; 'recall': 0.31333648244370965; 'f1-score': 0.38035168195718655; 'support': 6351}; 'accuracy': 0.7541611374407583; 'macro avg': {'precision': 0.6439687019316387; 'recall': 0.6036568548854585; 'f1-score': 0.61350744008941; 'support': 26375}; 'weighted avg': {'precision': 0.7269849105776353; 'recall': 0.7541611374407583; 'f1-score': 0.7343771531109037; 'support': 26375}},{'0': {'precision': 0.7976047904191617; 'recall': 0.8983812949640287; 'f1-score': 0.8449989426940158; 'support': 2224}; '1': {'precision': 0.4682352941176471; 'recall': 0.2818696883852691; 'f1-score': 0.35190097259062775; 'support': 706}; 'accuracy': 0.7498293515358362; 'macro avg': {'precision': 0.6329200422684044; 'recall': 0.5901254916746489; 'f1-score': 0.5984499576423218; 'support': 2930}; 'weighted avg': {'precision': 0.718241355474155; 'recall': 0.7498293515358362; 'f1-score': 0.7261842099660322; 'support': 2930}}
10,3,CNF,9,26375,2930,3296,[8; 9],296,164.434913,0.706485,23,[X0 >= 43.500000 OR X1 == 6 OR X1 == 7 OR X3 == 10 OR X3 == 11 OR X6 == 11 OR X12 >= 39.500000 OR X13 == 29] AND [X0 < 35.500000 OR X1 == 0 OR X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X12 >= 41.500000 OR X13 != 41] AND [X1 == 1 OR X1 == 6 OR X3 == 0 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X11 >= 2176.500000],{'0': {'precision': 0.7938254252895847; 'recall': 0.8179684378745505; 'f1-score': 0.8057161128464962; 'support': 20024}; '1': {'precision': 0.3652037617554859; 'recall': 0.33018422295701466; 'f1-score': 0.34681220540808727; 'support': 6351}; 'accuracy': 0.7005118483412323; 'macro avg': {'precision': 0.5795145935225353; 'recall': 0.5740763304157825; 'f1-score': 0.5762641591272918; 'support': 26375}; 'weighted avg': {'precision': 0.690614953816407; 'recall': 0.7005118483412323; 'f1-score': 0.6952137918553556; 'support': 26375}},{'0': {'precision': 0.8028419182948491; 'recall': 0.8129496402877698; 'f1-score': 0.8078641644325291; 'support': 2224}; '1': {'precision': 0.3864306784660767; 'recall': 0.37110481586402266; 'f1-score': 0.3786127167630058; 'support': 706}; 'accuracy': 0.7064846416382252; 'macro avg': {'precision': 0.594636298380463; 'recall': 0.5920272280758963; 'f1-score': 0.5932384405977674; 'support': 2930}; 'weighted avg': {'precision': 0.7025052850801345; 'recall': 0.7064846416382252; 'f1-score': 0.704433610830248; 'support': 2930}}
10,3,CNF,0,26374,2931,1648,[16; 17],296,101.548952,0.778233,26,[X1 == 7 OR X3 == 1 OR X3 == 8 OR X3 == 12 OR X10 >= 5119.000000 OR X11 >= 1551.500000] AND [X0 >= 35.500000 OR X3 == 5 OR X5 == 1 OR X6 == 6 OR X12 >= 49.500000 OR X13 == 2] AND [X0 < 43.500000 OR X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X3 != 15 OR X5 == 1 OR X6 == 3 OR X13 == 22 OR X13 == 23 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8178973149492017; 'recall': 0.9006142935624032; 'f1-score': 0.8572650994746974; 'support': 20023}; '1': {'precision': 0.5399907535829865; 'recall': 0.367816091954023; 'f1-score': 0.43757609815491244; 'support': 6351}; 'accuracy': 0.7723136422234018; 'macro avg': {'precision': 0.6789440342660942; 'recall': 0.6342151927582131; 'f1-score': 0.647420598814805; 'support': 26374}; 'weighted avg': {'precision': 0.7509759313427395; 'recall': 0.7723136422234018; 'f1-score': 0.7562017474089526; 'support': 26374}},{'0': {'precision': 0.8174123337363967; 'recall': 0.9114606741573034; 'f1-score': 0.8618784530386739; 'support': 2225}; '1': {'precision': 0.5622222222222222; 'recall': 0.358356940509915; 'f1-score': 0.43771626297577854; 'support': 706}; 'accuracy': 0.7782326850904129; 'macro avg': {'precision': 0.6898172779793095; 'recall': 0.6349088073336092; 'f1-score': 0.6497973580072263; 'support': 2931}; 'weighted avg': {'precision': 0.755943818305142; 'recall': 0.7782326850904129; 'f1-score': 0.7597090548181334; 'support': 2931}}
10,3,CNF,1,26374,2931,1648,[16; 17],296,102.100110,0.735926,30,[X0 >= 43.500000 OR X1 == 2 OR X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X5 == 1 OR X13 == 11 OR X13 == 29 OR X13 == 34] AND [X0 >= 54.500000 OR X1 == 2 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X6 == 9 OR X6 != 12 OR X7 == 5 OR X10 >= 7073.500000 OR X13 == 22 OR X13 == 23] AND [X3 == 10 OR X3 == 15 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 1881.500000],{'0': {'precision': 0.836037050304488; 'recall': 0.8159117015432253; 'f1-score': 0.8258517844505107; 'support': 20023}; '1': {'precision': 0.46055905166105665; 'recall': 0.4955125177137459; 'f1-score': 0.4773968446601942; 'support': 6351}; 'accuracy': 0.7387578675968757; 'macro avg': {'precision': 0.6482980509827724; 'recall': 0.6557121096284856; 'f1-score': 0.6516243145553524; 'support': 26374}; 'weighted avg': {'precision': 0.7456199437076717; 'recall': 0.7387578675968757; 'f1-score': 0.7419419746905842; 'support': 26374}},{'0': {'precision': 0.8293236495687698; 'recall': 0.821123595505618; 'f1-score': 0.8252032520325203; 'support': 2225}; '1': {'precision': 0.4532967032967033; 'recall': 0.46742209631728043; 'f1-score': 0.4602510460251046; 'support': 706}; 'accuracy': 0.7359263050153532; 'macro avg': {'precision': 0.6413101764327366; 'recall': 0.6442728459114492; 'f1-score': 0.6427271490288125; 'support': 2931}; 'weighted avg': {'precision': 0.7387487522408683; 'recall': 0.7359263050153532; 'f1-score': 0.7372959652903723; 'support': 2931}}
10,3,CNF,2,26374,2931,1648,[16; 17],296,99.054337,0.718526,27,[X1 == 1 OR X1 == 7 OR X3 == 12 OR X5 == 1 OR X6 == 10 OR X6 == 13 OR X12 >= 41.500000 OR X13 == 13 OR X13 == 20 OR X13 == 21] AND [X0 >= 43.500000 OR X1 == 0 OR X1 == 1 OR X1 == 7 OR X5 == 0 OR X5 == 3 OR X6 == 7 OR X10 >= 5119.000000 OR X11 >= 2168.500000 OR X13 == 9] AND [X0 >= 21.500000 OR X3 == 8 OR X6 == 11 OR X6 == 14 OR X7 == 0 OR X8 == 2 OR X13 == 30],{'0': {'precision': 0.8243360350716216; 'recall': 0.807621235579084; 'f1-score': 0.8158930373360241; 'support': 20023}; '1': {'precision': 0.4299245227171822; 'recall': 0.4574082821602897; 'f1-score': 0.443240768996033; 'support': 6351}; 'accuracy': 0.7232880867521043; 'macro avg': {'precision': 0.6271302788944019; 'recall': 0.6325147588696869; 'f1-score': 0.6295669031660286; 'support': 26374}; 'weighted avg': {'precision': 0.7293596372949079; 'recall': 0.7232880867521043; 'f1-score': 0.7261563816816947; 'support': 26374}},{'0': {'precision': 0.8237742830712304; 'recall': 0.8004494382022472; 'f1-score': 0.8119443811260543; 'support': 2225}; '1': {'precision': 0.4226267880364109; 'recall': 0.4603399433427762; 'f1-score': 0.4406779661016949; 'support': 706}; 'accuracy': 0.7185261003070624; 'macro avg': {'precision': 0.6232005355538206; 'recall': 0.6303946907725118; 'f1-score': 0.6263111736138746; 'support': 2931}; 'weighted avg': {'precision': 0.7271485131993155; 'recall': 0.7185261003070624; 'f1-score': 0.7225161692505178; 'support': 2931}}
10,3,CNF,3,26374,2931,1648,[16; 17],296,98.548965,0.779256,31,[X0 >= 21.500000 OR X1 == 1 OR X3 == 0 OR X3 == 2 OR X3 == 8 OR X6 == 1 OR X6 == 6 OR X6 == 12 OR X6 == 14 OR X7 == 0 OR X13 == 9 OR X13 == 11 OR X13 == 19 OR X13 == 36] AND [X3 == 14 OR X6 == 4 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 >= 4668.500000 OR X13 != 39] AND [X1 == 1 OR X1 == 2 OR X3 == 9 OR X3 == 12 OR X5 == 1 OR X5 == 3 OR X6 == 3 OR X6 == 10 OR X10 >= 7073.500000 OR X11 >= 1975.500000],{'0': {'precision': 0.8312216776102839; 'recall': 0.8977675672976078; 'f1-score': 0.8632140027371605; 'support': 20023}; '1': {'precision': 0.568871103622578; 'recall': 0.42528735632183906; 'f1-score': 0.4867105144607622; 'support': 6351}; 'accuracy': 0.7839918101160234; 'macro avg': {'precision': 0.7000463906164309; 'recall': 0.6615274618097234; 'f1-score': 0.6749622585989614; 'support': 26374}; 'weighted avg': {'precision': 0.7680462588116215; 'recall': 0.7839918101160234; 'f1-score': 0.7725499527620561; 'support': 26374}},{'0': {'precision': 0.8304020100502513; 'recall': 0.8912359550561798; 'f1-score': 0.8597442011706048; 'support': 2225}; '1': {'precision': 0.5543278084714549; 'recall': 0.4263456090651558; 'f1-score': 0.4819855884707766; 'support': 706}; 'accuracy': 0.7792562265438417; 'macro avg': {'precision': 0.692364909260853; 'recall': 0.6587907820606678; 'f1-score': 0.6708648948206907; 'support': 2931}; 'weighted avg': {'precision': 0.7639030723789342; 'recall': 0.7792562265438417; 'f1-score': 0.7687521914244162; 'support': 2931}}
10,3,CNF,4,26374,2931,1648,[16; 17],296,97.988232,0.738656,37,[X1 == 1 OR X5 == 2 OR X5 == 6 OR X6 == 10 OR X6 == 13 OR X10 >= 4973.500000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 5] AND [X1 == 0 OR X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X6 == 12 OR X8 == 3 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 8 OR X13 == 20] AND [X0 >= 23.500000 OR X0 < 61.500000 OR X1 == 4 OR X3 == 0 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X13 == 1 OR X13 == 8 OR X13 == 9 OR X13 == 20 OR X13 == 24],{'0': {'precision': 0.8969308560677328; 'recall': 0.7618738450781601; 'f1-score': 0.8239042964003133; 'support': 20023}; '1': {'precision': 0.49092462096946404; 'recall': 0.7239804755156668; 'f1-score': 0.5850989374562575; 'support': 6351}; 'accuracy': 0.7527489193903086; 'macro avg': {'precision': 0.6939277385185985; 'recall': 0.7429271602969134; 'f1-score': 0.7045016169282854; 'support': 26374}; 'weighted avg': {'precision': 0.7991623871548221; 'recall': 0.7527489193903086; 'f1-score': 0.766398691082436; 'support': 26374}},{'0': {'precision': 0.8898984500267236; 'recall': 0.748314606741573; 'f1-score': 0.81298828125; 'support': 2225}; '1': {'precision': 0.4716981132075472; 'recall': 0.7082152974504249; 'f1-score': 0.566251415628539; 'support': 706}; 'accuracy': 0.7386557488911635; 'macro avg': {'precision': 0.6807982816171354; 'recall': 0.728264952095999; 'f1-score': 0.6896198484392695; 'support': 2931}; 'weighted avg': {'precision': 0.7891651037986995; 'recall': 0.7386557488911635; 'f1-score': 0.7535559280842711; 'support': 2931}}
