lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,607.465236,0.803139,4,[X3 == 12 OR X3 == 14 OR X10 >= 4243.500000 OR X13 == 30],{'0': {'precision': 0.8198108726628957; 'recall': 0.9482095590071418; 'f1-score': 0.879347876429994; 'support': 20023}; '1': {'precision': 0.6774494556765164; 'recall': 0.34293811998110535; 'f1-score': 0.4553627430482961; 'support': 6351}; 'accuracy': 0.8024569651929931; 'macro avg': {'precision': 0.748630164169706; 'recall': 0.6455738394941235; 'f1-score': 0.667355309739145; 'support': 26374}; 'weighted avg': {'precision': 0.7855294834431908; 'recall': 0.8024569651929931; 'f1-score': 0.7772499928284484; 'support': 26374}},{'0': {'precision': 0.8174114021571649; 'recall': 0.9537078651685393; 'f1-score': 0.8803152872847957; 'support': 2225}; '1': {'precision': 0.6925373134328359; 'recall': 0.3286118980169972; 'f1-score': 0.4457252641690682; 'support': 706}; 'accuracy': 0.8031388604571819; 'macro avg': {'precision': 0.7549743577950003; 'recall': 0.6411598815927683; 'f1-score': 0.6630202757269319; 'support': 2931}; 'weighted avg': {'precision': 0.7873325530819768; 'recall': 0.8031388604571819; 'f1-score': 0.775634101232355; 'support': 2931}}
10,3,CNF,6,26375,2930,824,[32; 33],296,79.043711,0.805119,33,[X1 == 5 OR X3 == 2 OR X7 == 0 OR X7 == 5 OR X8 == 0 OR X10 >= 4668.500000 OR X11 >= 1862.000000 OR X13 == 10 OR X13 == 25] AND [X1 == 1 OR X3 == 8 OR X5 == 3 OR X5 == 5 OR X6 == 7 OR X6 == 10 OR X6 == 11 OR X6 == 13 OR X10 >= 3120.000000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 36] AND [X0 >= 35.500000 OR X1 == 7 OR X3 == 12 OR X4 >= 10.500000 OR X5 == 3 OR X5 == 4 OR X6 == 1 OR X6 == 4 OR X6 == 13 OR X7 == 3 OR X13 == 2 OR X13 == 9],{'0': {'precision': 0.891813482434856; 'recall': 0.8443789641911802; 'f1-score': 0.8674482440163157; 'support': 20023}; '1': {'precision': 0.5798840501550492; 'recall': 0.6771095717884131; 'f1-score': 0.624736727431186; 'support': 6352}; 'accuracy': 0.8040947867298578; 'macro avg': {'precision': 0.7358487662949527; 'recall': 0.7607442679897967; 'f1-score': 0.7460924857237509; 'support': 26375}; 'weighted avg': {'precision': 0.816690231104379; 'recall': 0.8040947867298578; 'f1-score': 0.8089950287234724; 'support': 26375}},{'0': {'precision': 0.892314990512334; 'recall': 0.8453932584269663; 'f1-score': 0.8682206323563352; 'support': 2225}; '1': {'precision': 0.5815085158150851; 'recall': 0.6780141843971631; 'f1-score': 0.6260641781270464; 'support': 705}; 'accuracy': 0.8051194539249147; 'macro avg': {'precision': 0.7369117531637095; 'recall': 0.7617037214120648; 'f1-score': 0.7471424052416908; 'support': 2930}; 'weighted avg': {'precision': 0.8175304974537809; 'recall': 0.8051194539249147; 'f1-score': 0.8099543182841001; 'support': 2930}}
10,3,CNF,7,26375,2930,824,[32; 33],296,74.352870,0.770307,37,[X3 == 7 OR X3 == 10 OR X5 == 1 OR X6 == 3 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X12 >= 49.500000 OR X13 == 22] AND [X3 == 2 OR X3 == 7 OR X3 == 9 OR X4 >= 9.500000 OR X6 == 3 OR X6 == 13 OR X6 == 14 OR X8 != 4 OR X10 >= 3048.000000 OR X13 == 0 OR X13 == 7 OR X13 == 8] AND [X0 >= 43.500000 OR X1 == 6 OR X3 == 8 OR X3 == 10 OR X6 == 5 OR X6 == 6 OR X6 == 11 OR X10 >= 7073.500000 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 17 OR X13 == 23 OR X13 == 41],{'0': {'precision': 0.839428993354664; 'recall': 0.8516705788343405; 'f1-score': 0.8455054787049432; 'support': 20023}; '1': {'precision': 0.5099009900990099; 'recall': 0.4864609571788413; 'f1-score': 0.49790525298098615; 'support': 6352}; 'accuracy': 0.7637156398104266; 'macro avg': {'precision': 0.674664991726837; 'recall': 0.6690657680065909; 'f1-score': 0.6717053658429647; 'support': 26375}; 'weighted avg': {'precision': 0.7600674056132455; 'recall': 0.7637156398104266; 'f1-score': 0.7617914831106843; 'support': 26375}},{'0': {'precision': 0.8391608391608392; 'recall': 0.8629213483146068; 'f1-score': 0.8508752492798582; 'support': 2225}; '1': {'precision': 0.5249221183800623; 'recall': 0.47801418439716314; 'f1-score': 0.5003711952487008; 'support': 705}; 'accuracy': 0.7703071672354949; 'macro avg': {'precision': 0.6820414787704507; 'recall': 0.6704677663558849; 'f1-score': 0.6756232222642795; 'support': 2930}; 'weighted avg': {'precision': 0.7635504984951573; 'recall': 0.7703071672354949; 'f1-score': 0.7665389495897675; 'support': 2930}}
10,3,CNF,8,26375,2930,824,[32; 33],296,76.621941,0.727986,49,[X1 == 7 OR X3 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 15 OR X5 == 1 OR X6 == 1 OR X6 == 6 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X6 != 3 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X12 < 41.500000 OR X13 == 2 OR X13 == 13 OR X13 == 17] AND [X0 >= 61.500000 OR X6 == 5 OR X6 == 11 OR X7 == 0 OR X11 >= 1862.000000 OR X13 == 10 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 22] AND [X1 == 1 OR X1 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X5 == 3 OR X6 == 3 OR X6 == 11 OR X7 == 2 OR X7 == 3 OR X10 >= 3048.000000 OR X12 >= 41.500000 OR X13 == 0 OR X13 == 1 OR X13 == 8 OR X13 == 24 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8584695595503177; 'recall': 0.7894027167399121; 'f1-score': 0.8224887478211098; 'support': 20024}; '1': {'precision': 0.47035920622959054; 'recall': 0.5896709179656747; 'f1-score': 0.5233004960525397; 'support': 6351}; 'accuracy': 0.7413080568720379; 'macro avg': {'precision': 0.6644143828899541; 'recall': 0.6895368173527934; 'f1-score': 0.6728946219368248; 'support': 26375}; 'weighted avg': {'precision': 0.7650140579791352; 'recall': 0.7413080568720379; 'f1-score': 0.7504453511582782; 'support': 26375}},{'0': {'precision': 0.8492413117963779; 'recall': 0.7801258992805755; 'f1-score': 0.8132177173658307; 'support': 2224}; '1': {'precision': 0.4487034949267193; 'recall': 0.5637393767705382; 'f1-score': 0.4996861268047708; 'support': 706}; 'accuracy': 0.7279863481228669; 'macro avg': {'precision': 0.6489724033615486; 'recall': 0.6719326380255568; 'f1-score': 0.6564519220853008; 'support': 2930}; 'weighted avg': {'precision': 0.7527294692332451; 'recall': 0.7279863481228669; 'f1-score': 0.7376705149985582; 'support': 2930}}
10,3,CNF,9,26375,2930,824,[32; 33],296,73.419399,0.759044,34,[X3 == 14 OR X6 == 7 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X7 == 0 OR X10 >= 7073.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 41] AND [X0 >= 23.500000 OR X0 < 29.500000 OR X1 == 2 OR X1 == 6 OR X3 == 10 OR X6 == 1 OR X6 == 3 OR X6 == 8 OR X6 == 10 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 2] AND [X1 == 5 OR X1 == 7 OR X3 == 6 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X5 == 1 OR X6 == 10 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X12 >= 41.500000],{'0': {'precision': 0.8850093622645666; 'recall': 0.8025369556532161; 'f1-score': 0.8417578963909695; 'support': 20024}; '1': {'precision': 0.5188024826579043; 'recall': 0.6712328767123288; 'f1-score': 0.5852553542009884; 'support': 6351}; 'accuracy': 0.7709194312796208; 'macro avg': {'precision': 0.7019059224612354; 'recall': 0.7368849161827724; 'f1-score': 0.713506625295979; 'support': 26375}; 'weighted avg': {'precision': 0.7968281341173851; 'recall': 0.7709194312796208; 'f1-score': 0.779993056753109; 'support': 26375}},{'0': {'precision': 0.8798798798798799; 'recall': 0.7904676258992805; 'f1-score': 0.8327806726669824; 'support': 2224}; '1': {'precision': 0.5; 'recall': 0.660056657223796; 'f1-score': 0.568986568986569; 'support': 706}; 'accuracy': 0.7590443686006826; 'macro avg': {'precision': 0.68993993993994; 'recall': 0.7252621415615383; 'f1-score': 0.7008836208267757; 'support': 2930}; 'weighted avg': {'precision': 0.7883456835675267; 'recall': 0.7590443686006826; 'f1-score': 0.7692179978552515; 'support': 2930}}
10,3,CNF,0,26374,2931,412,[64; 65],296,240.400162,0.791539,40,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X6 == 4 OR X6 == 8 OR X7 == 0 OR X10 >= 5119.000000 OR X12 >= 49.500000 OR X13 == 24] AND [X3 == 0 OR X3 == 14 OR X3 == 15 OR X4 >= 13.500000 OR X5 == 5 OR X6 == 10 OR X6 == 13 OR X10 >= 57.000000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 11 OR X13 == 22 OR X13 == 34] AND [X1 == 5 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X5 == 1 OR X6 == 1 OR X6 == 3 OR X6 == 5 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 >= 4401.000000 OR X11 >= 1881.500000 OR X13 == 13 OR X13 == 30 OR X13 == 31 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8396098110022042; 'recall': 0.8941217599760276; 'f1-score': 0.8660088037536884; 'support': 20023}; '1': {'precision': 0.58028113244902; 'recall': 0.461502125649504; 'f1-score': 0.5141203297667075; 'support': 6351}; 'accuracy': 0.7899446424508986; 'macro avg': {'precision': 0.7099454717256122; 'recall': 0.6778119428127658; 'f1-score': 0.6900645667601979; 'support': 26374}; 'weighted avg': {'precision': 0.7771620807568387; 'recall': 0.7899446424508986; 'f1-score': 0.7812721806289702; 'support': 26374}},{'0': {'precision': 0.8393608074011775; 'recall': 0.8970786516853932; 'f1-score': 0.867260482294156; 'support': 2225}; '1': {'precision': 0.5858951175406871; 'recall': 0.45892351274787535; 'f1-score': 0.5146942017474186; 'support': 706}; 'accuracy': 0.791538723984988; 'macro avg': {'precision': 0.7126279624709323; 'recall': 0.6780010822166342; 'f1-score': 0.6909773420207873; 'support': 2931}; 'weighted avg': {'precision': 0.778307659314686; 'recall': 0.791538723984988; 'f1-score': 0.7823366358028573; 'support': 2931}}
10,3,CNF,1,26374,2931,412,[64; 65],296,249.338727,0.749915,36,[X0 >= 35.500000 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X6 == 4 OR X6 == 7 OR X6 == 10 OR X6 == 13 OR X6 == 14 OR X7 == 2 OR X10 >= 6618.500000 OR X11 >= 1820.500000 OR X13 == 24] AND [X0 < 43.500000 OR X3 == 7 OR X4 >= 10.500000 OR X6 == 10 OR X6 == 13 OR X7 == 2 OR X7 != 0 OR (NOT X9) OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 5 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 33] AND [X1 == 0 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X5 == 2 OR X10 >= 4932.500000 OR X13 == 2],{'0': {'precision': 0.9020558345987618; 'recall': 0.7713629326274783; 'f1-score': 0.8316058688921794; 'support': 20023}; '1': {'precision': 0.5051880674448768; 'recall': 0.7359470949456779; 'f1-score': 0.5991155547010191; 'support': 6351}; 'accuracy': 0.7628346098430272; 'macro avg': {'precision': 0.7036219510218193; 'recall': 0.7536550137865781; 'f1-score': 0.7153607117965992; 'support': 26374}; 'weighted avg': {'precision': 0.8064879575534019; 'recall': 0.7628346098430272; 'f1-score': 0.7756209600642405; 'support': 26374}},{'0': {'precision': 0.8955461293743372; 'recall': 0.7591011235955056; 'f1-score': 0.8216978837265873; 'support': 2225}; '1': {'precision': 0.48708133971291867; 'recall': 0.7209631728045326; 'f1-score': 0.5813820673900628; 'support': 706}; 'accuracy': 0.7499147048788809; 'macro avg': {'precision': 0.691313734543628; 'recall': 0.7400321482000192; 'f1-score': 0.701539975558325; 'support': 2931}; 'weighted avg': {'precision': 0.7971578177056367; 'recall': 0.7499147048788809; 'f1-score': 0.7638121906752102; 'support': 2931}}
10,3,CNF,2,26374,2931,412,[64; 65],296,223.826414,0.748550,37,[X0 >= 43.500000 OR X3 == 2 OR X3 == 8 OR X3 == 10 OR X5 == 6 OR X6 == 10 OR X7 == 5 OR X10 >= 4973.500000 OR X11 >= 1551.500000 OR X13 == 10 OR X13 == 21 OR X13 == 22] AND [X1 == 1 OR X1 == 6 OR X3 == 4 OR X3 != 15 OR X6 == 1 OR X6 == 4 OR X6 == 12 OR X6 == 13 OR X10 >= 6618.500000 OR X11 >= 1862.000000 OR X12 < 39.500000 OR X13 == 20 OR X13 == 26 OR X13 == 34 OR X13 == 41] AND [X1 == 5 OR X3 == 10 OR X5 == 1 OR X6 == 3 OR X6 == 5 OR X6 == 11 OR X6 == 14 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 30],{'0': {'precision': 0.8159799422867685; 'recall': 0.8614593217799531; 'f1-score': 0.8381031048054032; 'support': 20023}; '1': {'precision': 0.4701050620821394; 'recall': 0.3874980318060148; 'f1-score': 0.42482306231658895; 'support': 6351}; 'accuracy': 0.7473269128687343; 'macro avg': {'precision': 0.6430425021844539; 'recall': 0.624478676792984; 'f1-score': 0.631463083560996; 'support': 26374}; 'weighted avg': {'precision': 0.7326914246489586; 'recall': 0.7473269128687343; 'f1-score': 0.7385830642409662; 'support': 26374}},{'0': {'precision': 0.8160577740016992; 'recall': 0.863370786516854; 'f1-score': 0.839047827036471; 'support': 2225}; '1': {'precision': 0.4731369150779896; 'recall': 0.386685552407932; 'f1-score': 0.4255650818394388; 'support': 706}; 'accuracy': 0.7485499829409757; 'macro avg': {'precision': 0.6445973445398444; 'recall': 0.6250281694623929; 'f1-score': 0.6323064544379549; 'support': 2931}; 'weighted avg': {'precision': 0.7334572532237602; 'recall': 0.7485499829409757; 'f1-score': 0.7394508232462612; 'support': 2931}}
10,3,CNF,3,26374,2931,412,[64; 65],296,224.736883,0.759809,44,[X1 != 4 OR X3 == 10 OR X3 == 14 OR X4 >= 12.500000 OR X5 == 6 OR X6 == 5 OR X10 >= 3048.000000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 11 OR X13 == 19 OR X13 == 24] AND [X1 == 1 OR X1 == 2 OR X1 == 5 OR X4 >= 13.500000 OR X6 == 7 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X10 >= 5119.000000 OR X13 == 2 OR X13 == 14 OR X13 == 17 OR X13 == 31] AND [X1 == 4 OR X1 == 6 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 5 OR X6 == 0 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X8 == 3 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 23 OR X13 == 31 OR X13 == 33 OR X13 == 35],{'0': {'precision': 0.8521187515858919; 'recall': 0.8385856265294911; 'f1-score': 0.845298026580749; 'support': 20023}; '1': {'precision': 0.5153696206327786; 'recall': 0.5411746181703668; 'f1-score': 0.5279569892473118; 'support': 6351}; 'accuracy': 0.7669674679608706; 'macro avg': {'precision': 0.6837441861093352; 'recall': 0.6898801223499289; 'f1-score': 0.6866275079140305; 'support': 26374}; 'weighted avg': {'precision': 0.7710277630864901; 'recall': 0.7669674679608706; 'f1-score': 0.76888061063684; 'support': 26374}},{'0': {'precision': 0.8452110758057195; 'recall': 0.8368539325842697; 'f1-score': 0.8410117434507678; 'support': 2225}; '1': {'precision': 0.5013736263736264; 'recall': 0.5169971671388102; 'f1-score': 0.509065550906555; 'support': 706}; 'accuracy': 0.7598089389286933; 'macro avg': {'precision': 0.6732923510896729; 'recall': 0.6769255498615399; 'f1-score': 0.6750386471786614; 'support': 2931}; 'weighted avg': {'precision': 0.7623897727354166; 'recall': 0.7598089389286933; 'f1-score': 0.7610547281194084; 'support': 2931}}
10,3,CNF,4,26374,2931,412,[64; 65],296,233.119090,0.773115,42,[X0 >= 43.500000 OR X3 == 9 OR X6 == 1 OR X6 == 10 OR X7 == 5 OR X10 >= 5505.500000 OR X11 >= 1820.500000 OR X12 >= 49.500000 OR X13 == 5 OR X13 == 7 OR X13 == 20] AND [X1 == 1 OR X1 == 5 OR X3 == 1 OR X3 == 6 OR X3 == 8 OR X3 == 12 OR X3 == 15 OR X4 >= 14.500000 OR X6 == 3 OR X6 == 4 OR X6 == 6 OR X6 == 13 OR X10 >= 6618.500000 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 24] AND [X1 == 5 OR X3 == 5 OR X3 == 11 OR X3 == 12 OR X5 == 1 OR X6 == 7 OR X6 == 13 OR X6 == 14 OR X7 == 0 OR X7 == 5 OR X10 >= 4243.500000 OR X13 == 18 OR X13 == 25 OR X13 == 41],{'0': {'precision': 0.8771862702229996; 'recall': 0.8015282425211008; 'f1-score': 0.837652339570448; 'support': 20023}; '1': {'precision': 0.5080465461747957; 'recall': 0.6461974492205952; 'f1-score': 0.5688543904636496; 'support': 6351}; 'accuracy': 0.7641237582467582; 'macro avg': {'precision': 0.6926164081988977; 'recall': 0.723862845870848; 'f1-score': 0.7032533650170488; 'support': 26374}; 'weighted avg': {'precision': 0.78829545398617; 'recall': 0.7641237582467582; 'f1-score': 0.7729243584232093; 'support': 26374}},{'0': {'precision': 0.8804878048780488; 'recall': 0.8112359550561797; 'f1-score': 0.8444444444444444; 'support': 2225}; '1': {'precision': 0.5232690124858116; 'recall': 0.6529745042492918; 'f1-score': 0.5809703843730308; 'support': 706}; 'accuracy': 0.7731149778232685; 'macro avg': {'precision': 0.7018784086819302; 'recall': 0.7321052296527357; 'f1-score': 0.7127074144087376; 'support': 2931}; 'weighted avg': {'precision': 0.7944432919374417; 'recall': 0.7731149778232685; 'f1-score': 0.7809805459762023; 'support': 2931}}
10,3,CNF,5,26375,2930,412,[64; 65],296,233.071569,0.686348,31,[X1 == 2 OR X3 == 1 OR X3 == 12 OR X3 == 14 OR X6 == 0 OR X6 == 3 OR X6 == 12 OR X12 < 41.500000 OR X13 == 11] AND [X0 >= 61.500000 OR X1 == 1 OR X3 == 8 OR X3 == 12 OR X4 >= 12.500000 OR X6 == 4 OR X6 == 10 OR X7 == 5 OR X10 >= 4932.500000 OR X11 >= 1881.500000] AND [X0 < 35.500000 OR X1 == 2 OR X3 == 11 OR X3 == 12 OR X6 == 3 OR X7 == 5 OR X8 == 3 OR X10 >= 4932.500000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 17 OR X13 == 20],{'0': {'precision': 0.8221588463194146; 'recall': 0.7630724666633372; 'f1-score': 0.7915144921905354; 'support': 20023}; '1': {'precision': 0.39109228597099216; 'recall': 0.47969143576826195; 'f1-score': 0.43088453651983316; 'support': 6352}; 'accuracy': 0.694824644549763; 'macro avg': {'precision': 0.6066255661452034; 'recall': 0.6213819512157995; 'f1-score': 0.6111995143551843; 'support': 26375}; 'weighted avg': {'precision': 0.7183433092072562; 'recall': 0.694824644549763; 'f1-score': 0.704662493008723; 'support': 26375}},{'0': {'precision': 0.8148505303760849; 'recall': 0.7595505617977528; 'f1-score': 0.7862293556641079; 'support': 2225}; '1': {'precision': 0.375; 'recall': 0.4553191489361702; 'f1-score': 0.4112748238308776; 'support': 705}; 'accuracy': 0.6863481228668942; 'macro avg': {'precision': 0.5949252651880425; 'recall': 0.6074348553669615; 'f1-score': 0.5987520897474927; 'support': 2930}; 'weighted avg': {'precision': 0.7090161877429314; 'recall': 0.6863481228668942; 'f1-score': 0.6960099205301736; 'support': 2930}}
10,3,CNF,6,26375,2930,412,[64; 65],296,264.062420,0.788055,42,[X0 >= 54.500000 OR X1 == 5 OR X3 == 14 OR X4 >= 13.500000 OR X6 == 0 OR X6 == 1 OR X6 == 5 OR X6 == 10 OR X6 == 11 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X13 == 9 OR X13 == 11 OR X13 == 23] AND [X1 == 1 OR X4 >= 13.500000 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X7 == 0 OR X10 >= 7073.500000 OR X11 >= 1568.500000 OR X13 == 0 OR X13 == 5 OR X13 == 13 OR X13 == 31] AND [X1 == 5 OR X1 == 7 OR X3 == 7 OR X3 == 10 OR X6 == 6 OR X6 == 8 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X10 >= 4826.000000 OR X11 >= 1820.500000 OR X12 >= 41.500000 OR X13 == 11 OR X13 == 20 OR X13 == 24],{'0': {'precision': 0.8610849640822393; 'recall': 0.8680517404984268; 'f1-score': 0.8645543175487465; 'support': 20023}; '1': {'precision': 0.5731825525040388; 'recall': 0.5585642317380353; 'f1-score': 0.5657789826184022; 'support': 6352}; 'accuracy': 0.7935165876777251; 'macro avg': {'precision': 0.7171337582931391; 'recall': 0.713307986118231; 'f1-score': 0.7151666500835743; 'support': 26375}; 'weighted avg': {'precision': 0.7917482392160884; 'recall': 0.7935165876777251; 'f1-score': 0.7925990217202139; 'support': 26375}},{'0': {'precision': 0.8589973142345568; 'recall': 0.8624719101123596; 'f1-score': 0.8607311056290647; 'support': 2225}; '1': {'precision': 0.5603448275862069; 'recall': 0.5531914893617021; 'f1-score': 0.5567451820128478; 'support': 705}; 'accuracy': 0.7880546075085324; 'macro avg': {'precision': 0.7096710709103818; 'recall': 0.7078316997370309; 'f1-score': 0.7087381438209563; 'support': 2930}; 'weighted avg': {'precision': 0.7871372449215579; 'recall': 0.7880546075085324; 'f1-score': 0.7875877349295995; 'support': 2930}}
10,3,CNF,7,26375,2930,412,[64; 65],296,243.407844,0.742321,46,[X1 == 1 OR X3 == 4 OR X3 == 7 OR X3 == 12 OR X4 >= 9.500000 OR X7 == 5 OR X10 >= 4668.500000 OR X11 >= 1551.500000 OR X13 == 11 OR X13 == 24 OR X13 == 30 OR X13 == 41] AND [X0 >= 35.500000 OR X1 == 5 OR X3 == 8 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 5 OR X6 == 11 OR X6 == 13 OR X10 >= 4973.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 14 OR X13 == 20 OR X13 == 22 OR X13 == 32] AND [X0 < 29.500000 OR X1 == 2 OR X1 == 7 OR X4 >= 12.500000 OR X5 == 1 OR X6 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X10 >= 5316.500000 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 29 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8791044776119403; 'recall': 0.7648204564750537; 'f1-score': 0.8179900114841224; 'support': 20023}; '1': {'precision': 0.47414852037967614; 'recall': 0.6684508816120907; 'f1-score': 0.5547788593453975; 'support': 6352}; 'accuracy': 0.741611374407583; 'macro avg': {'precision': 0.6766264989958082; 'recall': 0.7166356690435722; 'f1-score': 0.6863844354147599; 'support': 26375}; 'weighted avg': {'precision': 0.781577264708079; 'recall': 0.741611374407583; 'f1-score': 0.754599784436343; 'support': 26375}},{'0': {'precision': 0.8804347826086957; 'recall': 0.7644943820224719; 'f1-score': 0.8183786384411835; 'support': 2225}; '1': {'precision': 0.4749498997995992; 'recall': 0.6723404255319149; 'f1-score': 0.556664709336465; 'support': 705}; 'accuracy': 0.742320819112628; 'macro avg': {'precision': 0.6776923412041475; 'recall': 0.7184174037771933; 'f1-score': 0.6875216738888242; 'support': 2930}; 'weighted avg': {'precision': 0.7828693073935378; 'recall': 0.742320819112628; 'f1-score': 0.7554065155678639; 'support': 2930}}
10,3,CNF,8,26375,2930,412,[64; 65],296,218.360335,0.760751,32,[X3 == 10 OR X5 == 2 OR X5 == 5 OR X6 == 12 OR X7 == 0 OR X11 >= 1862.000000 OR X13 == 19 OR X13 == 25] AND [X0 >= 54.500000 OR X1 == 5 OR X5 == 1 OR X6 == 1 OR X6 == 4 OR X6 == 10 OR X8 == 2 OR X13 == 0 OR X13 == 1 OR X13 == 19 OR X13 == 30] AND [X0 < 43.500000 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X6 == 3 OR X6 == 6 OR X6 == 11 OR X7 == 5 OR X10 >= 3048.000000 OR X13 == 9 OR X13 == 41 OR X13 != 39],{'0': {'precision': 0.839093984409472; 'recall': 0.8547243308030363; 'f1-score': 0.846837040152396; 'support': 20024}; '1': {'precision': 0.5133824021411844; 'recall': 0.48323098724610297; 'f1-score': 0.497850596155406; 'support': 6351}; 'accuracy': 0.7652701421800948; 'macro avg': {'precision': 0.6762381932753282; 'recall': 0.6689776590245696; 'f1-score': 0.672343818153901; 'support': 26375}; 'weighted avg': {'precision': 0.7606638703246987; 'recall': 0.7652701421800948; 'f1-score': 0.7628024276092725; 'support': 26375}},{'0': {'precision': 0.8335523434077967; 'recall': 0.8556654676258992; 'f1-score': 0.8444641668515642; 'support': 2224}; '1': {'precision': 0.5038639876352395; 'recall': 0.46175637393767704; 'f1-score': 0.4818920916481892; 'support': 706}; 'accuracy': 0.7607508532423208; 'macro avg': {'precision': 0.6687081655215181; 'recall': 0.6587109207817882; 'f1-score': 0.6631781292498767; 'support': 2930}; 'weighted avg': {'precision': 0.7541120774776174; 'recall': 0.7607508532423208; 'f1-score': 0.7571003835431742; 'support': 2930}}
10,3,CNF,9,26375,2930,412,[64; 65],296,207.275476,0.756655,42,[X5 == 1 OR X5 == 2 OR X13 == 11 OR X13 == 31 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X1 != 6 OR X3 == 2 OR X3 == 8 OR X4 >= 13.500000 OR X5 == 1 OR X6 == 4 OR X6 == 10 OR X6 == 13 OR X8 == 0 OR X10 >= 4668.500000 OR X13 == 21 OR X13 == 24 OR X13 == 30 OR X13 == 32 OR X13 == 35 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X1 == 6 OR X3 == 0 OR X3 == 9 OR X3 == 11 OR X3 == 14 OR X5 == 0 OR X5 == 3 OR X5 == 6 OR X6 == 10 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 1862.000000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 9 OR X13 == 13 OR X13 == 40],{'0': {'precision': 0.8863496331148827; 'recall': 0.7902516979624451; 'f1-score': 0.8355466378013042; 'support': 20024}; '1': {'precision': 0.507157944144567; 'recall': 0.680522752322469; 'f1-score': 0.5811873865393667; 'support': 6351}; 'accuracy': 0.7638293838862559; 'macro avg': {'precision': 0.6967537886297248; 'recall': 0.735387225142457; 'f1-score': 0.7083670121703355; 'support': 26375}; 'weighted avg': {'precision': 0.7950417121044382; 'recall': 0.7638293838862559; 'f1-score': 0.7742978944926951; 'support': 26375}},{'0': {'precision': 0.8802214393558128; 'recall': 0.7864208633093526; 'f1-score': 0.8306815483258134; 'support': 2224}; '1': {'precision': 0.49628844114528103; 'recall': 0.6628895184135978; 'f1-score': 0.5676167374166162; 'support': 706}; 'accuracy': 0.7566552901023891; 'macro avg': {'precision': 0.6882549402505469; 'recall': 0.7246551908614751; 'f1-score': 0.6991491428712149; 'support': 2930}; 'weighted avg': {'precision': 0.7877106213569611; 'recall': 0.7566552901023891; 'f1-score': 0.7672946007142457; 'support': 2930}}
