l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.548115,0.603774,3,[X2 >= 1.400000 OR X2 < 0.800000 OR X6 < 19.000000],{'0.0': {'precision': 0.3945578231292517; 'recall': 0.43283582089552236; 'f1-score': 0.4128113879003559; 'support': 134}; '1.0': {'precision': 0.7632398753894081; 'recall': 0.7335329341317365; 'f1-score': 0.7480916030534351; 'support': 334}; 'accuracy': 0.6474358974358975; 'macro avg': {'precision': 0.5788988492593299; 'recall': 0.5831843775136294; 'f1-score': 0.5804514954768956; 'support': 468}; 'weighted avg': {'precision': 0.6576770655542351; 'recall': 0.6474358974358974; 'f1-score': 0.6520925670908013; 'support': 468}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7105263157894737; 'f1-score': 0.7200000000000001; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5211148648648649; 'recall': 0.5219298245614035; 'f1-score': 0.5212903225806452; 'support': 53}; 'weighted avg': {'precision': 0.6116458439571646; 'recall': 0.6037735849056604; 'f1-score': 0.607522824102252; 'support': 53}}
l: 10,2,CNF,9,469,52,29,[16; 17],158,0.776637,0.423077,9,[X3 >= 4.100000 OR X4 < 195.000000 OR X5 < 18.000000 OR X7 >= 7.100000] AND [X0 >= 31.000000 OR X2 < 3.300000 OR X3 >= 1.600000 OR X6 >= 105.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.20270270270270271; 'recall': 0.22388059701492538; 'f1-score': 0.2127659574468085; 'support': 134}; '1.0': {'precision': 0.67601246105919; 'recall': 0.6477611940298508; 'f1-score': 0.6615853658536585; 'support': 335}; 'accuracy': 0.5266524520255863; 'macro avg': {'precision': 0.43935758188094637; 'recall': 0.43582089552238806; 'f1-score': 0.43717566165023347; 'support': 469}; 'weighted avg': {'precision': 0.540781101528765; 'recall': 0.5266524520255863; 'f1-score': 0.533351249165987; 'support': 469}},{'0.0': {'precision': 0.058823529411764705; 'recall': 0.06666666666666667; 'f1-score': 0.0625; 'support': 15}; '1.0': {'precision': 0.6; 'recall': 0.5675675675675675; 'f1-score': 0.5833333333333333; 'support': 37}; 'accuracy': 0.4230769230769231; 'macro avg': {'precision': 0.32941176470588235; 'recall': 0.3171171171171171; 'f1-score': 0.32291666666666663; 'support': 52}; 'weighted avg': {'precision': 0.4438914027149321; 'recall': 0.4230769230769231; 'f1-score': 0.4330929487179487; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.629644 (+- 0.095771), (mean training time) 0.810656 (+- 0.066644)
l: 10,2,CNF,0,468,53,14,[33; 34],158,0.627358,0.622642,10,[X0 >= 49.000000 OR X3 >= 4.100000 OR X3 < 0.200000 OR X4 < 150.000000 OR X6 >= 71.600000 OR X7 < 7.100000] AND [X4 >= 208.000000 OR X5 < 18.000000 OR X6 >= 34.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.45985401459854014; 'recall': 0.4701492537313433; 'f1-score': 0.4649446494464945; 'support': 134}; '1.0': {'precision': 0.7854984894259819; 'recall': 0.7784431137724551; 'f1-score': 0.7819548872180451; 'support': 334}; 'accuracy': 0.6901709401709402; 'macro avg': {'precision': 0.6226762520122611; 'recall': 0.6242961837518992; 'f1-score': 0.6234497683322697; 'support': 468}; 'weighted avg': {'precision': 0.6922584047531675; 'recall': 0.6901709401709402; 'f1-score': 0.6911869986253361; 'support': 468}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4935064935064935; 'recall': 0.49473684210526314; 'f1-score': 0.4903846153846154; 'support': 53}; 'weighted avg': {'precision': 0.5893163440333251; 'recall': 0.6226415094339622; 'f1-score': 0.6030478955007257; 'support': 53}}
l: 10,2,CNF,1,469,52,14,[33; 34],158,0.561847,0.807692,8,[X0 >= 31.000000 OR X3 >= 1.000000 OR X6 >= 54.000000] AND [X0 >= 66.000000 OR X4 >= 282.000000 OR X6 >= 105.000000 OR X6 < 19.000000 OR X7 >= 7.100000],{'0.0': {'precision': 0.4406779661016949; 'recall': 0.5777777777777777; 'f1-score': 0.5; 'support': 135}; '1.0': {'precision': 0.8047945205479452; 'recall': 0.7035928143712575; 'f1-score': 0.7507987220447285; 'support': 334}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.62273624332482; 'recall': 0.6406852960745176; 'f1-score': 0.6253993610223643; 'support': 469}; 'weighted avg': {'precision': 0.69998485135766; 'recall': 0.6673773987206824; 'f1-score': 0.6786071922450732; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.8571428571428571; 'f1-score': 0.7058823529411764; 'support': 14}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 38}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.76875; 'recall': 0.8233082706766917; 'f1-score': 0.7815126050420168; 'support': 52}; 'weighted avg': {'precision': 0.8466346153846154; 'recall': 0.8076923076923077; 'f1-score': 0.8164188752424048; 'support': 52}}
l: 10,2,CNF,2,469,52,14,[33; 34],158,0.519860,0.653846,7,[X2 >= 7.920000 OR X4 >= 167.600000 OR X7 < 6.200000 OR X9 >= 1.308000] AND [X0 < 31.000000 OR X3 >= 0.300000 OR X9 < 0.900000],{'0.0': {'precision': 0.4632352941176471; 'recall': 0.4701492537313433; 'f1-score': 0.46666666666666673; 'support': 134}; '1.0': {'precision': 0.7867867867867868; 'recall': 0.7820895522388059; 'f1-score': 0.7844311377245509; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6250110404522169; 'recall': 0.6261194029850746; 'f1-score': 0.6255489021956088; 'support': 469}; 'weighted avg': {'precision': 0.6943435031670325; 'recall': 0.6929637526652452; 'f1-score': 0.6936412888508697; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 10,2,CNF,3,469,52,14,[33; 34],158,0.543192,0.634615,14,[X0 < 31.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 >= 54.000000 OR X6 < 23.000000 OR X9 < 0.700000] AND [X0 >= 55.000000 OR X2 >= 7.920000 OR X5 < 21.000000 OR X6 >= 54.000000 OR X9 < 1.200000],{'0.0': {'precision': 0.4953271028037383; 'recall': 0.39552238805970147; 'f1-score': 0.43983402489626555; 'support': 134}; '1.0': {'precision': 0.7762430939226519; 'recall': 0.8388059701492537; 'f1-score': 0.8063127690100431; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6357850983631951; 'recall': 0.6171641791044776; 'f1-score': 0.6230733969531543; 'support': 469}; 'weighted avg': {'precision': 0.6959813821743909; 'recall': 0.7121535181236673; 'f1-score': 0.7016045564061066; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8378378378378378; 'f1-score': 0.7654320987654323; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4772727272727273; 'recall': 0.48558558558558557; 'f1-score': 0.46967257112184657; 'support': 52}; 'weighted avg': {'precision': 0.5734265734265734; 'recall': 0.6346153846153846; 'f1-score': 0.594801602047979; 'support': 52}}
l: 10,2,CNF,4,469,52,14,[33; 34],158,0.516252,0.673077,14,[X3 >= 4.100000 OR X4 >= 195.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 >= 7.300000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 < 167.600000 OR X7 < 6.900000 OR X8 < 2.500000 OR X9 >= 1.308000 OR X9 < 1.000000],{'0.0': {'precision': 0.48623853211009177; 'recall': 0.39552238805970147; 'f1-score': 0.43621399176954734; 'support': 134}; '1.0': {'precision': 0.775; 'recall': 0.8328358208955224; 'f1-score': 0.8028776978417267; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6306192660550459; 'recall': 0.6141791044776119; 'f1-score': 0.619545844805637; 'support': 469}; 'weighted avg': {'precision': 0.6924967234600262; 'recall': 0.7078891257995735; 'f1-score': 0.6981166389639611; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
l: 10,2,CNF,5,469,52,14,[33; 34],158,0.526496,0.730769,8,[X0 < 40.000000 OR X2 < 1.000000 OR X3 >= 4.100000 OR X6 >= 42.000000 OR X9 < 0.546000] AND [X0 >= 31.000000 OR X6 >= 54.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.46808510638297873; 'recall': 0.3283582089552239; 'f1-score': 0.38596491228070173; 'support': 134}; '1.0': {'precision': 0.76; 'recall': 0.8507462686567164; 'f1-score': 0.8028169014084507; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6140425531914894; 'recall': 0.5895522388059702; 'f1-score': 0.5943909068445763; 'support': 469}; 'weighted avg': {'precision': 0.676595744680851; 'recall': 0.7014925373134329; 'f1-score': 0.6837163330862367; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
l: 10,2,CNF,6,469,52,14,[33; 34],158,0.597455,0.615385,9,[X3 < 0.200000 OR X5 >= 30.000000 OR X6 >= 34.000000 OR X8 >= 4.100000] AND [X0 < 35.000000 OR X3 >= 1.600000 OR X6 < 34.000000 OR X8 < 3.100000 OR X9 < 0.930000],{'0.0': {'precision': 0.38666666666666666; 'recall': 0.43283582089552236; 'f1-score': 0.40845070422535207; 'support': 134}; '1.0': {'precision': 0.7617554858934169; 'recall': 0.7253731343283583; 'f1-score': 0.743119266055046; 'support': 335}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5742110762800418; 'recall': 0.5791044776119403; 'f1-score': 0.575784985140199; 'support': 469}; 'weighted avg': {'precision': 0.6545872518286311; 'recall': 0.6417910447761194; 'f1-score': 0.6474996769608476; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
l: 10,2,CNF,7,469,52,14,[33; 34],158,0.586524,0.596154,11,[X0 >= 66.000000 OR X2 >= 7.920000 OR X2 < 1.000000 OR X6 >= 71.600000 OR X7 >= 7.300000 OR X9 >= 1.308000 OR X9 < 0.546000] AND [X0 >= 45.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X6 >= 42.000000],{'0.0': {'precision': 0.49193548387096775; 'recall': 0.4552238805970149; 'f1-score': 0.4728682170542636; 'support': 134}; '1.0': {'precision': 0.7884057971014493; 'recall': 0.8119402985074626; 'f1-score': 0.7999999999999999; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6401706404862085; 'recall': 0.6335820895522388; 'f1-score': 0.6364341085271318; 'support': 469}; 'weighted avg': {'precision': 0.7036999933213117; 'recall': 0.7100213219616205; 'f1-score': 0.7065337763012183; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
l: 10,2,CNF,8,469,52,14,[33; 34],158,0.525058,0.634615,12,[X0 >= 60.000000 OR X3 >= 0.600000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X6 >= 42.000000 OR X6 < 19.000000] AND [X2 >= 3.300000 OR X4 >= 328.000000 OR X5 >= 35.000000 OR X7 >= 6.900000 OR X7 < 6.200000 OR X8 < 3.000000],{'0.0': {'precision': 0.5135135135135135; 'recall': 0.4253731343283582; 'f1-score': 0.46530612244897956; 'support': 134}; '1.0': {'precision': 0.7849162011173184; 'recall': 0.8388059701492537; 'f1-score': 0.810966810966811; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.649214857315416; 'recall': 0.6320895522388059; 'f1-score': 0.6381364667078953; 'support': 469}; 'weighted avg': {'precision': 0.7073725760876598; 'recall': 0.720682302771855; 'f1-score': 0.7122066142474306; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7837837837837838; 'f1-score': 0.7532467532467533; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5291666666666667; 'recall': 0.5252252252252252; 'f1-score': 0.5247715247715248; 'support': 52}; 'weighted avg': {'precision': 0.6120192307692307; 'recall': 0.6346153846153846; 'f1-score': 0.6214341214341215; 'support': 52}}
l: 10,2,CNF,9,469,52,14,[33; 34],158,0.658957,0.480769,9,[X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 30.000000 OR X6 >= 42.000000 OR X7 < 5.100000] AND [X4 < 208.000000 OR X5 < 21.000000 OR X6 >= 105.000000 OR X6 < 42.000000],{'0.0': {'precision': 0.34806629834254144; 'recall': 0.4701492537313433; 'f1-score': 0.39999999999999997; 'support': 134}; '1.0': {'precision': 0.7534722222222222; 'recall': 0.6477611940298508; 'f1-score': 0.6966292134831461; 'support': 335}; 'accuracy': 0.5970149253731343; 'macro avg': {'precision': 0.5507692602823818; 'recall': 0.558955223880597; 'f1-score': 0.5483146067415731; 'support': 469}; 'weighted avg': {'precision': 0.6376419582565991; 'recall': 0.5970149253731343; 'f1-score': 0.6118780096308186; 'support': 469}},{'0.0': {'precision': 0.22727272727272727; 'recall': 0.3333333333333333; 'f1-score': 0.27027027027027023; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.5405405405405406; 'f1-score': 0.5970149253731343; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.44696969696969696; 'recall': 0.4369369369369369; 'f1-score': 0.4336425978217022; 'support': 52}; 'weighted avg': {'precision': 0.5399184149184149; 'recall': 0.4807692307692308; 'f1-score': 0.5027616594780773; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.644956 (+- 0.081020), (mean training time) 0.566300 (+- 0.047110)
l: 10,2,CNF,0,468,53,7,[66; 67],158,4.427971,0.584906,7,[X2 >= 0.900000 OR X4 < 167.600000 OR X7 < 5.100000] AND [X2 < 0.700000 OR X4 >= 195.000000 OR X7 >= 7.100000 OR X9 < 1.060000],{'0.0': {'precision': 0.44680851063829785; 'recall': 0.4701492537313433; 'f1-score': 0.4581818181818182; 'support': 134}; '1.0': {'precision': 0.7828746177370031; 'recall': 0.7664670658682635; 'f1-score': 0.7745839636913766; 'support': 334}; 'accuracy': 0.6816239316239316; 'macro avg': {'precision': 0.6148415641876505; 'recall': 0.6183081597998035; 'f1-score': 0.6163828909365974; 'support': 468}; 'weighted avg': {'precision': 0.6866505614309635; 'recall': 0.6816239316239316; 'f1-score': 0.6839901869856483; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4666666666666667; 'f1-score': 0.3888888888888889; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.631578947368421; 'f1-score': 0.6857142857142857; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.5416666666666666; 'recall': 0.5491228070175438; 'f1-score': 0.5373015873015873; 'support': 53}; 'weighted avg': {'precision': 0.6320754716981132; 'recall': 0.5849056603773585; 'f1-score': 0.601707097933513; 'support': 53}}
l: 10,2,CNF,1,469,52,7,[67; 67],158,27.047723,0.673077,11,[X2 >= 2.000000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X6 < 42.000000 OR X7 >= 7.900000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X4 >= 328.000000 OR X6 >= 54.000000 OR X8 < 3.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.56; 'recall': 0.3111111111111111; 'f1-score': 0.4; 'support': 135}; '1.0': {'precision': 0.7639593908629442; 'recall': 0.9011976047904192; 'f1-score': 0.826923076923077; 'support': 334}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6619796954314721; 'recall': 0.6061543579507651; 'f1-score': 0.6134615384615385; 'support': 469}; 'weighted avg': {'precision': 0.705250397757406; 'recall': 0.7313432835820896; 'f1-score': 0.7040347711989504; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.21428571428571427; 'f1-score': 0.2608695652173913; 'support': 14}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8421052631578947; 'f1-score': 0.7901234567901234; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5387596899224806; 'recall': 0.5281954887218044; 'f1-score': 0.5254965110037574; 'support': 52}; 'weighted avg': {'precision': 0.633571854502087; 'recall': 0.6730769230769231; 'f1-score': 0.6476320244436186; 'support': 52}}
l: 10,2,CNF,2,469,52,7,[67; 67],158,19.608940,0.692308,14,[X0 >= 66.000000 OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X7 >= 6.600000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR X2 >= 7.920000 OR X3 >= 1.600000 OR X5 < 25.000000 OR X6 >= 54.000000 OR X7 < 6.900000 OR X8 < 3.600000],{'0.0': {'precision': 0.5350877192982456; 'recall': 0.4552238805970149; 'f1-score': 0.49193548387096775; 'support': 134}; '1.0': {'precision': 0.7943661971830986; 'recall': 0.8417910447761194; 'f1-score': 0.817391304347826; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6647269582406721; 'recall': 0.6485074626865672; 'f1-score': 0.6546633941093969; 'support': 469}; 'weighted avg': {'precision': 0.7202866320731407; 'recall': 0.7313432835820896; 'f1-score': 0.7244039270687236; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 10,2,CNF,3,469,52,7,[67; 67],158,15.616205,0.769231,11,[X0 >= 66.000000 OR X2 >= 3.300000 OR X4 >= 512.600000 OR X5 >= 140.200000 OR X6 >= 23.000000 OR X8 < 2.700000] AND [(NOT X1) OR X2 >= 1.400000 OR X2 < 0.800000 OR X3 < 0.200000 OR X5 < 43.000000],{'0.0': {'precision': 0.41935483870967744; 'recall': 0.291044776119403; 'f1-score': 0.3436123348017621; 'support': 134}; '1.0': {'precision': 0.7473404255319149; 'recall': 0.8388059701492537; 'f1-score': 0.7904360056258791; 'support': 335}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5833476321207962; 'recall': 0.5649253731343283; 'f1-score': 0.5670241702138206; 'support': 469}; 'weighted avg': {'precision': 0.6536302578684184; 'recall': 0.6823027718550106; 'f1-score': 0.6627720996761314; 'support': 469}},{'0.0': {'precision': 0.6153846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8205128205128205; 'recall': 0.8648648648648649; 'f1-score': 0.8421052631578947; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.717948717948718; 'recall': 0.6990990990990991; 'f1-score': 0.7067669172932332; 'support': 52}; 'weighted avg': {'precision': 0.7613412228796844; 'recall': 0.7692307692307693; 'f1-score': 0.7640254482359746; 'support': 52}}
l: 10,2,CNF,4,469,52,7,[67; 67],158,15.122666,0.673077,12,[X4 >= 236.800000 OR X5 >= 35.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X8 < 2.700000 OR X9 >= 1.308000 OR X9 < 0.800000] AND [X2 >= 0.800000 OR X4 >= 512.600000 OR X6 < 23.000000 OR X7 >= 7.100000 OR X9 < 0.700000],{'0.0': {'precision': 0.48717948717948717; 'recall': 0.4253731343283582; 'f1-score': 0.4541832669322709; 'support': 134}; '1.0': {'precision': 0.78125; 'recall': 0.8208955223880597; 'f1-score': 0.8005822416302767; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6342147435897436; 'recall': 0.6231343283582089; 'f1-score': 0.6273827542812738; 'support': 469}; 'weighted avg': {'precision': 0.6972298534798534; 'recall': 0.7078891257995735; 'f1-score': 0.701611106002275; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
