l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.917161,0.566038,2,[X2 >= 1.400000 OR X2 < 0.800000],{'0.0': {'precision': 0.3712574850299401; 'recall': 0.46616541353383456; 'f1-score': 0.41333333333333333; 'support': 133}; '1.0': {'precision': 0.7641196013289037; 'recall': 0.6865671641791045; 'f1-score': 0.7232704402515723; 'support': 335}; 'accuracy': 0.6239316239316239; 'macro avg': {'precision': 0.5676885431794219; 'recall': 0.5763662888564696; 'f1-score': 0.5683018867924527; 'support': 468}; 'weighted avg': {'precision': 0.6524728887909503; 'recall': 0.6239316239316239; 'f1-score': 0.6351900231145514; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5459770114942528; 'recall': 0.5561403508771929; 'f1-score': 0.533486414083429; 'support': 53}; 'weighted avg': {'precision': 0.6382563435263501; 'recall': 0.5660377358490566; 'f1-score': 0.5869635855555314; 'support': 53}}
l: 10,3,DNF,0,468,53,14,[33; 34],158,5.092091,0.641509,9,[X2 < 0.900000 AND X4 < 182.000000 AND X9 >= 1.000000] OR [X2 >= 0.900000 AND X4 < 512.600000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X4 >= 208.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.5; 'recall': 0.40601503759398494; 'f1-score': 0.4481327800829875; 'support': 133}; '1.0': {'precision': 0.7805555555555556; 'recall': 0.8388059701492537; 'f1-score': 0.8086330935251799; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.6402777777777777; 'recall': 0.6224105038716193; 'f1-score': 0.6283829368040836; 'support': 468}; 'weighted avg': {'precision': 0.7008250237416903; 'recall': 0.7158119658119658; 'f1-score': 0.706183218123873; 'support': 468}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7105263157894737; 'f1-score': 0.7397260273972601; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5801587301587302; 'recall': 0.5885964912280701; 'f1-score': 0.5819842258198422; 'support': 53}; 'weighted avg': {'precision': 0.6631626235399821; 'recall': 0.6415094339622641; 'f1-score': 0.6504382151836273; 'support': 53}}
l: 10,3,DNF,1,469,52,14,[33; 34],158,7.789916,0.634615,15,[X0 >= 23.000000 AND X3 < 0.300000 AND X7 < 7.100000] OR [X0 < 60.000000 AND X1 AND X2 >= 1.000000 AND X3 >= 0.600000 AND X8 >= 2.500000 AND X9 >= 0.900000] OR [X3 >= 0.300000 AND X5 < 53.600000 AND X5 >= 21.000000 AND X6 < 105.000000 AND X8 < 4.100000 AND X9 < 1.200000],{'0.0': {'precision': 0.2843601895734597; 'recall': 0.44776119402985076; 'f1-score': 0.3478260869565218; 'support': 134}; '1.0': {'precision': 0.7131782945736435; 'recall': 0.5492537313432836; 'f1-score': 0.6205733558178752; 'support': 335}; 'accuracy': 0.5202558635394456; 'macro avg': {'precision': 0.49876924207355156; 'recall': 0.4985074626865672; 'f1-score': 0.48419972138719847; 'support': 469}; 'weighted avg': {'precision': 0.5906588360021624; 'recall': 0.5202558635394456; 'f1-score': 0.5426455647146313; 'support': 469}},{'0.0': {'precision': 0.391304347826087; 'recall': 0.6428571428571429; 'f1-score': 0.4864864864864865; 'support': 14}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.631578947368421; 'f1-score': 0.716417910447761; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6094452773613194; 'recall': 0.637218045112782; 'f1-score': 0.6014521984671237; 'support': 52}; 'weighted avg': {'precision': 0.7101257063775803; 'recall': 0.6346153846153846; 'f1-score': 0.654513296304341; 'support': 52}}
l: 10,3,DNF,2,469,52,14,[33; 34],158,5.345567,0.711538,9,[X0 < 60.000000 AND X3 >= 0.200000 AND X6 >= 23.000000 AND X9 >= 1.200000] OR [X4 >= 150.000000 AND X8 >= 2.500000 AND X9 < 1.200000] OR [X6 >= 28.000000 AND X8 < 3.100000],{'0.0': {'precision': 0.5068493150684932; 'recall': 0.27611940298507465; 'f1-score': 0.357487922705314; 'support': 134}; '1.0': {'precision': 0.7550505050505051; 'recall': 0.8925373134328358; 'f1-score': 0.8180574555403557; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6309499100594991; 'recall': 0.5843283582089552; 'f1-score': 0.5877726891228349; 'support': 469}; 'weighted avg': {'precision': 0.6841358793413589; 'recall': 0.7164179104477612; 'f1-score': 0.6864661604446295; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.14285714285714285; 'f1-score': 0.21052631578947364; 'support': 14}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9210526315789473; 'f1-score': 0.8235294117647057; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5723404255319149; 'recall': 0.5319548872180451; 'f1-score': 0.5170278637770896; 'support': 52}; 'weighted avg': {'precision': 0.6518821603927987; 'recall': 0.7115384615384616; 'f1-score': 0.6584901166944509; 'support': 52}}
l: 10,3,DNF,3,469,52,14,[33; 34],158,4.501876,0.692308,10,[X0 >= 23.000000 AND X1 AND X2 >= 0.800000 AND X6 >= 34.000000] OR [X0 < 35.000000 AND X6 < 54.000000 AND X9 >= 0.930000] OR [X0 >= 23.000000 AND X5 >= 18.000000 AND X8 < 3.600000],{'0.0': {'precision': 0.4; 'recall': 0.3458646616541353; 'f1-score': 0.3709677419354839; 'support': 133}; '1.0': {'precision': 0.7542372881355932; 'recall': 0.7946428571428571; 'f1-score': 0.773913043478261; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5771186440677967; 'recall': 0.5702537593984962; 'f1-score': 0.5724403927068724; 'support': 469}; 'weighted avg': {'precision': 0.6537819377687831; 'recall': 0.6673773987206824; 'f1-score': 0.6596449728915033; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 10,3,DNF,4,469,52,14,[33; 34],158,2.783183,0.692308,13,[X4 >= 167.600000 AND X6 >= 34.000000 AND X8 < 4.100000 AND X9 < 0.930000] OR [X1 AND X2 >= 0.900000 AND X5 >= 18.000000 AND X6 < 54.000000 AND X7 >= 5.100000] OR [X0 >= 23.000000 AND X5 < 43.000000 AND X5 >= 18.000000 AND X9 >= 0.930000],{'0.0': {'precision': 0.3546511627906977; 'recall': 0.45864661654135336; 'f1-score': 0.39999999999999997; 'support': 133}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.6696428571428571; 'f1-score': 0.7109004739336493; 'support': 336}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.5561134601832276; 'recall': 0.5641447368421052; 'f1-score': 0.5554502369668246; 'support': 469}; 'weighted avg': {'precision': 0.6433135590546212; 'recall': 0.6098081023454158; 'f1-score': 0.6227346678927637; 'support': 469}},{'0.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7297297297297297; 'f1-score': 0.7714285714285715; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.645933014354067; 'recall': 0.6648648648648648; 'f1-score': 0.6504201680672269; 'support': 52}; 'weighted avg': {'precision': 0.7188075082811924; 'recall': 0.6923076923076923; 'f1-score': 0.7016160310277957; 'support': 52}}
l: 10,3,DNF,5,469,52,14,[33; 34],158,1.842720,0.673077,11,[X0 < 66.000000 AND X4 >= 167.600000 AND X6 < 42.000000 AND X7 < 7.900000 AND X9 < 1.060000] OR [X0 >= 23.000000 AND X1 AND X6 >= 42.000000] OR [X2 >= 0.800000 AND X3 < 0.300000 AND X8 < 4.100000],{'0.0': {'precision': 0.39263803680981596; 'recall': 0.48120300751879697; 'f1-score': 0.43243243243243246; 'support': 133}; '1.0': {'precision': 0.7745098039215687; 'recall': 0.7053571428571429; 'f1-score': 0.7383177570093459; 'support': 336}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5835739203656923; 'recall': 0.5932800751879699; 'f1-score': 0.5853750947208891; 'support': 469}; 'weighted avg': {'precision': 0.666217810263012; 'recall': 0.6417910447761194; 'f1-score': 0.65157415750246; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
l: 10,3,DNF,6,469,52,14,[33; 34],158,2.815983,0.615385,12,[X0 >= 40.000000 AND X1 AND X8 < 3.600000 AND X9 < 1.200000] OR [X0 < 55.000000 AND X2 >= 0.800000 AND X5 >= 53.600000 AND X8 < 4.100000] OR [X4 < 208.000000 AND X5 < 53.600000 AND X5 >= 21.000000 AND X9 >= 0.930000],{'0.0': {'precision': 0.3987341772151899; 'recall': 0.47368421052631576; 'f1-score': 0.4329896907216495; 'support': 133}; '1.0': {'precision': 0.77491961414791; 'recall': 0.7172619047619048; 'f1-score': 0.7449768160741888; 'support': 336}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5868268956815499; 'recall': 0.5954730576441103; 'f1-score': 0.5889832533979191; 'support': 469}; 'weighted avg': {'precision': 0.6682401618834073; 'recall': 0.6481876332622601; 'f1-score': 0.6565028551533194; 'support': 469}},{'0.0': {'precision': 0.38095238095238093; 'recall': 0.5333333333333333; 'f1-score': 0.4444444444444444; 'support': 15}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.6486486486486487; 'f1-score': 0.7058823529411764; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5775729646697388; 'recall': 0.590990990990991; 'f1-score': 0.5751633986928104; 'support': 52}; 'weighted avg': {'precision': 0.6607585962424671; 'recall': 0.6153846153846154; 'f1-score': 0.6304675716440422; 'support': 52}}
l: 10,3,DNF,7,469,52,14,[33; 34],158,4.652741,0.653846,11,[X1 AND X2 >= 0.800000 AND X6 >= 23.000000] OR [X0 >= 40.000000 AND X2 >= 1.000000 AND X5 >= 25.000000 AND X6 >= 42.000000] OR [X2 < 2.000000 AND X3 < 0.300000 AND X5 < 35.000000 AND X9 >= 0.546000],{'0.0': {'precision': 0.3763440860215054; 'recall': 0.2631578947368421; 'f1-score': 0.3097345132743362; 'support': 133}; '1.0': {'precision': 0.7393617021276596; 'recall': 0.8273809523809523; 'f1-score': 0.7808988764044945; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5578528940745825; 'recall': 0.5452694235588972; 'f1-score': 0.5453166948394154; 'support': 469}; 'weighted avg': {'precision': 0.6364164080080039; 'recall': 0.6673773987206824; 'f1-score': 0.6472851017854944; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
l: 10,3,DNF,8,469,52,14,[33; 34],158,4.849046,0.519231,15,[X2 < 2.000000 AND X2 >= 0.800000 AND X4 < 512.600000 AND X6 >= 19.000000 AND X8 >= 2.000000 AND X9 < 1.200000] OR [X1 AND X2 >= 1.000000 AND X6 >= 23.000000 AND X7 >= 6.200000] OR [X0 < 66.000000 AND X2 < 0.700000 AND X6 >= 19.000000 AND X7 >= 5.600000 AND X9 >= 0.700000],{'0.0': {'precision': 0.3516949152542373; 'recall': 0.6240601503759399; 'f1-score': 0.44986449864498645; 'support': 133}; '1.0': {'precision': 0.7854077253218884; 'recall': 0.5446428571428571; 'f1-score': 0.6432337434094904; 'support': 336}; 'accuracy': 0.5671641791044776; 'macro avg': {'precision': 0.5685513202880629; 'recall': 0.5843515037593985; 'f1-score': 0.5465491210272384; 'support': 469}; 'weighted avg': {'precision': 0.6624145403773307; 'recall': 0.5671641791044776; 'f1-score': 0.5883976889240341; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.6666666666666666; 'f1-score': 0.4444444444444444; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.4594594594594595; 'f1-score': 0.576271186440678; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.553030303030303; 'recall': 0.5630630630630631; 'f1-score': 0.5103578154425612; 'support': 52}; 'weighted avg': {'precision': 0.645979020979021; 'recall': 0.5192307692307693; 'f1-score': 0.5382442416340721; 'support': 52}}
l: 10,3,DNF,9,469,52,14,[33; 34],158,2.934196,0.634615,8,[X4 >= 195.000000 AND X6 >= 28.000000 AND X8 < 3.900000] OR [X5 < 53.600000 AND X5 >= 25.000000 AND X9 >= 0.900000] OR [X0 >= 49.000000 AND X8 < 3.100000],{'0.0': {'precision': 0.41843971631205673; 'recall': 0.44360902255639095; 'f1-score': 0.4306569343065693; 'support': 133}; '1.0': {'precision': 0.774390243902439; 'recall': 0.7559523809523809; 'f1-score': 0.7650602409638555; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5964149801072479; 'recall': 0.5997807017543859; 'f1-score': 0.5978585876352124; 'support': 469}; 'weighted avg': {'precision': 0.6734490495111366; 'recall': 0.6673773987206824; 'f1-score': 0.6702294525088042; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7837837837837838; 'f1-score': 0.7532467532467533; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5291666666666667; 'recall': 0.5252252252252252; 'f1-score': 0.5247715247715248; 'support': 52}; 'weighted avg': {'precision': 0.6120192307692307; 'recall': 0.6346153846153846; 'f1-score': 0.6214341214341215; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.646843 (+- 0.051632), (mean training time) 4.260732 (+- 1.635788)
l: 10,3,DNF,0,468,53,7,[66; 67],158,1034.168108,0.603774,14,[X0 >= 31.000000 AND X5 < 74.000000 AND X9 < 1.200000 AND X9 >= 0.930000] OR [X0 < 40.000000 AND X1 AND X5 >= 18.000000 AND X6 >= 23.000000 AND X7 >= 5.600000 AND X8 < 3.900000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X5 >= 30.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.4101123595505618; 'recall': 0.5488721804511278; 'f1-score': 0.4694533762057878; 'support': 133}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.6865671641791045; 'f1-score': 0.736; 'support': 335}; 'accuracy': 0.6474358974358975; 'macro avg': {'precision': 0.601607903913212; 'recall': 0.6177196723151162; 'f1-score': 0.6027266881028939; 'support': 468}; 'weighted avg': {'precision': 0.684261963659484; 'recall': 0.6474358974358975; 'f1-score': 0.6602506389644653; 'support': 468}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.5333333333333333; 'f1-score': 0.43243243243243246; 'support': 15}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.631578947368421; 'f1-score': 0.6956521739130435; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5689149560117301; 'recall': 0.5824561403508772; 'f1-score': 0.564042303172738; 'support': 53}; 'weighted avg': {'precision': 0.6579981187406629; 'recall': 0.6037735849056604; 'f1-score': 0.6211560206638139; 'support': 53}}
l: 10,3,DNF,1,469,52,7,[67; 67],158,899.176100,0.692308,11,[X2 >= 0.800000 AND X5 < 74.000000 AND X7 >= 7.100000 AND X9 < 1.308000] OR [X1 AND X2 >= 1.000000 AND X6 >= 28.000000 AND X7 < 7.900000] OR [X2 < 0.900000 AND X7 < 7.100000 AND X9 >= 0.800000],{'0.0': {'precision': 0.41216216216216217; 'recall': 0.4552238805970149; 'f1-score': 0.4326241134751773; 'support': 134}; '1.0': {'precision': 0.7725856697819314; 'recall': 0.7402985074626866; 'f1-score': 0.7560975609756098; 'support': 335}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.5923739159720468; 'recall': 0.5977611940298507; 'f1-score': 0.5943608372253936; 'support': 469}; 'weighted avg': {'precision': 0.6696075247477117; 'recall': 0.6588486140724946; 'f1-score': 0.6636765759754862; 'support': 469}},{'0.0': {'precision': 0.45; 'recall': 0.6428571428571429; 'f1-score': 0.5294117647058824; 'support': 14}; '1.0': {'precision': 0.84375; 'recall': 0.7105263157894737; 'f1-score': 0.7714285714285714; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.646875; 'recall': 0.6766917293233083; 'f1-score': 0.6504201680672268; 'support': 52}; 'weighted avg': {'precision': 0.7377403846153846; 'recall': 0.6923076923076923; 'f1-score': 0.7062702003878474; 'support': 52}}
l: 10,3,DNF,2,469,52,7,[67; 67],158,887.568125,0.365385,15,[X0 < 60.000000 AND X0 >= 31.000000 AND X1 AND X4 < 512.600000 AND X5 >= 25.000000 AND X6 >= 34.000000] OR [X4 >= 167.600000 AND X6 >= 19.000000 AND X7 < 7.300000 AND X8 < 3.300000 AND X8 >= 2.500000 AND X9 < 1.308000] OR [X5 < 35.000000 AND X7 >= 5.100000 AND X8 >= 3.300000],{'0.0': {'precision': 0.34831460674157305; 'recall': 0.4626865671641791; 'f1-score': 0.3974358974358975; 'support': 134}; '1.0': {'precision': 0.7525773195876289; 'recall': 0.6537313432835821; 'f1-score': 0.6996805111821086; 'support': 335}; 'accuracy': 0.5991471215351812; 'macro avg': {'precision': 0.5504459631646009; 'recall': 0.5582089552238806; 'f1-score': 0.548558204309003; 'support': 469}; 'weighted avg': {'precision': 0.6370736873458986; 'recall': 0.5991471215351812; 'f1-score': 0.6133249072546197; 'support': 469}},{'0.0': {'precision': 0.08695652173913043; 'recall': 0.14285714285714285; 'f1-score': 0.1081081081081081; 'support': 14}; '1.0': {'precision': 0.5862068965517241; 'recall': 0.4473684210526316; 'f1-score': 0.5074626865671642; 'support': 38}; 'accuracy': 0.36538461538461536; 'macro avg': {'precision': 0.3365817091454273; 'recall': 0.2951127819548872; 'f1-score': 0.30778539733763616; 'support': 52}; 'weighted avg': {'precision': 0.4517933341021797; 'recall': 0.36538461538461536; 'f1-score': 0.39994414621280294; 'support': 52}}
l: 10,3,DNF,3,469,52,7,[67; 67],158,893.100772,0.634615,12,[X1 AND X7 < 7.900000 AND X8 < 3.900000 AND X8 >= 2.700000] OR [X2 >= 0.800000 AND X4 >= 182.000000 AND X5 < 53.600000 AND X9 < 1.200000] OR [X0 >= 45.000000 AND X4 >= 167.600000 AND X5 >= 21.000000 AND X8 >= 2.000000],{'0.0': {'precision': 0.39622641509433965; 'recall': 0.47368421052631576; 'f1-score': 0.4315068493150685; 'support': 133}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.7142857142857143; 'f1-score': 0.7430340557275543; 'support': 336}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5852099817407181; 'recall': 0.5939849624060151; 'f1-score': 0.5872704525213114; 'support': 469}; 'weighted avg': {'precision': 0.6670088389458672; 'recall': 0.6460554371002132; 'f1-score': 0.65469051958073; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7567567567567568; 'f1-score': 0.7466666666666667; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5469924812030075; 'recall': 0.545045045045045; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6273134759976865; 'recall': 0.6346153846153846; 'f1-score': 0.6307515473032714; 'support': 52}}
l: 10,3,DNF,4,469,52,7,[67; 67],158,803.015401,0.596154,11,[X0 >= 31.000000 AND X5 >= 21.000000 AND X6 >= 28.000000 AND X7 < 6.900000 AND X9 < 1.308000 AND X9 >= 0.700000] OR [X2 >= 1.000000 AND X6 >= 28.000000] OR [X0 < 35.000000 AND X5 < 140.200000 AND X7 >= 5.600000],{'0.0': {'precision': 0.4675324675324675; 'recall': 0.5413533834586466; 'f1-score': 0.5017421602787456; 'support': 133}; '1.0': {'precision': 0.8063492063492064; 'recall': 0.7559523809523809; 'f1-score': 0.7803379416282642; 'support': 336}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6369408369408369; 'recall': 0.6486528822055138; 'f1-score': 0.6410400509535049; 'support': 469}; 'weighted avg': {'precision': 0.7102668475802805; 'recall': 0.6950959488272921; 'f1-score': 0.7013331678127291; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
l: 10,3,DNF,5,469,52,7,[67; 67],158,851.296918,0.653846,12,[X0 < 49.000000 AND X2 >= 0.900000 AND X5 >= 18.000000] OR [X2 < 0.800000 AND X4 >= 150.000000 AND X8 < 4.100000 AND X9 >= 0.800000] OR [X0 >= 23.000000 AND X5 < 74.000000 AND X6 >= 23.000000 AND X7 >= 5.100000 AND X9 < 1.200000],{'0.0': {'precision': 0.38509316770186336; 'recall': 0.46616541353383456; 'f1-score': 0.4217687074829932; 'support': 133}; '1.0': {'precision': 0.7694805194805194; 'recall': 0.7053571428571429; 'f1-score': 0.7360248447204968; 'support': 336}; 'accuracy': 0.6375266524520256; 'macro avg': {'precision': 0.5772868435911914; 'recall': 0.5857612781954887; 'f1-score': 0.578896776101745; 'support': 469}; 'weighted avg': {'precision': 0.6604751510656766; 'recall': 0.6375266524520256; 'f1-score': 0.6469074326680704; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
