l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.352684,0.698113,3,[(NOT X1) OR X5 >= 35.000000 OR X6 >= 71.600000],{'0.0': {'precision': 0.4206896551724138; 'recall': 0.45864661654135336; 'f1-score': 0.43884892086330934; 'support': 133}; '1.0': {'precision': 0.7770897832817337; 'recall': 0.7492537313432835; 'f1-score': 0.7629179331306991; 'support': 335}; 'accuracy': 0.6666666666666666; 'macro avg': {'precision': 0.5988897192270738; 'recall': 0.6039501739423184; 'f1-score': 0.6008834269970043; 'support': 468}; 'weighted avg': {'precision': 0.6758051314899826; 'recall': 0.6666666666666666; 'f1-score': 0.6708213975931716; 'support': 468}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6280701754385964; 'recall': 0.6280701754385964; 'f1-score': 0.6280701754385964; 'support': 53}; 'weighted avg': {'precision': 0.6981132075471698; 'recall': 0.6981132075471698; 'f1-score': 0.6981132075471698; 'support': 53}}
l: 5,3,CNF,2,469,52,3,[156; 157],158,1002.241757,0.653846,21,[X0 < 35.000000 OR X2 >= 0.900000 OR X6 >= 42.000000 OR X7 < 6.200000 OR X9 < 1.000000] AND [X0 >= 66.000000 OR X0 < 60.000000 OR (NOT X1) OR X3 >= 1.600000 OR X4 >= 512.600000 OR X6 >= 54.000000 OR X7 < 5.100000] AND [(NOT X1) OR X3 < 0.200000 OR X4 >= 328.000000 OR X4 < 167.600000 OR X5 >= 140.200000 OR X5 < 43.000000 OR X7 < 5.600000 OR X8 < 2.500000 OR X9 < 0.700000],{'0.0': {'precision': 0.40860215053763443; 'recall': 0.2835820895522388; 'f1-score': 0.33480176211453744; 'support': 134}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.835820895522388; 'f1-score': 0.7876230661040787; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5766415008007321; 'recall': 0.5597014925373134; 'f1-score': 0.5612124141093081; 'support': 469}; 'weighted avg': {'precision': 0.6486583651992026; 'recall': 0.6780383795309168; 'f1-score': 0.6582455506784956; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2857142857142857; 'f1-score': 0.30769230769230765; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.7894736842105263; 'f1-score': 0.7692307692307692; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5416666666666666; 'recall': 0.5375939849624061; 'f1-score': 0.5384615384615384; 'support': 52}; 'weighted avg': {'precision': 0.6378205128205128; 'recall': 0.6538461538461539; 'f1-score': 0.6449704142011833; 'support': 52}}
l: 5,3,CNF,3,469,52,3,[156; 157],158,1002.280159,0.519231,16,[X3 >= 4.100000 OR X6 < 23.000000 OR X7 < 5.100000 OR X8 < 2.000000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X0 < 49.000000 OR X6 >= 23.000000] AND [X0 < 35.000000 OR X2 >= 7.920000 OR X5 >= 35.000000 OR X6 >= 192.000000 OR X6 < 23.000000 OR X7 >= 7.300000 OR X8 >= 4.100000 OR X8 < 2.000000],{'0.0': {'precision': 0.2983050847457627; 'recall': 0.6616541353383458; 'f1-score': 0.4112149532710281; 'support': 133}; '1.0': {'precision': 0.7413793103448276; 'recall': 0.38392857142857145; 'f1-score': 0.5058823529411764; 'support': 336}; 'accuracy': 0.4626865671641791; 'macro avg': {'precision': 0.5198421975452951; 'recall': 0.5227913533834586; 'f1-score': 0.45854865310610227; 'support': 469}; 'weighted avg': {'precision': 0.6157313956227047; 'recall': 0.4626865671641791; 'f1-score': 0.47903637393023885; 'support': 469}},{'0.0': {'precision': 0.3611111111111111; 'recall': 0.8666666666666667; 'f1-score': 0.5098039215686274; 'support': 15}; '1.0': {'precision': 0.875; 'recall': 0.3783783783783784; 'f1-score': 0.5283018867924528; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.6180555555555556; 'recall': 0.6225225225225226; 'f1-score': 0.5190529041805401; 'support': 52}; 'weighted avg': {'precision': 0.7267628205128205; 'recall': 0.5192307692307693; 'f1-score': 0.52296593528558; 'support': 52}}
l: 5,3,CNF,4,469,52,3,[156; 157],158,1002.220616,0.692308,21,[X2 >= 1.000000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X5 < 30.000000 OR X6 < 28.000000 OR X7 < 6.200000 OR X9 < 1.200000] AND [X0 < 23.000000 OR (NOT X1) OR X3 >= 1.000000 OR X4 < 167.600000 OR X5 >= 43.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X8 >= 4.100000] AND [X0 >= 45.000000 OR X2 < 0.900000 OR X3 >= 0.600000 OR X4 >= 512.600000 OR X5 >= 74.000000],{'0.0': {'precision': 0.47; 'recall': 0.3533834586466165; 'f1-score': 0.4034334763948498; 'support': 133}; '1.0': {'precision': 0.7669376693766937; 'recall': 0.8422619047619048; 'f1-score': 0.8028368794326242; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6184688346883469; 'recall': 0.5978226817042607; 'f1-score': 0.6031351779137369; 'support': 469}; 'weighted avg': {'precision': 0.6827314646280791; 'recall': 0.7036247334754797; 'f1-score': 0.689573227824897; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 5,3,CNF,5,469,52,3,[156; 157],158,1002.297498,0.480769,21,[X0 >= 66.000000 OR X2 >= 0.800000 OR X4 < 150.000000 OR X6 >= 28.000000 OR X8 >= 3.300000 OR X9 < 0.546000] AND [X0 >= 66.000000 OR X0 < 40.000000 OR X2 >= 7.920000 OR X3 >= 4.100000 OR X3 < 0.200000 OR X4 < 167.600000 OR X5 >= 53.600000 OR X6 < 28.000000 OR X7 >= 7.300000 OR X9 < 0.546000] AND [X2 >= 0.900000 OR X2 < 0.700000 OR X5 >= 140.200000 OR X6 < 19.000000 OR X9 < 0.900000],{'0.0': {'precision': 0.4789915966386555; 'recall': 0.42857142857142855; 'f1-score': 0.4523809523809524; 'support': 133}; '1.0': {'precision': 0.7828571428571428; 'recall': 0.8154761904761905; 'f1-score': 0.7988338192419825; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6309243697478991; 'recall': 0.6220238095238095; 'f1-score': 0.6256073858114675; 'support': 469}; 'weighted avg': {'precision': 0.6966863163175717; 'recall': 0.7057569296375267; 'f1-score': 0.7005859913261681; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.13333333333333333; 'f1-score': 0.12903225806451615; 'support': 15}; '1.0': {'precision': 0.6388888888888888; 'recall': 0.6216216216216216; 'f1-score': 0.6301369863013699; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.3819444444444444; 'recall': 0.37747747747747745; 'f1-score': 0.37958462218294303; 'support': 52}; 'weighted avg': {'precision': 0.4906517094017093; 'recall': 0.4807692307692308; 'f1-score': 0.485587545463816; 'support': 52}}
l: 5,3,CNF,6,469,52,3,[156; 157],158,1002.312990,0.692308,18,[X2 >= 7.920000 OR X3 < 0.200000 OR X5 >= 30.000000 OR X7 >= 7.100000 OR X8 >= 3.900000 OR X8 < 2.000000] AND [X0 >= 55.000000 OR X0 < 49.000000 OR X3 >= 4.100000 OR X4 < 167.600000] AND [X0 >= 66.000000 OR X2 < 0.800000 OR X3 >= 1.600000 OR X5 >= 74.000000 OR X6 < 23.000000 OR X8 >= 3.900000 OR X8 < 2.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.38764044943820225; 'recall': 0.518796992481203; 'f1-score': 0.4437299035369775; 'support': 133}; '1.0': {'precision': 0.7800687285223368; 'recall': 0.6755952380952381; 'f1-score': 0.7240829346092504; 'support': 336}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.5838545889802695; 'recall': 0.5971961152882206; 'f1-score': 0.583906419073114; 'support': 469}; 'weighted avg': {'precision': 0.6687830971402687; 'recall': 0.6311300639658849; 'f1-score': 0.6445798362454715; 'support': 469}},{'0.0': {'precision': 0.47619047619047616; 'recall': 0.6666666666666666; 'f1-score': 0.5555555555555556; 'support': 15}; '1.0': {'precision': 0.8387096774193549; 'recall': 0.7027027027027027; 'f1-score': 0.7647058823529411; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6574500768049155; 'recall': 0.6846846846846847; 'f1-score': 0.6601307189542484; 'support': 52}; 'weighted avg': {'precision': 0.7341368309110246; 'recall': 0.6923076923076923; 'f1-score': 0.7043740573152337; 'support': 52}}
l: 5,3,CNF,7,469,52,3,[156; 157],158,1002.295217,0.538462,14,[X2 >= 1.400000 OR X2 < 0.800000 OR X4 >= 195.000000] AND [X0 >= 66.000000 OR X0 < 31.000000 OR X4 >= 328.000000 OR X6 >= 71.600000 OR X7 >= 7.100000 OR X9 < 1.000000] AND [X0 >= 40.000000 OR X4 < 208.000000 OR X6 >= 71.600000 OR X6 < 28.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.46511627906976744; 'recall': 0.45112781954887216; 'f1-score': 0.4580152671755725; 'support': 133}; '1.0': {'precision': 0.7852941176470588; 'recall': 0.7946428571428571; 'f1-score': 0.7899408284023668; 'support': 336}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6252051983584132; 'recall': 0.6228853383458646; 'f1-score': 0.6239780477889696; 'support': 469}; 'weighted avg': {'precision': 0.6944974171549911; 'recall': 0.697228144989339; 'f1-score': 0.6958126841738728; 'support': 469}},{'0.0': {'precision': 0.2631578947368421; 'recall': 0.3333333333333333; 'f1-score': 0.29411764705882354; 'support': 15}; '1.0': {'precision': 0.696969696969697; 'recall': 0.6216216216216216; 'f1-score': 0.6571428571428571; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4800637958532695; 'recall': 0.4774774774774775; 'f1-score': 0.4756302521008403; 'support': 52}; 'weighted avg': {'precision': 0.571831677094835; 'recall': 0.5384615384615384; 'f1-score': 0.5524240465416935; 'support': 52}}
l: 5,3,CNF,8,469,52,3,[156; 157],158,1002.211716,0.576923,8,[X4 >= 512.600000 OR X5 >= 35.000000 OR X6 >= 71.600000 OR X9 < 0.546000] AND [X2 < 0.700000 OR X3 >= 0.300000] AND [X5 >= 140.200000 OR X6 >= 19.000000],{'0.0': {'precision': 0.41767068273092367; 'recall': 0.7819548872180451; 'f1-score': 0.5445026178010471; 'support': 133}; '1.0': {'precision': 0.8681818181818182; 'recall': 0.5684523809523809; 'f1-score': 0.6870503597122302; 'support': 336}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.6429262504563709; 'recall': 0.675203634085213; 'f1-score': 0.6157764887566386; 'support': 469}; 'weighted avg': {'precision': 0.7404249290241017; 'recall': 0.6289978678038379; 'f1-score': 0.6466263732001036; 'support': 469}},{'0.0': {'precision': 0.3939393939393939; 'recall': 0.8666666666666667; 'f1-score': 0.5416666666666666; 'support': 15}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.4594594594594595; 'f1-score': 0.6071428571428572; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.6443381180223285; 'recall': 0.6630630630630631; 'f1-score': 0.5744047619047619; 'support': 52}; 'weighted avg': {'precision': 0.750276039749724; 'recall': 0.5769230769230769; 'f1-score': 0.5882554945054945; 'support': 52}}
l: 5,3,CNF,9,469,52,3,[156; 157],158,1002.263006,0.634615,17,[X0 >= 66.000000 OR X3 >= 0.300000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 >= 7.300000] AND [(NOT X1) OR X5 >= 43.000000 OR X7 >= 7.300000 OR X7 < 5.100000 OR X9 < 1.308000] AND [X0 >= 40.000000 OR X2 >= 7.920000 OR X5 >= 140.200000 OR X7 >= 6.000000 OR X7 < 5.100000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5154639175257731; 'recall': 0.37593984962406013; 'f1-score': 0.4347826086956521; 'support': 133}; '1.0': {'precision': 0.7768817204301075; 'recall': 0.8601190476190477; 'f1-score': 0.8163841807909604; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6461728189779403; 'recall': 0.6180294486215538; 'f1-score': 0.6255833947433063; 'support': 469}; 'weighted avg': {'precision': 0.7027483136363409; 'recall': 0.7228144989339019; 'f1-score': 0.7081688095997537; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8378378378378378; 'f1-score': 0.7654320987654323; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4772727272727273; 'recall': 0.48558558558558557; 'f1-score': 0.46967257112184657; 'support': 52}; 'weighted avg': {'precision': 0.5734265734265734; 'recall': 0.6346153846153846; 'f1-score': 0.594801602047979; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.606422 (+- 0.070475), (mean training time) 1002.257565 (+- 0.035172)
l: 5,3,DNF,0,468,53,58,[8; 9],158,1.274948,0.452830,11,[X0 < 55.000000 AND X0 >= 23.000000 AND X5 >= 21.000000 AND X7 >= 5.100000] OR [X0 < 23.000000 AND X0 >= 40.000000 AND X2 < 0.900000 AND X5 < 140.200000 AND X7 >= 6.900000] OR [X0 < 23.000000 AND X9 < 0.930000],{'0.0': {'precision': 0.3141592920353982; 'recall': 0.5338345864661654; 'f1-score': 0.39554317548746515; 'support': 133}; '1.0': {'precision': 0.743801652892562; 'recall': 0.5373134328358209; 'f1-score': 0.6239168110918544; 'support': 335}; 'accuracy': 0.5363247863247863; 'macro avg': {'precision': 0.5289804724639801; 'recall': 0.5355740096509931; 'f1-score': 0.5097299932896597; 'support': 468}; 'weighted avg': {'precision': 0.6217024349566586; 'recall': 0.5363247863247863; 'f1-score': 0.5590157565290685; 'support': 468}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.6666666666666666; 'f1-score': 0.40816326530612246; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.3684210526315789; 'f1-score': 0.49122807017543857; 'support': 38}; 'accuracy': 0.4528301886792453; 'macro avg': {'precision': 0.5154798761609907; 'recall': 0.5175438596491228; 'f1-score': 0.4496956677407805; 'support': 53}; 'weighted avg': {'precision': 0.6115427302996671; 'recall': 0.4528301886792453; 'f1-score': 0.4677191631369529; 'support': 53}}
l: 5,3,DNF,1,469,52,58,[8; 9],158,1.353689,0.442308,8,[X0 >= 31.000000 AND X2 >= 0.800000 AND X4 >= 282.000000] OR [X0 < 60.000000 AND X0 >= 45.000000 AND X7 < 5.100000] OR [X2 < 1.400000 AND X9 >= 1.200000],{'0.0': {'precision': 0.31095406360424027; 'recall': 0.6567164179104478; 'f1-score': 0.42206235011990406; 'support': 134}; '1.0': {'precision': 0.7526881720430108; 'recall': 0.417910447761194; 'f1-score': 0.5374280230326295; 'support': 335}; 'accuracy': 0.4861407249466951; 'macro avg': {'precision': 0.5318211178236255; 'recall': 0.5373134328358209; 'f1-score': 0.47974518657626675; 'support': 469}; 'weighted avg': {'precision': 0.6264784267747906; 'recall': 0.4861407249466951; 'f1-score': 0.5044664022004222; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.6428571428571429; 'f1-score': 0.3829787234042553; 'support': 14}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.3684210526315789; 'f1-score': 0.49122807017543857; 'support': 38}; 'accuracy': 0.4423076923076923; 'macro avg': {'precision': 0.5047846889952152; 'recall': 0.5056390977443609; 'f1-score': 0.43710339678984694; 'support': 52}; 'weighted avg': {'precision': 0.6118881118881119; 'recall': 0.4423076923076923; 'f1-score': 0.46208401527550463; 'support': 52}}
l: 5,3,DNF,2,469,52,58,[8; 9],158,1.290023,0.692308,9,[X0 >= 23.000000 AND X4 >= 150.000000] OR [X0 < 23.000000 AND X0 >= 40.000000 AND X1 AND X2 < 0.700000 AND X5 < 53.600000] OR [X0 >= 35.000000 AND X3 >= 0.300000],{'0.0': {'precision': 0.4155844155844156; 'recall': 0.23880597014925373; 'f1-score': 0.3033175355450237; 'support': 134}; '1.0': {'precision': 0.7397959183673469; 'recall': 0.8656716417910447; 'f1-score': 0.797799174690509; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5776901669758813; 'recall': 0.5522388059701492; 'f1-score': 0.5505583551177664; 'support': 469}; 'weighted avg': {'precision': 0.6471640604293666; 'recall': 0.6865671641791045; 'f1-score': 0.6565187063632274; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.2857142857142857; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5639097744360901; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6644688644688644; 'recall': 0.6923076923076923; 'f1-score': 0.6743589743589744; 'support': 52}}
l: 5,3,DNF,3,469,52,58,[8; 9],158,1.308270,0.615385,10,[X1 AND X2 >= 0.800000] OR [X0 >= 45.000000 AND X5 < 35.000000 AND X6 < 19.000000] OR [X0 < 23.000000 AND X0 >= 40.000000 AND X4 >= 167.600000 AND X5 >= 18.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.36477987421383645; 'recall': 0.43609022556390975; 'f1-score': 0.39726027397260266; 'support': 133}; '1.0': {'precision': 0.7580645161290323; 'recall': 0.6994047619047619; 'f1-score': 0.7275541795665634; 'support': 336}; 'accuracy': 0.6247334754797441; 'macro avg': {'precision': 0.5614221951714343; 'recall': 0.5677474937343359; 'f1-score': 0.562407226769583; 'support': 469}; 'weighted avg': {'precision': 0.646536035585917; 'recall': 0.6247334754797441; 'f1-score': 0.6338887436518581; 'support': 469}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.6756756756756757; 'f1-score': 0.7142857142857142; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5629984051036683; 'recall': 0.5711711711711711; 'f1-score': 0.5630252100840336; 'support': 52}; 'weighted avg': {'precision': 0.6453195926880138; 'recall': 0.6153846153846154; 'f1-score': 0.6270200387847447; 'support': 52}}
l: 5,3,DNF,4,469,52,58,[8; 9],158,1.400755,0.500000,10,[X0 >= 55.000000 AND X2 >= 2.000000 AND X3 >= 0.300000] OR [X0 < 60.000000 AND X1 AND X8 >= 4.100000 AND X9 >= 0.900000] OR [X0 < 49.000000 AND X4 >= 195.000000 AND X9 >= 0.546000],{'0.0': {'precision': 0.3709677419354839; 'recall': 0.6917293233082706; 'f1-score': 0.48293963254593186; 'support': 133}; '1.0': {'precision': 0.8144796380090498; 'recall': 0.5357142857142857; 'f1-score': 0.6463195691202872; 'support': 336}; 'accuracy': 0.579957356076759; 'macro avg': {'precision': 0.5927236899722668; 'recall': 0.6137218045112782; 'f1-score': 0.5646296008331095; 'support': 469}; 'weighted avg': {'precision': 0.6887076077792326; 'recall': 0.579957356076759; 'f1-score': 0.5999879453156194; 'support': 469}},{'0.0': {'precision': 0.3103448275862069; 'recall': 0.6; 'f1-score': 0.4090909090909091; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.4594594594594595; 'f1-score': 0.5666666666666667; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.5247376311844077; 'recall': 0.5297297297297298; 'f1-score': 0.4878787878787879; 'support': 52}; 'weighted avg': {'precision': 0.6154422788605698; 'recall': 0.5; 'f1-score': 0.5212121212121212; 'support': 52}}
l: 5,3,DNF,5,469,52,58,[8; 9],158,1.394485,0.653846,10,[X0 >= 31.000000 AND X1 AND X4 >= 208.000000 AND X9 < 1.308000] OR [X0 >= 31.000000 AND (NOT X1) AND X3 >= 0.200000 AND X5 >= 18.000000 AND X8 < 4.100000] OR [X0 < 55.000000],{'0.0': {'precision': 0.421875; 'recall': 0.20300751879699247; 'f1-score': 0.2741116751269036; 'support': 133}; '1.0': {'precision': 0.7382716049382716; 'recall': 0.8898809523809523; 'f1-score': 0.8070175438596491; 'support': 336}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.5800733024691358; 'recall': 0.5464442355889724; 'f1-score': 0.5405646094932763; 'support': 469}; 'weighted avg': {'precision': 0.6485471945826423; 'recall': 0.6950959488272921; 'f1-score': 0.655894984069766; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
l: 5,3,DNF,6,469,52,58,[8; 9],158,1.401799,0.634615,9,[X5 >= 25.000000 AND X8 < 3.900000] OR [X0 < 23.000000 AND X7 < 6.900000 AND X8 < 4.100000] OR [X0 < 31.000000 AND X3 >= 0.200000 AND X6 < 34.000000 AND X7 >= 6.000000],{'0.0': {'precision': 0.4; 'recall': 0.48120300751879697; 'f1-score': 0.43686006825938567; 'support': 133}; '1.0': {'precision': 0.7766990291262136; 'recall': 0.7142857142857143; 'f1-score': 0.7441860465116279; 'support': 336}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5883495145631068; 'recall': 0.5977443609022557; 'f1-score': 0.5905230573855068; 'support': 469}; 'weighted avg': {'precision': 0.6698739313143023; 'recall': 0.6481876332622601; 'f1-score': 0.6570339034251711; 'support': 469}},{'0.0': {'precision': 0.4090909090909091; 'recall': 0.6; 'f1-score': 0.4864864864864865; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.6486486486486487; 'f1-score': 0.7164179104477612; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6045454545454546; 'recall': 0.6243243243243244; 'f1-score': 0.6014521984671238; 'support': 52}; 'weighted avg': {'precision': 0.6872377622377622; 'recall': 0.6346153846153846; 'f1-score': 0.6500915381512395; 'support': 52}}
l: 5,3,DNF,7,469,52,58,[8; 9],158,1.342179,0.500000,11,[X2 < 3.300000 AND X2 >= 0.700000 AND X4 >= 167.600000] OR [X0 < 23.000000 AND X2 < 0.800000 AND X5 >= 21.000000] OR [X0 < 23.000000 AND X0 >= 31.000000 AND X1 AND X2 >= 1.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.2696078431372549; 'recall': 0.41353383458646614; 'f1-score': 0.3264094955489614; 'support': 133}; '1.0': {'precision': 0.7056603773584905; 'recall': 0.5565476190476191; 'f1-score': 0.622296173044925; 'support': 336}; 'accuracy': 0.5159914712153518; 'macro avg': {'precision': 0.48763411024787273; 'recall': 0.4850407268170426; 'f1-score': 0.4743528342969432; 'support': 469}; 'weighted avg': {'precision': 0.5820036885494834; 'recall': 0.5159914712153518; 'f1-score': 0.5383880107699502; 'support': 469}},{'0.0': {'precision': 0.2608695652173913; 'recall': 0.4; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.6896551724137931; 'recall': 0.5405405405405406; 'f1-score': 0.6060606060606061; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.47526236881559225; 'recall': 0.4702702702702703; 'f1-score': 0.4609250398724083; 'support': 52}; 'weighted avg': {'precision': 0.5659670164917542; 'recall': 0.5; 'f1-score': 0.5223285486443381; 'support': 52}}
l: 5,3,DNF,8,469,52,58,[8; 9],158,1.406255,0.788462,8,[X0 >= 40.000000] OR [X5 >= 74.000000] OR [X0 < 23.000000 AND X0 >= 31.000000 AND X1 AND X2 < 1.400000 AND X6 < 54.000000 AND X8 >= 3.300000],{'0.0': {'precision': 0.4166666666666667; 'recall': 0.45112781954887216; 'f1-score': 0.43321299638989164; 'support': 133}; '1.0': {'precision': 0.7753846153846153; 'recall': 0.75; 'f1-score': 0.762481089258699; 'support': 336}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.596025641025641; 'recall': 0.6005639097744361; 'f1-score': 0.5978470428242952; 'support': 469}; 'weighted avg': {'precision': 0.6736586299272866; 'recall': 0.6652452025586354; 'f1-score': 0.669106555460082; 'support': 469}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.6; 'f1-score': 0.6206896551724138; 'support': 15}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8648648648648649; 'f1-score': 0.8533333333333334; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7424812030075187; 'recall': 0.7324324324324325; 'f1-score': 0.7370114942528736; 'support': 52}; 'weighted avg': {'precision': 0.7846298438403702; 'recall': 0.7884615384615384; 'f1-score': 0.7862245800176836; 'support': 52}}
