l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.684230,0.754717,3,[X0 >= 49.000000 OR X2 >= 1.000000 OR X5 >= 43.000000],{'0.0': {'precision': 0.49056603773584906; 'recall': 0.39097744360902253; 'f1-score': 0.4351464435146443; 'support': 133}; '1.0': {'precision': 0.7762430939226519; 'recall': 0.8388059701492537; 'f1-score': 0.8063127690100431; 'support': 335}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6334045658292504; 'recall': 0.6148917068791382; 'f1-score': 0.6207296062623437; 'support': 468}; 'weighted avg': {'precision': 0.6950570929122998; 'recall': 0.7115384615384616; 'f1-score': 0.7008317406107096; 'support': 468}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.4666666666666667; 'f1-score': 0.5185185185185186; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.6941056910569106; 'recall': 0.6675438596491228; 'f1-score': 0.6769807782466011; 'support': 53}; 'weighted avg': {'precision': 0.7421767142199724; 'recall': 0.7547169811320755; 'f1-score': 0.7457474192606746; 'support': 53}}
l: 5,3,CNF,6,469,52,7,[67; 67],158,166.120863,0.730769,23,[X3 >= 1.000000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X8 >= 3.900000 OR X8 < 3.000000 OR X9 < 0.900000] AND [X0 >= 66.000000 OR X2 < 0.800000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 >= 105.000000 OR X7 < 5.100000 OR X9 >= 1.060000 OR X9 < 0.800000] AND [X0 >= 55.000000 OR X2 >= 1.000000 OR X3 >= 0.600000 OR X4 >= 512.600000 OR X6 >= 71.600000 OR X6 < 28.000000 OR X9 >= 0.800000],{'0.0': {'precision': 0.5185185185185185; 'recall': 0.3157894736842105; 'f1-score': 0.3925233644859813; 'support': 133}; '1.0': {'precision': 0.7654639175257731; 'recall': 0.8839285714285714; 'f1-score': 0.8204419889502761; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6419912180221459; 'recall': 0.5998590225563909; 'f1-score': 0.6064826767181287; 'support': 469}; 'weighted avg': {'precision': 0.6954346252699843; 'recall': 0.7228144989339019; 'f1-score': 0.6990919312663716; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
l: 5,3,CNF,7,469,52,7,[67; 67],158,139.911980,0.711538,22,[X0 >= 66.000000 OR X2 < 0.900000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X6 < 54.000000 OR X8 >= 4.100000 OR X8 < 2.500000 OR X9 >= 1.308000 OR X9 < 0.800000] AND [X3 >= 1.600000 OR X4 < 150.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X9 < 1.060000] AND [X0 >= 66.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 >= 43.000000 OR X5 < 21.000000 OR X6 >= 42.000000 OR X9 >= 1.060000 OR X9 < 0.800000],{'0.0': {'precision': 0.4533333333333333; 'recall': 0.5112781954887218; 'f1-score': 0.48056537102473496; 'support': 133}; '1.0': {'precision': 0.7962382445141066; 'recall': 0.7559523809523809; 'f1-score': 0.7755725190839695; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6247857889237199; 'recall': 0.6336152882205514; 'f1-score': 0.6280689450543522; 'support': 469}; 'weighted avg': {'precision': 0.6989965532837381; 'recall': 0.6865671641791045; 'f1-score': 0.6919137756044852; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
l: 5,3,CNF,8,469,52,7,[67; 67],158,188.629302,0.730769,18,[X2 >= 3.300000 OR X4 < 150.000000 OR X5 >= 140.200000 OR X5 < 53.600000 OR X9 < 0.800000] AND [X0 >= 55.000000 OR X2 >= 0.800000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 >= 105.000000 OR X9 >= 1.200000] AND [X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 182.000000 OR X5 >= 25.000000 OR X6 >= 54.000000 OR X8 < 2.700000 OR X9 < 0.700000],{'0.0': {'precision': 0.45794392523364486; 'recall': 0.3684210526315789; 'f1-score': 0.40833333333333327; 'support': 133}; '1.0': {'precision': 0.7679558011049724; 'recall': 0.8273809523809523; 'f1-score': 0.7965616045845272; 'support': 336}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6129498631693087; 'recall': 0.5979010025062657; 'f1-score': 0.6024474689589302; 'support': 469}; 'weighted avg': {'precision': 0.6800419855593721; 'recall': 0.697228144989339; 'f1-score': 0.6864670201998603; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
l: 5,3,CNF,9,469,52,7,[67; 67],158,245.262141,0.634615,20,[X0 < 49.000000 OR X2 >= 7.920000 OR X4 < 236.800000 OR X5 < 18.000000 OR X8 < 2.000000 OR X9 >= 0.930000] AND [X0 >= 55.000000 OR X0 < 31.000000 OR X3 >= 4.100000 OR X4 >= 236.800000 OR X5 >= 53.600000 OR X6 < 19.000000 OR X8 >= 3.300000] AND [X0 >= 31.000000 OR X2 >= 7.920000 OR X3 >= 4.100000 OR X3 < 0.200000 OR X5 >= 74.000000 OR X7 < 6.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.46774193548387094; 'recall': 0.43609022556390975; 'f1-score': 0.45136186770428016; 'support': 133}; '1.0': {'precision': 0.782608695652174; 'recall': 0.8035714285714286; 'f1-score': 0.7929515418502202; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6251753155680224; 'recall': 0.6198308270676691; 'f1-score': 0.6221567047772502; 'support': 469}; 'weighted avg': {'precision': 0.6933181218731029; 'recall': 0.6993603411513859; 'f1-score': 0.6960828282864463; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8378378378378378; 'f1-score': 0.7654320987654323; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4772727272727273; 'recall': 0.48558558558558557; 'f1-score': 0.46967257112184657; 'support': 52}; 'weighted avg': {'precision': 0.5734265734265734; 'recall': 0.6346153846153846; 'f1-score': 0.594801602047979; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.673694 (+- 0.045546), (mean training time) 202.364001 (+- 49.846096)
l: 5,3,CNF,0,468,53,3,[156; 156],158,1002.338411,0.754717,20,[X2 >= 3.300000 OR X3 >= 1.000000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X8 < 2.000000 OR X9 < 0.700000] AND [X0 >= 40.000000 OR X0 < 35.000000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X6 >= 105.000000 OR X7 < 5.600000] AND [X0 < 23.000000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X7 < 6.600000 OR X8 < 2.000000 OR X9 < 1.060000],{'0.0': {'precision': 0.5079365079365079; 'recall': 0.7218045112781954; 'f1-score': 0.5962732919254659; 'support': 133}; '1.0': {'precision': 0.8673835125448028; 'recall': 0.7223880597014926; 'f1-score': 0.7882736156351791; 'support': 335}; 'accuracy': 0.7222222222222222; 'macro avg': {'precision': 0.6876600102406554; 'recall': 0.7220962854898441; 'f1-score': 0.6922734537803225; 'support': 468}; 'weighted avg': {'precision': 0.7652329749103942; 'recall': 0.7222222222222222; 'f1-score': 0.7337094210766495; 'support': 468}},{'0.0': {'precision': 0.55; 'recall': 0.7333333333333333; 'f1-score': 0.6285714285714286; 'support': 15}; '1.0': {'precision': 0.8787878787878788; 'recall': 0.7631578947368421; 'f1-score': 0.8169014084507042; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.7143939393939394; 'recall': 0.7482456140350877; 'f1-score': 0.7227364185110664; 'support': 53}; 'weighted avg': {'precision': 0.7857347055460262; 'recall': 0.7547169811320755; 'f1-score': 0.7636004707490225; 'support': 53}}
l: 5,3,CNF,1,469,52,3,[156; 157],158,1002.217994,0.730769,17,[X2 >= 2.000000 OR X3 >= 4.100000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X6 >= 192.000000 OR X6 < 23.000000 OR X7 >= 7.300000] AND [X2 >= 2.000000 OR X3 >= 4.100000 OR X4 >= 512.600000 OR X5 >= 25.000000] AND [X2 >= 3.300000 OR X4 >= 328.000000 OR X6 >= 192.000000 OR X6 < 54.000000 OR X8 < 3.100000 OR X9 < 0.700000],{'0.0': {'precision': 0.43842364532019706; 'recall': 0.664179104477612; 'f1-score': 0.5281899109792285; 'support': 134}; '1.0': {'precision': 0.8308270676691729; 'recall': 0.6597014925373135; 'f1-score': 0.7354409317803661; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.634625356494685; 'recall': 0.6619402985074627; 'f1-score': 0.6318154213797973; 'support': 469}; 'weighted avg': {'precision': 0.7187118041408942; 'recall': 0.6609808102345416; 'f1-score': 0.6762263544086126; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.7857142857142857; 'f1-score': 0.6111111111111112; 'support': 14}; '1.0': {'precision': 0.9; 'recall': 0.7105263157894737; 'f1-score': 0.7941176470588235; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7; 'recall': 0.7481203007518797; 'f1-score': 0.7026143790849673; 'support': 52}; 'weighted avg': {'precision': 0.7923076923076924; 'recall': 0.7307692307692307; 'f1-score': 0.7448466566113624; 'support': 52}}
l: 5,3,CNF,2,469,52,3,[156; 157],158,1002.266847,0.576923,18,[(NOT X1) OR X2 < 0.900000 OR X4 < 150.000000 OR X5 >= 140.200000 OR X8 < 3.100000 OR X9 < 0.700000] AND [X2 >= 1.400000 OR X4 >= 282.000000 OR X5 >= 74.000000] AND [X0 >= 66.000000 OR X2 >= 3.300000 OR X2 < 0.700000 OR X4 >= 328.000000 OR X4 < 150.000000 OR X5 >= 53.600000 OR X5 < 21.000000 OR X8 >= 3.900000 OR X9 >= 0.930000],{'0.0': {'precision': 0.40808823529411764; 'recall': 0.8283582089552238; 'f1-score': 0.5467980295566502; 'support': 134}; '1.0': {'precision': 0.883248730964467; 'recall': 0.5194029850746269; 'f1-score': 0.6541353383458647; 'support': 335}; 'accuracy': 0.6076759061833689; 'macro avg': {'precision': 0.6456684831292923; 'recall': 0.6738805970149253; 'f1-score': 0.6004666839512575; 'support': 469}; 'weighted avg': {'precision': 0.7474885893443672; 'recall': 0.6076759061833689; 'f1-score': 0.6234675358346606; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.8571428571428571; 'f1-score': 0.5217391304347825; 'support': 14}; '1.0': {'precision': 0.9; 'recall': 0.47368421052631576; 'f1-score': 0.6206896551724138; 'support': 38}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.6375; 'recall': 0.6654135338345865; 'f1-score': 0.5712143928035982; 'support': 52}; 'weighted avg': {'precision': 0.7586538461538462; 'recall': 0.5769230769230769; 'f1-score': 0.5940491292815131; 'support': 52}}
l: 5,3,CNF,3,469,52,3,[156; 157],158,1002.297121,0.673077,23,[X0 >= 66.000000 OR X2 >= 1.400000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X6 >= 105.000000 OR X7 >= 7.900000 OR X8 < 2.000000 OR X9 >= 1.308000] AND [X0 >= 55.000000 OR X0 < 31.000000 OR X2 >= 7.920000 OR X2 < 0.800000 OR X3 >= 4.100000 OR X5 < 30.000000 OR X6 < 54.000000 OR X7 >= 7.100000 OR X8 < 2.000000] AND [X0 < 23.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X5 < 18.000000 OR X6 < 34.000000 OR X8 < 3.600000],{'0.0': {'precision': 0.40119760479041916; 'recall': 0.5037593984962406; 'f1-score': 0.4466666666666666; 'support': 133}; '1.0': {'precision': 0.7814569536423841; 'recall': 0.7023809523809523; 'f1-score': 0.7398119122257053; 'support': 336}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5913272792164016; 'recall': 0.6030701754385965; 'f1-score': 0.593239289446186; 'support': 469}; 'weighted avg': {'precision': 0.67362221292317; 'recall': 0.6460554371002132; 'f1-score': 0.6566811709477689; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
l: 5,3,CNF,4,469,52,3,[156; 157],158,1002.242352,0.576923,14,[X5 < 25.000000 OR X7 < 7.300000 OR X9 < 0.900000] AND [X4 >= 208.000000 OR X4 < 167.600000 OR X6 >= 23.000000 OR X9 < 0.800000] AND [X0 >= 55.000000 OR X2 >= 7.920000 OR X5 >= 43.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 < 6.200000 OR X9 < 0.900000],{'0.0': {'precision': 0.47107438016528924; 'recall': 0.42857142857142855; 'f1-score': 0.4488188976377952; 'support': 133}; '1.0': {'precision': 0.7816091954022989; 'recall': 0.8095238095238095; 'f1-score': 0.7953216374269005; 'support': 336}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.626341787783794; 'recall': 0.6190476190476191; 'f1-score': 0.6220702675323478; 'support': 469}; 'weighted avg': {'precision': 0.6935470836186693; 'recall': 0.7014925373134329; 'f1-score': 0.6970596664419304; 'support': 469}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.7027027027027027; 'f1-score': 0.7027027027027027; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.48468468468468473; 'recall': 0.48468468468468473; 'f1-score': 0.48468468468468473; 'support': 52}; 'weighted avg': {'precision': 0.5769230769230769; 'recall': 0.5769230769230769; 'f1-score': 0.5769230769230769; 'support': 52}}
l: 5,3,CNF,5,469,52,3,[156; 157],158,1002.213686,0.615385,12,[X0 >= 49.000000 OR X2 >= 3.300000 OR X7 < 5.600000 OR X9 < 0.700000] AND [X2 < 0.700000 OR X6 >= 105.000000 OR X9 >= 0.700000] AND [X0 < 23.000000 OR X4 >= 282.000000 OR X5 >= 53.600000 OR X5 < 35.000000 OR X9 < 0.546000],{'0.0': {'precision': 0.3359073359073359; 'recall': 0.6541353383458647; 'f1-score': 0.4438775510204082; 'support': 133}; '1.0': {'precision': 0.780952380952381; 'recall': 0.4880952380952381; 'f1-score': 0.6007326007326007; 'support': 336}; 'accuracy': 0.535181236673774; 'macro avg': {'precision': 0.5584298584298584; 'recall': 0.5711152882205514; 'f1-score': 0.5223050758765044; 'support': 469}; 'weighted avg': {'precision': 0.6547455771336368; 'recall': 0.535181236673774; 'f1-score': 0.5562513179783969; 'support': 469}},{'0.0': {'precision': 0.4074074074074074; 'recall': 0.7333333333333333; 'f1-score': 0.5238095238095238; 'support': 15}; '1.0': {'precision': 0.84; 'recall': 0.5675675675675675; 'f1-score': 0.6774193548387097; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6237037037037036; 'recall': 0.6504504504504505; 'f1-score': 0.6006144393241168; 'support': 52}; 'weighted avg': {'precision': 0.7152136752136753; 'recall': 0.6153846153846154; 'f1-score': 0.6331088266572138; 'support': 52}}
l: 5,3,CNF,6,469,52,3,[156; 157],158,1002.259284,0.673077,23,[X3 >= 1.000000 OR X4 >= 512.600000 OR X4 < 236.800000 OR X5 < 21.000000 OR X6 >= 105.000000 OR X7 >= 7.900000] AND [X0 >= 66.000000 OR X0 < 35.000000 OR X2 < 0.700000 OR X3 >= 0.300000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X9 >= 1.308000] AND [X0 < 23.000000 OR X2 < 0.800000 OR X3 >= 1.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 < 23.000000 OR X7 < 5.600000 OR X9 < 0.800000],{'0.0': {'precision': 0.4315068493150685; 'recall': 0.47368421052631576; 'f1-score': 0.45161290322580644; 'support': 133}; '1.0': {'precision': 0.7832817337461301; 'recall': 0.7529761904761905; 'f1-score': 0.7678300455235206; 'support': 336}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6073942915305993; 'recall': 0.6133302005012531; 'f1-score': 0.6097214743746635; 'support': 469}; 'weighted avg': {'precision': 0.6835246769671723; 'recall': 0.673773987206823; 'f1-score': 0.6781565275584972; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
l: 5,3,CNF,7,469,52,3,[156; 157],158,1002.224870,0.461538,22,[X0 >= 66.000000 OR (NOT X1) OR X4 >= 328.000000 OR X4 < 150.000000 OR X7 >= 7.900000 OR X8 >= 3.100000 OR X8 < 2.000000 OR X9 >= 0.930000] AND [X0 < 35.000000 OR X1 OR X2 < 0.900000 OR X3 >= 4.100000 OR X4 < 150.000000 OR X9 >= 1.308000 OR X9 < 0.900000] AND [X0 >= 55.000000 OR (NOT X1) OR X2 >= 7.920000 OR X2 < 0.800000 OR X6 < 54.000000 OR X7 >= 7.900000 OR X7 < 5.100000],{'0.0': {'precision': 0.3115942028985507; 'recall': 0.3233082706766917; 'f1-score': 0.3173431734317343; 'support': 133}; '1.0': {'precision': 0.7280966767371602; 'recall': 0.7172619047619048; 'f1-score': 0.7226386806596701; 'support': 336}; 'accuracy': 0.605543710021322; 'macro avg': {'precision': 0.5198454398178555; 'recall': 0.5202850877192983; 'f1-score': 0.5199909270457022; 'support': 469}; 'weighted avg': {'precision': 0.6099840349023307; 'recall': 0.605543710021322; 'f1-score': 0.6077041338338376; 'support': 469}},{'0.0': {'precision': 0.06666666666666667; 'recall': 0.06666666666666667; 'f1-score': 0.06666666666666667; 'support': 15}; '1.0': {'precision': 0.6216216216216216; 'recall': 0.6216216216216216; 'f1-score': 0.6216216216216216; 'support': 37}; 'accuracy': 0.46153846153846156; 'macro avg': {'precision': 0.3441441441441441; 'recall': 0.3441441441441441; 'f1-score': 0.3441441441441441; 'support': 52}; 'weighted avg': {'precision': 0.46153846153846156; 'recall': 0.46153846153846156; 'f1-score': 0.46153846153846156; 'support': 52}}
l: 5,3,CNF,8,469,52,3,[156; 157],158,1002.204531,0.692308,30,[X2 >= 3.300000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 25.000000 OR X7 >= 7.900000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X0 < 23.000000 OR (NOT X1) OR X2 >= 3.300000 OR X2 < 0.800000 OR X3 >= 1.000000 OR X4 >= 282.000000 OR X5 >= 140.200000 OR X5 < 21.000000 OR X6 >= 105.000000 OR X7 >= 7.100000 OR X7 < 5.100000 OR X8 < 2.000000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X3 >= 0.600000 OR X4 >= 512.600000 OR X5 >= 140.200000 OR X5 < 18.000000 OR X6 >= 105.000000 OR X6 < 19.000000 OR X7 < 6.200000 OR X9 < 0.930000],{'0.0': {'precision': 0.5766423357664233; 'recall': 0.5939849624060151; 'f1-score': 0.5851851851851851; 'support': 133}; '1.0': {'precision': 0.8373493975903614; 'recall': 0.8273809523809523; 'f1-score': 0.8323353293413173; 'support': 336}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.7069958666783924; 'recall': 0.7106829573934836; 'f1-score': 0.7087602572632512; 'support': 469}; 'weighted avg': {'precision': 0.7634175442373043; 'recall': 0.7611940298507462; 'f1-score': 0.7622479750283843; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,3,CNF,9,469,52,3,[156; 157],158,1002.200903,0.576923,19,[X2 < 0.800000 OR X3 >= 4.100000 OR X4 >= 328.000000 OR X5 < 21.000000 OR X6 >= 105.000000 OR X9 >= 1.060000] AND [X0 < 31.000000 OR X2 < 0.700000 OR X3 >= 4.100000 OR X4 >= 195.000000 OR X9 < 1.308000] AND [X0 >= 45.000000 OR (NOT X1) OR X2 >= 7.920000 OR X3 >= 1.000000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X7 < 6.900000 OR X9 >= 1.308000],{'0.0': {'precision': 0.40540540540540543; 'recall': 0.45112781954887216; 'f1-score': 0.4270462633451957; 'support': 133}; '1.0': {'precision': 0.7725856697819314; 'recall': 0.7380952380952381; 'f1-score': 0.7549467275494672; 'support': 336}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.5889955375936684; 'recall': 0.5946115288220551; 'f1-score': 0.5909964954473315; 'support': 469}; 'weighted avg': {'precision': 0.6684599231676926; 'recall': 0.6567164179104478; 'f1-score': 0.6619600287452708; 'support': 469}},{'0.0': {'precision': 0.18181818181818182; 'recall': 0.13333333333333333; 'f1-score': 0.15384615384615383; 'support': 15}; '1.0': {'precision': 0.6829268292682927; 'recall': 0.7567567567567568; 'f1-score': 0.7179487179487181; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.43237250554323725; 'recall': 0.44504504504504505; 'f1-score': 0.43589743589743596; 'support': 52}; 'weighted avg': {'precision': 0.538376257888453; 'recall': 0.5769230769230769; 'f1-score': 0.5552268244575937; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.633164 (+- 0.083813), (mean training time) 1002.246600 (+- 0.042193)
l: 5,3,DNF,0,468,53,58,[8; 9],158,1.472439,0.716981,9,[X0 < 55.000000 AND X0 >= 35.000000 AND X2 >= 0.700000 AND X7 >= 6.200000] OR [X0 < 35.000000 AND X4 >= 167.600000] OR [X0 >= 55.000000 AND X6 >= 19.000000 AND X9 < 1.060000],{'0.0': {'precision': 0.4507042253521127; 'recall': 0.48120300751879697; 'f1-score': 0.4654545454545454; 'support': 133}; '1.0': {'precision': 0.7883435582822086; 'recall': 0.7671641791044777; 'f1-score': 0.7776096822995461; 'support': 335}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.6195238918171606; 'recall': 0.6241835933116373; 'f1-score': 0.6215321138770458; 'support': 468}; 'weighted avg': {'precision': 0.6923904999922454; 'recall': 0.6858974358974359; 'f1-score': 0.6888989275978684; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7368421052631579; 'f1-score': 0.7887323943661972; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6742424242424243; 'recall': 0.7017543859649122; 'f1-score': 0.6800804828973843; 'support': 53}; 'weighted avg': {'precision': 0.7498570611778159; 'recall': 0.7169811320754716; 'f1-score': 0.7272313124027183; 'support': 53}}
